ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
10/15/2024 - 9,0.0,"3,021.7","1,234.8",20.4,"8,520.7",24.4,0.6,-0.2,"1,293.5","3,094.4",0.6,0.0,0.1,"1,686.3","1,151.2",2.7,0.2,1.1,0.3,0.1,-0.3,22.4,0.1,0.0,0.0,0.0,56.5,0.1,0.0
10/15/2024 - 10,0.0,"3,008.6","1,221.5",14.0,"8,408.9",-0.3,0.6,-0.2,"1,296.0","3,163.1",0.4,-0.1,0.2,48.8,"1,037.7",2.3,0.4,0.6,6.3,0.1,-0.5,21.8,0.0,0.0,0.0,0.0,53.4,0.0,0.0
10/15/2024 - 11,0.0,"3,031.9","1,284.1",14.1,"9,382.0",18.9,0.6,-0.3,"1,281.9","3,325.3",0.7,0.0,0.1,"2,294.0","1,531.9",3.6,0.2,1.2,0.1,0.1,-0.3,24.1,0.2,0.0,0.0,0.0,70.4,0.1,0.0
10/15/2024 - 12,0.0,"3,054.2","1,278.3",10.3,"9,375.0",-1.3,0.7,-0.3,"1,298.4","3,362.2",0.5,-0.1,0.1,16.8,"1,528.0",3.5,0.3,0.7,8.0,0.0,-0.4,24.4,0.1,0.0,0.0,0.0,70.1,0.0,0.0
10/15/2024 - 13,-0.1,"3,020.1","1,276.9",17.7,"9,428.9",18.6,0.5,-0.3,"1,281.2","3,327.3",0.6,0.0,0.1,"2,291.8","1,541.8",3.6,0.2,1.2,-0.1,0.1,-0.5,24.2,0.1,0.0,0.0,0.0,70.6,0.0,0.0
10/15/2024 - 14,0.0,"3,027.1","1,274.6",13.0,"9,242.1",-1.4,0.6,-0.3,"1,288.9","3,294.9",0.4,-0.1,0.1,19.4,"1,480.2",3.4,1.2,0.7,5.1,0.0,-0.6,23.9,0.0,0.0,0.0,0.0,68.8,0.0,0.0
10/15/2024 - 15,0.2,"3,535.9","1,002.3",74.1,"11,003.9",17.0,0.1,-0.5,"1,169.6","2,696.6",1.9,0.1,0.1,111.0,25.6,0.1,0.4,0.4,-0.2,0.0,-0.5,17.0,0.0,0.0,0.0,0.0,17.4,0.1,0.0
10/15/2024 - 16,0.2,"3,555.9",978.1,17.7,"10,968.1",13.8,0.1,-0.5,"1,180.9","2,675.8",0.6,0.0,0.1,15.5,13.5,0.0,0.1,0.2,3.3,0.0,-0.6,16.8,0.0,0.0,0.0,0.0,16.1,0.0,0.0
10/15/2024 - 71,0.3,"3,362.4","5,025.2",29.4,"6,320.2",11.0,2.1,-0.2,"1,951.9","16,481.8",0.6,0.0,0.3,392.2,122.7,0.6,0.5,1.1,-0.4,0.0,-0.4,53.6,0.1,0.0,0.0,0.0,40.9,0.1,0.0
10/15/2024 - 72,0.3,"3,349.6","4,883.8",10.6,"6,260.6",0.5,3.0,-0.2,"1,911.0","16,168.4",0.2,0.0,0.1,217.2,113.1,0.5,0.2,0.6,6.2,0.0,-0.6,52.6,0.1,0.0,0.0,0.0,40.1,0.0,0.0
10/21/2024 - 1,0.0,"3,012.4","1,150.5",16.6,"6,836.6",25.1,2.0,-0.4,"1,285.0","2,824.9",0.4,0.0,0.1,455.9,104.9,0.2,0.1,1.2,1.3,0.1,-0.6,18.8,0.0,0.0,0.0,0.0,27.1,0.1,0.0
10/21/2024 - 2,0.0,"3,038.4","1,126.7",10.5,"6,815.4",0.1,1.4,-0.4,"1,264.8","2,794.2",0.2,-0.1,0.1,76.2,19.4,0.1,0.1,0.9,30.8,0.1,-0.6,18.1,0.0,0.0,0.0,0.0,25.6,0.0,0.0
10/21/2024 - 3,0.0,"3,037.2","1,165.0",16.3,"6,867.2",23.1,1.3,-0.4,"1,295.1","2,853.7",0.5,0.0,0.1,463.3,105.9,0.2,0.1,1.1,-0.6,0.1,-0.4,19.1,0.2,0.0,0.0,0.0,27.1,0.0,0.0
10/21/2024 - 4,0.0,"3,038.2","1,129.9",10.2,"6,847.4",-0.5,0.8,-0.4,"1,264.0","2,752.7",0.3,-0.1,0.1,63.3,6.3,0.0,0.1,0.9,6.3,0.1,-0.5,18.2,0.1,0.0,0.0,0.0,24.0,0.0,0.0
10/21/2024 - 5,0.0,"3,034.2","1,164.1",17.4,"6,881.9",23.2,1.0,-0.5,"1,284.5","2,804.9",0.4,0.0,0.1,499.9,121.8,0.3,0.1,1.1,-1.0,0.1,-0.6,19.0,0.1,0.0,0.0,0.0,27.3,0.0,0.0
10/21/2024 - 6,0.0,"2,970.6","1,113.2",10.0,"6,813.2",1.2,0.7,-0.5,"1,242.5","2,688.2",0.2,-0.1,0.1,70.4,5.8,0.0,0.5,0.8,3.1,0.1,-0.7,18.3,0.0,0.0,0.0,0.0,24.0,0.0,0.0
10/21/2024 - 7,-0.1,"2,997.9","1,136.2",20.2,"6,770.2",23.2,0.5,-0.5,"1,277.7","2,781.2",0.4,0.0,0.1,524.3,143.3,0.3,0.1,1.2,-0.9,0.1,-0.7,19.1,0.0,0.0,0.0,0.0,28.0,0.0,0.0
10/21/2024 - 8,0.0,"3,040.8","1,142.3",8.8,"6,878.5",-0.6,0.5,-0.5,"1,256.4","2,808.7",0.2,-0.1,0.1,70.0,18.1,0.0,0.2,0.8,25.5,0.0,-0.7,18.8,0.0,0.0,0.0,0.0,25.3,0.0,0.0
10/21/2024 - 9,-0.1,"2,983.6","1,149.2",18.2,"7,030.2",22.2,0.4,-0.6,"1,255.2","2,783.8",0.3,0.0,0.1,669.6,277.4,0.6,0.1,1.2,-0.8,0.1,-0.9,19.5,0.0,0.0,0.0,0.0,32.3,0.0,0.0
10/21/2024 - 10,-0.1,"2,986.9","1,138.3",12.2,"6,983.5",0.2,0.3,-0.5,"1,245.0","2,806.2",0.2,-0.1,0.1,68.5,134.4,0.2,0.1,1.0,23.4,0.0,-0.8,19.1,0.0,0.0,0.0,0.0,35.3,0.0,0.0
10/21/2024 - 11,-0.1,"2,959.4","1,196.1",16.9,"7,998.7",21.9,0.5,-0.6,"1,266.0","3,057.4",0.4,0.0,0.1,"1,416.0",911.4,2.0,0.1,1.4,-0.4,0.1,-0.9,21.5,0.0,0.0,0.0,0.0,49.8,0.0,0.0
10/21/2024 - 12,-0.1,"2,982.4","1,200.1",7.2,"8,261.6",-0.7,0.4,-0.6,"1,264.2","3,049.0",0.2,-0.1,0.1,54.7,990.4,2.0,0.3,0.8,11.7,0.0,-0.7,21.9,0.0,0.0,0.0,0.0,50.9,0.0,0.0
10/21/2024 - 13,-0.1,"2,966.0","1,224.2",17.0,"8,607.0",21.5,0.5,-0.6,"1,264.6","3,181.1",0.6,0.0,0.1,"1,765.9","1,268.6",2.9,0.2,1.5,0.0,0.1,-0.8,22.7,0.1,0.0,0.0,0.0,60.1,0.1,0.0
10/21/2024 - 14,-0.1,"3,006.8","1,235.6",8.6,"8,733.0",-1.1,0.4,-0.6,"1,277.8","3,204.7",0.4,-0.1,0.1,50.5,"1,241.1",2.6,0.5,0.8,15.8,0.0,-0.8,23.0,0.1,0.0,0.0,0.0,59.4,0.0,0.0
10/21/2024 - 15,0.1,"3,559.9",926.8,55.1,"11,142.4",15.5,-0.1,-0.8,"1,158.2","2,530.3",1.4,0.1,0.1,74.2,19.9,0.1,0.1,0.2,4.8,0.0,-1.0,16.7,0.0,0.0,0.0,0.0,19.3,0.1,0.0
10/21/2024 - 16,0.0,"3,604.1",935.0,13.1,"11,145.8",13.1,-0.2,-0.8,"1,159.8","2,528.9",0.5,0.0,0.1,7.1,9.2,0.0,0.0,0.1,7.0,0.0,-1.0,16.3,0.0,0.0,0.0,0.0,15.9,0.0,0.0
10/21/2024 - 19,-0.3,"2,184.1",790.8,13.7,"5,287.0",7.2,-0.1,-0.7,"1,414.8","1,855.4",0.2,-0.1,0.1,"1,365.3",351.1,0.7,0.1,0.3,-0.4,0.2,-0.8,13.3,0.0,0.0,0.0,0.0,36.1,0.1,0.0
10/21/2024 - 20,-0.3,"2,224.9",805.2,10.3,"5,392.7",1.3,0.1,-0.6,"1,564.6","1,866.5",0.1,-0.1,0.1,677.4,328.8,0.5,0.1,0.3,4.3,0.1,-0.8,13.4,0.0,0.0,0.0,0.0,35.2,0.1,0.0
10/21/2024 - 21,-0.3,"2,175.1",790.0,12.3,"5,396.6",5.0,-0.1,-0.7,"1,398.3","1,850.0",0.1,-0.1,0.1,"1,415.5",358.6,0.7,0.1,0.2,-0.7,0.2,-0.9,13.3,0.0,0.0,0.0,0.0,36.4,0.1,0.0
10/21/2024 - 22,-0.3,"2,181.3",792.7,12.0,"5,401.4",-0.3,0.0,-0.7,"1,420.2","1,848.6",0.1,-0.1,0.1,642.7,327.7,0.5,0.3,0.2,9.9,0.2,-0.8,13.3,0.0,0.0,0.0,0.0,38.0,0.0,0.0
10/21/2024 - 23,-0.3,"2,173.8",792.8,16.1,"5,515.0",5.7,-0.2,-0.7,"1,405.4","1,864.9",0.2,-0.1,0.1,"1,549.1",374.4,0.7,0.1,0.2,-0.9,0.2,-0.9,13.4,0.0,0.0,0.0,0.0,37.9,0.0,0.0
10/21/2024 - 24,-0.3,"2,174.5",788.7,12.7,"5,353.6",-0.6,-0.2,-0.7,"1,412.9","1,860.9",0.1,-0.1,0.1,796.3,350.2,0.6,0.1,0.2,7.6,0.1,-0.8,13.5,0.0,0.0,0.0,0.0,39.5,0.0,0.0
10/29/2024 - 1,-0.1,"3,011.5","1,162.2",21.0,"6,966.2",28.0,-0.2,-0.7,"1,287.4","2,884.6",0.5,0.0,0.2,562.8,180.4,0.4,0.1,2.2,0.3,0.1,-0.7,19.6,0.1,0.0,0.0,0.0,29.2,0.6,0.0
10/29/2024 - 2,-0.1,"3,405.1","1,148.8",15.9,"6,968.4",4.9,-0.1,-0.2,"1,790.5","2,824.5",0.3,-0.1,0.1,33.6,22.6,0.0,0.8,2.6,17.6,0.0,-0.8,19.0,0.1,0.0,0.0,0.0,24.4,0.3,0.0
10/29/2024 - 3,-0.1,"3,024.8","1,163.0",17.8,"6,969.1",27.5,0.0,-0.7,"1,283.9","2,816.0",0.3,-0.1,0.1,506.3,171.7,0.3,0.1,1.3,-0.4,0.1,-0.9,19.4,0.0,0.0,0.0,0.0,28.6,0.2,0.0
10/29/2024 - 4,-0.1,"3,032.8","1,133.5",10.3,"6,919.0",-0.4,-0.3,-0.7,"1,275.9","2,766.1",0.3,-0.1,0.2,33.1,23.4,0.0,0.1,0.9,17.2,0.0,-0.9,18.7,0.0,0.0,0.0,0.0,23.3,0.2,0.0
10/29/2024 - 5,-0.1,"3,025.5","1,165.3",19.3,"6,987.6",24.0,-0.2,-0.7,"1,281.9","2,876.4",0.3,0.0,0.1,623.8,248.2,0.5,0.1,1.5,-0.1,0.1,-1.0,19.5,0.0,0.0,0.0,0.0,30.8,0.2,0.0
10/29/2024 - 6,-0.1,"3,046.3","1,129.7",12.3,"6,940.7",1.4,-0.3,-0.6,"1,306.3","2,732.3",0.3,-0.1,0.1,41.3,56.1,0.1,0.2,1.1,6.6,0.0,-0.8,18.9,0.0,0.0,0.0,0.0,25.1,0.3,0.0
10/29/2024 - 7,-0.2,"3,013.4","1,168.3",20.1,"7,073.8",25.8,-0.2,-0.7,"1,275.3","2,894.8",0.4,0.0,0.1,702.0,292.7,0.6,0.1,1.5,-0.6,0.1,-0.9,19.7,0.0,0.0,0.0,0.0,32.1,0.2,0.0
10/29/2024 - 8,-0.1,"3,002.7","1,139.6",14.6,"7,092.5",-0.2,-0.4,-0.7,"1,251.3","2,796.6",0.2,-0.1,0.1,45.7,144.7,0.2,0.1,0.9,3.3,0.0,-0.8,19.1,0.0,0.0,0.0,0.0,27.3,0.2,0.0
10/29/2024 - 9,-0.1,"3,031.6","1,172.3",22.5,"7,439.1",25.6,-0.2,-0.7,"1,291.0","2,921.8",0.5,0.0,0.1,998.6,447.9,0.9,0.2,1.8,0.9,0.1,-0.8,20.0,0.0,0.0,0.0,0.0,36.6,0.2,0.0
10/29/2024 - 10,-0.2,"2,991.8","1,144.8",12.1,"7,227.0",-0.8,-0.4,-0.7,"1,239.5","2,886.2",0.2,-0.1,0.1,62.9,247.5,0.3,0.1,1.0,57.5,0.0,-1.1,19.2,0.0,0.0,0.0,0.0,29.6,0.2,0.0
10/29/2024 - 11,-0.1,"3,020.6","1,173.6",24.5,"7,399.9",27.1,-0.2,-0.8,"1,281.6","2,932.5",0.6,0.0,0.1,967.8,427.0,0.9,0.1,1.8,-0.5,0.1,-0.8,20.2,0.1,0.0,0.0,0.0,36.0,0.2,0.0
10/29/2024 - 12,-0.2,"2,969.1","1,128.8",16.2,"7,233.0",-0.4,-0.5,-0.7,"1,236.6","2,832.0",0.3,-0.1,0.1,65.5,250.1,0.3,0.1,0.9,4.0,0.0,-0.9,19.3,0.1,0.0,0.0,0.0,30.1,0.2,0.0
10/29/2024 - 13,-0.2,"2,995.7","1,167.1",24.6,"7,437.8",26.5,-0.3,-0.8,"1,266.8","2,933.3",-0.1,0.0,0.1,"1,092.3",472.4,1.0,0.1,1.9,-0.7,0.1,-0.9,20.0,0.0,0.0,0.0,0.0,37.6,0.2,0.0
10/29/2024 - 14,-0.2,"2,977.6","1,140.5",13.0,"7,304.5",0.1,-0.4,-0.7,"1,486.1","2,885.1",0.2,-0.2,0.1,72.3,314.8,0.4,0.1,1.0,4.9,0.0,-1.1,19.3,0.0,0.0,0.0,0.0,32.0,0.2,0.0
10/29/2024 - 15,0.0,"3,634.3",951.7,50.4,"11,063.1",18.5,-0.5,-0.9,"1,233.5","2,595.2",1.3,0.1,0.1,74.6,17.4,0.1,0.1,0.3,-0.3,0.0,-0.9,16.8,0.0,0.0,0.0,0.0,17.5,0.3,0.0
10/29/2024 - 16,0.0,"3,662.5",956.9,17.4,"11,106.8",15.0,-0.6,-0.9,"1,248.8","2,592.9",0.5,0.0,0.1,11.7,11.1,0.0,0.0,0.1,16.5,0.0,-0.9,16.8,0.0,0.0,0.0,0.0,16.7,0.2,0.0
10/29/2024 - 71,0.1,"3,224.4","3,901.7",17.8,"6,435.3",18.5,0.7,-0.6,"1,603.0","13,165.4",0.2,-0.1,0.1,216.4,73.1,0.3,0.1,1.2,-0.2,0.0,-1.0,46.6,0.0,0.0,0.0,0.0,32.9,0.2,0.0
10/29/2024 - 72,0.0,"3,241.0","3,921.7",15.0,"6,470.3",-2.0,1.8,-0.5,"1,609.5","13,245.0",0.1,-0.1,0.1,81.6,69.1,0.3,0.2,0.8,104.0,0.0,-1.1,47.3,0.0,0.0,0.0,0.0,33.3,0.2,0.0
11/04/2024 - 1,-0.2,"3,035.2","1,174.1",17.0,"7,041.3",26.9,1.3,-0.8,"1,300.3","2,885.5",0.3,-0.1,0.1,400.4,126.8,0.2,0.1,1.3,0.2,0.1,-0.9,19.6,0.0,0.0,0.0,0.0,26.7,0.0,0.0
11/04/2024 - 2,-0.1,"3,470.8","1,180.2",10.0,"7,078.6",-0.8,0.6,-0.7,"1,221.6","2,899.9",0.2,-0.1,0.1,18.9,8.3,0.0,0.1,1.0,-1.0,0.0,-0.9,19.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0
11/04/2024 - 3,-0.1,"3,017.6","1,166.6",17.2,"7,031.8",27.1,0.5,-0.8,"1,293.3","2,809.6",0.4,-0.1,0.1,394.8,123.9,0.2,0.1,1.3,-0.6,0.1,-0.9,19.6,0.1,0.0,0.0,0.0,26.7,0.1,0.0
11/04/2024 - 4,-0.1,"3,641.3","1,165.1",11.7,"7,023.2",-1.0,-0.1,-0.8,"1,096.2","2,907.7",0.2,-0.1,0.1,18.0,6.2,0.0,0.1,1.2,-0.7,0.0,-1.0,18.7,0.1,0.0,0.0,0.0,15.3,0.0,0.0
11/04/2024 - 5,-0.1,"2,998.1","1,173.4",16.0,"7,101.8",25.5,0.2,-0.8,"1,304.5","2,883.5",0.3,-0.1,0.1,419.2,139.9,0.3,0.1,1.3,-0.7,0.0,-1.0,19.7,0.0,0.0,0.0,0.0,26.9,0.0,0.0
11/04/2024 - 6,-0.2,"3,685.6","1,175.8",10.7,"7,089.0",-1.3,-0.2,-0.7,"1,107.2","2,803.2",0.1,-0.1,0.2,22.0,4.5,0.0,0.1,0.9,-1.0,0.0,-1.0,19.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
11/04/2024 - 7,-0.2,"2,967.8","1,160.8",21.0,"7,157.0",27.5,-0.1,-0.8,"1,270.0","2,844.8",0.4,0.0,0.1,600.3,225.5,0.4,0.1,1.7,-0.1,0.0,-0.9,19.5,0.0,0.0,0.0,0.0,29.9,0.1,0.0
11/04/2024 - 8,-0.2,"3,386.2","1,155.7",11.5,"7,139.2",-1.3,-0.3,-0.8,"1,211.6","2,910.1",0.1,-0.2,0.1,28.6,38.7,0.0,0.1,1.2,-1.0,0.0,-1.0,19.1,0.0,0.0,0.0,0.0,19.4,0.0,0.0
11/04/2024 - 9,-0.2,"3,010.6","1,174.0",19.3,"7,343.2",24.7,-0.1,-0.8,"1,275.1","2,881.6",0.3,0.0,0.1,682.3,273.3,0.5,0.1,1.9,-0.7,0.1,-1.1,19.9,0.0,0.0,0.0,0.0,31.1,0.0,0.0
11/04/2024 - 10,-0.2,"3,665.3","1,176.5",12.9,"7,250.2",-0.7,-0.4,-0.8,"1,110.8","2,968.7",0.1,-0.1,0.1,40.3,53.0,0.0,0.1,1.3,-0.9,0.0,-1.0,19.2,0.0,0.0,0.0,0.0,19.3,0.0,0.0
11/04/2024 - 11,-0.2,"2,973.9","1,159.7",23.7,"7,279.7",27.3,-0.2,-0.8,"1,265.3","2,909.6",0.5,0.0,0.1,815.7,311.5,0.6,0.1,2.4,0.0,0.1,-0.9,19.7,0.0,0.0,0.0,0.0,31.9,0.1,0.0
11/04/2024 - 12,-0.2,"3,377.0","1,150.5",13.0,"7,195.3",-1.0,-0.6,-0.8,"1,229.3","2,834.8",0.1,-0.2,0.1,43.5,71.8,0.1,0.2,1.3,-1.1,0.0,-1.1,19.2,0.0,0.0,0.0,0.0,19.1,0.0,0.0
11/04/2024 - 13,-0.2,"2,964.2","1,153.9",29.0,"7,321.6",29.2,-0.3,-0.9,"1,263.3","2,853.5",0.7,0.0,0.1,873.9,332.1,0.7,0.1,2.3,-0.6,0.1,-1.0,19.7,0.1,0.0,0.0,0.0,32.9,0.1,0.0
11/04/2024 - 14,-0.2,"3,562.2","1,159.7",10.9,"7,290.2",3.9,-0.5,-0.8,"1,214.4","2,901.4",0.2,-0.1,0.1,49.4,76.5,0.1,0.2,1.3,-1.0,0.0,-0.9,19.3,0.1,0.0,0.0,0.0,20.5,0.0,0.0
11/04/2024 - 15,0.0,"3,584.7",931.0,42.2,"11,073.6",16.1,-0.7,-1.0,"1,237.4","2,472.6",1.0,0.0,0.1,51.0,11.0,0.0,0.0,0.2,-1.1,0.0,-1.0,16.3,0.0,0.0,0.0,0.0,16.5,0.1,0.0
11/04/2024 - 16,0.0,"4,181.9",961.9,15.3,"11,199.7",15.7,-0.6,-0.9,"1,138.6","2,588.8",0.4,0.0,0.1,93.7,8.7,0.0,0.0,0.1,-1.1,0.0,-1.0,16.4,0.0,0.0,0.0,0.0,11.5,0.0,0.0
11/04/2024 - 19,-0.3,"2,206.3",798.2,16.6,"5,283.0",7.0,-0.6,-0.9,"1,430.7","1,851.8",0.1,-0.1,0.1,"1,352.5",292.6,0.5,0.1,1.2,0.4,0.2,-1.0,13.4,0.0,0.0,0.0,0.0,33.5,0.2,0.0
11/04/2024 - 20,-0.3,"2,656.5",824.0,13.2,"5,440.2",-1.1,-0.6,-0.9,"1,347.2","1,957.1",0.1,-0.1,0.1,884.1,249.8,0.3,0.1,0.1,-1.0,0.1,-0.9,13.5,0.0,0.0,0.0,0.0,21.4,0.0,0.0
11/04/2024 - 21,-0.3,"2,194.9",795.7,17.4,"5,217.9",11.5,-0.6,-0.9,"1,409.1","1,849.5",0.1,-0.1,0.1,"1,383.1",295.3,0.5,0.1,0.2,-0.8,0.2,-1.0,13.4,0.0,0.0,0.0,0.0,33.6,0.1,0.0
11/04/2024 - 22,-0.3,"2,204.4",791.7,13.1,"5,300.4",-1.2,-0.6,-0.9,"1,409.5","1,850.5",0.0,-0.1,0.1,676.8,247.9,0.3,0.1,0.2,2.4,0.1,-1.0,13.4,0.0,0.0,0.0,0.0,31.0,0.0,0.0
11/04/2024 - 23,-0.3,"2,223.7",808.9,27.7,"5,413.4",14.7,-0.5,-0.9,"1,416.7","1,872.6",0.3,-0.1,0.1,"1,364.7",294.8,0.5,0.1,0.2,-1.1,0.2,-0.9,13.6,0.0,0.0,0.0,0.0,34.0,0.1,0.0
11/04/2024 - 24,-0.4,"2,879.6",817.8,15.6,"5,357.4",0.4,-0.7,-0.8,"1,326.7","1,927.6",0.1,-0.1,0.1,861.2,236.1,0.3,0.2,0.6,-0.4,0.1,-0.9,13.4,0.0,0.0,0.0,0.0,20.3,0.1,0.0
11/04/2024 - 27,-0.4,"2,135.9",926.5,15.6,"7,459.8",12.2,-1.2,-1.0,"1,656.1","2,956.0",0.3,0.2,0.1,"40,285.4","1,967.6",3.6,0.2,0.1,-0.4,0.7,-0.8,22.5,0.5,0.0,0.0,0.1,178.0,0.0,0.0
11/04/2024 - 28,-0.4,"2,412.3",910.0,13.9,"7,330.2",0.0,-1.4,-0.9,"1,628.6","2,950.8",0.2,0.1,0.1,"38,887.2","1,951.2",3.4,0.3,0.1,9.4,0.6,-1.0,22.7,0.5,0.0,0.0,0.0,170.9,0.0,0.0
11/19/2024 - 1,-0.2,"2,998.8","1,163.5",14.4,"7,235.5",26.4,-1.0,-0.9,"1,301.0","2,799.4",0.3,-0.2,0.1,344.4,70.6,0.1,0.1,1.5,-0.2,0.0,-0.9,19.3,0.1,0.0,0.0,0.0,24.0,0.0,0.0
11/19/2024 - 2,-0.2,"3,490.4","1,144.7",10.8,"7,164.9",2.1,-1.1,-0.8,"1,270.8","2,802.1",0.2,-0.2,0.1,34.9,4.7,0.0,0.1,1.4,-0.5,0.0,-1.0,18.5,0.0,0.0,0.0,0.0,17.2,0.1,0.0
11/19/2024 - 3,-0.2,"2,969.1","1,140.7",14.7,"7,160.4",23.1,-0.9,-0.9,"1,290.4","2,776.2",0.2,-0.2,0.1,267.1,70.5,0.1,0.1,1.6,-0.1,0.0,-1.0,19.1,0.0,0.0,0.0,0.0,23.6,0.1,0.0
11/19/2024 - 4,-0.2,"3,280.2","1,136.0",19.4,"7,149.8",1.3,-1.1,-0.9,"1,297.8","2,770.6",0.2,-0.2,0.1,17.9,3.3,0.0,0.1,1.1,-0.8,0.0,-1.0,18.6,0.0,0.0,0.0,0.0,18.0,0.0,0.0
11/19/2024 - 5,-0.2,"3,038.8","1,171.8",15.0,"7,291.1",20.4,-0.9,-0.9,"1,333.7","2,865.3",0.2,-0.2,0.1,264.7,74.9,0.2,0.1,1.7,0.4,0.0,-1.0,19.4,0.0,0.0,0.0,0.0,24.3,0.1,0.0
11/19/2024 - 6,-0.2,"3,579.1","1,153.5",11.7,"7,134.6",-0.4,-1.1,-0.8,"1,203.2","2,856.2",0.2,-0.2,0.1,13.0,1.4,0.0,0.1,1.1,-0.8,0.0,-1.0,18.6,0.0,0.0,0.0,0.0,15.5,0.0,0.0
11/19/2024 - 7,-0.2,"2,974.0","1,151.4",15.8,"7,242.5",19.8,-0.9,-0.9,"1,292.9","2,808.2",0.3,-0.1,0.1,336.5,88.7,0.2,0.1,1.8,0.5,0.0,-0.9,19.0,0.0,0.0,0.0,0.0,24.2,0.1,0.0
11/19/2024 - 8,-0.2,"3,625.9","1,154.2",11.5,"7,193.1",0.2,-1.1,-0.8,"1,203.1","2,842.5",0.2,-0.2,0.1,19.2,2.6,0.0,0.2,1.4,-0.3,0.0,-1.0,18.5,0.0,0.0,0.0,0.0,14.4,0.1,0.0
