ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
4/01/2024 - 9,0.4,"3,004.6","1,013.1",11.5,"6,093.6",17.6,0.1,0.9,"1,048.3","2,324.5",0.8,0.1,0.0,314.2,79.4,0.2,0.1,2.4,1.3,0.1,-0.4,15.1,0.0,0.0,0.0,0.0,18.6,0.1,0.0
4/01/2024 - 10,0.3,"3,286.2","1,029.6",2.6,"6,187.6",1.7,0.2,1.0,"1,096.2","2,389.1",0.6,0.1,0.1,71.7,9.9,0.0,0.1,1.5,2.0,0.1,-0.3,15.2,0.0,0.0,0.0,0.0,17.2,0.0,0.0
4/01/2024 - 11,0.3,"2,974.9","1,020.1",14.3,"6,130.9",17.6,0.1,0.9,"1,062.9","2,359.3",1.0,0.1,0.0,373.0,101.0,0.2,0.1,2.6,0.4,0.1,-0.3,15.0,0.1,0.0,0.0,0.0,19.1,0.1,0.0
4/01/2024 - 12,0.3,"3,252.5","1,024.7",3.3,"6,113.2",2.7,0.2,0.9,"1,085.7","2,352.0",0.6,0.1,0.0,75.2,17.2,0.0,0.1,1.5,1.8,0.1,-0.3,15.2,0.1,0.0,0.0,0.0,18.8,0.1,0.0
4/01/2024 - 13,0.3,"2,973.6","1,010.7",17.4,"6,159.6",18.3,0.1,0.9,"1,057.8","2,350.1",1.2,0.1,0.1,438.2,117.3,0.3,0.1,2.7,1.2,0.1,-0.4,15.0,0.0,0.0,0.0,0.0,19.6,0.1,0.0
4/01/2024 - 14,0.3,"3,280.6","1,018.7",2.5,"6,117.6",1.0,0.0,0.9,"1,071.9","2,392.1",0.6,0.0,0.0,79.3,31.8,0.0,0.1,1.5,1.4,0.1,-0.4,15.3,0.0,0.0,0.0,0.0,16.3,0.0,0.0
4/01/2024 - 15,0.6,"3,418.3",840.6,35.0,"10,315.8",11.1,-0.3,0.7,"1,060.2","2,289.5",1.3,0.2,0.0,41.4,9.9,0.0,0.1,0.3,4.7,0.0,-0.5,14.9,0.0,0.0,0.0,0.0,17.8,0.2,0.0
4/01/2024 - 16,0.6,"3,794.5",853.5,7.7,"10,376.2",9.3,-0.4,0.8,"1,019.6","2,360.2",0.9,0.1,0.0,2.1,6.0,0.0,0.0,-0.1,-0.1,0.0,-0.4,15.1,-0.1,0.0,0.0,0.0,14.6,0.0,0.0
4/01/2024 - 19,0.2,"2,220.7",760.8,62.4,"5,441.5",14.2,-0.4,0.8,"1,414.6","1,705.3",1.5,0.2,0.1,461.3,46.5,0.2,0.2,0.7,11.2,0.1,-0.5,12.2,-0.1,0.0,0.0,0.0,46.3,1.1,0.0
4/01/2024 - 20,0.2,"2,734.4",756.7,19.9,"5,381.5",2.1,-0.4,0.8,"1,253.2","1,735.0",0.6,0.1,0.0,255.2,3.0,0.0,0.1,0.2,4.7,0.1,-0.4,11.4,-0.1,0.0,0.0,0.0,14.6,0.3,0.0
4/01/2024 - 21,0.2,"2,198.7",755.9,57.8,"5,442.5",13.8,-0.4,0.8,"1,332.9","1,678.5",1.3,0.2,0.1,481.9,43.8,0.2,0.1,0.2,0.4,0.1,-0.3,11.6,-0.1,0.0,0.0,0.0,21.9,0.2,0.0
4/01/2024 - 22,0.2,"2,702.2",765.9,18.4,"5,416.1",1.4,-0.3,3.2,"4,310.0","1,728.7",0.6,0.1,0.0,249.7,2.2,0.0,0.1,0.2,0.2,0.1,-0.4,11.5,-0.1,0.6,0.0,0.0,14.4,0.2,0.0
4/01/2024 - 23,0.2,"2,194.5",758.9,59.0,"5,420.8",11.6,-0.3,0.8,"1,360.9","1,696.0",1.4,0.2,0.1,501.8,53.2,0.2,0.1,0.1,0.9,0.1,-0.2,11.6,0.1,0.0,0.0,0.0,22.3,0.2,0.0
4/01/2024 - 24,0.2,"2,470.3",762.1,16.8,"5,449.8",0.1,-0.2,4.6,"6,101.1","1,709.5",0.7,0.1,0.0,232.2,1.7,0.0,0.1,0.0,0.3,0.1,-0.3,11.7,0.0,0.8,0.0,0.0,20.8,0.1,0.0
4/01/2024 - 25,0.2,"2,215.0",767.8,57.5,"5,562.0",11.2,-0.1,0.8,"1,351.0","1,708.1",1.3,0.2,0.1,588.4,104.7,0.4,0.1,0.2,0.8,0.1,-0.2,11.9,0.0,0.0,0.0,0.0,24.0,0.2,0.0
4/01/2024 - 26,0.2,"2,588.9",778.9,17.2,"5,450.2",1.2,0.0,7.3,"9,369.6","1,793.4",0.7,0.2,0.0,270.0,49.8,0.1,0.1,0.0,0.5,0.1,-0.3,12.0,0.0,1.1,0.0,0.0,21.1,0.1,0.0
4/08/2024 - 1,0.3,"2,989.5","1,002.3",13.7,"6,025.3",14.1,0.2,0.8,"1,006.3","2,308.8",0.8,0.1,0.0,184.7,24.5,0.1,0.1,1.7,1.3,0.1,-0.5,14.9,-0.1,0.0,0.0,0.0,16.8,0.1,0.0
4/08/2024 - 2,0.3,"3,444.5","1,005.2",2.6,"6,010.9",0.5,0.1,0.9,"1,003.8","2,365.3",0.5,0.0,0.0,21.3,1.7,0.0,0.0,1.2,-0.4,0.0,-0.3,14.9,-0.1,0.0,0.0,0.0,13.4,0.0,0.0
4/08/2024 - 3,0.3,"2,961.1",989.3,13.6,"5,954.6",14.6,0.0,0.8,992.1,"2,291.1",0.9,0.1,0.1,178.5,24.1,0.1,0.1,1.6,0.0,0.1,-0.4,14.8,-0.1,0.0,0.0,0.0,16.9,0.0,0.0
4/08/2024 - 4,0.3,"3,131.5","1,006.0",18.1,"6,009.3",-0.5,0.0,0.9,"1,061.4","2,357.1",0.5,0.0,0.1,20.1,2.6,0.0,0.1,1.2,1.3,0.1,-0.3,15.0,-0.1,0.0,0.0,0.0,14.8,0.1,0.0
4/08/2024 - 5,0.3,"2,996.4","1,000.2",29.8,"6,214.3",14.9,-0.1,0.9,"1,020.7","2,328.1",0.8,0.1,0.1,207.1,32.5,0.1,0.1,1.7,0.3,0.1,-0.3,15.0,-0.1,0.0,0.0,0.0,17.6,0.0,0.0
4/08/2024 - 6,0.3,"3,326.4","1,016.8",14.8,"6,189.0",-0.6,0.0,0.9,"1,029.8","2,372.0",0.5,0.0,0.0,23.3,1.1,0.0,0.1,1.0,0.0,0.0,-0.3,15.0,-0.1,0.0,0.0,0.0,15.0,0.1,0.0
4/08/2024 - 7,0.3,"2,990.6",999.2,26.4,"6,274.6",15.0,-0.1,0.9,"1,014.0","2,316.8",0.9,0.1,0.0,244.4,50.0,0.1,0.1,1.9,0.6,0.1,-0.3,14.9,0.1,0.0,0.0,0.0,18.0,0.1,0.0
4/08/2024 - 8,0.3,"3,361.2","1,009.9",16.6,"6,204.3",-0.4,0.0,0.9,977.9,"2,384.3",0.6,0.0,0.0,29.8,2.1,0.0,0.1,1.3,0.0,0.1,-0.4,15.1,0.0,0.0,0.0,0.0,14.7,0.0,0.0
4/08/2024 - 9,0.3,"2,985.8","1,004.6",24.9,"6,205.6",16.7,0.0,0.9,"1,021.0","2,338.0",0.8,0.1,0.1,280.3,77.2,0.2,0.1,2.1,1.3,0.1,-0.4,15.1,0.0,0.0,0.0,0.0,18.6,0.1,0.0
4/08/2024 - 10,0.3,"3,255.7","1,017.1",18.0,"6,230.4",-0.7,-0.1,0.9,"1,025.9","2,360.8",0.5,0.0,0.2,34.6,5.6,0.0,0.2,1.2,-0.4,0.1,-0.4,15.1,0.0,0.0,0.0,0.0,15.6,0.0,0.0
4/08/2024 - 11,0.3,"3,046.8","1,036.6",24.9,"6,291.0",17.6,-0.1,0.9,"1,057.4","2,375.7",0.7,0.1,0.1,367.7,133.4,0.2,0.1,2.5,0.8,0.1,-0.2,15.4,-0.1,0.0,0.0,0.0,20.2,0.0,0.0
4/08/2024 - 12,0.3,"3,331.8","1,033.1",12.3,"6,293.6",0.3,-0.1,1.0,"1,076.4","2,426.2",0.5,0.0,0.0,48.5,23.1,0.0,0.1,1.5,1.0,0.1,-0.3,15.4,-0.1,0.0,0.0,0.0,16.7,0.0,0.0
4/08/2024 - 13,0.3,"2,995.7","1,020.6",22.7,"6,273.2",17.1,-0.2,0.9,"1,050.0","2,374.8",0.7,0.1,0.0,369.0,136.0,0.3,0.1,2.6,0.6,0.1,-0.4,15.4,-0.1,0.0,0.0,0.0,20.3,0.1,0.0
4/08/2024 - 14,0.3,"3,288.6","1,021.5",16.8,"6,147.5",0.2,-0.2,1.0,"1,064.0","2,420.0",0.5,0.0,0.1,47.7,23.5,0.0,0.2,1.5,8.3,0.1,-0.4,15.6,-0.1,0.0,0.0,0.0,17.0,0.1,0.0
4/08/2024 - 15,0.5,"3,093.6",799.7,58.1,"9,631.6",8.5,-0.4,0.7,870.1,"2,160.5",1.5,0.2,0.1,50.7,9.4,0.0,0.1,0.0,1.0,0.0,-0.6,13.9,-0.1,0.0,0.0,0.0,16.0,0.1,0.0
4/08/2024 - 16,0.5,"3,392.2",811.3,24.1,"9,638.3",6.1,-0.4,0.8,867.8,"2,182.1",0.8,0.1,0.1,1.4,5.0,0.0,0.1,-0.2,0.4,0.0,-0.6,13.9,-0.1,0.0,0.0,0.0,14.1,0.0,0.0
04/15/2024 - 1,0.3,"2,942.2",981.3,27.1,"6,240.8",14.2,-0.2,0.8,953.7,"2,259.4",1.0,0.1,0.1,166.3,18.6,0.1,0.1,1.4,0.7,0.1,-0.4,14.5,0.1,0.0,0.0,0.0,17.3,0.1,0.0
04/15/2024 - 2,0.3,"3,209.0",977.8,12.6,"6,278.0",0.5,-0.1,0.9,956.7,"2,286.5",0.6,0.1,0.0,28.2,1.9,0.0,0.1,1.0,1.5,0.1,-0.5,14.5,0.0,0.0,0.0,0.0,13.5,0.1,0.0
04/15/2024 - 3,0.3,"2,960.4",984.9,28.2,"6,363.8",14.6,-0.2,0.9,965.8,"2,270.1",0.9,0.1,0.0,161.0,19.0,0.1,0.1,1.4,1.8,0.0,-0.6,14.9,0.0,0.0,0.0,0.0,17.2,0.1,0.0
04/15/2024 - 4,0.3,"3,279.8","1,000.3",17.5,"6,317.3",0.4,-0.1,0.9,951.5,"2,309.2",0.5,0.0,0.1,28.8,1.9,0.0,0.1,1.0,0.8,0.0,-0.6,14.7,-0.1,0.0,0.0,0.0,13.5,0.1,0.0
04/15/2024 - 5,0.3,"2,987.1",985.6,30.4,"6,310.7",16.9,-0.1,0.9,972.2,"2,273.4",0.8,0.1,0.1,172.4,23.8,0.1,0.1,1.6,1.1,0.1,-0.5,14.7,-0.1,0.0,0.0,0.0,18.2,0.1,0.0
04/15/2024 - 6,0.3,"3,212.0",992.1,18.7,"6,282.2",1.2,-0.2,0.8,970.3,"2,300.8",0.6,0.0,0.0,23.3,1.1,0.0,0.1,1.1,0.9,0.0,-0.4,14.7,-0.1,0.0,0.0,0.0,14.7,0.1,0.0
04/15/2024 - 7,0.3,"2,956.7",979.1,25.4,"6,200.8",15.9,-0.3,0.8,972.2,"2,297.0",0.7,0.1,0.2,197.7,39.9,0.1,0.2,1.8,0.7,0.1,-0.5,14.9,-0.1,0.0,0.0,0.0,18.5,0.1,0.0
04/15/2024 - 8,0.3,"3,347.4",983.1,16.5,"6,303.9",0.1,-0.2,0.9,943.8,"2,329.7",0.5,0.0,0.1,18.5,1.0,0.0,0.1,1.2,1.2,0.0,-0.4,14.7,-0.1,0.0,0.0,0.0,13.8,0.1,0.0
04/15/2024 - 9,0.3,"2,981.7","1,005.9",28.6,"6,442.1",22.2,-0.1,0.8,"1,013.2","2,308.7",0.7,0.1,0.1,305.8,103.7,0.2,0.1,2.2,1.4,0.1,-0.4,15.2,-0.1,0.0,0.0,0.0,20.9,0.1,0.0
04/15/2024 - 10,0.3,"3,316.7","1,016.1",15.4,"6,405.0",0.5,-0.3,0.9,"1,003.8","2,420.5",0.5,0.0,0.0,24.7,20.8,0.0,0.1,1.4,1.1,0.0,-0.4,15.3,-0.1,0.0,0.0,0.0,17.0,0.0,0.0
04/15/2024 - 11,0.3,"2,956.6","1,017.3",21.2,"6,379.7",17.5,-0.3,0.8,"1,031.6","2,404.5",0.9,0.1,0.0,336.0,135.7,0.2,0.1,2.3,0.6,0.1,-0.4,15.5,0.1,0.0,0.0,0.0,21.1,0.1,0.0
04/15/2024 - 12,0.3,"3,193.3","1,022.5",15.8,"6,392.5",0.4,-0.2,0.9,"1,053.0","2,443.5",0.6,0.0,0.1,31.2,35.1,0.0,0.1,1.5,15.0,0.1,-0.4,15.8,0.0,0.0,0.0,0.0,20.1,0.1,0.0
04/15/2024 - 13,0.3,"2,948.7","1,006.5",20.7,"6,428.6",17.9,-0.2,0.8,"1,019.9","2,378.2",0.7,0.1,0.0,368.5,155.5,0.3,0.1,2.4,0.7,0.1,-0.5,15.5,0.0,0.0,0.0,0.0,21.8,0.1,0.0
04/15/2024 - 14,0.3,"3,226.3","1,032.8",13.5,"6,408.9",1.3,-0.1,1.0,"1,036.2","2,508.6",0.5,0.0,0.1,35.1,37.7,0.0,0.1,1.5,0.5,0.1,-0.4,15.6,0.0,0.0,0.0,0.0,18.1,0.1,0.0
04/15/2024 - 15,0.6,"3,054.6",802.8,62.8,"9,434.2",10.0,-0.3,0.7,930.6,"2,214.2",1.6,0.2,0.1,60.7,11.0,0.0,0.0,-0.1,0.8,0.0,-0.6,14.7,-0.1,0.0,0.0,0.0,18.1,0.1,0.0
04/15/2024 - 16,0.6,"3,346.0",812.7,22.9,"9,482.5",7.8,-0.2,0.8,930.2,"2,264.4",0.8,0.2,0.0,6.5,4.7,0.0,0.1,-0.2,18.3,0.0,-0.6,14.7,-0.1,0.0,0.0,0.0,15.6,0.1,0.0
04/15/2024 - 19,0.1,"2,126.3",738.6,71.3,"5,306.7",11.9,-0.5,0.8,"1,287.8","1,666.2",1.4,0.2,0.1,451.7,76.7,0.2,0.2,0.3,6.6,0.1,-0.6,11.5,-0.1,0.0,0.0,0.0,23.3,0.2,0.0
04/15/2024 - 20,0.1,"2,535.2",751.8,26.2,"5,401.7",0.7,-0.6,0.9,"1,333.8","1,693.7",0.6,0.1,0.0,190.3,50.0,0.1,0.1,0.2,0.9,0.1,-0.5,11.5,-0.1,0.0,0.0,0.0,16.8,0.1,0.0
04/15/2024 - 21,0.1,"2,152.3",740.4,72.9,"5,406.7",12.7,-0.6,0.7,"1,276.1","1,648.1",1.3,0.2,0.1,453.6,76.7,0.2,0.1,0.2,2.1,0.1,-0.6,11.6,-0.1,0.0,0.0,0.0,23.1,0.2,0.0
04/15/2024 - 22,0.1,"2,704.3",754.9,25.3,"5,402.4",6.8,-0.5,0.9,"1,375.8","1,717.0",0.5,0.1,0.1,188.9,43.5,0.1,0.1,0.1,2.8,0.1,-0.5,11.4,-0.1,0.0,0.0,0.0,16.5,0.4,0.0
04/15/2024 - 23,0.1,"2,154.5",751.2,69.4,"5,400.6",20.8,-0.5,0.7,"1,312.8","1,682.7",-0.6,0.2,0.1,498.4,100.9,0.3,0.1,1.3,2.0,0.1,-0.4,11.7,0.1,0.0,0.0,0.0,25.6,1.6,0.0
04/15/2024 - 24,0.2,"2,633.7",760.7,22.1,"5,426.6",2.1,-0.4,0.8,"1,333.6","1,725.5",0.6,0.1,0.3,196.6,49.3,0.1,0.3,0.2,2.4,0.1,-0.5,11.5,0.0,0.0,0.0,0.0,17.2,0.2,0.0
04/15/2024 - 25,0.2,"2,155.6",750.6,64.4,"5,383.4",14.6,-0.3,0.7,"1,309.0","1,685.6",1.2,0.2,0.1,756.9,126.0,0.4,0.1,0.2,2.8,0.1,-0.6,11.8,0.0,0.0,0.0,0.0,25.9,0.2,0.0
04/15/2024 - 26,0.1,"2,841.3",774.5,24.0,"5,444.9",2.1,-0.4,0.8,"1,175.1","1,810.3",0.6,0.1,0.0,299.7,81.0,0.2,0.1,0.0,1.3,0.1,-0.4,11.7,0.0,0.0,0.0,0.0,16.6,0.2,0.0
04/15/2024 - 71,0.3,"2,994.2","1,315.9",36.3,"6,574.4",11.1,0.0,0.8,"1,025.7","3,745.5",1.0,0.1,0.0,191.8,23.7,0.1,0.1,1.6,1.3,0.1,-0.5,19.3,-0.1,0.0,0.0,0.0,18.4,0.1,0.0
04/15/2024 - 72,0.3,"3,787.7","1,334.9",17.7,"6,552.0",2.8,0.0,1.0,878.5,"3,724.5",0.6,0.1,0.0,27.7,7.7,0.0,0.1,1.0,0.6,0.0,-0.6,19.4,-0.1,0.0,0.0,0.0,14.8,0.1,0.0
04/22/2024 - 1,0.3,"3,059.3","1,005.5",32.9,"6,753.5",11.7,0.0,0.9,"1,018.3","2,354.2",0.8,0.1,0.2,184.2,22.5,0.1,0.9,2.3,7.0,0.1,-0.6,15.1,-0.1,0.0,0.2,0.2,18.1,0.3,0.0
04/22/2024 - 2,0.3,"3,072.1","1,006.6",25.2,"6,619.7",1.6,-0.1,1.2,"1,030.1","2,367.9",0.6,0.1,0.2,36.2,3.5,0.0,0.4,1.6,156.3,0.0,-0.5,15.2,-0.1,0.0,0.1,0.1,18.4,0.7,0.0
04/22/2024 - 3,0.3,"3,007.4","1,004.3",20.2,"6,863.6",10.0,-0.1,0.8,938.6,"2,347.7",0.7,0.1,0.0,160.3,20.6,0.1,0.1,1.3,1.7,0.1,-0.5,15.2,-0.1,0.0,0.0,0.0,17.4,0.0,0.0
04/22/2024 - 4,0.3,"3,037.2",994.5,17.1,"6,783.5",0.9,-0.2,0.8,944.8,"2,312.1",0.6,0.0,0.0,36.7,3.1,0.0,0.1,0.9,8.5,0.0,-0.6,15.0,-0.1,0.0,0.0,0.0,16.6,0.1,0.0
04/22/2024 - 5,0.3,"3,035.8","1,015.0",23.4,"6,535.2",13.4,-0.2,0.9,"1,046.0","2,358.3",0.9,0.1,0.1,121.2,20.2,0.1,0.2,2.4,4.4,0.1,-0.5,15.2,0.0,0.0,0.1,0.1,20.2,0.2,0.0
04/22/2024 - 6,0.3,"3,041.1",993.1,17.3,"6,478.5",0.9,-0.1,1.0,"1,002.3","2,312.9",0.6,0.1,0.0,6.3,1.1,0.0,0.1,1.1,152.4,0.1,-0.5,15.1,0.0,0.0,0.0,0.0,19.9,0.1,0.0
04/22/2024 - 7,0.2,"2,986.6","1,021.1",19.5,"6,717.7",17.3,-0.1,0.8,"1,024.3","2,415.1",0.7,0.1,0.0,388.8,136.1,0.3,0.1,2.2,1.8,0.1,-0.7,15.7,0.0,0.0,0.0,0.0,23.3,0.1,0.0
04/22/2024 - 8,0.3,"2,997.0","1,024.7",19.7,"6,702.8",0.2,-0.2,0.9,"1,025.9","2,440.7",0.5,0.0,0.1,21.8,35.4,0.0,0.2,1.4,7.1,0.1,-0.6,15.8,-0.1,0.0,0.0,0.0,21.4,0.0,0.0
04/22/2024 - 9,0.3,"3,040.4","1,041.0",24.7,"6,867.3",17.5,-0.1,0.9,"1,081.0","2,473.0",0.8,0.1,0.2,612.3,202.7,0.4,0.4,2.6,7.7,0.1,-0.6,16.0,-0.1,0.0,0.0,0.0,24.3,0.2,0.0
04/22/2024 - 10,0.3,"2,999.2","1,024.3",13.3,"6,679.6",1.0,-0.1,0.9,"1,024.8","2,401.9",0.5,0.0,0.0,51.0,75.9,0.1,0.2,1.4,19.4,0.1,-0.7,15.6,-0.1,0.0,0.0,0.0,22.4,0.0,0.0
04/22/2024 - 11,0.3,"2,989.2","1,036.8",17.6,"6,837.1",18.2,-0.1,0.8,"1,038.1","2,461.3",0.7,0.1,0.0,585.2,240.7,0.4,0.1,2.3,4.0,0.1,-0.4,16.0,-0.1,0.0,0.0,0.0,24.8,0.1,0.0
04/22/2024 - 12,0.3,"3,077.3","1,047.4",23.5,"6,866.9",0.5,0.0,1.1,"1,057.5","2,483.7",0.5,0.1,1.6,43.2,98.4,0.1,1.4,1.5,150.2,0.1,-0.3,16.0,-0.1,0.0,0.0,0.0,23.4,0.0,0.0
04/22/2024 - 13,0.3,"3,006.1","1,035.3",22.4,"6,762.6",17.8,-0.1,0.9,"1,042.1","2,457.6",0.7,0.1,0.0,603.2,253.5,0.5,0.1,2.4,4.4,0.1,-0.6,16.0,-0.1,0.0,0.0,0.0,25.4,0.1,0.0
04/22/2024 - 14,0.3,"3,001.1","1,034.5",16.1,"6,811.5",0.0,-0.2,0.9,"1,038.2","2,457.0",0.5,0.0,0.0,44.8,103.1,0.1,0.1,1.4,47.1,0.0,-0.5,16.3,-0.1,0.0,0.0,0.0,23.6,0.1,0.0
04/22/2024 - 15,0.6,"3,466.4",912.4,5.5,"10,686.1",0.1,-0.6,0.7,949.8,"2,405.4",0.9,0.0,0.1,-19.0,0.0,0.0,0.0,-0.3,-1.7,0.0,0.0,15.9,0.0,0.0,0.0,0.0,15.4,0.0,0.0
04/22/2024 - 16,0.6,"3,232.9",842.6,18.8,"10,176.3",7.9,-0.5,0.8,902.2,"2,295.4",1.0,0.1,0.1,7.5,5.0,0.0,0.1,-0.1,29.0,0.0,-0.6,15.2,0.0,0.0,0.0,0.0,17.4,0.1,0.0
04/22/2024 - 29,0.6,"3,125.8",834.7,38.2,"9,617.7",8.2,-0.3,0.8,974.5,"2,324.3",1.1,0.2,0.1,30.9,5.6,0.0,0.5,0.6,1.5,0.0,-0.5,15.7,0.0,0.0,0.2,0.2,17.9,0.2,0.0
04/22/2024 - 30,0.6,"3,090.8",837.9,41.4,"9,578.9",7.8,-0.4,0.8,980.1,"2,318.8",1.2,0.2,0.1,25.8,6.4,0.0,0.6,0.6,2.6,0.0,-0.7,15.6,-0.1,0.0,0.2,0.2,17.8,0.2,0.0
04/22/2024 - 71,0.6,"3,079.4","1,676.7",122.9,"6,909.9",24.5,0.0,0.8,"1,100.0","4,916.4",3.8,0.5,0.2,648.4,82.8,0.4,0.2,3.2,12.1,0.1,-0.6,23.8,-0.1,0.0,0.0,0.0,36.8,0.2,0.0
04/22/2024 - 72,0.4,"3,328.9","1,617.4",16.9,"6,837.9",6.8,0.0,0.8,"1,047.6","4,842.2",0.6,0.1,0.0,52.0,17.1,0.1,0.1,1.1,0.6,0.0,-0.5,23.3,-0.1,0.0,0.0,0.0,18.9,0.1,0.0
04/29/2024 - 1,0.3,"3,041.2","1,020.6",21.5,"6,933.3",11.4,-0.1,0.8,917.4,"2,350.9",0.8,0.1,0.0,193.3,13.7,0.0,0.1,1.3,1.1,0.1,-0.6,15.3,-0.1,0.0,0.0,0.0,17.2,0.1,0.0
04/29/2024 - 2,0.3,"3,487.5","1,039.0",17.1,"6,871.7",1.0,0.0,0.8,861.1,"2,425.1",0.6,0.1,0.0,72.1,2.4,0.0,0.1,0.9,1.7,0.0,-0.5,15.6,-0.1,0.0,0.0,0.0,13.0,0.1,0.0
04/29/2024 - 3,0.3,"3,036.3","1,011.6",17.7,"6,898.8",9.8,0.1,0.8,920.2,"2,367.2",0.6,0.1,0.0,182.3,13.6,0.0,0.0,1.3,1.1,0.0,-0.5,15.4,-0.1,0.0,0.0,0.0,17.0,0.1,0.0
04/29/2024 - 4,0.3,"3,439.8","1,031.7",18.1,"6,961.1",0.6,0.0,0.9,911.6,"2,422.7",0.6,0.1,0.0,68.1,2.1,0.0,0.1,0.9,0.9,0.0,-0.7,15.5,-0.1,0.0,0.0,0.0,13.5,0.1,0.0
04/29/2024 - 5,0.3,"2,980.2",997.8,24.4,"6,826.1",15.2,-0.1,0.8,964.1,"2,330.1",0.8,0.1,0.0,172.6,17.7,0.1,0.1,1.8,1.1,0.1,-0.6,15.3,0.1,0.0,0.0,0.0,19.7,0.1,0.0
04/29/2024 - 6,0.3,"3,380.1","1,018.0",15.3,"6,789.0",1.2,-0.1,0.9,922.3,"2,414.4",0.6,0.1,0.0,46.0,1.3,0.0,0.1,1.0,1.0,0.1,-0.6,15.3,0.0,0.0,0.0,0.0,15.0,0.1,0.0
