ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Jan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
12/16/2024 - 8,0.0,"3,528.7","1,137.4",19.6,"7,338.8",3.3,0.1,0.1,"1,232.9","2,683.4",0.8,0.0,0.1,80.4,0.6,0.0,0.0,1.1,0.2,0.1,0.1,17.4,0.0,0.0,0.0,0.0,15.4,0.3,0.0
12/16/2024 - 9,0.0,"3,070.4","1,161.5",26.9,"7,537.8",27.0,0.3,0.0,"1,382.0","2,696.3",0.7,0.1,0.1,363.9,59.4,0.1,0.1,1.7,0.9,0.1,0.1,17.7,0.0,0.0,0.0,0.0,21.8,0.3,0.0
12/16/2024 - 10,0.0,"3,722.0","1,155.9",10.4,"7,439.8",0.3,0.0,0.0,"1,175.6","2,747.3",0.2,0.0,0.1,65.5,0.6,0.0,0.0,1.1,0.1,0.1,0.1,17.6,0.0,0.0,0.0,0.0,15.1,0.2,0.0
12/16/2024 - 11,0.0,"3,074.1","1,148.8",62.9,"7,590.2",31.6,0.3,0.0,"1,354.7","2,693.6",1.2,0.1,0.1,355.6,58.6,0.1,0.1,1.7,0.4,0.1,0.1,17.9,0.1,0.0,0.0,0.0,21.8,0.3,0.0
12/16/2024 - 12,0.0,"3,537.2","1,174.0",12.4,"7,408.3",1.2,0.1,0.5,"1,273.5","2,929.3",0.3,0.0,0.1,65.9,0.7,0.0,1.5,1.6,0.3,0.1,-0.1,17.7,0.0,0.0,0.0,0.0,15.8,0.2,0.0
12/16/2024 - 13,-0.1,"3,053.0","1,152.7",23.6,"7,380.8",24.5,0.2,-0.1,"1,355.5","2,682.8",0.5,0.1,0.1,345.6,59.2,0.1,0.1,1.7,0.4,0.1,-0.1,17.9,0.0,0.0,0.0,0.0,21.6,0.2,0.0
12/16/2024 - 14,0.0,"3,364.9","1,167.1",14.6,"7,462.2",1.4,0.2,0.2,"1,361.4","2,728.4",0.2,0.0,0.0,65.5,1.6,0.0,0.1,1.1,39.0,0.1,-0.1,17.9,0.0,0.0,0.0,0.0,18.0,0.3,0.0
12/16/2024 - 19,-0.2,"2,294.9",831.6,19.6,"5,538.8",8.9,0.1,-0.2,"1,486.7","1,865.9",0.2,0.0,0.1,"1,104.6",133.1,0.2,0.6,4.9,0.8,0.2,0.0,13.5,0.0,0.0,0.5,0.5,28.3,0.3,0.0
12/16/2024 - 20,-0.2,"2,307.6",821.4,11.7,"5,593.6",0.1,0.1,-0.1,"1,463.6","1,845.3",-0.1,0.0,0.0,735.6,104.7,0.1,0.2,1.6,90.0,0.2,-0.2,13.5,0.0,0.0,0.0,0.0,27.4,0.2,0.0
12/16/2024 - 21,-0.2,"2,277.6",822.9,19.4,"5,597.0",8.7,0.1,-0.2,"1,467.7","1,873.0",0.0,0.0,0.0,"1,118.3",132.5,0.2,0.5,1.8,1.7,0.2,-0.1,13.4,0.0,0.0,0.1,0.1,28.4,0.3,0.0
12/16/2024 - 22,-0.2,"2,849.7",853.3,13.5,"5,657.1",0.9,0.3,-0.1,"1,359.2","1,973.9",0.0,0.0,0.0,762.5,106.2,0.1,0.2,1.3,1.1,0.2,-0.1,13.9,0.0,0.0,0.1,0.1,21.9,0.3,0.0
12/16/2024 - 23,-0.2,"2,276.5",818.1,26.4,"5,541.4",9.7,0.1,-0.1,"1,458.3","1,843.7",0.4,0.0,0.0,"1,122.0",132.8,0.2,0.4,10.5,0.9,0.2,-0.2,13.5,0.0,0.0,0.2,0.2,28.1,0.3,0.0
12/16/2024 - 24,-0.2,"2,818.0",857.1,4.4,"5,657.3",1.8,0.2,0.0,"1,501.4","1,990.8",0.0,0.0,0.0,766.5,111.8,0.3,0.5,2.6,3.5,0.2,-0.1,13.7,0.0,0.0,0.1,0.1,21.3,0.3,0.0
12/16/2024 - 25,-0.3,"2,269.2",821.2,21.2,"5,554.3",9.4,0.1,-0.3,"1,460.5","1,846.2",0.2,0.0,0.0,"1,102.4",135.7,0.2,0.0,0.2,0.5,0.2,-0.1,13.5,0.0,0.0,0.0,0.0,28.6,0.2,0.0
12/16/2024 - 26,-0.3,"2,619.7",834.0,12.7,"5,533.2",0.8,0.0,-0.2,"1,459.1","1,917.5",-0.1,0.0,0.0,723.6,120.3,0.1,0.0,0.1,4.9,0.2,-0.1,13.8,0.0,0.0,0.0,0.0,24.3,0.2,0.0
