ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
08/12/2024 - 9,0.4,"3,070.5","1,248.8",12.3,"9,016.5",10.2,1.8,0.9,"1,195.3","3,258.6",0.9,0.0,0.1,"2,248.4","1,203.3",2.7,0.3,1.1,0.7,0.0,-0.8,23.0,-0.3,0.0,0.0,0.0,56.4,0.0,0.0
08/12/2024 - 10,0.4,"3,430.0","1,253.0",5.1,"8,922.8",-0.6,1.7,1.0,"1,349.6","3,413.7",0.8,0.0,0.1,170.9,"1,189.1",2.5,0.6,0.9,5.5,-0.1,-0.9,23.1,-0.3,0.0,0.0,0.0,53.2,0.0,0.0
08/12/2024 - 11,0.4,"3,100.6","1,261.1",9.1,"9,252.8",11.1,1.8,0.9,"1,221.7","3,264.4",0.9,0.0,0.1,"2,241.3","1,262.9",2.9,0.3,1.2,1.4,0.0,-0.6,23.5,-0.2,0.0,0.0,0.0,58.4,0.1,0.0
08/12/2024 - 12,0.4,"3,746.9","1,293.4",11.4,"9,142.6",-1.4,1.8,1.0,"1,327.5","3,422.1",0.9,-0.1,0.1,86.2,"1,263.4",2.7,0.3,0.8,1.2,0.0,-0.7,23.6,-0.2,0.0,0.0,0.0,47.8,0.1,0.0
08/12/2024 - 13,0.4,"3,146.3","1,266.5",12.9,"9,175.9",9.9,1.9,0.9,"1,205.0","3,299.5",0.9,0.0,0.1,"2,240.3","1,249.7",2.8,0.3,1.2,1.0,0.0,-0.7,23.3,-0.2,0.0,0.0,0.0,58.3,0.1,0.0
08/12/2024 - 14,0.4,"3,783.3","1,286.0",7.6,"9,132.0",-2.2,2.0,1.0,"1,309.1","3,255.6",0.9,-0.1,0.1,90.0,"1,250.4",2.7,0.3,0.7,0.7,-0.1,-0.7,23.5,-0.3,0.0,0.0,0.0,47.6,0.0,0.0
08/12/2024 - 15,0.8,"3,706.4","1,113.4",96.6,"11,357.7",22.9,1.4,0.8,"1,302.1","3,075.5",2.8,0.4,0.2,155.3,32.8,0.1,0.4,0.7,2.0,-0.1,-0.7,20.8,-0.3,0.0,0.0,0.0,22.7,0.3,0.0
08/12/2024 - 16,0.8,"3,938.4","1,098.4",15.3,"11,383.1",17.9,1.3,0.9,"1,300.2","3,086.8",1.0,0.2,0.1,18.8,12.6,0.0,0.2,0.3,16.3,-0.1,-0.6,20.6,-0.3,0.0,0.0,0.0,17.0,0.1,0.0
08/12/2024 - 71,1.3,"3,545.8","6,735.1",16.3,"6,816.8",8.1,3.7,1.1,"2,874.7","19,490.1",0.7,0.1,0.3,"1,543.1",279.1,1.7,0.9,1.2,2.8,-0.1,-0.5,59.3,-0.2,0.0,0.0,0.0,61.8,0.1,0.0
08/12/2024 - 72,1.3,"3,809.9","6,814.2",8.3,"6,819.2",2.8,3.9,1.2,"2,901.3","19,518.3",0.4,0.1,0.1,"1,201.3",283.8,1.7,0.4,0.4,4.7,-0.1,-0.7,59.4,-0.2,0.0,0.0,0.0,61.1,0.0,0.0
08/19/2024 - 1,0.5,"3,283.2","1,176.1",22.3,"6,528.1",11.9,2.4,0.8,"1,191.2","2,735.0",0.7,0.2,0.2,545.7,22.2,0.1,0.1,1.2,0.6,0.0,-0.8,18.8,-0.3,0.0,0.0,0.0,23.4,0.1,0.0
08/19/2024 - 2,0.5,"3,304.6","1,161.7",14.1,"6,516.8",2.1,2.2,0.9,"1,199.6","2,755.9",0.5,0.1,0.1,227.0,6.4,0.1,0.2,1.4,10.3,0.0,-0.6,18.5,-0.3,0.0,0.0,0.0,22.8,0.1,0.0
08/19/2024 - 3,0.5,"3,284.8","1,174.4",24.8,"6,524.7",14.2,1.9,0.8,"1,198.6","2,721.6",0.8,0.2,0.1,524.9,21.9,0.1,0.1,1.2,0.8,0.0,-0.7,18.7,-0.2,0.0,0.0,0.0,23.7,0.1,0.0
08/19/2024 - 4,0.5,"3,287.2","1,174.1",12.8,"6,500.6",2.8,1.9,0.9,"1,208.3","2,774.9",0.6,0.1,0.2,228.4,6.1,0.1,0.2,1.2,11.7,0.0,-0.8,18.7,-0.1,0.0,0.0,0.0,21.9,0.1,0.0
08/19/2024 - 5,0.4,"3,268.6","1,313.3",9.7,"8,525.6",40.5,1.8,1.0,"1,374.4","3,487.1",0.8,0.0,0.1,"2,327.6","1,489.6",2.8,0.1,0.8,1.4,0.0,-0.8,24.4,-0.2,0.0,0.0,0.0,68.6,0.0,0.0
08/19/2024 - 6,0.4,"3,259.6","1,290.8",5.3,"8,499.6",-2.5,1.8,1.0,"1,341.9","3,417.2",0.7,-0.1,0.1,20.1,"1,497.5",2.7,0.1,0.2,11.1,0.0,-0.9,24.4,-0.3,0.0,0.0,0.0,66.2,0.0,0.0
08/19/2024 - 7,0.4,"3,261.4","1,237.4",18.2,"7,366.8",23.6,1.8,0.8,"1,239.4","3,026.7",0.8,0.1,0.1,"2,187.0",511.8,1.1,0.2,1.1,1.1,0.0,-0.8,21.4,-0.3,0.0,0.0,0.0,44.1,0.1,0.0
08/19/2024 - 8,0.4,"3,232.5","1,215.3",7.9,"7,224.5",0.1,1.9,0.8,"1,227.2","3,033.3",0.6,0.0,0.1,903.7,510.3,1.0,0.2,0.6,41.2,0.0,-0.7,21.1,-0.3,0.0,0.0,0.0,44.6,0.0,0.0
08/19/2024 - 9,0.4,"3,183.5","1,289.0",12.3,"8,833.7",12.2,2.0,0.8,"1,224.8","3,181.0",0.8,0.0,0.1,"2,205.2","1,113.5",2.5,0.2,1.1,1.0,0.0,-0.7,23.4,-0.3,0.0,0.0,0.0,56.4,0.0,0.0
08/19/2024 - 10,0.4,"3,201.4","1,285.0",6.6,"8,787.7",-2.8,2.0,0.9,"1,231.8","3,355.3",0.7,-0.1,0.1,138.5,"1,082.1",2.3,0.3,0.6,15.7,-0.1,-0.8,23.6,-0.3,0.0,0.0,0.0,62.1,0.0,0.0
08/19/2024 - 11,0.4,"3,235.8","1,307.8",11.0,"9,146.0",15.1,2.1,0.9,"1,239.8","3,421.0",0.8,0.0,0.1,"2,321.7","1,203.5",2.7,0.2,1.1,0.9,0.0,-0.7,23.9,-0.3,0.0,0.0,0.0,59.1,0.0,0.0
08/19/2024 - 12,0.4,"3,185.9","1,289.8",10.5,"8,940.1",-3.0,2.1,0.9,"1,232.6","3,307.3",0.9,-0.1,0.2,84.1,"1,168.8",2.5,0.3,0.6,72.0,-0.1,-0.9,23.7,-0.3,0.0,0.0,0.0,60.0,0.0,0.0
08/19/2024 - 13,0.4,"3,179.5","1,297.9",8.3,"9,177.1",11.6,1.8,0.8,"1,218.2","3,326.4",0.9,0.0,0.1,"2,335.0","1,254.6",2.9,0.3,1.1,1.0,0.0,-0.7,23.8,-0.2,0.0,0.0,0.0,59.7,0.0,0.0
08/19/2024 - 14,0.4,"3,175.2","1,284.1",7.2,"9,116.6",-2.4,1.8,0.8,"1,217.8","3,297.5",0.7,-0.1,0.1,30.2,"1,212.4",2.6,0.3,0.7,10.5,-0.1,-0.9,23.8,-0.3,0.0,0.0,0.0,58.3,0.0,0.0
08/19/2024 - 15,0.8,"3,980.1","1,175.0",74.0,"11,852.8",25.5,1.2,0.7,"1,379.2","3,266.5",2.5,0.4,0.2,135.7,39.8,0.1,0.3,0.9,3.2,-0.1,-0.7,22.0,-0.3,0.0,0.0,0.0,23.7,0.2,0.0
08/19/2024 - 16,0.7,"4,660.3","1,173.2",31.6,"12,067.2",19.1,1.3,0.7,"1,245.5","3,403.5",1.1,0.2,0.1,13.6,13.8,0.0,0.1,0.6,0.3,-0.1,-0.6,21.8,-0.3,0.0,0.0,0.0,17.0,0.0,0.0
08/19/2024 - 19,0.3,"2,464.1",815.7,25.4,"6,540.3",8.8,1.3,0.7,"1,387.3","1,469.7",0.7,0.2,0.1,864.5,25.0,0.2,0.2,0.8,1.5,0.1,-0.6,11.5,-0.3,0.0,0.0,0.0,19.8,0.2,0.0
08/19/2024 - 20,0.3,"3,479.4",827.7,18.1,"6,558.2",0.1,1.5,0.8,"1,056.5","1,386.7",0.6,0.2,0.1,413.3,1.5,0.1,0.2,0.5,1.7,0.1,-0.8,9.2,-0.3,0.0,0.0,0.0,4.3,0.1,0.0
08/19/2024 - 21,0.3,"2,434.8",823.8,24.1,"6,518.0",8.3,1.2,0.7,"1,359.6","1,470.8",0.6,0.2,0.1,862.5,25.0,0.2,0.2,0.5,0.5,0.1,-0.7,11.2,-0.3,0.0,0.0,0.0,19.8,0.1,0.0
08/19/2024 - 22,0.3,"6,706.3",718.2,15.6,"6,550.2",0.4,1.4,1.5,949.6,"1,269.4",0.5,0.2,0.3,402.3,1.3,0.1,0.2,0.7,1.3,0.1,-0.8,8.0,-0.2,0.0,0.0,0.0,3.0,0.1,0.0
08/19/2024 - 23,0.2,"2,372.5",933.1,15.0,"6,755.5",11.0,1.0,0.7,"1,565.4","2,542.0",0.5,0.2,0.1,"12,036.6","1,318.3",2.4,0.2,0.6,3.5,0.3,-0.9,19.1,-0.2,0.0,0.0,0.0,90.4,0.1,0.0
08/19/2024 - 24,0.3,"6,261.9",949.4,10.8,"6,784.5",0.0,0.9,1.4,"1,431.7","2,631.9",0.4,0.0,0.2,"9,560.0","1,288.7",2.3,0.2,0.3,6.4,0.2,-0.8,19.0,-0.2,0.0,0.0,0.0,69.4,0.1,0.0
08/19/2024 - 25,0.3,"2,321.3",971.6,13.3,"7,287.5",10.5,0.5,0.7,"1,627.0","2,624.0",0.6,0.3,0.2,"26,083.3","1,619.3",2.5,0.2,0.3,1.5,0.5,-0.6,20.6,0.1,0.0,0.0,0.0,117.7,0.1,0.0
08/19/2024 - 26,0.2,"2,401.9",963.8,28.4,"7,167.8",2.1,0.5,0.8,"1,723.6","2,657.6",0.6,0.2,0.1,"23,471.4","1,589.8",2.5,0.5,0.3,55.0,0.4,-0.7,21.2,0.0,0.0,0.0,0.0,155.1,0.1,0.0
08/19/2024 - 71,0.8,"3,802.6","4,418.2",47.2,"7,172.8",19.6,2.9,1.3,"1,926.9","14,156.6",1.6,0.3,0.3,"1,172.5",127.0,0.6,0.4,2.8,5.5,0.0,-0.7,53.6,-0.2,0.0,0.0,0.0,42.1,0.3,0.0
08/19/2024 - 72,0.7,"3,454.6","4,278.8",13.0,"6,878.4",2.9,3.0,0.9,"1,711.4","13,720.8",0.4,0.1,0.1,171.6,95.6,0.4,0.3,1.0,11.7,-0.1,-0.6,53.1,-0.2,0.0,0.0,0.0,38.9,0.0,0.0
08/26/2024 - 1,0.4,"3,392.9","1,210.4",25.3,"6,192.4",10.7,2.3,0.8,"1,225.3","2,743.6",1.0,0.2,0.2,553.5,28.1,0.1,0.2,1.5,15.0,0.0,-0.7,19.1,-0.3,0.0,0.0,0.0,24.8,0.1,0.0
08/26/2024 - 2,0.5,"4,717.9","1,211.7",18.4,"6,496.1",2.0,2.0,1.1,"1,114.0","2,821.2",-2.0,0.0,0.2,178.1,8.3,0.1,0.3,1.6,3.8,0.0,-0.7,18.3,-0.3,0.0,0.0,0.0,14.3,0.1,0.0
08/26/2024 - 3,0.4,"3,331.9","1,195.8",29.1,"6,419.2",11.6,1.9,0.8,"1,208.5","2,720.5",0.7,0.2,0.2,542.5,25.3,0.1,0.3,1.5,6.0,0.0,-0.8,18.9,-0.3,0.0,0.0,0.0,24.3,0.1,0.0
08/26/2024 - 4,0.5,"4,165.0","1,221.0",19.9,"6,599.7",1.8,1.9,1.2,"1,550.7","2,845.2",0.5,0.0,0.1,174.6,8.7,0.1,0.3,1.6,1.4,0.0,-0.7,18.7,-0.3,0.0,0.0,0.0,16.0,0.1,0.0
08/26/2024 - 5,0.4,"3,346.8","1,269.3",23.8,"7,068.2",58.9,1.8,0.9,"1,263.6","3,101.1",0.9,0.1,0.2,755.9,444.0,0.7,0.2,1.3,4.3,0.0,-0.7,21.7,-0.3,0.0,0.0,0.0,43.5,0.1,0.0
08/26/2024 - 6,0.5,"4,582.8","1,272.9",17.0,"7,287.6",4.2,1.9,1.2,"1,389.4","3,113.5",0.6,0.0,0.2,126.3,295.2,0.4,0.2,0.8,0.8,0.0,-0.7,21.1,-0.3,0.0,0.0,0.0,29.4,0.1,0.0
08/26/2024 - 7,0.4,"3,264.9","1,256.3",20.1,"7,606.1",30.7,1.5,0.8,"1,238.5","3,128.6",0.8,0.1,0.2,"1,893.5",801.0,1.6,0.2,1.2,2.8,0.0,-0.8,22.0,-0.2,0.0,0.0,0.0,47.9,0.1,0.0
08/26/2024 - 8,0.4,"4,224.8","1,272.5",15.4,"7,428.2",0.4,1.6,1.0,"1,326.6","3,196.9",0.6,0.0,0.1,727.2,683.4,1.3,0.2,0.6,0.4,0.0,-0.9,21.6,-0.3,0.0,0.0,0.0,40.9,0.0,0.0
08/26/2024 - 9,0.4,"3,218.6","1,272.9",27.4,"8,283.8",19.2,1.8,0.8,"1,202.4","3,124.4",0.9,0.0,0.2,"2,027.7",961.2,2.2,0.8,1.4,5.0,0.0,-1.0,22.8,-0.3,0.0,0.0,0.0,52.2,0.1,0.0
08/26/2024 - 10,0.4,"4,075.1","1,309.4",15.3,"8,382.7",-0.9,1.9,1.0,"1,419.4","3,242.8",0.7,0.0,0.2,233.7,"1,001.2",2.2,0.3,0.8,1.9,-0.1,-1.0,23.0,-0.3,0.0,0.0,0.0,47.3,0.0,0.0
08/26/2024 - 11,0.4,"3,237.0","1,316.6",17.9,"8,869.6",18.9,2.0,0.8,"1,235.9","3,363.9",-1.4,0.0,0.2,"2,824.5","1,190.0",2.7,0.3,1.4,4.0,0.0,-1.0,23.8,-0.3,0.0,0.0,0.0,59.7,0.1,0.0
08/26/2024 - 12,0.4,"7,728.8","1,282.8",14.1,"8,685.1",0.0,2.0,1.8,"1,171.3","3,467.2",0.7,0.0,0.2,607.7,"1,046.2",2.3,0.3,0.7,0.9,-0.1,-1.0,23.0,-0.3,0.0,0.0,0.0,47.6,0.1,0.0
08/26/2024 - 13,0.4,"3,216.3","1,310.1",19.5,"8,932.6",14.2,1.9,0.8,"1,219.7","3,376.6",0.8,0.0,0.2,"2,273.1","1,217.8",2.8,0.3,1.2,2.7,0.0,-1.0,23.9,-0.3,0.0,0.0,0.0,59.2,0.1,0.0
08/26/2024 - 14,0.4,"4,155.9","1,315.8",23.3,"8,810.1",-1.9,2.0,0.9,"1,189.6","3,473.5",0.7,-0.1,0.2,113.7,"1,191.2",2.6,0.3,0.8,0.6,-0.1,-1.0,23.8,-0.3,0.0,0.0,0.0,48.4,0.0,0.0
08/26/2024 - 19,0.3,"2,483.2",837.0,22.6,"6,536.6",8.0,1.5,0.7,"1,395.2","1,399.7",0.7,0.2,0.2,765.5,28.1,0.2,0.3,0.9,2.8,0.1,-0.9,11.3,-0.3,0.0,0.0,0.0,18.8,0.2,0.0
08/26/2024 - 20,0.2,"3,238.1",814.2,19.1,"6,527.7",-0.6,1.5,0.8,"1,133.0","1,333.3",0.5,0.1,0.1,377.6,1.7,0.1,0.2,0.9,2.2,0.1,-0.8,9.3,-0.3,0.0,0.0,0.0,4.1,0.1,0.0
08/26/2024 - 21,0.3,"2,508.5",840.0,35.0,"6,298.5",9.8,1.2,0.7,"1,406.4","1,393.1",0.8,0.2,0.2,825.9,32.7,0.2,0.8,0.8,3.1,0.2,-0.6,11.3,-0.2,0.0,0.0,0.0,19.6,0.2,0.0
08/26/2024 - 22,0.3,"3,238.5",834.3,17.4,"6,483.9",-0.4,1.4,0.8,"1,169.0","1,372.9",0.5,0.1,0.1,382.5,1.4,0.1,0.2,0.6,3.1,0.1,-0.8,9.8,-0.2,0.0,0.0,0.0,4.7,0.1,0.0
08/26/2024 - 23,0.3,"2,386.5",926.9,18.7,"6,443.1",20.3,1.2,0.7,"1,526.0","2,813.7",0.5,0.1,0.1,"4,886.2","1,321.4",2.7,0.2,0.5,3.3,0.2,-0.8,20.4,-0.2,0.0,0.0,0.0,94.1,0.1,0.0
08/26/2024 - 24,0.3,"3,187.2",970.8,17.2,"6,502.1",0.6,1.4,0.8,"1,383.3","2,959.5",0.4,0.0,0.1,"3,823.2","1,325.6",2.6,0.3,0.2,12.3,0.1,-0.8,20.3,-0.2,0.0,0.0,0.0,77.8,0.1,0.0
08/26/2024 - 25,0.2,"2,380.0",965.9,16.2,"7,121.8",9.5,0.9,0.7,"1,588.0","2,656.1",0.6,0.2,0.2,"19,416.9","1,560.8",2.7,0.2,0.4,2.7,0.4,-0.9,20.4,-0.1,0.0,0.0,0.0,108.3,0.1,0.0
08/26/2024 - 26,0.2,"2,640.1",963.8,16.5,"7,101.0",-1.0,0.8,0.8,"1,639.1","2,704.7",0.5,0.1,0.2,"18,560.7","1,571.8",2.6,0.3,0.2,18.4,0.3,-0.9,20.7,-0.1,0.0,0.0,0.0,106.8,0.0,0.0
08/26/2024 - 71,1.0,"3,762.4","6,171.2",64.9,"7,162.9",15.3,3.7,1.1,"2,134.1","19,014.2",2.2,0.3,0.3,"1,597.8",170.4,0.9,0.4,1.5,42.6,0.0,-0.6,63.0,-0.2,0.0,0.0,0.0,117.4,0.1,0.0
08/26/2024 - 72,0.9,"4,446.9","6,079.8",15.3,"7,146.1",0.8,3.8,1.1,"2,067.0","19,001.9",0.5,0.0,0.2,209.1,143.8,0.7,0.3,0.6,1.0,-0.1,-0.8,60.6,-0.2,0.0,0.0,0.0,49.2,0.0,0.0
09/02/2024 - 1,0.5,"3,393.2","1,208.1",21.3,"5,993.0",9.8,2.5,0.8,"1,187.1","2,661.3",0.5,0.1,0.1,326.2,24.1,0.1,0.1,1.3,0.5,0.0,-0.9,19.0,-0.3,0.0,0.0,0.0,23.2,0.1,0.0
09/02/2024 - 2,0.5,"4,012.8","1,257.5",21.6,"6,452.7",12.5,2.4,1.0,"1,385.6","2,790.0",0.6,0.0,0.2,68.0,10.3,0.1,0.4,2.5,7.9,0.0,-0.8,18.9,-0.3,0.0,0.0,0.0,18.4,0.2,0.0
09/02/2024 - 3,0.5,"3,483.4","1,234.7",30.2,"6,385.9",10.2,2.1,0.8,"1,221.9","2,745.0",0.6,0.1,0.1,323.3,25.4,0.1,0.3,1.4,2.7,0.0,-0.7,19.1,-0.2,0.0,0.0,0.0,23.7,0.5,0.0
09/02/2024 - 4,0.5,"7,934.7","1,183.2",17.4,"6,445.5",6.1,2.1,1.7,932.2,"2,694.5",0.7,0.0,0.2,58.1,1.7,0.0,0.2,1.4,2.3,0.0,-0.6,17.1,-0.2,0.0,0.0,0.0,9.0,0.1,0.0
09/02/2024 - 5,0.4,"3,348.2","1,311.6",35.6,"7,370.8",20.5,1.9,0.9,"1,230.1","3,224.8",0.7,0.0,0.1,552.4,168.8,0.2,0.2,0.8,3.1,0.0,-0.9,23.7,-0.3,0.0,0.0,0.0,44.2,0.1,0.0
09/02/2024 - 6,0.4,"4,644.6","1,355.5",14.8,"7,383.1",-0.1,1.9,1.0,"1,011.7","3,366.3",0.6,-0.1,0.1,22.6,82.2,0.1,0.1,0.5,0.2,0.0,-1.0,23.1,-0.3,0.0,0.0,0.0,28.1,0.0,0.0
09/02/2024 - 7,0.4,"3,328.2","1,349.8",16.8,"9,163.5",13.1,2.2,0.8,"1,263.8","3,236.0",0.8,0.1,0.2,"2,636.4","1,093.4",2.1,0.2,1.0,1.1,0.0,-0.9,24.2,-0.3,0.0,0.0,0.0,59.5,0.1,0.0
09/02/2024 - 8,0.4,"7,046.4","1,334.5",13.8,"8,836.7",-0.7,2.3,1.5,"1,071.4","3,466.4",0.7,-0.1,0.2,134.2,869.2,1.7,0.2,0.6,0.1,0.0,-1.0,22.9,-0.3,0.0,0.0,0.0,39.5,0.0,0.0
09/02/2024 - 9,0.4,"3,349.4","1,327.7",14.8,"8,398.6",13.5,2.2,0.8,"1,247.7","3,307.9",1.0,0.0,0.2,"2,008.4",953.1,2.1,0.2,1.1,2.3,0.0,-0.9,23.2,-0.3,0.0,0.0,0.0,52.5,0.1,0.0
09/02/2024 - 10,0.4,"7,855.9","1,281.6",13.9,"8,153.9",0.3,2.2,1.7,"1,051.7","3,389.1",0.7,0.0,0.2,196.3,795.4,1.8,0.2,0.9,1.4,0.0,-0.9,22.3,-0.3,0.0,0.0,0.0,41.5,0.1,0.0
09/02/2024 - 11,0.4,"3,282.9","1,356.7",17.3,"9,380.4",10.6,2.2,0.8,"1,243.7","3,333.2",0.8,0.0,0.2,"2,407.4","1,295.2",3.0,0.3,1.1,0.9,-0.1,-0.9,24.8,-0.3,0.0,0.0,0.0,63.5,0.1,0.0
09/02/2024 - 12,0.4,"7,356.2","1,340.8",12.4,"9,264.3",-0.8,2.2,1.6,"1,081.8","3,517.4",0.8,-0.1,0.1,144.4,"1,183.5",2.7,0.3,0.8,0.7,-0.1,-0.9,24.1,-0.3,0.0,0.0,0.0,50.7,0.0,0.0
09/02/2024 - 13,0.4,"3,293.7","1,364.1",16.5,"9,418.7",12.1,1.9,0.8,"1,245.1","3,420.1",1.1,0.0,0.2,"2,317.4","1,330.3",3.1,0.2,1.1,0.9,0.0,-0.9,24.5,-0.2,0.0,0.0,0.0,63.2,0.1,0.0
09/02/2024 - 14,0.4,"7,566.1","1,343.1",9.5,"9,321.8",0.1,2.0,1.6,"1,071.8","3,501.8",-2.8,-0.1,0.2,73.0,"1,166.4",2.7,0.3,0.8,0.7,-0.1,-1.1,23.9,-0.2,0.0,0.0,0.0,49.5,0.0,0.0
09/02/2024 - 15,0.8,"4,184.1","1,208.7",111.8,"12,123.1",28.3,1.4,0.7,"1,447.3","3,391.1",3.0,0.5,0.3,234.4,58.3,0.2,0.7,1.5,4.3,0.0,-1.0,22.7,-0.3,0.0,0.5,0.4,27.0,0.4,0.0
09/02/2024 - 16,0.7,"4,658.0","1,204.6",16.9,"12,064.8",20.5,1.3,0.7,"1,327.1","3,337.6",1.1,0.2,0.1,16.6,14.2,0.0,0.1,0.3,1.9,-0.1,-1.1,22.1,-0.3,0.0,0.0,0.0,17.2,0.0,0.0
09/02/2024 - 18,0.5,"4,520.4","1,564.2",19.4,"11,102.9",23.6,1.4,0.7,"1,302.6","3,747.5",1.1,0.1,0.3,"4,356.3",242.4,1.7,0.3,0.2,7.4,0.2,-1.0,27.3,-0.3,0.0,0.0,0.0,40.0,0.1,0.0
09/02/2024 - 19,0.2,"2,534.6",862.9,32.5,"6,107.3",7.1,1.6,0.7,"1,409.2","1,453.2",0.7,0.2,0.1,778.0,31.8,0.2,0.3,4.3,9.7,0.1,-1.0,11.3,-0.3,0.0,0.0,0.0,18.9,0.5,0.0
09/02/2024 - 20,0.3,"2,865.4",844.9,17.3,"6,496.5",-0.1,1.6,0.7,"1,362.0","1,391.6",0.4,0.2,0.1,414.1,1.5,0.1,0.1,0.6,0.7,0.1,-0.8,10.6,-0.3,0.0,0.0,0.0,6.3,0.1,0.0
09/02/2024 - 21,0.3,"2,547.3",859.3,24.5,"6,648.5",5.7,1.6,0.7,"1,426.0","1,411.4",0.6,0.2,0.1,756.3,26.7,0.2,0.1,0.5,0.8,0.1,-0.7,11.4,-0.3,0.0,0.0,0.0,18.3,0.1,0.0
09/02/2024 - 22,0.3,"2,975.8",878.7,15.8,"6,620.3",-0.9,1.6,0.7,"1,400.0","1,477.2",0.5,0.2,0.1,382.4,1.8,0.1,0.1,0.4,2.4,0.1,-0.8,10.8,-0.3,0.0,0.0,0.0,7.4,0.1,0.0
09/02/2024 - 23,0.3,"2,417.4",955.6,16.9,"6,454.5",15.8,1.2,0.7,"1,563.3","2,915.7",0.5,0.1,0.1,"6,751.3","1,597.6",3.3,0.2,0.3,3.2,0.2,-0.9,21.3,-0.2,0.0,0.0,0.0,103.7,0.1,0.0
