"Plot Title: hobo40"
"#","Date Time, GMT-04:00","Temp, °C","Batt, V","Coupler Attached","Host Connected","Stopped","End Of File"
82,04/17/18 10:15:00 AM,9.669,3.10,,,,
83,04/17/18 10:30:00 AM,10.553,3.10,,,,
84,04/17/18 10:45:00 AM,10.748,3.10,,,,
85,04/17/18 11:00:00 AM,10.357,3.10,,,,
86,04/17/18 11:15:00 AM,11.431,3.10,,,,
87,04/17/18 11:30:00 AM,12.787,3.12,,,,
88,04/17/18 11:45:00 AM,16.999,3.12,,,,
89,04/17/18 12:00:00 PM,13.461,3.12,,,,
90,04/17/18 12:15:00 PM,13.750,3.12,,,,
91,04/17/18 12:30:00 PM,13.846,3.12,,,,
92,04/17/18 12:45:00 PM,13.846,3.12,,,,
93,04/17/18 01:00:00 PM,14.038,3.12,,,,
94,04/17/18 01:15:00 PM,14.038,3.12,,,,
95,04/17/18 01:30:00 PM,14.230,3.12,,,,
96,04/17/18 01:45:00 PM,14.230,3.12,,,,
97,04/17/18 02:00:00 PM,14.325,3.12,,,,
98,04/17/18 02:15:00 PM,14.325,3.10,,,,
99,04/17/18 02:30:00 PM,14.230,3.10,,,,
100,04/17/18 02:45:00 PM,14.230,3.10,,,,
101,04/17/18 03:00:00 PM,14.230,3.10,,,,
102,04/17/18 03:15:00 PM,14.325,3.10,,,,
103,04/17/18 03:30:00 PM,14.230,3.10,,,,
104,04/17/18 03:45:00 PM,14.134,3.10,,,,
105,04/17/18 04:00:00 PM,14.230,3.10,,,,
106,04/17/18 04:15:00 PM,14.421,3.10,,,,
107,04/17/18 04:30:00 PM,14.421,3.10,,,,
108,04/17/18 04:45:00 PM,14.421,3.10,,,,
109,04/17/18 05:00:00 PM,14.325,3.10,,,,
110,04/17/18 05:15:00 PM,14.230,3.10,,,,
111,04/17/18 05:30:00 PM,14.230,3.10,,,,
112,04/17/18 05:45:00 PM,14.134,3.10,,,,
113,04/17/18 06:00:00 PM,14.134,3.10,,,,
114,04/17/18 06:15:00 PM,14.038,3.10,,,,
115,04/17/18 06:30:00 PM,14.038,3.10,,,,
116,04/17/18 06:45:00 PM,14.038,3.10,,,,
117,04/17/18 07:00:00 PM,14.038,3.10,,,,
118,04/17/18 07:15:00 PM,13.942,3.10,,,,
119,04/17/18 07:30:00 PM,13.846,3.10,,,,
120,04/17/18 07:45:00 PM,13.846,3.10,,,,
121,04/17/18 08:00:00 PM,13.846,3.10,,,,
122,04/17/18 08:15:00 PM,13.750,3.10,,,,
123,04/17/18 08:30:00 PM,13.750,3.10,,,,
124,04/17/18 08:45:00 PM,13.654,3.10,,,,
125,04/17/18 09:00:00 PM,13.654,3.10,,,,
126,04/17/18 09:15:00 PM,13.558,3.10,,,,
127,04/17/18 09:30:00 PM,13.558,3.10,,,,
128,04/17/18 09:45:00 PM,13.558,3.10,,,,
129,04/17/18 10:00:00 PM,13.461,3.10,,,,
130,04/17/18 10:15:00 PM,13.461,3.08,,,,
131,04/17/18 10:30:00 PM,13.365,3.08,,,,
132,04/17/18 10:45:00 PM,13.365,3.08,,,,
133,04/17/18 11:00:00 PM,13.461,3.08,,,,
134,04/17/18 11:15:00 PM,13.365,3.08,,,,
135,04/17/18 11:30:00 PM,13.365,3.08,,,,
136,04/17/18 11:45:00 PM,13.269,3.08,,,,
137,04/18/18 12:00:00 AM,13.269,3.08,,,,
138,04/18/18 12:15:00 AM,13.269,3.08,,,,
139,04/18/18 12:30:00 AM,13.269,3.08,,,,
140,04/18/18 12:45:00 AM,13.269,3.08,,,,
141,04/18/18 01:00:00 AM,13.269,3.08,,,,
142,04/18/18 01:15:00 AM,13.365,3.08,,,,
143,04/18/18 01:30:00 AM,13.269,3.08,,,,
144,04/18/18 01:45:00 AM,13.269,3.08,,,,
145,04/18/18 02:00:00 AM,13.269,3.08,,,,
146,04/18/18 02:15:00 AM,13.269,3.08,,,,
147,04/18/18 02:30:00 AM,13.365,3.08,,,,
148,04/18/18 02:45:00 AM,13.365,3.08,,,,
149,04/18/18 03:00:00 AM,13.269,3.08,,,,
150,04/18/18 03:15:00 AM,13.269,3.08,,,,
151,04/18/18 03:30:00 AM,13.269,3.08,,,,
152,04/18/18 03:45:00 AM,13.269,3.08,,,,
153,04/18/18 04:00:00 AM,13.269,3.08,,,,
154,04/18/18 04:15:00 AM,13.269,3.08,,,,
155,04/18/18 04:30:00 AM,13.269,3.08,,,,
156,04/18/18 04:45:00 AM,13.269,3.08,,,,
157,04/18/18 05:00:00 AM,13.269,3.08,,,,
158,04/18/18 05:15:00 AM,13.269,3.08,,,,
159,04/18/18 05:30:00 AM,13.173,3.08,,,,
160,04/18/18 05:45:00 AM,13.173,3.08,,,,
161,04/18/18 06:00:00 AM,13.173,3.08,,,,
162,04/18/18 06:15:00 AM,13.173,3.08,,,,
163,04/18/18 06:30:00 AM,13.173,3.08,,,,
164,04/18/18 06:45:00 AM,13.173,3.08,,,,
165,04/18/18 07:00:00 AM,13.173,3.08,,,,
166,04/18/18 07:15:00 AM,13.173,3.08,,,,
167,04/18/18 07:30:00 AM,13.173,3.08,,,,
168,04/18/18 07:45:00 AM,13.076,3.08,,,,
169,04/18/18 08:00:00 AM,13.076,3.08,,,,
170,04/18/18 08:15:00 AM,13.076,3.08,,,,
171,04/18/18 08:30:00 AM,13.076,3.08,,,,
172,04/18/18 08:45:00 AM,13.173,3.08,,,,
173,04/18/18 09:00:00 AM,13.365,3.08,,,,
174,04/18/18 09:15:00 AM,13.461,3.08,,,,
175,04/18/18 09:30:00 AM,13.558,3.08,,,,
176,04/18/18 09:45:00 AM,13.654,3.08,,,,
177,04/18/18 10:00:00 AM,13.750,3.08,,,,
178,04/18/18 10:15:00 AM,13.942,3.08,,,,
179,04/18/18 10:30:00 AM,13.942,3.08,,,,
180,04/18/18 10:45:00 AM,14.038,3.08,,,,
181,04/18/18 11:00:00 AM,14.038,3.08,,,,
182,04/18/18 11:15:00 AM,14.038,3.08,,,,
183,04/18/18 11:30:00 AM,14.038,3.05,,,,
184,04/18/18 11:45:00 AM,14.230,3.08,,,,
185,04/18/18 12:00:00 PM,14.134,3.05,,,,
186,04/18/18 12:15:00 PM,13.942,3.05,,,,
187,04/18/18 12:30:00 PM,14.613,3.08,,,,
188,04/18/18 12:45:00 PM,14.613,3.08,,,,
189,04/18/18 01:00:00 PM,14.709,3.08,,,,
190,04/18/18 01:15:00 PM,14.517,3.08,,,,
191,04/18/18 01:30:00 PM,14.134,3.05,,,,
192,04/18/18 01:45:00 PM,14.996,3.08,,,,
193,04/18/18 02:00:00 PM,15.091,3.05,,,,
194,04/18/18 02:15:00 PM,14.421,3.05,,,,
195,04/18/18 02:30:00 PM,14.517,3.05,,,,
196,04/18/18 02:45:00 PM,13.942,3.05,,,,
197,04/18/18 03:00:00 PM,13.750,3.05,,,,
198,04/18/18 03:15:00 PM,14.804,3.05,,,,
199,04/18/18 03:30:00 PM,14.996,3.05,,,,
200,04/18/18 03:45:00 PM,15.187,3.03,,,,
201,04/18/18 04:00:00 PM,14.996,3.05,,,,
202,04/18/18 04:15:00 PM,15.091,3.03,,,,
203,04/18/18 04:30:00 PM,14.900,3.05,,,,
204,04/18/18 04:45:00 PM,14.709,3.05,,,,
205,04/18/18 05:00:00 PM,14.613,3.05,,,,
206,04/18/18 05:15:00 PM,14.709,3.05,,,,
207,04/18/18 05:30:00 PM,15.187,3.03,,,,
208,04/18/18 05:45:00 PM,15.282,3.03,,,,
209,04/18/18 06:00:00 PM,15.282,3.03,,,,
210,04/18/18 06:15:00 PM,15.091,3.03,,,,
211,04/18/18 06:30:00 PM,14.900,3.05,,,,
212,04/18/18 06:45:00 PM,14.900,3.05,,,,
213,04/18/18 07:00:00 PM,14.613,3.05,,,,
214,04/18/18 07:15:00 PM,14.900,3.05,,,,
215,04/18/18 07:30:00 PM,14.996,3.05,,,,
216,04/18/18 07:45:00 PM,14.613,3.05,,,,
217,04/18/18 08:00:00 PM,14.804,3.05,,,,
218,04/18/18 08:15:00 PM,14.709,3.05,,,,
219,04/18/18 08:30:00 PM,14.804,3.05,,,,
220,04/18/18 08:45:00 PM,14.804,3.05,,,,
221,04/18/18 09:00:00 PM,14.804,3.05,,,,
222,04/18/18 09:15:00 PM,14.709,3.05,,,,
223,04/18/18 09:30:00 PM,14.709,3.05,,,,
224,04/18/18 09:45:00 PM,14.709,3.05,,,,
225,04/18/18 10:00:00 PM,14.709,3.05,,,,
226,04/18/18 10:15:00 PM,14.709,3.05,,,,
227,04/18/18 10:30:00 PM,14.613,3.05,,,,
228,04/18/18 10:45:00 PM,14.709,3.05,,,,
229,04/18/18 11:00:00 PM,14.804,3.05,,,,
230,04/18/18 11:15:00 PM,14.804,3.05,,,,
231,04/18/18 11:30:00 PM,15.187,3.03,,,,
232,04/18/18 11:45:00 PM,15.091,3.03,,,,
233,04/19/18 12:00:00 AM,14.996,3.05,,,,
234,04/19/18 12:15:00 AM,15.187,3.03,,,,
235,04/19/18 12:30:00 AM,15.187,3.03,,,,
236,04/19/18 12:45:00 AM,15.187,3.03,,,,
237,04/19/18 01:00:00 AM,15.282,3.03,,,,
238,04/19/18 01:15:00 AM,15.282,3.03,,,,
239,04/19/18 01:30:00 AM,15.282,3.03,,,,
240,04/19/18 01:45:00 AM,15.282,3.03,,,,
241,04/19/18 02:00:00 AM,15.282,3.03,,,,
242,04/19/18 02:15:00 AM,15.187,3.03,,,,
243,04/19/18 02:30:00 AM,15.187,3.03,,,,
244,04/19/18 02:45:00 AM,15.187,3.03,,,,
245,04/19/18 03:00:00 AM,15.187,3.03,,,,
246,04/19/18 03:15:00 AM,15.091,3.03,,,,
247,04/19/18 03:30:00 AM,15.091,3.03,,,,
248,04/19/18 03:45:00 AM,15.091,3.03,,,,
249,04/19/18 04:00:00 AM,15.091,3.03,,,,
250,04/19/18 04:15:00 AM,15.091,3.03,,,,
251,04/19/18 04:30:00 AM,15.091,3.03,,,,
252,04/19/18 04:45:00 AM,15.091,3.03,,,,
253,04/19/18 05:00:00 AM,14.996,3.05,,,,
254,04/19/18 05:15:00 AM,14.996,3.05,,,,
255,04/19/18 05:30:00 AM,14.996,3.05,,,,
256,04/19/18 05:45:00 AM,14.900,3.05,,,,
257,04/19/18 06:00:00 AM,14.900,3.05,,,,
258,04/19/18 06:15:00 AM,14.804,3.05,,,,
259,04/19/18 06:30:00 AM,14.804,3.05,,,,
260,04/19/18 06:45:00 AM,14.709,3.05,,,,
261,04/19/18 07:00:00 AM,14.709,3.05,,,,
262,04/19/18 07:15:00 AM,14.613,3.05,,,,
263,04/19/18 07:30:00 AM,14.613,3.05,,,,
264,04/19/18 07:45:00 AM,14.613,3.05,,,,
265,04/19/18 08:00:00 AM,14.709,3.05,,,,
266,04/19/18 08:15:00 AM,14.804,3.05,,,,
267,04/19/18 08:30:00 AM,14.900,3.05,,,,
268,04/19/18 08:45:00 AM,14.709,3.03,,,,
269,04/19/18 09:00:00 AM,14.900,3.05,,,,
270,04/19/18 09:15:00 AM,14.996,3.05,,,,
271,04/19/18 09:30:00 AM,14.804,3.03,,,,
272,04/19/18 09:45:00 AM,14.613,3.03,,,,
273,04/19/18 10:00:00 AM,14.613,3.03,,,,
274,04/19/18 10:15:00 AM,14.613,3.03,,,,
275,04/19/18 10:30:00 AM,14.517,3.03,,,,
276,04/19/18 10:45:00 AM,14.517,3.03,,,,
277,04/19/18 11:00:00 AM,14.517,3.03,,,,
278,04/19/18 11:15:00 AM,14.517,3.03,,,,
279,04/19/18 11:30:00 AM,14.421,3.03,,,,
280,04/19/18 11:45:00 AM,14.421,3.03,,,,
281,04/19/18 12:00:00 PM,14.325,3.03,,,,
282,04/19/18 12:15:00 PM,14.421,3.03,,,,
283,04/19/18 12:30:00 PM,14.421,3.03,,,,
284,04/19/18 12:45:00 PM,14.421,3.03,,,,
285,04/19/18 01:00:00 PM,14.325,3.03,,,,
286,04/19/18 01:15:00 PM,14.325,3.03,,,,
287,04/19/18 01:30:00 PM,14.421,3.03,,,,
288,04/19/18 01:45:00 PM,14.325,3.03,,,,
289,04/19/18 02:00:00 PM,14.325,3.03,,,,
290,04/19/18 02:15:00 PM,14.421,3.03,,,,
291,04/19/18 02:30:00 PM,14.325,3.03,,,,
292,04/19/18 02:45:00 PM,14.230,3.03,,,,
293,04/19/18 03:00:00 PM,14.134,3.03,,,,
294,04/19/18 03:15:00 PM,14.134,3.03,,,,
295,04/19/18 03:30:00 PM,14.038,3.03,,,,
296,04/19/18 03:45:00 PM,14.134,3.03,,,,
297,04/19/18 04:00:00 PM,14.134,3.03,,,,
298,04/19/18 04:15:00 PM,14.230,3.03,,,,
299,04/19/18 04:30:00 PM,14.230,3.03,,,,
300,04/19/18 04:45:00 PM,14.230,3.03,,,,
301,04/19/18 05:00:00 PM,14.134,3.03,,,,
302,04/19/18 05:15:00 PM,14.134,3.03,,,,
303,04/19/18 05:30:00 PM,14.134,3.03,,,,
304,04/19/18 05:45:00 PM,14.134,3.03,,,,
305,04/19/18 06:00:00 PM,13.942,3.03,,,,
306,04/19/18 06:15:00 PM,13.846,3.03,,,,
307,04/19/18 06:30:00 PM,13.846,3.03,,,,
308,04/19/18 06:45:00 PM,13.750,3.03,,,,
309,04/19/18 07:00:00 PM,13.750,3.03,,,,
310,04/19/18 07:15:00 PM,13.558,3.03,,,,
311,04/19/18 07:30:00 PM,13.654,3.03,,,,
312,04/19/18 07:45:00 PM,13.558,3.03,,,,
313,04/19/18 08:00:00 PM,13.461,3.03,,,,
314,04/19/18 08:15:00 PM,13.461,3.03,,,,
315,04/19/18 08:30:00 PM,13.461,3.03,,,,
316,04/19/18 08:45:00 PM,13.365,3.03,,,,
317,04/19/18 09:00:00 PM,13.461,3.03,,,,
318,04/19/18 09:15:00 PM,13.365,3.03,,,,
319,04/19/18 09:30:00 PM,13.365,3.03,,,,
320,04/19/18 09:45:00 PM,13.461,3.03,,,,
321,04/19/18 10:00:00 PM,13.461,3.03,,,,
322,04/19/18 10:15:00 PM,13.461,3.03,,,,
323,04/19/18 10:30:00 PM,13.269,3.03,,,,
324,04/19/18 10:45:00 PM,13.173,3.03,,,,
325,04/19/18 11:00:00 PM,13.173,3.01,,,,
326,04/19/18 11:15:00 PM,13.076,3.01,,,,
327,04/19/18 11:30:00 PM,13.076,3.01,,,,
328,04/19/18 11:45:00 PM,13.173,3.01,,,,
329,04/20/18 12:00:00 AM,13.076,3.01,,,,
330,04/20/18 12:15:00 AM,13.076,3.01,,,,
331,04/20/18 12:30:00 AM,13.173,3.01,,,,
332,04/20/18 12:45:00 AM,13.173,3.01,,,,
333,04/20/18 01:00:00 AM,13.076,3.01,,,,
334,04/20/18 01:15:00 AM,13.076,3.01,,,,
335,04/20/18 01:30:00 AM,13.076,3.01,,,,
336,04/20/18 01:45:00 AM,13.076,3.01,,,,
337,04/20/18 02:00:00 AM,13.076,3.01,,,,
338,04/20/18 02:15:00 AM,13.076,3.01,,,,
339,04/20/18 02:30:00 AM,12.980,3.01,,,,
340,04/20/18 02:45:00 AM,12.883,3.01,,,,
341,04/20/18 03:00:00 AM,12.883,3.01,,,,
342,04/20/18 03:15:00 AM,12.787,3.01,,,,
343,04/20/18 03:30:00 AM,12.787,3.01,,,,
344,04/20/18 03:45:00 AM,12.787,3.01,,,,
345,04/20/18 04:00:00 AM,12.883,3.01,,,,
346,04/20/18 04:15:00 AM,12.787,3.01,,,,
347,04/20/18 04:30:00 AM,12.787,3.01,,,,
348,04/20/18 04:45:00 AM,12.883,3.01,,,,
349,04/20/18 05:00:00 AM,12.787,3.01,,,,
350,04/20/18 05:15:00 AM,12.787,3.01,,,,
351,04/20/18 05:30:00 AM,12.787,3.01,,,,
352,04/20/18 05:45:00 AM,12.690,3.01,,,,
353,04/20/18 06:00:00 AM,12.690,3.01,,,,
354,04/20/18 06:15:00 AM,12.690,3.01,,,,
355,04/20/18 06:30:00 AM,12.690,3.01,,,,
356,04/20/18 06:45:00 AM,12.594,3.01,,,,
357,04/20/18 07:00:00 AM,12.594,3.01,,,,
358,04/20/18 07:15:00 AM,12.594,3.01,,,,
359,04/20/18 07:30:00 AM,12.497,3.01,,,,
360,04/20/18 07:45:00 AM,12.690,3.01,,,,
361,04/20/18 08:00:00 AM,12.690,3.01,,,,
362,04/20/18 08:15:00 AM,12.690,3.01,,,,
363,04/20/18 08:30:00 AM,12.787,3.01,,,,
364,04/20/18 08:45:00 AM,12.980,3.01,,,,
365,04/20/18 09:00:00 AM,13.076,3.01,,,,
366,04/20/18 09:15:00 AM,13.173,3.01,,,,
367,04/20/18 09:30:00 AM,13.173,3.01,,,,
368,04/20/18 09:45:00 AM,13.269,3.01,,,,
369,04/20/18 10:00:00 AM,13.365,3.01,,,,
370,04/20/18 10:15:00 AM,13.558,3.01,,,,
371,04/20/18 10:30:00 AM,13.558,3.01,,,,
372,04/20/18 10:45:00 AM,13.654,3.01,,,,
373,04/20/18 11:00:00 AM,13.750,3.01,,,,
374,04/20/18 11:15:00 AM,13.750,3.01,,,,
375,04/20/18 11:30:00 AM,13.846,3.01,,,,
376,04/20/18 11:45:00 AM,13.942,3.01,,,,
377,04/20/18 12:00:00 PM,14.038,3.01,,,,
378,04/20/18 12:15:00 PM,14.134,3.01,,,,
379,04/20/18 12:30:00 PM,14.038,3.01,,,,
380,04/20/18 12:45:00 PM,13.942,3.01,,,,
381,04/20/18 01:00:00 PM,14.038,3.01,,,,
382,04/20/18 01:15:00 PM,14.134,3.01,,,,
383,04/20/18 01:30:00 PM,14.134,3.01,,,,
384,04/20/18 01:45:00 PM,14.325,3.01,,,,
385,04/20/18 02:00:00 PM,14.134,3.01,,,,
386,04/20/18 02:15:00 PM,14.325,3.01,,,,
387,04/20/18 02:30:00 PM,14.325,3.01,,,,
388,04/20/18 02:45:00 PM,14.325,3.01,,,,
389,04/20/18 03:00:00 PM,14.230,3.01,,,,
390,04/20/18 03:15:00 PM,14.517,3.01,,,,
391,04/20/18 03:30:00 PM,14.421,3.01,,,,
392,04/20/18 03:45:00 PM,14.230,3.01,,,,
393,04/20/18 04:00:00 PM,14.421,3.01,,,,
394,04/20/18 04:15:00 PM,14.421,3.01,,,,
395,04/20/18 04:30:00 PM,14.325,3.01,,,,
396,04/20/18 04:45:00 PM,14.325,3.01,,,,
397,04/20/18 05:00:00 PM,14.325,3.01,,,,
398,04/20/18 05:15:00 PM,14.325,3.01,,,,
399,04/20/18 05:30:00 PM,14.038,3.01,,,,
400,04/20/18 05:45:00 PM,13.942,3.01,,,,
401,04/20/18 06:00:00 PM,13.942,3.01,,,,
402,04/20/18 06:15:00 PM,13.846,3.01,,,,
403,04/20/18 06:30:00 PM,13.942,3.01,,,,
404,04/20/18 06:45:00 PM,14.038,3.01,,,,
405,04/20/18 07:00:00 PM,14.230,3.01,,,,
406,04/20/18 07:15:00 PM,14.325,3.01,,,,
407,04/20/18 07:30:00 PM,14.517,3.01,,,,
408,04/20/18 07:45:00 PM,14.613,3.01,,,,
409,04/20/18 08:00:00 PM,14.517,3.01,,,,
410,04/20/18 08:15:00 PM,14.517,3.01,,,,
411,04/20/18 08:30:00 PM,14.613,3.01,,,,
412,04/20/18 08:45:00 PM,14.421,3.01,,,,
413,04/20/18 09:00:00 PM,14.325,3.01,,,,
414,04/20/18 09:15:00 PM,14.038,3.01,,,,
415,04/20/18 09:30:00 PM,14.038,3.01,,,,
416,04/20/18 09:45:00 PM,13.942,3.01,,,,
417,04/20/18 10:00:00 PM,14.038,3.01,,,,
418,04/20/18 10:15:00 PM,13.942,3.01,,,,
419,04/20/18 10:30:00 PM,14.038,3.01,,,,
420,04/20/18 10:45:00 PM,14.038,3.01,,,,
421,04/20/18 11:00:00 PM,13.942,3.01,,,,
422,04/20/18 11:15:00 PM,13.942,3.01,,,,
423,04/20/18 11:30:00 PM,13.846,3.01,,,,
424,04/20/18 11:45:00 PM,13.750,3.01,,,,
425,04/21/18 12:00:00 AM,13.750,3.01,,,,
426,04/21/18 12:15:00 AM,13.654,3.01,,,,
427,04/21/18 12:30:00 AM,13.654,3.01,,,,
428,04/21/18 12:45:00 AM,13.654,3.01,,,,
429,04/21/18 01:00:00 AM,13.558,3.01,,,,
430,04/21/18 01:15:00 AM,13.558,3.01,,,,
431,04/21/18 01:30:00 AM,13.461,3.01,,,,
432,04/21/18 01:45:00 AM,13.461,3.01,,,,
433,04/21/18 02:00:00 AM,13.365,3.01,,,,
434,04/21/18 02:15:00 AM,13.365,3.01,,,,
435,04/21/18 02:30:00 AM,13.365,3.01,,,,
436,04/21/18 02:45:00 AM,13.269,3.01,,,,
437,04/21/18 03:00:00 AM,13.269,3.01,,,,
438,04/21/18 03:15:00 AM,13.269,3.01,,,,
439,04/21/18 03:30:00 AM,13.269,3.01,,,,
440,04/21/18 03:45:00 AM,13.269,3.01,,,,
441,04/21/18 04:00:00 AM,13.173,3.01,,,,
442,04/21/18 04:15:00 AM,13.173,3.01,,,,
443,04/21/18 04:30:00 AM,13.173,3.01,,,,
444,04/21/18 04:45:00 AM,13.173,3.01,,,,
445,04/21/18 05:00:00 AM,13.076,3.01,,,,
446,04/21/18 05:15:00 AM,13.076,3.01,,,,
447,04/21/18 05:30:00 AM,12.980,3.01,,,,
448,04/21/18 05:45:00 AM,12.980,2.99,,,,
449,04/21/18 06:00:00 AM,12.883,2.99,,,,
450,04/21/18 06:15:00 AM,12.883,2.99,,,,
451,04/21/18 06:30:00 AM,12.883,2.99,,,,
452,04/21/18 06:45:00 AM,12.883,2.99,,,,
453,04/21/18 07:00:00 AM,12.883,2.99,,,,
454,04/21/18 07:15:00 AM,12.787,2.99,,,,
455,04/21/18 07:30:00 AM,12.787,2.99,,,,
456,04/21/18 07:45:00 AM,12.883,2.99,,,,
457,04/21/18 08:00:00 AM,12.980,2.99,,,,
458,04/21/18 08:15:00 AM,12.980,2.99,,,,
459,04/21/18 08:30:00 AM,13.173,2.99,,,,
460,04/21/18 08:45:00 AM,13.269,2.99,,,,
461,04/21/18 09:00:00 AM,13.269,2.99,,,,
462,04/21/18 09:15:00 AM,13.365,2.99,,,,
463,04/21/18 09:30:00 AM,13.461,2.99,,,,
464,04/21/18 09:45:00 AM,13.654,3.01,,,,
465,04/21/18 10:00:00 AM,13.750,3.01,,,,
466,04/21/18 10:15:00 AM,13.750,3.01,,,,
467,04/21/18 10:30:00 AM,13.942,3.01,,,,
468,04/21/18 10:45:00 AM,14.038,3.01,,,,
469,04/21/18 11:00:00 AM,14.230,3.01,,,,
470,04/21/18 11:15:00 AM,14.230,3.01,,,,
471,04/21/18 11:30:00 AM,14.325,3.01,,,,
472,04/21/18 11:45:00 AM,14.421,3.01,,,,
473,04/21/18 12:00:00 PM,14.325,3.01,,,,
474,04/21/18 12:15:00 PM,14.709,3.01,,,,
475,04/21/18 12:30:00 PM,14.709,3.01,,,,
476,04/21/18 12:45:00 PM,14.613,3.01,,,,
477,04/21/18 01:00:00 PM,14.709,3.01,,,,
478,04/21/18 01:15:00 PM,14.613,3.01,,,,
