"Plot Title: MEL_1_test"
"#","Date Time, GMT-04:00","Temp, °F","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
37,04/28/17 10:20:22 PM,68.248,,,,,
38,04/28/17 10:35:22 PM,68.248,,,,,
39,04/28/17 10:50:22 PM,68.248,,,,,
40,04/28/17 11:05:22 PM,68.248,,,,,
41,04/28/17 11:20:22 PM,68.077,,,,,
42,04/28/17 11:35:22 PM,68.077,,,,,
43,04/28/17 11:50:22 PM,68.077,,,,,
44,04/29/17 12:05:22 AM,68.077,,,,,
45,04/29/17 12:20:22 AM,68.077,,,,,
46,04/29/17 12:35:22 AM,67.906,,,,,
47,04/29/17 12:50:22 AM,67.906,,,,,
48,04/29/17 01:05:22 AM,67.906,,,,,
49,04/29/17 01:20:22 AM,67.906,,,,,
50,04/29/17 01:35:22 AM,67.906,,,,,
51,04/29/17 01:50:22 AM,67.906,,,,,
52,04/29/17 02:05:22 AM,67.906,,,,,
53,04/29/17 02:20:22 AM,67.735,,,,,
54,04/29/17 02:35:22 AM,67.735,,,,,
55,04/29/17 02:50:22 AM,67.735,,,,,
56,04/29/17 03:05:22 AM,67.735,,,,,
57,04/29/17 03:20:22 AM,67.735,,,,,
58,04/29/17 03:35:22 AM,67.735,,,,,
59,04/29/17 03:50:22 AM,67.735,,,,,
60,04/29/17 04:05:22 AM,67.735,,,,,
61,04/29/17 04:20:22 AM,67.735,,,,,
62,04/29/17 04:35:22 AM,67.564,,,,,
63,04/29/17 04:50:22 AM,67.564,,,,,
64,04/29/17 05:05:22 AM,67.564,,,,,
65,04/29/17 05:20:22 AM,67.564,,,,,
66,04/29/17 05:35:22 AM,67.564,,,,,
67,04/29/17 05:50:22 AM,67.564,,,,,
68,04/29/17 06:05:22 AM,67.564,,,,,
69,04/29/17 06:20:22 AM,67.392,,,,,
70,04/29/17 06:35:22 AM,67.392,,,,,
71,04/29/17 06:50:22 AM,67.392,,,,,
72,04/29/17 07:05:22 AM,67.392,,,,,
73,04/29/17 07:20:22 AM,67.392,,,,,
74,04/29/17 07:35:22 AM,67.392,,,,,
75,04/29/17 07:50:22 AM,67.392,,,,,
76,04/29/17 08:05:22 AM,67.564,,,,,
77,04/29/17 08:20:22 AM,67.564,,,,,
78,04/29/17 08:35:22 AM,67.564,,,,,
79,04/29/17 08:50:22 AM,67.564,,,,,
80,04/29/17 09:05:22 AM,67.735,,,,,
81,04/29/17 09:20:22 AM,67.735,,,,,
82,04/29/17 09:35:22 AM,67.735,,,,,
83,04/29/17 09:50:22 AM,67.735,,,,,
84,04/29/17 10:05:22 AM,67.906,,,,,
85,04/29/17 10:20:22 AM,67.906,,,,,
86,04/29/17 10:35:22 AM,68.077,,,,,
87,04/29/17 10:50:22 AM,68.077,,,,,
88,04/29/17 11:05:22 AM,68.248,,,,,
89,04/29/17 11:20:22 AM,68.421,,,,,
90,04/29/17 11:35:22 AM,68.592,,,,,
91,04/29/17 11:50:22 AM,68.763,,,,,
92,04/29/17 12:05:22 PM,68.934,,,,,
93,04/29/17 12:20:22 PM,69.107,,,,,
94,04/29/17 12:35:22 PM,69.278,,,,,
95,04/29/17 12:50:22 PM,69.449,,,,,
96,04/29/17 01:05:22 PM,69.622,,,,,
97,04/29/17 01:20:22 PM,69.793,,,,,
98,04/29/17 01:35:22 PM,69.964,,,,,
99,04/29/17 01:50:22 PM,69.964,,,,,
100,04/29/17 02:05:22 PM,70.137,,,,,
101,04/29/17 02:20:22 PM,70.308,,,,,
102,04/29/17 02:35:22 PM,70.308,,,,,
103,04/29/17 02:50:22 PM,70.308,,,,,
104,04/29/17 03:05:22 PM,70.308,,,,,
105,04/29/17 03:20:22 PM,70.480,,,,,
106,04/29/17 03:35:22 PM,70.480,,,,,
107,04/29/17 03:50:22 PM,70.480,,,,,
108,04/29/17 04:05:22 PM,70.480,,,,,
109,04/29/17 04:20:22 PM,70.480,,,,,
110,04/29/17 04:35:22 PM,70.480,,,,,
111,04/29/17 04:50:22 PM,70.480,,,,,
112,04/29/17 05:05:22 PM,70.480,,,,,
113,04/29/17 05:20:22 PM,70.308,,,,,
114,04/29/17 05:35:22 PM,70.308,,,,,
115,04/29/17 05:50:22 PM,70.308,,,,,
116,04/29/17 06:05:22 PM,70.137,,,,,
117,04/29/17 06:20:22 PM,70.137,,,,,
118,04/29/17 06:35:22 PM,70.137,,,,,
119,04/29/17 06:50:22 PM,70.137,,,,,
120,04/29/17 07:05:22 PM,69.964,,,,,
121,04/29/17 07:20:22 PM,69.964,,,,,
122,04/29/17 07:35:22 PM,69.964,,,,,
123,04/29/17 07:50:22 PM,69.964,,,,,
124,04/29/17 08:05:22 PM,69.793,,,,,
125,04/29/17 08:20:22 PM,69.793,,,,,
126,04/29/17 08:35:22 PM,69.793,,,,,
127,04/29/17 08:50:22 PM,69.793,,,,,
128,04/29/17 09:05:22 PM,69.622,,,,,
129,04/29/17 09:20:22 PM,69.622,,,,,
130,04/29/17 09:35:22 PM,69.622,,,,,
131,04/29/17 09:50:22 PM,69.622,,,,,
132,04/29/17 10:05:22 PM,69.449,,,,,
133,04/29/17 10:20:22 PM,69.449,,,,,
134,04/29/17 10:35:22 PM,69.449,,,,,
135,04/29/17 10:50:22 PM,69.449,,,,,
136,04/29/17 11:05:22 PM,69.278,,,,,
137,04/29/17 11:20:22 PM,69.278,,,,,
138,04/29/17 11:35:22 PM,69.107,,,,,
139,04/29/17 11:50:22 PM,69.107,,,,,
140,04/30/17 12:05:22 AM,68.934,,,,,
141,04/30/17 12:20:22 AM,68.934,,,,,
142,04/30/17 12:35:22 AM,68.934,,,,,
143,04/30/17 12:50:22 AM,68.763,,,,,
144,04/30/17 01:05:22 AM,68.763,,,,,
145,04/30/17 01:20:22 AM,68.763,,,,,
146,04/30/17 01:35:22 AM,68.592,,,,,
147,04/30/17 01:50:22 AM,68.592,,,,,
148,04/30/17 02:05:22 AM,68.592,,,,,
149,04/30/17 02:20:22 AM,68.592,,,,,
150,04/30/17 02:35:22 AM,68.421,,,,,
151,04/30/17 02:50:22 AM,68.421,,,,,
152,04/30/17 03:05:22 AM,68.421,,,,,
153,04/30/17 03:20:22 AM,68.248,,,,,
154,04/30/17 03:35:22 AM,68.248,,,,,
155,04/30/17 03:50:22 AM,68.248,,,,,
156,04/30/17 04:05:22 AM,68.248,,,,,
157,04/30/17 04:20:22 AM,68.248,,,,,
158,04/30/17 04:35:22 AM,68.248,,,,,
159,04/30/17 04:50:22 AM,68.248,,,,,
160,04/30/17 05:05:22 AM,68.077,,,,,
161,04/30/17 05:20:22 AM,68.077,,,,,
162,04/30/17 05:35:22 AM,68.077,,,,,
163,04/30/17 05:50:22 AM,68.077,,,,,
164,04/30/17 06:05:22 AM,68.077,,,,,
165,04/30/17 06:20:22 AM,68.077,,,,,
166,04/30/17 06:35:22 AM,67.906,,,,,
167,04/30/17 06:50:22 AM,67.906,,,,,
168,04/30/17 07:05:22 AM,67.906,,,,,
169,04/30/17 07:20:22 AM,67.906,,,,,
170,04/30/17 07:35:22 AM,67.906,,,,,
171,04/30/17 07:50:22 AM,67.906,,,,,
172,04/30/17 08:05:22 AM,67.906,,,,,
173,04/30/17 08:20:22 AM,68.077,,,,,
174,04/30/17 08:35:22 AM,68.077,,,,,
175,04/30/17 08:50:22 AM,68.077,,,,,
176,04/30/17 09:05:22 AM,68.077,,,,,
177,04/30/17 09:20:22 AM,68.248,,,,,
178,04/30/17 09:35:22 AM,68.248,,,,,
179,04/30/17 09:50:22 AM,68.421,,,,,
180,04/30/17 10:05:22 AM,68.421,,,,,
181,04/30/17 10:20:22 AM,68.421,,,,,
182,04/30/17 10:35:22 AM,68.421,,,,,
183,04/30/17 10:50:22 AM,68.421,,,,,
184,04/30/17 11:05:22 AM,68.592,,,,,
185,04/30/17 11:20:22 AM,68.592,,,,,
186,04/30/17 11:35:22 AM,68.763,,,,,
187,04/30/17 11:50:22 AM,68.763,,,,,
188,04/30/17 12:05:22 PM,68.934,,,,,
189,04/30/17 12:20:22 PM,68.934,,,,,
190,04/30/17 12:35:22 PM,69.107,,,,,
191,04/30/17 12:50:22 PM,69.107,,,,,
192,04/30/17 01:05:22 PM,69.107,,,,,
193,04/30/17 01:20:22 PM,69.278,,,,,
194,04/30/17 01:35:22 PM,69.278,,,,,
195,04/30/17 01:50:22 PM,69.449,,,,,
196,04/30/17 02:05:22 PM,69.449,,,,,
197,04/30/17 02:20:22 PM,69.449,,,,,
198,04/30/17 02:35:22 PM,69.449,,,,,
199,04/30/17 02:50:22 PM,69.278,,,,,
200,04/30/17 03:05:22 PM,69.278,,,,,
201,04/30/17 03:20:22 PM,69.278,,,,,
202,04/30/17 03:35:22 PM,69.449,,,,,
203,04/30/17 03:50:22 PM,69.278,,,,,
204,04/30/17 04:05:22 PM,69.278,,,,,
205,04/30/17 04:20:22 PM,69.278,,,,,
206,04/30/17 04:35:22 PM,69.278,,,,,
207,04/30/17 04:50:22 PM,69.278,,,,,
208,04/30/17 05:05:22 PM,69.278,,,,,
209,04/30/17 05:20:22 PM,69.107,,,,,
210,04/30/17 05:35:22 PM,69.107,,,,,
211,04/30/17 05:50:22 PM,69.107,,,,,
212,04/30/17 06:05:22 PM,69.107,,,,,
213,04/30/17 06:20:22 PM,69.107,,,,,
214,04/30/17 06:35:22 PM,68.934,,,,,
215,04/30/17 06:50:22 PM,68.934,,,,,
216,04/30/17 07:05:22 PM,68.934,,,,,
217,04/30/17 07:20:22 PM,68.763,,,,,
218,04/30/17 07:35:22 PM,68.763,,,,,
219,04/30/17 07:50:22 PM,68.763,,,,,
220,04/30/17 08:05:22 PM,68.763,,,,,
221,04/30/17 08:20:22 PM,68.592,,,,,
222,04/30/17 08:35:22 PM,68.592,,,,,
223,04/30/17 08:50:22 PM,68.592,,,,,
224,04/30/17 09:05:22 PM,68.592,,,,,
225,04/30/17 09:20:22 PM,68.421,,,,,
226,04/30/17 09:35:22 PM,68.421,,,,,
227,04/30/17 09:50:22 PM,68.421,,,,,
228,04/30/17 10:05:22 PM,68.421,,,,,
229,04/30/17 10:20:22 PM,68.421,,,,,
230,04/30/17 10:35:22 PM,68.248,,,,,
231,04/30/17 10:50:22 PM,68.248,,,,,
232,04/30/17 11:05:22 PM,68.248,,,,,
233,04/30/17 11:20:22 PM,68.248,,,,,
234,04/30/17 11:35:22 PM,68.248,,,,,
235,04/30/17 11:50:22 PM,68.077,,,,,
236,05/01/17 12:05:22 AM,68.077,,,,,
237,05/01/17 12:20:22 AM,68.077,,,,,
238,05/01/17 12:35:22 AM,68.077,,,,,
239,05/01/17 12:50:22 AM,68.077,,,,,
240,05/01/17 01:05:22 AM,68.077,,,,,
241,05/01/17 01:20:22 AM,68.077,,,,,
242,05/01/17 01:35:22 AM,68.077,,,,,
243,05/01/17 01:50:22 AM,68.077,,,,,
244,05/01/17 02:05:22 AM,67.906,,,,,
245,05/01/17 02:20:22 AM,67.906,,,,,
246,05/01/17 02:35:22 AM,67.906,,,,,
247,05/01/17 02:50:22 AM,67.906,,,,,
248,05/01/17 03:05:22 AM,67.906,,,,,
249,05/01/17 03:20:22 AM,67.906,,,,,
250,05/01/17 03:35:22 AM,67.906,,,,,
251,05/01/17 03:50:22 AM,67.906,,,,,
252,05/01/17 04:05:22 AM,67.906,,,,,
253,05/01/17 04:20:22 AM,67.906,,,,,
254,05/01/17 04:35:22 AM,67.906,,,,,
255,05/01/17 04:50:22 AM,67.906,,,,,
256,05/01/17 05:05:22 AM,67.906,,,,,
257,05/01/17 05:20:22 AM,67.735,,,,,
258,05/01/17 05:35:22 AM,67.735,,,,,
259,05/01/17 05:50:22 AM,67.735,,,,,
260,05/01/17 06:05:22 AM,67.735,,,,,
261,05/01/17 06:20:22 AM,67.735,,,,,
262,05/01/17 06:35:22 AM,67.735,,,,,
263,05/01/17 06:50:22 AM,67.735,,,,,
264,05/01/17 07:05:22 AM,67.564,,,,,
265,05/01/17 07:20:22 AM,67.735,,,,,
266,05/01/17 07:35:22 AM,67.735,,,,,
267,05/01/17 07:50:22 AM,68.248,,,,,
268,05/01/17 07:51:33 AM,,,Logged,Logged,,
269,05/01/17 07:52:13 AM,,,,Logged,,
270,05/01/17 07:52:14 AM,,Logged,,,,
271,05/01/17 08:05:22 AM,69.107,,,,,
272,05/01/17 08:20:22 AM,69.449,,,,,
273,05/01/17 08:35:22 AM,68.763,,,,,
274,05/01/17 08:50:22 AM,69.449,,,,,
275,05/01/17 09:05:22 AM,72.199,,,,,
276,05/01/17 09:20:22 AM,72.718,,,,,
277,05/01/17 09:35:22 AM,70.651,,,,,
278,05/01/17 09:50:22 AM,69.107,,,,,
279,05/01/17 10:05:22 AM,68.592,,,,,
280,05/01/17 10:20:22 AM,69.278,,,,,
281,05/01/17 10:35:22 AM,69.107,,,,,
282,05/01/17 10:50:22 AM,69.107,,,,,
283,05/01/17 11:05:22 AM,68.934,,,,,
284,05/01/17 11:20:22 AM,68.934,,,,,
285,05/01/17 11:35:22 AM,69.107,,,,,
286,05/01/17 11:50:22 AM,69.107,,,,,
287,05/01/17 12:05:22 PM,69.107,,,,,
288,05/01/17 12:20:22 PM,68.934,,,,,
289,05/01/17 12:35:22 PM,68.934,,,,,
290,05/01/17 12:50:22 PM,69.107,,,,,
291,05/01/17 01:05:22 PM,69.107,,,,,
292,05/01/17 01:20:22 PM,69.107,,,,,
293,05/01/17 01:35:22 PM,69.278,,,,,
294,05/01/17 01:50:22 PM,69.107,,,,,
295,05/01/17 02:05:22 PM,69.622,,,,,
296,05/01/17 02:20:22 PM,69.793,,,,,
297,05/01/17 02:35:22 PM,69.793,,,,,
298,05/01/17 02:50:22 PM,69.793,,,,,
299,05/01/17 03:05:22 PM,69.449,,,,,
300,05/01/17 03:20:22 PM,69.107,,,,,
301,05/01/17 03:35:22 PM,68.248,,,,,
302,05/01/17 03:50:22 PM,68.077,,,,,
303,05/01/17 04:05:22 PM,68.248,,,,,
304,05/01/17 04:20:22 PM,68.077,,,,,
305,05/01/17 04:35:22 PM,67.564,,,,,
306,05/01/17 04:50:22 PM,67.050,,,,,
307,05/01/17 05:05:22 PM,67.564,,,,,
308,05/01/17 05:20:22 PM,67.735,,,,,
309,05/01/17 05:35:22 PM,68.077,,,,,
310,05/01/17 05:50:22 PM,67.906,,,,,
311,05/01/17 06:05:22 PM,67.906,,,,,
312,05/01/17 06:20:22 PM,67.906,,,,,
313,05/01/17 06:35:22 PM,68.077,,,,,
314,05/01/17 06:50:22 PM,68.077,,,,,
315,05/01/17 07:05:22 PM,68.077,,,,,
316,05/01/17 07:20:22 PM,67.906,,,,,
317,05/01/17 07:35:22 PM,68.248,,,,,
318,05/01/17 07:50:22 PM,68.077,,,,,
319,05/01/17 08:05:22 PM,68.077,,,,,
320,05/01/17 08:20:22 PM,68.077,,,,,
321,05/01/17 08:35:22 PM,68.077,,,,,
322,05/01/17 08:50:22 PM,68.077,,,,,
323,05/01/17 09:05:22 PM,67.906,,,,,
324,05/01/17 09:20:22 PM,67.906,,,,,
325,05/01/17 09:35:22 PM,67.906,,,,,
326,05/01/17 09:50:22 PM,67.906,,,,,
327,05/01/17 10:05:22 PM,67.735,,,,,
328,05/01/17 10:20:22 PM,67.735,,,,,
329,05/01/17 10:35:22 PM,67.735,,,,,
330,05/01/17 10:50:22 PM,67.564,,,,,
331,05/01/17 11:05:22 PM,67.564,,,,,
332,05/01/17 11:20:22 PM,67.564,,,,,
333,05/01/17 11:35:22 PM,67.564,,,,,
334,05/01/17 11:50:22 PM,67.392,,,,,
335,05/02/17 12:05:22 AM,67.392,,,,,
336,05/02/17 12:20:22 AM,67.392,,,,,
337,05/02/17 12:35:22 AM,67.221,,,,,
338,05/02/17 12:50:22 AM,67.221,,,,,
339,05/02/17 01:05:22 AM,67.221,,,,,
340,05/02/17 01:20:22 AM,67.221,,,,,
341,05/02/17 01:35:22 AM,67.221,,,,,
342,05/02/17 01:50:22 AM,67.050,,,,,
343,05/02/17 02:05:22 AM,67.050,,,,,
344,05/02/17 02:20:22 AM,67.221,,,,,
345,05/02/17 02:35:22 AM,67.221,,,,,
346,05/02/17 02:50:22 AM,67.050,,,,,
347,05/02/17 03:05:22 AM,67.050,,,,,
348,05/02/17 03:20:22 AM,67.050,,,,,
349,05/02/17 03:35:22 AM,67.050,,,,,
350,05/02/17 03:50:22 AM,66.879,,,,,
351,05/02/17 04:05:22 AM,66.879,,,,,
352,05/02/17 04:20:22 AM,66.879,,,,,
353,05/02/17 04:35:22 AM,66.879,,,,,
354,05/02/17 04:50:22 AM,66.879,,,,,
355,05/02/17 05:05:22 AM,66.879,,,,,
356,05/02/17 05:20:22 AM,66.708,,,,,
357,05/02/17 05:35:22 AM,66.537,,,,,
358,05/02/17 05:50:22 AM,66.537,,,,,
359,05/02/17 06:05:22 AM,66.366,,,,,
360,05/02/17 06:20:22 AM,66.366,,,,,
361,05/02/17 06:35:22 AM,66.366,,,,,
362,05/02/17 06:50:22 AM,66.366,,,,,
363,05/02/17 07:05:22 AM,66.193,,,,,
364,05/02/17 07:20:22 AM,66.193,,,,,
365,05/02/17 07:35:22 AM,66.193,,,,,
366,05/02/17 07:50:22 AM,66.022,,,,,
367,05/02/17 08:05:22 AM,66.022,,,,,
368,05/02/17 08:20:22 AM,65.851,,,,,
369,05/02/17 08:35:22 AM,65.851,,,,,
370,05/02/17 08:50:22 AM,65.680,,,,,
371,05/02/17 09:05:22 AM,65.680,,,,,
372,05/02/17 09:20:22 AM,66.366,,,,,
373,05/02/17 09:35:22 AM,66.366,,,,,
374,05/02/17 09:50:22 AM,66.193,,,,,
375,05/02/17 10:05:22 AM,65.851,,,,,
376,05/02/17 10:20:22 AM,65.851,,,,,
377,05/02/17 10:35:22 AM,65.851,,,,,
378,05/02/17 10:50:22 AM,65.680,,,,,
379,05/02/17 11:05:22 AM,65.680,,,,,
380,05/02/17 11:20:22 AM,67.050,,,,,
381,05/02/17 11:35:22 AM,66.879,,,,,
382,05/02/17 11:50:22 AM,67.050,,,,,
383,05/02/17 12:05:22 PM,67.221,,,,,
384,05/02/17 12:20:22 PM,67.392,,,,,
385,05/02/17 12:35:22 PM,67.735,,,,,
386,05/02/17 12:50:22 PM,68.077,,,,,
387,05/02/17 01:05:22 PM,68.248,,,,,
388,05/02/17 01:20:22 PM,68.421,,,,,
389,05/02/17 01:35:22 PM,68.763,,,,,
390,05/02/17 01:50:22 PM,69.278,,,,,
391,05/02/17 02:05:22 PM,69.964,,,,,
392,05/02/17 02:20:22 PM,69.622,,,,,
393,05/02/17 02:35:22 PM,70.308,,,,,
394,05/02/17 02:50:22 PM,68.592,,,,,
395,05/02/17 03:05:22 PM,70.137,,,,,
396,05/02/17 03:20:22 PM,69.964,,,,,
397,05/02/17 03:35:22 PM,69.622,,,,,
398,05/02/17 03:50:22 PM,68.934,,,,,
399,05/02/17 04:05:22 PM,70.308,,,,,
400,05/02/17 04:20:22 PM,69.449,,,,,
401,05/02/17 04:35:22 PM,69.964,,,,,
402,05/02/17 04:50:22 PM,70.308,,,,,
403,05/02/17 05:05:22 PM,69.793,,,,,
404,05/02/17 05:20:22 PM,69.964,,,,,
405,05/02/17 05:35:22 PM,69.793,,,,,
406,05/02/17 05:50:22 PM,69.107,,,,,
407,05/02/17 06:05:22 PM,69.278,,,,,
408,05/02/17 06:20:22 PM,69.107,,,,,
409,05/02/17 06:35:22 PM,68.763,,,,,
410,05/02/17 06:50:22 PM,68.592,,,,,
411,05/02/17 07:05:22 PM,68.421,,,,,
412,05/02/17 07:20:22 PM,68.077,,,,,
413,05/02/17 07:35:22 PM,68.077,,,,,
414,05/02/17 07:50:22 PM,67.906,,,,,
415,05/02/17 08:05:22 PM,67.735,,,,,
416,05/02/17 08:20:22 PM,67.735,,,,,
417,05/02/17 08:35:22 PM,67.564,,,,,
418,05/02/17 08:50:22 PM,67.564,,,,,
419,05/02/17 09:05:22 PM,67.392,,,,,
420,05/02/17 09:20:22 PM,67.392,,,,,
421,05/02/17 09:35:22 PM,67.221,,,,,
422,05/02/17 09:50:22 PM,67.221,,,,,
423,05/02/17 10:05:22 PM,67.221,,,,,
424,05/02/17 10:20:22 PM,67.221,,,,,
425,05/02/17 10:35:22 PM,67.221,,,,,
426,05/02/17 10:50:22 PM,67.050,,,,,
427,05/02/17 11:05:22 PM,67.050,,,,,
428,05/02/17 11:20:22 PM,66.879,,,,,
429,05/02/17 11:35:22 PM,66.879,,,,,
430,05/02/17 11:50:22 PM,66.708,,,,,
431,05/03/17 12:05:22 AM,66.708,,,,,
432,05/03/17 12:20:22 AM,66.708,,,,,
433,05/03/17 12:35:22 AM,66.708,,,,,
434,05/03/17 12:50:22 AM,66.537,,,,,
435,05/03/17 01:05:22 AM,66.537,,,,,
436,05/03/17 01:20:22 AM,66.537,,,,,
437,05/03/17 01:35:22 AM,66.537,,,,,
438,05/03/17 01:50:22 AM,66.366,,,,,
439,05/03/17 02:05:22 AM,66.366,,,,,
440,05/03/17 02:20:22 AM,66.366,,,,,
441,05/03/17 02:35:22 AM,66.366,,,,,
442,05/03/17 02:50:22 AM,66.193,,,,,
443,05/03/17 03:05:22 AM,66.193,,,,,
444,05/03/17 03:20:22 AM,66.022,,,,,
445,05/03/17 03:35:22 AM,66.022,,,,,
446,05/03/17 03:50:22 AM,65.851,,,,,
447,05/03/17 04:05:22 AM,65.851,,,,,
448,05/03/17 04:20:22 AM,65.851,,,,,
449,05/03/17 04:35:22 AM,65.680,,,,,
450,05/03/17 04:50:22 AM,65.680,,,,,
451,05/03/17 05:05:22 AM,65.509,,,,,
452,05/03/17 05:20:22 AM,65.509,,,,,
453,05/03/17 05:35:22 AM,65.509,,,,,
454,05/03/17 05:50:22 AM,65.338,,,,,
455,05/03/17 06:05:22 AM,65.167,,,,,
456,05/03/17 06:20:22 AM,65.167,,,,,
457,05/03/17 06:35:22 AM,65.167,,,,,
458,05/03/17 06:50:22 AM,65.167,,,,,
459,05/03/17 07:05:22 AM,64.996,,,,,
460,05/03/17 07:20:22 AM,64.825,,,,,
461,05/03/17 07:35:22 AM,64.825,,,,,
462,05/03/17 07:50:22 AM,64.652,,,,,
463,05/03/17 08:05:22 AM,64.652,,,,,
464,05/03/17 08:20:22 AM,64.652,,,,,
465,05/03/17 08:35:22 AM,64.652,,,,,
466,05/03/17 08:50:22 AM,64.481,,,,,
467,05/03/17 09:05:22 AM,64.652,,,,,
468,05/03/17 09:20:22 AM,65.167,,,,,
469,05/03/17 09:35:22 AM,65.167,,,,,
470,05/03/17 09:50:22 AM,65.509,,,,,
471,05/03/17 10:05:22 AM,65.167,,,,,
472,05/03/17 10:20:22 AM,65.338,,,,,
473,05/03/17 10:35:22 AM,65.338,,,,,
474,05/03/17 10:50:22 AM,65.509,,,,,
475,05/03/17 11:05:22 AM,65.509,,,,,
476,05/03/17 11:20:22 AM,66.708,,,,,
477,05/03/17 11:35:22 AM,66.537,,,,,
478,05/03/17 11:50:22 AM,67.221,,,,,
479,05/03/17 12:05:22 PM,67.564,,,,,
480,05/03/17 12:20:22 PM,67.735,,,,,
481,05/03/17 12:35:22 PM,67.906,,,,,
482,05/03/17 12:50:22 PM,68.077,,,,,
483,05/03/17 01:05:22 PM,68.421,,,,,
484,05/03/17 01:20:22 PM,68.421,,,,,
485,05/03/17 01:35:22 PM,68.763,,,,,
486,05/03/17 01:50:22 PM,69.278,,,,,
487,05/03/17 02:05:22 PM,69.793,,,,,
488,05/03/17 02:20:22 PM,70.480,,,,,
489,05/03/17 02:35:22 PM,70.651,,,,,
490,05/03/17 02:50:22 PM,70.824,,,,,
491,05/03/17 03:05:22 PM,70.995,,,,,
492,05/03/17 03:20:22 PM,70.824,,,,,
493,05/03/17 03:35:22 PM,70.824,,,,,
494,05/03/17 03:50:22 PM,70.995,,,,,
495,05/03/17 04:05:22 PM,71.339,,,,,
496,05/03/17 04:20:22 PM,72.028,,,,,
497,05/03/17 04:35:22 PM,72.372,,,,,
498,05/03/17 04:50:22 PM,72.372,,,,,
499,05/03/17 05:05:22 PM,72.028,,,,,
500,05/03/17 05:20:22 PM,71.856,,,,,
501,05/03/17 05:35:22 PM,71.683,,,,,
502,05/03/17 05:50:22 PM,71.512,,,,,
503,05/03/17 06:05:22 PM,71.339,,,,,
504,05/03/17 06:20:22 PM,70.824,,,,,
505,05/03/17 06:35:22 PM,70.480,,,,,
506,05/03/17 06:50:22 PM,70.137,,,,,
507,05/03/17 07:05:22 PM,69.793,,,,,
508,05/03/17 07:20:22 PM,69.278,,,,,
509,05/03/17 07:35:22 PM,69.107,,,,,
510,05/03/17 07:50:22 PM,69.107,,,,,
511,05/03/17 08:05:22 PM,69.278,,,,,
512,05/03/17 08:20:22 PM,69.107,,,,,
513,05/03/17 08:35:22 PM,69.107,,,,,
514,05/03/17 08:50:22 PM,68.934,,,,,
515,05/03/17 09:05:22 PM,68.763,,,,,
516,05/03/17 09:20:22 PM,68.592,,,,,
517,05/03/17 09:35:22 PM,68.592,,,,,
518,05/03/17 09:50:22 PM,68.421,,,,,
519,05/03/17 10:05:22 PM,68.248,,,,,
520,05/03/17 10:20:22 PM,68.248,,,,,
521,05/03/17 10:35:22 PM,68.077,,,,,
522,05/03/17 10:50:22 PM,67.906,,,,,
523,05/03/17 11:05:22 PM,67.906,,,,,
524,05/03/17 11:20:22 PM,67.735,,,,,
525,05/03/17 11:35:22 PM,67.735,,,,,
526,05/03/17 11:50:22 PM,67.564,,,,,
527,05/04/17 12:05:22 AM,67.392,,,,,
528,05/04/17 12:20:22 AM,67.392,,,,,
529,05/04/17 12:35:22 AM,67.221,,,,,
530,05/04/17 12:50:22 AM,67.221,,,,,
531,05/04/17 01:05:22 AM,67.050,,,,,
532,05/04/17 01:20:22 AM,66.879,,,,,
