"Plot Title: hobo site 20"
"#","Date Time, GMT-04:00","Temp, °F","Batt, V","Coupler Attached","Host Connected","Stopped","End Of File"
119,04/17/18 07:30:00 PM,56.404,3.03,,,,
120,04/17/18 07:45:00 PM,55.884,3.03,,,,
121,04/17/18 08:00:00 PM,55.711,3.03,,,,
122,04/17/18 08:15:00 PM,56.057,3.03,,,,
123,04/17/18 08:30:00 PM,55.364,3.03,,,,
124,04/17/18 08:45:00 PM,55.537,3.03,,,,
125,04/17/18 09:00:00 PM,54.842,3.03,,,,
126,04/17/18 09:15:00 PM,54.842,3.03,,,,
127,04/17/18 09:30:00 PM,54.842,3.03,,,,
128,04/17/18 09:45:00 PM,54.669,3.03,,,,
129,04/17/18 10:00:00 PM,55.189,3.03,,,,
130,04/17/18 10:15:00 PM,55.189,3.03,,,,
131,04/17/18 10:30:00 PM,56.057,3.03,,,,
132,04/17/18 10:45:00 PM,55.364,3.03,,,,
133,04/17/18 11:00:00 PM,54.322,3.01,,,,
134,04/17/18 11:15:00 PM,53.973,3.01,,,,
135,04/17/18 11:30:00 PM,53.623,3.01,,,,
136,04/17/18 11:45:00 PM,53.623,3.01,,,,
137,04/18/18 12:00:00 AM,53.973,3.01,,,,
138,04/18/18 12:15:00 AM,53.798,3.01,,,,
139,04/18/18 12:30:00 AM,53.973,3.01,,,,
140,04/18/18 12:45:00 AM,53.973,3.01,,,,
141,04/18/18 01:00:00 AM,53.623,3.01,,,,
142,04/18/18 01:15:00 AM,53.973,3.01,,,,
143,04/18/18 01:30:00 AM,53.973,3.01,,,,
144,04/18/18 01:45:00 AM,53.623,3.01,,,,
145,04/18/18 02:00:00 AM,53.274,3.01,,,,
146,04/18/18 02:15:00 AM,54.147,3.01,,,,
147,04/18/18 02:30:00 AM,53.449,3.01,,,,
148,04/18/18 02:45:00 AM,53.274,3.01,,,,
149,04/18/18 03:00:00 AM,53.623,3.01,,,,
150,04/18/18 03:15:00 AM,53.449,3.01,,,,
151,04/18/18 03:30:00 AM,53.449,3.01,,,,
152,04/18/18 03:45:00 AM,53.449,3.01,,,,
153,04/18/18 04:00:00 AM,53.100,3.01,,,,
154,04/18/18 04:15:00 AM,52.925,3.01,,,,
155,04/18/18 04:30:00 AM,53.100,3.01,,,,
156,04/18/18 04:45:00 AM,53.100,3.01,,,,
157,04/18/18 05:00:00 AM,52.925,3.01,,,,
158,04/18/18 05:15:00 AM,53.100,3.01,,,,
159,04/18/18 05:30:00 AM,52.925,3.01,,,,
160,04/18/18 05:45:00 AM,52.750,3.01,,,,
161,04/18/18 06:00:00 AM,52.750,3.01,,,,
162,04/18/18 06:15:00 AM,52.576,2.99,,,,
163,04/18/18 06:30:00 AM,53.623,3.01,,,,
164,04/18/18 06:45:00 AM,55.189,3.01,,,,
165,04/18/18 07:00:00 AM,55.364,3.01,,,,
166,04/18/18 07:15:00 AM,54.842,3.01,,,,
167,04/18/18 07:30:00 AM,55.537,3.01,,,,
168,04/18/18 07:45:00 AM,55.364,3.01,,,,
169,04/18/18 08:00:00 AM,55.537,3.01,,,,
170,04/18/18 08:15:00 AM,55.364,3.01,,,,
171,04/18/18 08:30:00 AM,55.364,3.01,,,,
172,04/18/18 08:45:00 AM,55.537,3.01,,,,
173,04/18/18 09:00:00 AM,55.537,3.01,,,,
174,04/18/18 09:15:00 AM,55.537,3.01,,,,
175,04/18/18 09:30:00 AM,55.537,3.01,,,,
176,04/18/18 09:45:00 AM,55.537,3.01,,,,
177,04/18/18 10:00:00 AM,55.711,3.01,,,,
178,04/18/18 10:15:00 AM,55.711,3.01,,,,
179,04/18/18 10:30:00 AM,56.057,3.01,,,,
180,04/18/18 10:45:00 AM,56.230,3.01,,,,
181,04/18/18 11:00:00 AM,56.404,3.01,,,,
182,04/18/18 11:15:00 AM,56.577,3.01,,,,
183,04/18/18 11:30:00 AM,56.750,3.01,,,,
184,04/18/18 11:45:00 AM,56.923,3.01,,,,
185,04/18/18 12:00:00 PM,57.096,3.01,,,,
186,04/18/18 12:15:00 PM,57.268,3.01,,,,
187,04/18/18 12:30:00 PM,57.441,3.01,,,,
188,04/18/18 12:45:00 PM,57.614,3.01,,,,
189,04/18/18 01:00:00 PM,57.785,3.01,,,,
190,04/18/18 01:15:00 PM,58.131,3.01,,,,
191,04/18/18 01:30:00 PM,58.303,3.01,,,,
192,04/18/18 01:45:00 PM,58.476,3.01,,,,
193,04/18/18 02:00:00 PM,58.647,3.01,,,,
194,04/18/18 02:15:00 PM,58.647,3.01,,,,
195,04/18/18 02:30:00 PM,58.647,3.01,,,,
196,04/18/18 02:45:00 PM,58.820,3.01,,,,
197,04/18/18 03:00:00 PM,58.993,3.01,,,,
198,04/18/18 03:15:00 PM,58.993,3.01,,,,
199,04/18/18 03:30:00 PM,59.164,2.99,,,,
200,04/18/18 03:45:00 PM,59.508,2.99,,,,
201,04/18/18 04:00:00 PM,59.680,2.99,,,,
202,04/18/18 04:15:00 PM,59.680,2.99,,,,
203,04/18/18 04:30:00 PM,59.508,2.99,,,,
204,04/18/18 04:45:00 PM,59.851,2.99,,,,
205,04/18/18 05:00:00 PM,60.024,2.99,,,,
206,04/18/18 05:15:00 PM,60.195,2.99,,,,
207,04/18/18 05:30:00 PM,60.539,2.99,,,,
208,04/18/18 05:45:00 PM,60.368,2.99,,,,
209,04/18/18 06:00:00 PM,60.024,2.99,,,,
210,04/18/18 06:15:00 PM,59.680,2.99,,,,
211,04/18/18 06:30:00 PM,59.508,2.97,,,,
212,04/18/18 06:45:00 PM,59.337,2.99,,,,
213,04/18/18 07:00:00 PM,59.508,2.97,,,,
214,04/18/18 07:15:00 PM,59.508,2.97,,,,
215,04/18/18 07:30:00 PM,59.164,2.97,,,,
216,04/18/18 07:45:00 PM,59.164,2.97,,,,
217,04/18/18 08:00:00 PM,59.164,2.97,,,,
218,04/18/18 08:15:00 PM,58.820,2.99,,,,
219,04/18/18 08:30:00 PM,58.647,2.99,,,,
220,04/18/18 08:45:00 PM,58.647,2.99,,,,
221,04/18/18 09:00:00 PM,58.647,2.99,,,,
222,04/18/18 09:15:00 PM,58.476,2.99,,,,
223,04/18/18 09:30:00 PM,58.476,2.99,,,,
224,04/18/18 09:45:00 PM,58.131,2.99,,,,
225,04/18/18 10:00:00 PM,58.131,2.99,,,,
226,04/18/18 10:15:00 PM,58.303,2.99,,,,
227,04/18/18 10:30:00 PM,57.958,2.99,,,,
228,04/18/18 10:45:00 PM,57.958,2.99,,,,
229,04/18/18 11:00:00 PM,58.131,2.99,,,,
230,04/18/18 11:15:00 PM,58.303,2.99,,,,
231,04/18/18 11:30:00 PM,57.785,2.99,,,,
232,04/18/18 11:45:00 PM,57.614,2.99,,,,
233,04/19/18 12:00:00 AM,57.614,2.99,,,,
234,04/19/18 12:15:00 AM,57.785,2.99,,,,
235,04/19/18 12:30:00 AM,57.268,2.99,,,,
236,04/19/18 12:45:00 AM,57.441,2.99,,,,
237,04/19/18 01:00:00 AM,57.441,2.99,,,,
238,04/19/18 01:15:00 AM,57.614,2.99,,,,
239,04/19/18 01:30:00 AM,57.614,2.99,,,,
240,04/19/18 01:45:00 AM,57.096,2.99,,,,
241,04/19/18 02:00:00 AM,57.096,2.99,,,,
242,04/19/18 02:15:00 AM,57.441,2.99,,,,
243,04/19/18 02:30:00 AM,57.096,2.99,,,,
244,04/19/18 02:45:00 AM,56.923,2.99,,,,
245,04/19/18 03:00:00 AM,56.923,2.99,,,,
246,04/19/18 03:15:00 AM,56.923,2.99,,,,
247,04/19/18 03:30:00 AM,56.923,2.99,,,,
248,04/19/18 03:45:00 AM,56.750,2.99,,,,
249,04/19/18 04:00:00 AM,56.750,2.99,,,,
250,04/19/18 04:15:00 AM,56.577,2.99,,,,
251,04/19/18 04:30:00 AM,56.750,2.99,,,,
252,04/19/18 04:45:00 AM,57.268,2.99,,,,
253,04/19/18 05:00:00 AM,56.750,2.99,,,,
254,04/19/18 05:15:00 AM,56.750,2.99,,,,
255,04/19/18 05:30:00 AM,56.577,2.99,,,,
256,04/19/18 05:45:00 AM,56.577,2.99,,,,
257,04/19/18 06:00:00 AM,56.923,2.99,,,,
258,04/19/18 06:15:00 AM,57.096,2.99,,,,
259,04/19/18 06:30:00 AM,56.750,2.97,,,,
260,04/19/18 06:45:00 AM,56.577,2.97,,,,
261,04/19/18 07:00:00 AM,56.923,2.99,,,,
262,04/19/18 07:15:00 AM,56.750,2.99,,,,
263,04/19/18 07:30:00 AM,56.750,2.97,,,,
264,04/19/18 07:45:00 AM,56.750,2.97,,,,
265,04/19/18 08:00:00 AM,56.750,2.97,,,,
266,04/19/18 08:15:00 AM,57.096,2.97,,,,
267,04/19/18 08:30:00 AM,57.096,2.97,,,,
268,04/19/18 08:45:00 AM,57.268,2.97,,,,
269,04/19/18 09:00:00 AM,57.268,2.97,,,,
270,04/19/18 09:15:00 AM,57.614,2.97,,,,
271,04/19/18 09:30:00 AM,57.614,2.97,,,,
272,04/19/18 09:45:00 AM,57.614,2.97,,,,
273,04/19/18 10:00:00 AM,57.614,2.97,,,,
274,04/19/18 10:15:00 AM,57.614,2.97,,,,
275,04/19/18 10:30:00 AM,57.614,2.97,,,,
276,04/19/18 10:45:00 AM,57.614,2.97,,,,
277,04/19/18 11:00:00 AM,57.614,2.97,,,,
278,04/19/18 11:15:00 AM,57.614,2.97,,,,
279,04/19/18 11:30:00 AM,56.923,2.97,,,,
280,04/19/18 11:45:00 AM,56.057,2.97,,,,
281,04/19/18 12:00:00 PM,56.404,2.97,,,,
282,04/19/18 12:15:00 PM,57.096,2.97,,,,
283,04/19/18 12:30:00 PM,57.441,2.97,,,,
284,04/19/18 12:45:00 PM,57.441,2.97,,,,
285,04/19/18 01:00:00 PM,57.441,2.97,,,,
286,04/19/18 01:15:00 PM,57.441,2.97,,,,
287,04/19/18 01:30:00 PM,57.441,2.97,,,,
288,04/19/18 01:45:00 PM,57.441,2.97,,,,
289,04/19/18 02:00:00 PM,57.441,2.97,,,,
290,04/19/18 02:15:00 PM,57.441,2.97,,,,
291,04/19/18 02:30:00 PM,57.268,2.97,,,,
292,04/19/18 02:45:00 PM,57.096,2.97,,,,
293,04/19/18 03:00:00 PM,57.096,2.97,,,,
294,04/19/18 03:15:00 PM,57.096,2.97,,,,
295,04/19/18 03:30:00 PM,57.096,2.97,,,,
296,04/19/18 03:45:00 PM,57.268,2.97,,,,
297,04/19/18 04:00:00 PM,57.268,2.97,,,,
298,04/19/18 04:15:00 PM,57.441,2.97,,,,
299,04/19/18 04:30:00 PM,57.268,2.97,,,,
300,04/19/18 04:45:00 PM,57.268,2.97,,,,
301,04/19/18 05:00:00 PM,56.923,2.97,,,,
302,04/19/18 05:15:00 PM,56.923,2.97,,,,
303,04/19/18 05:30:00 PM,56.750,2.97,,,,
304,04/19/18 05:45:00 PM,56.577,2.97,,,,
305,04/19/18 06:00:00 PM,56.577,2.97,,,,
306,04/19/18 06:15:00 PM,56.577,2.97,,,,
307,04/19/18 06:30:00 PM,56.404,2.97,,,,
308,04/19/18 06:45:00 PM,56.404,2.97,,,,
309,04/19/18 07:00:00 PM,56.404,2.97,,,,
310,04/19/18 07:15:00 PM,56.404,2.97,,,,
311,04/19/18 07:30:00 PM,56.230,2.97,,,,
312,04/19/18 07:45:00 PM,56.230,2.97,,,,
313,04/19/18 08:00:00 PM,56.057,2.97,,,,
314,04/19/18 08:15:00 PM,55.884,2.97,,,,
315,04/19/18 08:30:00 PM,55.884,2.97,,,,
316,04/19/18 08:45:00 PM,55.711,2.97,,,,
317,04/19/18 09:00:00 PM,55.884,2.97,,,,
318,04/19/18 09:15:00 PM,55.711,2.97,,,,
319,04/19/18 09:30:00 PM,55.884,2.97,,,,
320,04/19/18 09:45:00 PM,55.711,2.97,,,,
321,04/19/18 10:00:00 PM,55.711,2.97,,,,
322,04/19/18 10:15:00 PM,55.537,2.97,,,,
323,04/19/18 10:30:00 PM,55.189,2.97,,,,
324,04/19/18 10:45:00 PM,55.189,2.97,,,,
325,04/19/18 11:00:00 PM,55.189,2.97,,,,
326,04/19/18 11:15:00 PM,54.842,2.97,,,,
327,04/19/18 11:30:00 PM,54.842,2.97,,,,
328,04/19/18 11:45:00 PM,54.669,2.97,,,,
329,04/20/18 12:00:00 AM,54.669,2.95,,,,
330,04/20/18 12:15:00 AM,54.669,2.95,,,,
331,04/20/18 12:30:00 AM,54.495,2.95,,,,
332,04/20/18 12:45:00 AM,54.495,2.95,,,,
333,04/20/18 01:00:00 AM,54.495,2.95,,,,
334,04/20/18 01:15:00 AM,54.322,2.95,,,,
335,04/20/18 01:30:00 AM,54.322,2.95,,,,
336,04/20/18 01:45:00 AM,54.322,2.95,,,,
337,04/20/18 02:00:00 AM,54.147,2.95,,,,
338,04/20/18 02:15:00 AM,54.322,2.95,,,,
339,04/20/18 02:30:00 AM,54.322,2.95,,,,
340,04/20/18 02:45:00 AM,54.322,2.95,,,,
341,04/20/18 03:00:00 AM,54.147,2.95,,,,
342,04/20/18 03:15:00 AM,53.798,2.95,,,,
343,04/20/18 03:30:00 AM,53.973,2.95,,,,
344,04/20/18 03:45:00 AM,53.973,2.95,,,,
345,04/20/18 04:00:00 AM,53.798,2.95,,,,
346,04/20/18 04:15:00 AM,53.623,2.95,,,,
347,04/20/18 04:30:00 AM,53.449,2.95,,,,
348,04/20/18 04:45:00 AM,53.623,2.95,,,,
349,04/20/18 05:00:00 AM,53.449,2.95,,,,
350,04/20/18 05:15:00 AM,53.449,2.95,,,,
351,04/20/18 05:30:00 AM,53.449,2.95,,,,
352,04/20/18 05:45:00 AM,53.623,2.95,,,,
353,04/20/18 06:00:00 AM,53.449,2.95,,,,
354,04/20/18 06:15:00 AM,53.449,2.95,,,,
355,04/20/18 06:30:00 AM,53.449,2.95,,,,
356,04/20/18 06:45:00 AM,53.274,2.95,,,,
357,04/20/18 07:00:00 AM,53.274,2.95,,,,
358,04/20/18 07:15:00 AM,53.274,2.95,,,,
359,04/20/18 07:30:00 AM,53.274,2.95,,,,
360,04/20/18 07:45:00 AM,53.274,2.95,,,,
361,04/20/18 08:00:00 AM,53.274,2.95,,,,
362,04/20/18 08:15:00 AM,53.274,2.95,,,,
363,04/20/18 08:30:00 AM,53.274,2.95,,,,
364,04/20/18 08:45:00 AM,53.274,2.95,,,,
365,04/20/18 09:00:00 AM,53.100,2.95,,,,
366,04/20/18 09:15:00 AM,53.274,2.95,,,,
367,04/20/18 09:30:00 AM,53.449,2.95,,,,
368,04/20/18 09:45:00 AM,53.449,2.95,,,,
369,04/20/18 10:00:00 AM,53.449,2.95,,,,
370,04/20/18 10:15:00 AM,53.449,2.95,,,,
371,04/20/18 10:30:00 AM,53.623,2.95,,,,
372,04/20/18 10:45:00 AM,52.925,2.95,,,,
373,04/20/18 11:00:00 AM,53.274,2.95,,,,
374,04/20/18 11:15:00 AM,53.798,2.95,,,,
375,04/20/18 11:30:00 AM,54.147,2.95,,,,
376,04/20/18 11:45:00 AM,53.623,2.95,,,,
377,04/20/18 12:00:00 PM,53.623,2.95,,,,
378,04/20/18 12:15:00 PM,54.147,2.95,,,,
379,04/20/18 12:30:00 PM,54.322,2.95,,,,
380,04/20/18 12:45:00 PM,54.495,2.95,,,,
381,04/20/18 01:00:00 PM,54.495,2.95,,,,
382,04/20/18 01:15:00 PM,54.669,2.95,,,,
383,04/20/18 01:30:00 PM,55.017,2.95,,,,
384,04/20/18 01:45:00 PM,55.189,2.95,,,,
385,04/20/18 02:00:00 PM,55.189,2.95,,,,
386,04/20/18 02:15:00 PM,55.189,2.95,,,,
387,04/20/18 02:30:00 PM,55.189,2.95,,,,
388,04/20/18 02:45:00 PM,55.189,2.95,,,,
389,04/20/18 03:00:00 PM,55.189,2.95,,,,
390,04/20/18 03:15:00 PM,55.537,2.95,,,,
391,04/20/18 03:30:00 PM,55.711,2.95,,,,
392,04/20/18 03:45:00 PM,55.884,2.95,,,,
393,04/20/18 04:00:00 PM,55.884,2.95,,,,
394,04/20/18 04:15:00 PM,55.884,2.95,,,,
395,04/20/18 04:30:00 PM,55.884,2.95,,,,
396,04/20/18 04:45:00 PM,55.884,2.95,,,,
397,04/20/18 05:00:00 PM,55.884,2.95,,,,
398,04/20/18 05:15:00 PM,55.884,2.95,,,,
399,04/20/18 05:30:00 PM,55.884,2.95,,,,
400,04/20/18 05:45:00 PM,55.537,2.95,,,,
401,04/20/18 06:00:00 PM,55.537,2.95,,,,
402,04/20/18 06:15:00 PM,55.537,2.95,,,,
403,04/20/18 06:30:00 PM,55.537,2.95,,,,
404,04/20/18 06:45:00 PM,55.711,2.95,,,,
405,04/20/18 07:00:00 PM,55.884,2.95,,,,
406,04/20/18 07:15:00 PM,55.884,2.95,,,,
407,04/20/18 07:30:00 PM,55.711,2.95,,,,
408,04/20/18 07:45:00 PM,55.537,2.95,,,,
409,04/20/18 08:00:00 PM,55.711,2.95,,,,
410,04/20/18 08:15:00 PM,55.711,2.95,,,,
411,04/20/18 08:30:00 PM,55.884,2.95,,,,
412,04/20/18 08:45:00 PM,55.884,2.95,,,,
413,04/20/18 09:00:00 PM,56.057,2.95,,,,
414,04/20/18 09:15:00 PM,55.711,2.95,,,,
415,04/20/18 09:30:00 PM,55.711,2.95,,,,
416,04/20/18 09:45:00 PM,55.711,2.95,,,,
417,04/20/18 10:00:00 PM,55.711,2.95,,,,
418,04/20/18 10:15:00 PM,55.711,2.95,,,,
419,04/20/18 10:30:00 PM,55.711,2.95,,,,
420,04/20/18 10:45:00 PM,55.711,2.95,,,,
421,04/20/18 11:00:00 PM,55.537,2.95,,,,
422,04/20/18 11:15:00 PM,55.364,2.95,,,,
423,04/20/18 11:30:00 PM,55.364,2.95,,,,
424,04/20/18 11:45:00 PM,55.364,2.95,,,,
425,04/21/18 12:00:00 AM,55.017,2.95,,,,
426,04/21/18 12:15:00 AM,54.842,2.95,,,,
427,04/21/18 12:30:00 AM,54.495,2.95,,,,
428,04/21/18 12:45:00 AM,54.147,2.95,,,,
429,04/21/18 01:00:00 AM,53.798,2.95,,,,
430,04/21/18 01:15:00 AM,53.973,2.95,,,,
431,04/21/18 01:30:00 AM,53.973,2.95,,,,
432,04/21/18 01:45:00 AM,53.973,2.95,,,,
433,04/21/18 02:00:00 AM,53.798,2.95,,,,
434,04/21/18 02:15:00 AM,53.798,2.95,,,,
435,04/21/18 02:30:00 AM,54.322,2.95,,,,
436,04/21/18 02:45:00 AM,54.147,2.95,,,,
437,04/21/18 03:00:00 AM,54.322,2.95,,,,
438,04/21/18 03:15:00 AM,54.322,2.95,,,,
439,04/21/18 03:30:00 AM,54.322,2.95,,,,
440,04/21/18 03:45:00 AM,54.147,2.93,,,,
441,04/21/18 04:00:00 AM,53.973,2.95,,,,
442,04/21/18 04:15:00 AM,53.798,2.93,,,,
443,04/21/18 04:30:00 AM,53.623,2.93,,,,
444,04/21/18 04:45:00 AM,53.623,2.93,,,,
445,04/21/18 05:00:00 AM,53.449,2.93,,,,
446,04/21/18 05:15:00 AM,53.449,2.93,,,,
447,04/21/18 05:30:00 AM,53.449,2.93,,,,
448,04/21/18 05:45:00 AM,53.449,2.93,,,,
449,04/21/18 06:00:00 AM,53.449,2.93,,,,
450,04/21/18 06:15:00 AM,53.623,2.93,,,,
451,04/21/18 06:30:00 AM,53.623,2.93,,,,
452,04/21/18 06:45:00 AM,53.623,2.93,,,,
453,04/21/18 07:00:00 AM,53.798,2.93,,,,
454,04/21/18 07:15:00 AM,53.623,2.93,,,,
455,04/21/18 07:30:00 AM,53.623,2.93,,,,
456,04/21/18 07:45:00 AM,53.623,2.93,,,,
457,04/21/18 08:00:00 AM,53.623,2.93,,,,
458,04/21/18 08:15:00 AM,53.623,2.93,,,,
459,04/21/18 08:30:00 AM,53.798,2.93,,,,
460,04/21/18 08:45:00 AM,53.623,2.93,,,,
461,04/21/18 09:00:00 AM,53.798,2.93,,,,
462,04/21/18 09:15:00 AM,53.623,2.93,,,,
463,04/21/18 09:30:00 AM,53.973,2.93,,,,
464,04/21/18 09:45:00 AM,53.973,2.93,,,,
465,04/21/18 10:00:00 AM,54.322,2.93,,,,
466,04/21/18 10:15:00 AM,54.842,2.93,,,,
467,04/21/18 10:30:00 AM,55.189,2.93,,,,
468,04/21/18 10:45:00 AM,55.364,2.93,,,,
469,04/21/18 11:00:00 AM,55.711,2.93,,,,
470,04/21/18 11:15:00 AM,56.057,2.95,,,,
471,04/21/18 11:30:00 AM,56.404,2.95,,,,
472,04/21/18 11:45:00 AM,56.577,2.95,,,,
473,04/21/18 12:00:00 PM,56.577,2.95,,,,
474,04/21/18 12:15:00 PM,56.923,2.95,,,,
475,04/21/18 12:30:00 PM,57.096,2.95,,,,
476,04/21/18 12:45:00 PM,57.441,2.95,,,,
477,04/21/18 01:00:00 PM,57.614,2.95,,,,
478,04/21/18 01:15:00 PM,57.785,2.95,,,,
