"Plot Title: MEL_4_test"
"#","Date Time, GMT-04:00","Temp, °F","Coupler Detached","Host Connected","Coupler Attached","Stopped","End Of File"
152,04/30/17 03:09:13 AM,68.421,,,,,
153,04/30/17 03:24:13 AM,68.421,,,,,
154,04/30/17 03:39:13 AM,68.421,,,,,
155,04/30/17 03:54:13 AM,68.421,,,,,
156,04/30/17 04:09:13 AM,68.421,,,,,
157,04/30/17 04:24:13 AM,68.421,,,,,
158,04/30/17 04:39:13 AM,68.421,,,,,
159,04/30/17 04:54:13 AM,68.248,,,,,
160,04/30/17 05:09:13 AM,68.248,,,,,
161,04/30/17 05:24:13 AM,68.248,,,,,
162,04/30/17 05:39:13 AM,68.248,,,,,
163,04/30/17 05:54:13 AM,68.248,,,,,
164,04/30/17 06:09:13 AM,68.248,,,,,
165,04/30/17 06:24:13 AM,68.248,,,,,
166,04/30/17 06:39:13 AM,68.248,,,,,
167,04/30/17 06:54:13 AM,68.248,,,,,
168,04/30/17 07:09:13 AM,68.077,,,,,
169,04/30/17 07:24:13 AM,68.248,,,,,
170,04/30/17 07:39:13 AM,68.077,,,,,
171,04/30/17 07:54:13 AM,68.248,,,,,
172,04/30/17 08:09:13 AM,68.248,,,,,
173,04/30/17 08:24:13 AM,68.248,,,,,
174,04/30/17 08:39:13 AM,68.248,,,,,
175,04/30/17 08:54:13 AM,68.248,,,,,
176,04/30/17 09:09:13 AM,68.421,,,,,
177,04/30/17 09:24:13 AM,68.421,,,,,
178,04/30/17 09:39:13 AM,68.421,,,,,
179,04/30/17 09:54:13 AM,68.592,,,,,
180,04/30/17 10:09:13 AM,68.592,,,,,
181,04/30/17 10:24:13 AM,68.592,,,,,
182,04/30/17 10:39:13 AM,68.592,,,,,
183,04/30/17 10:54:13 AM,68.592,,,,,
184,04/30/17 11:09:13 AM,68.763,,,,,
185,04/30/17 11:24:13 AM,68.763,,,,,
186,04/30/17 11:39:13 AM,68.934,,,,,
187,04/30/17 11:54:13 AM,68.934,,,,,
188,04/30/17 12:09:13 PM,69.107,,,,,
189,04/30/17 12:24:13 PM,69.107,,,,,
190,04/30/17 12:39:13 PM,69.278,,,,,
191,04/30/17 12:54:13 PM,69.278,,,,,
192,04/30/17 01:09:13 PM,69.278,,,,,
193,04/30/17 01:24:13 PM,69.449,,,,,
194,04/30/17 01:39:13 PM,69.449,,,,,
195,04/30/17 01:54:13 PM,69.622,,,,,
196,04/30/17 02:09:13 PM,69.622,,,,,
197,04/30/17 02:24:13 PM,69.622,,,,,
198,04/30/17 02:39:13 PM,69.449,,,,,
199,04/30/17 02:54:13 PM,69.449,,,,,
200,04/30/17 03:09:13 PM,69.449,,,,,
201,04/30/17 03:24:13 PM,69.449,,,,,
202,04/30/17 03:39:13 PM,69.449,,,,,
203,04/30/17 03:54:13 PM,69.449,,,,,
204,04/30/17 04:09:13 PM,69.449,,,,,
205,04/30/17 04:24:13 PM,69.449,,,,,
206,04/30/17 04:39:13 PM,69.278,,,,,
207,04/30/17 04:54:13 PM,69.278,,,,,
208,04/30/17 05:09:13 PM,69.278,,,,,
209,04/30/17 05:24:13 PM,69.278,,,,,
210,04/30/17 05:39:13 PM,69.278,,,,,
211,04/30/17 05:54:13 PM,69.107,,,,,
212,04/30/17 06:09:13 PM,69.107,,,,,
213,04/30/17 06:24:13 PM,69.107,,,,,
214,04/30/17 06:39:13 PM,69.107,,,,,
215,04/30/17 06:54:13 PM,69.107,,,,,
216,04/30/17 07:09:13 PM,68.934,,,,,
217,04/30/17 07:24:13 PM,68.934,,,,,
218,04/30/17 07:39:13 PM,68.934,,,,,
219,04/30/17 07:54:13 PM,68.934,,,,,
220,04/30/17 08:09:13 PM,68.763,,,,,
221,04/30/17 08:24:13 PM,68.763,,,,,
222,04/30/17 08:39:13 PM,68.763,,,,,
223,04/30/17 08:54:13 PM,68.592,,,,,
224,04/30/17 09:09:13 PM,68.592,,,,,
225,04/30/17 09:24:13 PM,68.592,,,,,
226,04/30/17 09:39:13 PM,68.592,,,,,
227,04/30/17 09:54:13 PM,68.592,,,,,
228,04/30/17 10:09:13 PM,68.592,,,,,
229,04/30/17 10:24:13 PM,68.592,,,,,
230,04/30/17 10:39:13 PM,68.421,,,,,
231,04/30/17 10:54:13 PM,68.421,,,,,
232,04/30/17 11:09:13 PM,68.421,,,,,
233,04/30/17 11:24:13 PM,68.421,,,,,
234,04/30/17 11:39:13 PM,68.421,,,,,
235,04/30/17 11:54:13 PM,68.248,,,,,
236,05/01/17 12:09:13 AM,68.248,,,,,
237,05/01/17 12:24:13 AM,68.248,,,,,
238,05/01/17 12:39:13 AM,68.248,,,,,
239,05/01/17 12:54:13 AM,68.248,,,,,
240,05/01/17 01:09:13 AM,68.248,,,,,
241,05/01/17 01:24:13 AM,68.248,,,,,
242,05/01/17 01:39:13 AM,68.248,,,,,
243,05/01/17 01:54:13 AM,68.248,,,,,
244,05/01/17 02:09:13 AM,68.248,,,,,
245,05/01/17 02:24:13 AM,68.248,,,,,
246,05/01/17 02:39:13 AM,68.077,,,,,
247,05/01/17 02:54:13 AM,68.077,,,,,
248,05/01/17 03:09:13 AM,68.077,,,,,
249,05/01/17 03:24:13 AM,68.077,,,,,
250,05/01/17 03:39:13 AM,68.077,,,,,
251,05/01/17 03:54:13 AM,68.077,,,,,
252,05/01/17 04:09:13 AM,68.077,,,,,
253,05/01/17 04:24:13 AM,68.077,,,,,
254,05/01/17 04:39:13 AM,68.077,,,,,
255,05/01/17 04:54:13 AM,68.077,,,,,
256,05/01/17 05:09:13 AM,68.077,,,,,
257,05/01/17 05:24:13 AM,67.906,,,,,
258,05/01/17 05:39:13 AM,67.906,,,,,
259,05/01/17 05:54:13 AM,67.906,,,,,
260,05/01/17 06:09:13 AM,67.906,,,,,
261,05/01/17 06:24:13 AM,67.906,,,,,
262,05/01/17 06:39:13 AM,67.906,,,,,
263,05/01/17 06:54:13 AM,67.906,,,,,
264,05/01/17 07:09:13 AM,67.906,,,,,
265,05/01/17 07:24:13 AM,67.906,,,,,
266,05/01/17 07:39:13 AM,67.906,,,,,
267,05/01/17 07:49:59 AM,,,Logged,,,
268,05/01/17 07:50:00 AM,,,,Logged,,
269,05/01/17 07:51:26 AM,,Logged,,,,
270,05/01/17 07:54:13 AM,69.793,,,,,
271,05/01/17 08:09:13 AM,69.449,,,,,
272,05/01/17 08:24:13 AM,69.622,,,,,
273,05/01/17 08:39:13 AM,69.107,,,,,
274,05/01/17 08:54:13 AM,69.964,,,,,
275,05/01/17 09:09:13 AM,72.028,,,,,
276,05/01/17 09:24:13 AM,72.718,,,,,
277,05/01/17 09:39:13 AM,71.168,,,,,
278,05/01/17 09:54:13 AM,69.793,,,,,
279,05/01/17 10:09:13 AM,69.793,,,,,
280,05/01/17 10:24:13 AM,68.077,,,,,
281,05/01/17 10:39:13 AM,67.392,,,,,
282,05/01/17 10:54:13 AM,67.564,,,,,
283,05/01/17 11:09:13 AM,67.221,,,,,
284,05/01/17 11:24:13 AM,67.221,,,,,
285,05/01/17 11:39:13 AM,67.221,,,,,
286,05/01/17 11:54:13 AM,70.995,,,,,
287,05/01/17 12:09:13 PM,70.995,,,,,
288,05/01/17 12:24:13 PM,70.824,,,,,
289,05/01/17 12:39:13 PM,70.824,,,,,
290,05/01/17 12:54:13 PM,70.824,,,,,
291,05/01/17 01:09:13 PM,70.824,,,,,
292,05/01/17 01:24:13 PM,70.824,,,,,
293,05/01/17 01:39:13 PM,70.824,,,,,
294,05/01/17 01:54:13 PM,70.995,,,,,
295,05/01/17 02:09:13 PM,71.168,,,,,
296,05/01/17 02:24:13 PM,71.512,,,,,
297,05/01/17 02:39:13 PM,71.168,,,,,
298,05/01/17 02:54:13 PM,71.339,,,,,
299,05/01/17 03:09:13 PM,71.168,,,,,
300,05/01/17 03:24:13 PM,70.995,,,,,
301,05/01/17 03:39:13 PM,70.995,,,,,
302,05/01/17 03:54:13 PM,70.824,,,,,
303,05/01/17 04:09:13 PM,70.651,,,,,
304,05/01/17 04:24:13 PM,70.651,,,,,
305,05/01/17 04:39:13 PM,70.480,,,,,
306,05/01/17 04:54:13 PM,70.480,,,,,
307,05/01/17 05:09:13 PM,70.480,,,,,
308,05/01/17 05:24:13 PM,70.308,,,,,
309,05/01/17 05:39:13 PM,70.308,,,,,
310,05/01/17 05:54:13 PM,70.308,,,,,
311,05/01/17 06:09:13 PM,70.137,,,,,
312,05/01/17 06:24:13 PM,70.308,,,,,
313,05/01/17 06:39:13 PM,70.651,,,,,
314,05/01/17 06:54:13 PM,70.651,,,,,
315,05/01/17 07:09:13 PM,70.480,,,,,
316,05/01/17 07:24:13 PM,70.651,,,,,
317,05/01/17 07:39:13 PM,70.480,,,,,
318,05/01/17 07:54:13 PM,70.480,,,,,
319,05/01/17 08:09:13 PM,70.308,,,,,
320,05/01/17 08:24:13 PM,70.137,,,,,
321,05/01/17 08:39:13 PM,70.137,,,,,
322,05/01/17 08:54:13 PM,70.137,,,,,
323,05/01/17 09:09:13 PM,70.137,,,,,
324,05/01/17 09:24:13 PM,69.964,,,,,
325,05/01/17 09:39:13 PM,69.793,,,,,
326,05/01/17 09:54:13 PM,69.622,,,,,
327,05/01/17 10:09:13 PM,69.622,,,,,
328,05/01/17 10:24:13 PM,69.449,,,,,
329,05/01/17 10:39:13 PM,69.449,,,,,
330,05/01/17 10:54:13 PM,69.449,,,,,
331,05/01/17 11:09:13 PM,69.793,,,,,
332,05/01/17 11:24:13 PM,69.964,,,,,
333,05/01/17 11:39:13 PM,69.964,,,,,
334,05/01/17 11:54:13 PM,69.793,,,,,
335,05/02/17 12:09:13 AM,69.793,,,,,
336,05/02/17 12:24:13 AM,69.622,,,,,
337,05/02/17 12:39:13 AM,69.622,,,,,
338,05/02/17 12:54:13 AM,69.622,,,,,
339,05/02/17 01:09:13 AM,69.449,,,,,
340,05/02/17 01:24:13 AM,69.278,,,,,
341,05/02/17 01:39:13 AM,69.278,,,,,
342,05/02/17 01:54:13 AM,68.763,,,,,
343,05/02/17 02:09:13 AM,68.934,,,,,
344,05/02/17 02:24:13 AM,68.763,,,,,
345,05/02/17 02:39:13 AM,68.934,,,,,
346,05/02/17 02:54:13 AM,68.934,,,,,
347,05/02/17 03:09:13 AM,68.763,,,,,
348,05/02/17 03:24:13 AM,68.592,,,,,
349,05/02/17 03:39:13 AM,68.763,,,,,
350,05/02/17 03:54:13 AM,68.592,,,,,
351,05/02/17 04:09:13 AM,68.248,,,,,
352,05/02/17 04:24:13 AM,68.421,,,,,
353,05/02/17 04:39:13 AM,68.421,,,,,
354,05/02/17 04:54:13 AM,68.421,,,,,
355,05/02/17 05:09:13 AM,68.248,,,,,
356,05/02/17 05:24:13 AM,67.564,,,,,
357,05/02/17 05:39:13 AM,67.392,,,,,
358,05/02/17 05:54:13 AM,66.879,,,,,
359,05/02/17 06:09:13 AM,66.193,,,,,
360,05/02/17 06:24:13 AM,65.851,,,,,
361,05/02/17 06:39:13 AM,66.879,,,,,
362,05/02/17 06:54:13 AM,66.879,,,,,
363,05/02/17 07:09:13 AM,66.537,,,,,
364,05/02/17 07:24:13 AM,66.022,,,,,
365,05/02/17 07:39:13 AM,65.167,,,,,
366,05/02/17 07:54:13 AM,66.193,,,,,
367,05/02/17 08:09:13 AM,66.537,,,,,
368,05/02/17 08:24:13 AM,66.537,,,,,
369,05/02/17 08:39:13 AM,65.680,,,,,
370,05/02/17 08:54:13 AM,66.193,,,,,
371,05/02/17 09:09:13 AM,65.851,,,,,
372,05/02/17 09:24:13 AM,66.193,,,,,
373,05/02/17 09:39:13 AM,66.193,,,,,
374,05/02/17 09:54:13 AM,66.022,,,,,
375,05/02/17 10:09:13 AM,66.366,,,,,
376,05/02/17 10:24:13 AM,66.708,,,,,
377,05/02/17 10:39:13 AM,67.564,,,,,
378,05/02/17 10:54:13 AM,67.050,,,,,
379,05/02/17 11:09:13 AM,68.248,,,,,
380,05/02/17 11:24:13 AM,67.906,,,,,
381,05/02/17 11:39:13 AM,68.592,,,,,
382,05/02/17 11:54:13 AM,69.622,,,,,
383,05/02/17 12:09:13 PM,69.449,,,,,
384,05/02/17 12:24:13 PM,69.622,,,,,
385,05/02/17 12:39:13 PM,69.964,,,,,
386,05/02/17 12:54:13 PM,69.793,,,,,
387,05/02/17 01:09:13 PM,70.308,,,,,
388,05/02/17 01:24:13 PM,70.308,,,,,
389,05/02/17 01:39:13 PM,70.308,,,,,
390,05/02/17 01:54:13 PM,69.964,,,,,
391,05/02/17 02:09:13 PM,69.622,,,,,
392,05/02/17 02:24:13 PM,69.278,,,,,
393,05/02/17 02:39:13 PM,70.137,,,,,
394,05/02/17 02:54:13 PM,69.964,,,,,
395,05/02/17 03:09:13 PM,69.793,,,,,
396,05/02/17 03:24:13 PM,70.137,,,,,
397,05/02/17 03:39:13 PM,70.308,,,,,
398,05/02/17 03:54:13 PM,69.964,,,,,
399,05/02/17 04:09:13 PM,69.793,,,,,
400,05/02/17 04:24:13 PM,69.964,,,,,
401,05/02/17 04:39:13 PM,70.480,,,,,
402,05/02/17 04:54:13 PM,70.480,,,,,
403,05/02/17 05:09:13 PM,69.964,,,,,
404,05/02/17 05:24:13 PM,69.793,,,,,
405,05/02/17 05:39:13 PM,70.137,,,,,
406,05/02/17 05:54:13 PM,69.449,,,,,
407,05/02/17 06:09:13 PM,69.622,,,,,
408,05/02/17 06:24:13 PM,69.622,,,,,
409,05/02/17 06:39:13 PM,68.934,,,,,
410,05/02/17 06:54:13 PM,68.592,,,,,
411,05/02/17 07:09:13 PM,68.763,,,,,
412,05/02/17 07:24:13 PM,68.421,,,,,
413,05/02/17 07:39:13 PM,68.077,,,,,
414,05/02/17 07:54:13 PM,68.248,,,,,
415,05/02/17 08:09:13 PM,68.248,,,,,
416,05/02/17 08:24:13 PM,67.392,,,,,
417,05/02/17 08:39:13 PM,67.735,,,,,
418,05/02/17 08:54:13 PM,67.735,,,,,
419,05/02/17 09:09:13 PM,67.906,,,,,
420,05/02/17 09:24:13 PM,67.392,,,,,
421,05/02/17 09:39:13 PM,67.564,,,,,
422,05/02/17 09:54:13 PM,67.392,,,,,
423,05/02/17 10:09:13 PM,67.564,,,,,
424,05/02/17 10:24:13 PM,67.392,,,,,
425,05/02/17 10:39:13 PM,66.879,,,,,
426,05/02/17 10:54:13 PM,67.050,,,,,
427,05/02/17 11:09:13 PM,67.050,,,,,
428,05/02/17 11:24:13 PM,67.050,,,,,
429,05/02/17 11:39:13 PM,66.879,,,,,
430,05/02/17 11:54:13 PM,66.708,,,,,
431,05/03/17 12:09:13 AM,66.879,,,,,
432,05/03/17 12:24:13 AM,66.537,,,,,
433,05/03/17 12:39:13 AM,66.708,,,,,
434,05/03/17 12:54:13 AM,66.708,,,,,
435,05/03/17 01:09:13 AM,66.708,,,,,
436,05/03/17 01:24:13 AM,66.708,,,,,
437,05/03/17 01:39:13 AM,66.537,,,,,
438,05/03/17 01:54:13 AM,66.366,,,,,
439,05/03/17 02:09:13 AM,66.537,,,,,
440,05/03/17 02:24:13 AM,66.366,,,,,
441,05/03/17 02:39:13 AM,66.193,,,,,
442,05/03/17 02:54:13 AM,66.366,,,,,
443,05/03/17 03:09:13 AM,66.193,,,,,
444,05/03/17 03:24:13 AM,66.022,,,,,
445,05/03/17 03:39:13 AM,66.022,,,,,
446,05/03/17 03:54:13 AM,66.193,,,,,
447,05/03/17 04:09:13 AM,66.022,,,,,
448,05/03/17 04:24:13 AM,65.851,,,,,
449,05/03/17 04:39:13 AM,65.851,,,,,
450,05/03/17 04:54:13 AM,65.680,,,,,
451,05/03/17 05:09:13 AM,65.509,,,,,
452,05/03/17 05:24:13 AM,65.509,,,,,
453,05/03/17 05:39:13 AM,65.338,,,,,
454,05/03/17 05:54:13 AM,65.338,,,,,
455,05/03/17 06:09:13 AM,65.167,,,,,
456,05/03/17 06:24:13 AM,64.996,,,,,
457,05/03/17 06:39:13 AM,65.167,,,,,
458,05/03/17 06:54:13 AM,65.338,,,,,
459,05/03/17 07:09:13 AM,65.167,,,,,
460,05/03/17 07:24:13 AM,65.167,,,,,
461,05/03/17 07:39:13 AM,65.167,,,,,
462,05/03/17 07:54:13 AM,65.167,,,,,
463,05/03/17 08:09:13 AM,64.996,,,,,
464,05/03/17 08:24:13 AM,64.825,,,,,
465,05/03/17 08:39:13 AM,64.825,,,,,
466,05/03/17 08:54:13 AM,64.825,,,,,
467,05/03/17 09:09:13 AM,64.652,,,,,
468,05/03/17 09:24:13 AM,64.310,,,,,
469,05/03/17 09:39:13 AM,64.481,,,,,
470,05/03/17 09:54:13 AM,65.167,,,,,
471,05/03/17 10:09:13 AM,64.825,,,,,
472,05/03/17 10:24:13 AM,65.167,,,,,
473,05/03/17 10:39:13 AM,65.851,,,,,
474,05/03/17 10:54:13 AM,65.509,,,,,
475,05/03/17 11:09:13 AM,66.708,,,,,
476,05/03/17 11:24:13 AM,66.022,,,,,
477,05/03/17 11:39:13 AM,66.366,,,,,
478,05/03/17 11:54:13 AM,68.077,,,,,
479,05/03/17 12:09:13 PM,68.077,,,,,
480,05/03/17 12:24:13 PM,69.107,,,,,
481,05/03/17 12:39:13 PM,69.107,,,,,
482,05/03/17 12:54:13 PM,68.763,,,,,
483,05/03/17 01:09:13 PM,68.763,,,,,
484,05/03/17 01:24:13 PM,68.763,,,,,
485,05/03/17 01:39:13 PM,68.592,,,,,
486,05/03/17 01:54:13 PM,68.763,,,,,
487,05/03/17 02:09:13 PM,69.107,,,,,
488,05/03/17 02:24:13 PM,69.622,,,,,
489,05/03/17 02:39:13 PM,69.622,,,,,
490,05/03/17 02:54:13 PM,70.308,,,,,
491,05/03/17 03:09:13 PM,70.137,,,,,
492,05/03/17 03:24:13 PM,70.137,,,,,
493,05/03/17 03:39:13 PM,70.137,,,,,
494,05/03/17 03:54:13 PM,70.137,,,,,
495,05/03/17 04:09:13 PM,69.964,,,,,
496,05/03/17 04:24:13 PM,69.964,,,,,
497,05/03/17 04:39:13 PM,70.137,,,,,
498,05/03/17 04:54:13 PM,70.651,,,,,
499,05/03/17 05:09:13 PM,69.793,,,,,
500,05/03/17 05:24:13 PM,69.449,,,,,
501,05/03/17 05:39:13 PM,69.449,,,,,
502,05/03/17 05:54:13 PM,68.421,,,,,
503,05/03/17 06:09:13 PM,68.248,,,,,
504,05/03/17 06:24:13 PM,68.592,,,,,
505,05/03/17 06:39:13 PM,68.421,,,,,
506,05/03/17 06:54:13 PM,68.077,,,,,
507,05/03/17 07:09:13 PM,68.077,,,,,
508,05/03/17 07:24:13 PM,68.763,,,,,
509,05/03/17 07:39:13 PM,68.077,,,,,
510,05/03/17 07:54:13 PM,68.248,,,,,
511,05/03/17 08:09:13 PM,68.248,,,,,
512,05/03/17 08:24:13 PM,68.077,,,,,
513,05/03/17 08:39:13 PM,68.077,,,,,
514,05/03/17 08:54:13 PM,68.077,,,,,
515,05/03/17 09:09:13 PM,67.906,,,,,
516,05/03/17 09:24:13 PM,67.735,,,,,
517,05/03/17 09:39:13 PM,67.564,,,,,
518,05/03/17 09:54:13 PM,67.564,,,,,
519,05/03/17 10:09:13 PM,67.392,,,,,
520,05/03/17 10:24:13 PM,67.392,,,,,
521,05/03/17 10:39:13 PM,67.221,,,,,
522,05/03/17 10:54:13 PM,67.221,,,,,
523,05/03/17 11:09:13 PM,67.050,,,,,
524,05/03/17 11:24:13 PM,66.879,,,,,
525,05/03/17 11:39:13 PM,66.708,,,,,
526,05/03/17 11:54:13 PM,66.366,,,,,
527,05/04/17 12:09:13 AM,66.366,,,,,
528,05/04/17 12:24:13 AM,66.022,,,,,
529,05/04/17 12:39:13 AM,65.851,,,,,
530,05/04/17 12:54:13 AM,65.680,,,,,
531,05/04/17 01:09:13 AM,65.680,,,,,
532,05/04/17 01:24:13 AM,65.338,,,,,
