"Reservoir","Site","DateTime","Depth_m","Rep","CH4_umolL","CO2_umolL","Flag_DateTime","Flag_CH4_umolL","Flag_CO2_umolL"
"BVR",100,"2019-07-18 12:21:00",0.1,2,0.5449,87.2874,0,0,0
"BVR",30,"2019-07-18 13:28:00",0.1,1,1.1055,13.6962,0,0,0
"BVR",30,"2019-07-18 13:28:00",0.1,2,1.2535,17.416,0,0,0
"BVR",200,"2019-07-18 13:49:00",0.1,1,1.0069,54.6447,0,0,3
"BVR",200,"2019-07-18 13:49:00",0.1,2,0.797,84.2516,0,0,3
"BVR",50,"2019-07-18 14:25:00",0.1,1,1.0294,10.0619,0,0,0
"BVR",50,"2019-07-18 14:25:00",0.1,2,0.9886,12.2849,0,0,0
"BVR",50,"2019-07-18 14:34:00",3,1,0.6419,19.6756,0,0,0
"BVR",50,"2019-07-18 14:34:00",3,2,0.7233,21.8955,0,0,0
"BVR",50,"2019-07-18 14:55:00",6,1,0.2456,121.1588,0,3,0
"BVR",50,"2019-07-18 14:55:00",6,2,0.3524,117.8393,0,3,0
"BVR",50,"2019-07-18 15:09:00",9,1,234.4007,431.2889,0,0,0
"BVR",50,"2019-07-18 15:09:00",9,2,242.3271,351.1484,0,0,0
"BVR",50,"2019-07-18 15:30:00",11,1,493.6888,368.9479,0,0,0
"BVR",50,"2019-07-18 15:30:00",11,2,NA,NA,0,1,1
"BVR",50,"2019-07-24 12:39:00",0.1,1,0.5472,27.3907,0,0,0
"BVR",50,"2019-07-24 12:39:00",0.1,2,0.6263,25.1555,0,0,0
"BVR",50,"2019-07-24 12:44:00",3,1,0.6297,22.23,0,0,0
"BVR",50,"2019-07-24 12:44:00",3,2,0.712,22.0396,0,0,0
"BVR",50,"2019-07-24 12:49:00",6,1,NA,NA,0,1,1
"BVR",50,"2019-07-24 12:49:00",6,2,NA,NA,0,1,1
"BVR",50,"2019-07-24 12:58:00",9,1,207.7531,270.7245,0,0,3
"BVR",50,"2019-07-24 12:58:00",9,2,226.6147,366.448,0,0,3
"BVR",50,"2019-07-24 13:08:00",11,1,404.4612,364.3582,0,0,0
"BVR",50,"2019-07-24 13:08:00",11,2,445.0851,381.6786,0,0,0
"BVR",50,"2019-08-01 11:00:00",0.1,1,0.3955,14.0119,0,0,0
"BVR",50,"2019-08-01 11:00:00",0.1,2,NA,NA,0,1,1
"BVR",50,"2019-08-01 11:13:00",3,1,0.6904,19.3967,0,0,0
"BVR",50,"2019-08-01 11:13:00",3,2,0.6977,19.8072,0,0,0
"BVR",50,"2019-08-01 11:22:00",6,1,0.6291,NA,0,0,1
"BVR",50,"2019-08-01 11:22:00",6,2,NA,NA,0,1,1
"BVR",50,"2019-08-01 11:35:00",9,1,128.6363,279.362,0,0,0
"BVR",50,"2019-08-01 11:35:00",9,2,130.7178,285.5869,0,0,0
"BVR",50,"2019-08-01 11:48:00",11,1,394.3675,447.8573,0,0,0
"BVR",50,"2019-08-01 11:48:00",11,2,NA,NA,0,1,1
"BVR",50,"2019-08-08 11:00:00",0.1,1,0.4978,12.0691,0,0,0
"BVR",50,"2019-08-08 11:00:00",0.1,2,0.4535,16.2357,0,0,0
"BVR",50,"2019-08-08 11:12:00",3,1,0.3855,9.5467,0,3,0
"BVR",50,"2019-08-08 11:12:00",3,2,0.5525,14.5081,0,3,0
"BVR",50,"2019-08-08 11:34:00",6,1,0.5247,177.8171,0,0,0
"BVR",50,"2019-08-08 11:34:00",6,2,0.6379,176.8468,0,0,0
"BVR",50,"2019-08-08 12:00:00",9,1,244.6997,495.4062,1,0,0
"BVR",50,"2019-08-08 12:00:00",9,2,286.6233,541.7796,1,0,0
"BVR",50,"2019-08-08 12:10:00",11,1,470.5401,384.1245,0,0,0
"BVR",50,"2019-08-08 12:10:00",11,2,NA,NA,0,1,1
"BVR",50,"2019-08-14 12:00:00",11,1,509.7263,507.9669,1,0,0
"BVR",50,"2019-08-14 12:00:00",11,2,483.884,467.0736,1,0,0
"BVR",50,"2019-08-14 13:39:00",0.1,1,0.4987,14.0812,0,0,0
"BVR",50,"2019-08-14 13:39:00",0.1,2,0.4958,9.0285,0,0,0
"BVR",50,"2019-08-14 13:45:00",3,1,0.4083,22.2877,0,0,0
"BVR",50,"2019-08-14 13:45:00",3,2,0.4157,22.516,0,0,0
"BVR",50,"2019-08-14 14:00:00",6,1,2.234,162.0542,0,0,0
"BVR",50,"2019-08-14 14:00:00",6,2,2.4968,159.2457,0,0,0
"BVR",50,"2019-08-14 14:06:00",9,1,190.9262,457.4827,0,3,3
"BVR",50,"2019-08-14 14:06:00",9,2,133.6206,642.5029,0,3,3
"BVR",45,"2019-08-22 10:50:00",0.1,1,0.6159,8.6275,0,0,0
"BVR",45,"2019-08-22 10:50:00",0.1,2,0.6376,7.7923,0,0,0
"BVR",40,"2019-08-22 11:05:00",0.1,1,0.7883,6.6695,0,0,0
"BVR",40,"2019-08-22 11:05:00",0.1,2,0.8786,9.39,0,0,0
"BVR",20,"2019-08-22 11:18:00",0.1,1,1.1499,9.9364,0,0,4
"BVR",20,"2019-08-22 11:18:00",0.1,2,1.2244,42.685,0,0,4
"BVR",100,"2019-08-22 11:35:00",0.1,1,0.2995,109.748,0,0,0
"BVR",100,"2019-08-22 11:35:00",0.1,2,0.3682,104.0752,0,0,0
"BVR",30,"2019-08-22 12:23:00",0.1,1,0.7762,3.2216,0,0,2
"BVR",30,"2019-08-22 12:23:00",0.1,2,NA,NA,0,1,1
"BVR",200,"2019-08-22 12:40:00",0.1,1,1.1025,79.3425,0,0,0
"BVR",200,"2019-08-22 12:40:00",0.1,2,0.9827,80.3867,0,0,0
"BVR",50,"2019-08-22 13:50:00",0.1,1,0.9262,5.7659,0,0,0
"BVR",50,"2019-08-22 13:50:00",0.1,2,0.8875,10.6438,0,0,0
"BVR",50,"2019-09-04 11:26:00",0.1,1,0.5999,8.8729,0,3,0
"BVR",50,"2019-09-04 11:26:00",0.1,2,0.4208,5.4051,0,3,0
"BVR",50,"2019-09-04 11:40:00",3,1,0.7332,10.041,0,4,0
"BVR",50,"2019-09-04 11:40:00",3,2,0.3654,6.7166,0,4,0
"BVR",50,"2019-09-04 11:59:00",6,1,35.9998,312.9694,0,0,0
"BVR",50,"2019-09-04 11:59:00",6,2,38.7145,299.7092,0,0,0
"BVR",50,"2019-09-04 12:17:00",9,1,367.4059,335.6011,0,0,0
"BVR",50,"2019-09-04 12:17:00",9,2,383.6508,261.1569,0,0,0
"BVR",50,"2019-09-04 12:38:00",11,1,372.088,322.1964,0,0,0
"BVR",50,"2019-09-04 12:38:00",11,2,420.7793,342.3238,0,0,0
"BVR",50,"2019-09-20 13:10:00",0.1,1,0.5096,20.3766,0,0,0
"BVR",50,"2019-09-20 13:10:00",0.1,2,NA,NA,0,1,1
"BVR",50,"2019-09-20 13:25:00",3,1,0.1785,28.9754,0,4,0
"BVR",50,"2019-09-20 13:25:00",3,2,0.4449,27.6352,0,4,0
"BVR",50,"2019-09-20 13:35:00",6,1,67.2948,360.9214,0,0,0
"BVR",50,"2019-09-20 13:35:00",6,2,67.3911,355.8409,0,0,0
"BVR",50,"2019-09-20 13:45:00",9,1,559.8051,441.9782,0,0,0
"BVR",50,"2019-09-20 13:45:00",9,2,557.2132,367.4504,0,0,0
"BVR",50,"2019-09-20 13:55:00",11,1,694.4506,609.487,0,0,0
"BVR",50,"2019-09-20 13:55:00",11,2,669.5729,624.8914,0,0,0
"BVR",50,"2019-10-04 12:00:00",11,1,NA,NA,1,1,1
"BVR",50,"2019-10-04 12:00:00",11,2,NA,NA,1,1,1
"BVR",50,"2019-10-04 13:45:00",0.1,1,NA,NA,0,1,1
"BVR",50,"2019-10-04 13:45:00",0.1,2,NA,NA,0,1,1
"BVR",50,"2019-10-04 14:00:00",3,1,NA,NA,0,1,1
"BVR",50,"2019-10-04 14:00:00",3,2,NA,NA,0,1,1
"BVR",50,"2019-10-04 14:14:00",6,1,NA,NA,0,1,1
"BVR",50,"2019-10-04 14:14:00",6,2,NA,NA,0,1,1
"BVR",50,"2019-10-04 14:23:00",9,1,NA,NA,0,1,1
"BVR",50,"2019-10-04 14:23:00",9,2,NA,NA,0,1,1
"BVR",50,"2019-10-18 12:00:00",11,1,NA,NA,1,1,1
"BVR",50,"2019-10-18 12:00:00",11,2,NA,NA,1,1,1
"BVR",50,"2019-10-18 13:06:00",0.1,1,NA,NA,0,1,1
"BVR",50,"2019-10-18 13:06:00",0.1,2,NA,NA,0,1,1
"BVR",50,"2019-10-18 13:17:00",3,1,NA,NA,0,1,1
"BVR",50,"2019-10-18 13:17:00",3,2,NA,NA,0,1,1
"BVR",50,"2019-10-18 13:30:00",6,1,NA,NA,0,1,1
"BVR",50,"2019-10-18 13:30:00",6,2,NA,NA,0,1,1
"BVR",50,"2019-10-18 13:40:00",9,1,NA,NA,0,1,1
"BVR",50,"2019-10-18 13:40:00",9,2,NA,NA,0,1,1
"BVR",50,"2019-10-28 14:50:00",0.1,1,0.0299,192.0925,0,0,0
"BVR",50,"2019-10-28 14:50:00",0.1,2,0.0317,159.2631,0,0,0
"BVR",50,"2019-10-28 15:00:00",3,1,0.015,181.3275,0,0,0
"BVR",50,"2019-10-28 15:00:00",3,2,0.0198,203.642,0,0,0
"BVR",50,"2019-10-28 15:12:00",6,1,0.041,180.1179,0,4,0
"BVR",50,"2019-10-28 15:12:00",6,2,0.1718,179.5837,0,4,0
"BVR",50,"2019-10-28 15:20:00",9,1,331.4317,364.4517,0,0,0
"BVR",50,"2019-10-28 15:20:00",9,2,384.9065,332.7647,0,0,0
"BVR",50,"2019-10-28 15:33:00",10,1,NA,NA,0,1,1
"BVR",50,"2019-10-28 15:33:00",10,2,NA,NA,0,1,1
"BVR",50,"2019-11-15 12:00:00",0.1,1,0.0292,25.4535,1,0,0
"BVR",50,"2019-11-15 12:00:00",0.1,2,0.038,22.3663,1,0,0
"BVR",50,"2019-11-15 12:00:00",3,1,0.039,28.4787,1,0,0
"BVR",50,"2019-11-15 12:00:00",3,2,0.0371,26.9304,1,0,0
"BVR",50,"2019-11-15 12:00:00",6,1,0.0361,NA,1,0,1
"BVR",50,"2019-11-15 12:00:00",6,2,NA,NA,1,1,1
"BVR",50,"2019-11-15 12:00:00",9,1,0.0509,32.1249,1,0,0
"BVR",50,"2019-11-15 12:00:00",9,2,NA,NA,1,1,1
"BVR",50,"2019-11-15 12:00:00",11,1,0.1782,36.0186,1,0,0
"BVR",50,"2019-11-15 12:00:00",11,2,0.1483,32.8301,1,0,0
"BVR",50,"2020-06-25 11:33:00",0.1,1,0.3798,16.1035,0,0,0
"BVR",50,"2020-06-25 11:33:00",0.1,2,0.4231,20.739,0,0,0
"BVR",50,"2020-06-25 11:46:00",3,1,0.852,36.3066,0,0,0
"BVR",50,"2020-06-25 11:46:00",3,2,0.717,29.5544,0,0,0
"BVR",50,"2020-06-25 11:58:00",6,1,0.2761,110.9027,0,0,0
"BVR",50,"2020-06-25 11:58:00",6,2,0.3276,109.2682,0,0,0
"BVR",50,"2020-06-25 12:20:00",9,1,32.8382,291.8731,0,0,0
"BVR",50,"2020-06-25 12:20:00",9,2,28.5826,249.5645,0,0,0
"BVR",50,"2020-06-25 12:34:00",11,1,153.8285,318.5337,0,0,0
"BVR",50,"2020-06-25 12:34:00",11,2,127.4994,237.2926,0,0,0
"BVR",50,"2020-07-02 12:00:00",0.1,1,0.4975,18.0263,1,0,0
"BVR",50,"2020-07-02 12:00:00",0.1,2,0.5168,22.359,1,0,0
"BVR",50,"2020-07-02 12:00:00",3,1,0.5643,10.083,1,0,0
"BVR",50,"2020-07-02 12:00:00",3,2,0.6312,12.5168,1,0,0
"BVR",50,"2020-07-02 12:00:00",6,1,0.2732,149.7467,1,0,0
"BVR",50,"2020-07-02 12:00:00",6,2,0.3102,165.2054,1,0,0
"BVR",50,"2020-07-02 12:00:00",9,1,43.8911,288.0196,1,0,0
"BVR",50,"2020-07-02 12:00:00",9,2,37.3974,265.3931,1,0,0
"BVR",50,"2020-07-02 12:00:00",11,1,128.8119,353.9199,1,0,0
"BVR",50,"2020-07-02 12:00:00",11,2,139.7765,347.2871,1,0,0
"BVR",50,"2020-07-09 12:00:00",0.1,1,0.8261,27.526,1,0,0
"BVR",50,"2020-07-09 12:00:00",0.1,2,0.873,35.4172,1,0,0
"BVR",50,"2020-07-09 12:00:00",3,1,0.7012,21.3353,1,3,0
"BVR",50,"2020-07-09 12:00:00",3,2,0.9728,20.0865,1,3,0
"BVR",50,"2020-07-09 12:00:00",6,1,0.3274,194.2762,1,0,0
"BVR",50,"2020-07-09 12:00:00",6,2,0.2897,189.042,1,0,0
"BVR",50,"2020-07-09 12:00:00",9,1,52.033,260.9657,1,0,0
"BVR",50,"2020-07-09 12:00:00",9,2,68.8378,276.2963,1,0,0
"BVR",50,"2020-07-09 12:00:00",11,1,226.112,468.075,1,0,0
"BVR",50,"2020-07-09 12:00:00",11,2,215.9467,458.5366,1,0,0
"BVR",50,"2020-07-17 11:53:00",0.1,1,0.6011,38.2896,0,0,0
"BVR",50,"2020-07-17 11:53:00",0.1,2,0.5266,34.4954,0,0,0
"BVR",50,"2020-07-17 12:03:00",3,1,0.5578,43.6778,0,0,0
"BVR",50,"2020-07-17 12:03:00",3,2,0.4973,39.8127,0,0,0
"BVR",50,"2020-07-17 12:13:00",6,1,0.0913,251.4878,0,4,0
"BVR",50,"2020-07-17 12:13:00",6,2,0.0381,228.8827,0,4,0
"BVR",50,"2020-07-17 13:03:00",9,1,49.4476,314.2529,0,0,0
"BVR",50,"2020-07-17 13:03:00",9,2,50.1649,283.6586,0,0,0
"BVR",50,"2020-07-17 13:20:00",11,1,183.9236,390.3779,0,0,0
"BVR",50,"2020-07-17 13:20:00",11,2,138.8881,415.7351,0,0,0
"BVR",50,"2020-07-23 10:50:00",3,1,0.6178,45.9134,0,0,0
"BVR",50,"2020-07-23 10:50:00",3,2,0.7005,41.3678,0,0,0
"BVR",50,"2020-07-23 11:04:00",0.1,1,0.5324,25.0143,0,0,0
"BVR",50,"2020-07-23 11:04:00",0.1,2,0.4977,28.5379,0,0,0
"BVR",50,"2020-07-23 11:21:00",6,1,1.0821,250.5738,0,3,0
"BVR",50,"2020-07-23 11:21:00",6,2,1.6939,266.7121,0,3,0
"BVR",50,"2020-07-23 11:55:00",9,1,157.1387,419.8644,0,0,0
"BVR",50,"2020-07-23 11:55:00",9,2,160.1706,416.8788,0,0,0
"BVR",50,"2020-07-23 12:26:00",11,1,163.9297,400.095,0,0,0
"BVR",50,"2020-07-23 12:26:00",11,2,187.1889,382.1815,0,0,0
"BVR",50,"2020-07-30 12:00:00",0.1,1,0.6535,17.4089,1,3,0
"BVR",50,"2020-07-30 12:00:00",0.1,2,0.432,17.5681,1,3,0
"BVR",50,"2020-07-30 12:00:00",3,1,0.4853,27.2014,1,0,0
"BVR",50,"2020-07-30 12:00:00",3,2,0.6529,29.696,1,0,0
"BVR",50,"2020-07-30 12:00:00",6,1,3.0556,211.7462,1,3,0
"BVR",50,"2020-07-30 12:00:00",6,2,4.8037,229.9247,1,3,0
"BVR",50,"2020-07-30 12:28:00",9,1,185.7436,458.3898,0,0,0
"BVR",50,"2020-07-30 12:28:00",9,2,178.5238,421.0774,0,0,0
"BVR",50,"2020-07-30 12:30:00",11,1,278.6667,460.7516,0,0,0
"BVR",50,"2020-07-30 12:30:00",11,2,284.2944,510.5368,0,0,0
"BVR",50,"2020-08-06 12:00:00",0.1,1,0.7945,22.5106,1,0,0
"BVR",50,"2020-08-06 12:00:00",0.1,2,0.6201,18.5302,1,0,0
"BVR",50,"2020-08-06 12:00:00",3,1,0.4574,73.8788,1,0,0
"BVR",50,"2020-08-06 12:00:00",3,2,0.4439,62.2066,1,0,0
"BVR",50,"2020-08-06 12:00:00",6,1,11.5168,319.8813,1,0,0
"BVR",50,"2020-08-06 12:00:00",6,2,12.0356,327.4924,1,0,0
"BVR",50,"2020-08-06 12:00:00",9,1,270.9889,595.1449,1,0,0
"BVR",50,"2020-08-06 12:00:00",9,2,283.9016,639.7357,1,0,0
"BVR",50,"2020-08-06 12:00:00",11,1,312.6612,633.5231,1,0,0
"BVR",50,"2020-08-06 12:00:00",11,2,294.4654,607.2743,1,0,0
"BVR",50,"2020-08-20 09:18:00",0.1,1,1.2811,13.8068,0,4,0
"BVR",50,"2020-08-20 09:18:00",0.1,2,0.6163,0,0,4,6
"BVR",50,"2020-08-20 09:22:00",3,1,0.5138,23.2705,0,0,0
"BVR",50,"2020-08-20 09:22:00",3,2,0.4348,22.1177,0,0,0
"BVR",50,"2020-08-20 09:42:00",6,1,26.4834,304.8218,0,0,0
"BVR",50,"2020-08-20 09:42:00",6,2,26.0781,295.0632,0,0,0
"BVR",50,"2020-08-20 09:57:00",9,1,250.5802,403.212,0,0,0
"BVR",50,"2020-08-20 09:57:00",9,2,250.7299,408.547,0,0,0
"BVR",50,"2020-08-20 10:07:00",10,1,325.4019,301.1757,0,0,0
"BVR",50,"2020-08-20 10:07:00",10,2,329.6742,253.6428,0,0,0
"BVR",50,"2020-09-03 01:33:00",0.1,1,0.5485,0,0,0,6
"BVR",50,"2020-09-03 01:33:00",0.1,2,NA,NA,0,1,1
"BVR",50,"2020-09-03 01:49:00",3,1,0.5887,79.0634,0,0,0
"BVR",50,"2020-09-03 01:49:00",3,2,0.4971,73.0705,0,0,0
"BVR",50,"2020-09-03 13:59:00",6,1,40.7144,406.7922,0,0,0
"BVR",50,"2020-09-03 13:59:00",6,2,34.7366,398.2463,0,0,0
"BVR",50,"2020-09-03 14:02:00",9,1,325.0258,652.4209,0,0,0
"BVR",50,"2020-09-03 14:02:00",9,2,326.6179,689.0502,0,0,0
"BVR",50,"2020-09-03 14:10:00",10,1,406.8001,755.6978,0,0,0
"BVR",50,"2020-09-03 14:10:00",10,2,350.9963,669.1634,0,0,0
"BVR",50,"2020-09-16 10:25:00",0.1,1,0.3266,32.8801,0,0,0
"BVR",50,"2020-09-16 10:25:00",0.1,2,0.3857,29.0387,0,0,0
"BVR",50,"2020-09-16 10:43:00",3,1,0.7886,27.5344,0,0,0
"BVR",50,"2020-09-16 10:43:00",3,2,0.5873,32.0742,0,0,0
"BVR",50,"2020-09-16 11:00:00",6,1,23.3449,270.9385,0,0,0
"BVR",50,"2020-09-16 11:00:00",6,2,23.5962,277.8154,0,0,0
"BVR",50,"2020-09-16 11:15:00",9,1,389.2185,779.425,0,0,0
"BVR",50,"2020-09-16 11:15:00",9,2,367.2617,729.7288,0,0,0
"BVR",50,"2020-09-16 12:00:00",10,1,424.8044,815.7435,1,0,0
"BVR",50,"2020-09-16 12:00:00",10,2,389.9441,718.9299,1,0,0
"BVR",50,"2020-10-01 10:22:00",0.1,1,0.4835,50.9165,0,0,0
"BVR",50,"2020-10-01 10:22:00",0.1,2,0.4685,55.2646,0,0,0
"BVR",50,"2020-10-01 10:38:00",3,1,0.1812,59.9617,0,4,0
"BVR",50,"2020-10-01 10:38:00",3,2,0.3482,56.3651,0,4,0
"BVR",50,"2020-10-01 10:50:00",6,1,18.3611,177.6574,0,0,0
"BVR",50,"2020-10-01 10:50:00",6,2,18.3985,183.3476,0,0,0
"BVR",50,"2020-10-01 11:01:00",9,1,285.1718,658.9348,0,0,0
"BVR",50,"2020-10-01 11:01:00",9,2,263.9634,606.2737,0,0,0
"BVR",50,"2020-10-01 11:08:00",10,1,414.0063,722.2248,0,0,0
"BVR",50,"2020-10-01 11:08:00",10,2,458.0178,809.8591,0,0,0
"BVR",50,"2020-10-05 10:43:00",0.1,1,0.7635,32.7158,0,4,0
"BVR",50,"2020-10-05 10:43:00",0.1,2,0.4335,39.4157,0,4,0
"BVR",50,"2020-10-05 10:51:00",3,1,0.4533,38.5782,0,3,0
"BVR",50,"2020-10-05 10:51:00",3,2,0.6974,39.4697,0,3,0
"BVR",50,"2020-10-05 11:03:00",6,1,0.6029,41.658,0,3,0
"BVR",50,"2020-10-05 11:03:00",6,2,0.9988,39.1455,0,3,0
"BVR",50,"2020-10-05 11:14:00",9,1,304.1907,526.803,0,0,0
"BVR",50,"2020-10-05 11:14:00",9,2,302.7016,507.2437,0,0,0
"BVR",50,"2020-10-05 11:22:00",10,1,439.4717,707.672,0,0,3
"BVR",50,"2020-10-05 11:22:00",10,2,419.2377,458.5077,0,0,3
"BVR",100,"2020-10-05 12:00:00",0.1,1,0.0143,29.6631,1,0,0
"BVR",100,"2020-10-05 12:00:00",0.1,2,0.0275,32.6348,1,0,0
"BVR",50,"2020-10-14 10:15:00",0.1,1,0.4952,37.4332,0,4,0
"BVR",50,"2020-10-14 10:15:00",0.1,2,1.028,38.9338,0,4,0
"BVR",50,"2020-10-14 10:27:00",3,1,1.0777,38.3711,0,0,0
"BVR",50,"2020-10-14 10:27:00",3,2,1.005,43.1942,0,0,0
"BVR",50,"2020-10-14 10:45:00",6,1,9.5524,248.1792,0,0,0
"BVR",50,"2020-10-14 10:45:00",6,2,9.1663,246.0892,0,0,0
"BVR",50,"2020-10-14 10:57:00",9,1,398.8828,798.5037,0,0,0
"BVR",50,"2020-10-14 10:57:00",9,2,434.129,825.6743,0,0,0
"BVR",50,"2020-10-14 11:09:00",10,1,322.5592,695.3145,0,0,0
"BVR",50,"2020-10-14 11:09:00",10,2,303.6331,684.4088,0,0,0
"BVR",50,"2020-10-26 12:00:00",10,1,527.9511,970.5702,1,0,0
"BVR",50,"2020-10-26 12:00:00",10,2,531.6256,972.0778,1,0,0
"BVR",50,"2020-10-26 13:05:00",0.1,1,0.1142,23.3684,0,4,0
"BVR",50,"2020-10-26 13:05:00",0.1,2,0.0689,23.3415,0,4,0
"BVR",50,"2020-10-26 13:16:00",3,1,0.2998,38.5794,0,0,0
"BVR",50,"2020-10-26 13:16:00",3,2,0.3168,38.9833,0,0,0
"BVR",50,"2020-10-26 13:22:00",6,1,0.3938,167.8865,0,0,0
"BVR",50,"2020-10-26 13:22:00",6,2,0.47,184.6051,0,0,0
"BVR",50,"2020-10-26 13:29:00",9,1,483.7784,954.6592,0,0,0
"BVR",50,"2020-10-26 13:29:00",9,2,465.01,951.9401,0,0,0
"BVR",50,"2020-11-10 09:55:00",0.1,1,0.0234,35.0095,0,0,0
"BVR",50,"2020-11-10 09:55:00",0.1,2,0.0301,32.2815,0,0,0
"BVR",50,"2020-11-10 10:04:00",3,1,0.0208,71.2225,0,0,0
"BVR",50,"2020-11-10 10:04:00",3,2,0.0192,87.2161,0,0,0
"BVR",50,"2020-11-10 10:16:00",6,1,0.0183,82.4287,0,0,0
"BVR",50,"2020-11-10 10:16:00",6,2,0.0217,88.8208,0,0,0
"BVR",50,"2020-11-10 10:29:00",9,1,0.021,131.0248,0,0,0
"BVR",50,"2020-11-10 10:29:00",9,2,0.0207,136.0529,0,0,0
"BVR",50,"2020-11-10 10:43:00",10,1,0.0099,143.6218,0,2,0
"BVR",50,"2020-11-10 10:43:00",10,2,0.0225,134.3144,0,0,0
"BVR",50,"2020-12-02 10:05:00",0.1,1,0.0256,29.5784,0,0,0
"BVR",50,"2020-12-02 10:05:00",0.1,2,0.0254,32.0455,0,0,0
"BVR",50,"2020-12-02 10:18:00",3,1,0.0237,28.2228,0,0,0
"BVR",50,"2020-12-02 10:18:00",3,2,0.0241,38.5251,0,0,0
"BVR",50,"2020-12-02 10:31:00",6,1,0.0185,36.058,0,0,0
"BVR",50,"2020-12-02 10:31:00",6,2,0.0241,34.9735,0,0,0
"BVR",50,"2020-12-02 10:50:00",9,1,0.0233,39.1758,0,0,0
"BVR",50,"2020-12-02 10:50:00",9,2,0.0163,38.5793,0,0,0
"BVR",50,"2020-12-02 11:05:00",11,1,0.0247,35.5158,0,0,0
"BVR",50,"2020-12-02 11:05:00",11,2,0.0293,44.1371,0,0,0
"BVR",50,"2021-03-08 10:20:00",0.1,1,0.1139,21.1088,0,0,0
"BVR",50,"2021-03-08 10:20:00",0.1,2,0.115,21.0985,0,0,0
"BVR",50,"2021-03-08 10:28:00",3,1,0.1146,20.7037,0,0,0
"BVR",50,"2021-03-08 10:28:00",3,2,0.1707,25.3623,0,0,0
"BVR",50,"2021-03-08 10:38:00",6,1,0.1583,28.1456,0,0,0
"BVR",50,"2021-03-08 10:38:00",6,2,0.1659,29.6619,0,0,0
"BVR",50,"2021-03-08 10:49:00",9,1,0.1002,17.582,0,0,0
"BVR",50,"2021-03-08 10:49:00",9,2,0.1475,26.5567,0,0,0
"BVR",50,"2021-03-08 10:58:00",11,1,0.3113,40.7559,0,0,0
"BVR",50,"2021-03-08 10:58:00",11,2,0.3378,37.0237,0,0,0
"BVR",50,"2021-04-05 11:00:00",0.1,1,0.2016,20.641,0,0,0
"BVR",50,"2021-04-05 11:00:00",0.1,2,0.1954,21.3324,0,0,0
"BVR",50,"2021-04-05 11:07:00",3,1,0.1906,23.7035,0,0,0
"BVR",50,"2021-04-05 11:07:00",3,2,0.2424,20.1647,0,0,0
"BVR",50,"2021-04-05 11:08:00",6,1,0.159,23.514,0,0,0
"BVR",50,"2021-04-05 11:08:00",6,2,0.188,23.089,0,0,0
"BVR",50,"2021-04-05 11:15:00",9,1,0.3527,37.6961,0,0,0
"BVR",50,"2021-04-05 11:15:00",9,2,0.3412,34.7732,0,0,0
"BVR",50,"2021-04-05 11:26:00",11,1,0.5497,50.1984,0,0,0
"BVR",50,"2021-04-05 11:26:00",11,2,0.5655,42.195,0,0,0
"BVR",50,"2021-05-03 10:15:00",0.1,1,0.0742,22.305,0,0,0
"BVR",50,"2021-05-03 10:15:00",0.1,2,0.0872,21.2345,0,0,0
"BVR",50,"2021-05-03 10:26:00",3,1,0.0818,14.4605,0,0,0
"BVR",50,"2021-05-03 10:26:00",3,2,0.1024,17.6067,0,0,0
"BVR",50,"2021-05-03 10:39:00",6,1,0.0197,113.2737,0,2,0
"BVR",50,"2021-05-03 10:39:00",6,2,0.0237,125.7439,0,0,0
"BVR",50,"2021-05-03 10:43:00",9,1,0.0309,150.1581,0,0,0
"BVR",50,"2021-05-03 10:43:00",9,2,0.0262,155.679,0,0,0
"BVR",50,"2021-05-03 11:01:00",11,1,0.3586,214.6771,0,0,0
"BVR",50,"2021-05-03 11:01:00",11,2,0.3045,226.2378,0,0,0
"BVR",50,"2021-05-14 10:07:00",0.1,1,0.1568,13.8181,0,0,0
"BVR",50,"2021-05-14 10:07:00",0.1,2,0.2049,21.7452,0,0,0
"BVR",50,"2021-05-14 10:24:00",3,1,0.1915,18.5922,0,0,0
"BVR",50,"2021-05-14 10:24:00",3,2,0.2069,20.0833,0,0,0
"BVR",50,"2021-05-14 10:37:00",6,1,0.0746,78.1793,0,0,0
"BVR",50,"2021-05-14 10:37:00",6,2,0.1072,76.7634,0,0,0
"BVR",50,"2021-05-14 10:52:00",9,1,0.0096,261.2729,0,2,0
"BVR",50,"2021-05-14 10:52:00",9,2,0.0132,254.7236,0,2,0
"BVR",50,"2021-05-14 11:10:00",11,1,11.8339,291.7657,0,3,0
"BVR",50,"2021-05-14 11:10:00",11,2,8.5725,299.1225,0,3,0
"BVR",50,"2021-05-31 09:53:00",0.1,1,0.2787,15.2085,0,0,0
"BVR",50,"2021-05-31 09:53:00",0.1,2,0.2875,17.7178,0,0,0
"BVR",50,"2021-05-31 10:04:00",3,1,0.3872,14.6263,0,0,0
"BVR",50,"2021-05-31 10:04:00",3,2,0.3335,19.8559,0,0,0
"BVR",50,"2021-05-31 10:12:00",6,1,0.2237,73.4963,0,0,0
"BVR",50,"2021-05-31 10:12:00",6,2,0.218,74.7305,0,0,0
"BVR",50,"2021-05-31 10:22:00",9,1,41.7294,261.7528,0,0,0
"BVR",50,"2021-05-31 10:22:00",9,2,52.149,324.368,0,0,0
"BVR",50,"2021-05-31 10:32:00",11,1,116.4148,278.4852,0,0,0
