ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
05/06/2021 - 9,0.8,"2,530.8",906.7,20.0,"6,969.5",12.6,1.1,0.7,899.2,"1,970.3",1.1,0.1,0.2,731.6,127.2,0.3,0.2,1.0,10.7,0.0,0.4,14.0,0.0,0.0,0.0,0.0,19.4,0.5,0.0
05/06/2021 - 11,0.8,"2,518.3",906.1,18.3,"6,903.1",12.5,0.7,0.6,901.9,"2,000.1",1.0,0.1,0.2,"1,064.2",195.5,0.5,0.2,1.0,8.0,0.1,0.3,14.2,0.0,0.0,0.0,0.0,21.4,0.4,0.0
05/06/2021 - 12,0.8,"2,530.9",904.1,9.7,"6,915.5",0.5,1.0,0.6,904.6,"2,006.1",0.8,0.0,0.2,23.3,117.1,0.2,0.2,0.6,18.5,0.0,0.4,14.1,0.0,0.0,0.0,0.0,21.0,0.3,0.0
05/06/2021 - 13,0.8,"2,548.2",943.4,16.7,"7,040.1",17.6,1.0,0.6,938.6,"2,198.4",1.0,0.1,0.2,"2,727.8",506.1,1.6,0.2,1.1,11.1,0.1,0.4,15.6,0.1,0.0,0.0,0.0,33.5,0.4,0.0
05/06/2021 - 14,0.8,"2,546.1",942.7,9.0,"6,852.7",0.0,1.2,0.6,941.2,"2,163.5",0.9,0.0,0.2,42.1,453.2,1.3,0.2,0.9,27.0,0.0,0.3,15.5,0.0,0.0,0.0,0.2,25.7,0.4,0.0
05/06/2021 - 16,0.9,"2,397.5",680.3,14.3,"7,076.9",4.7,0.2,0.3,"1,042.5","1,521.3",0.9,0.1,0.2,33.9,3.0,0.0,0.1,0.2,12.3,0.0,0.4,11.0,0.0,0.0,0.0,0.1,16.3,0.3,0.0
05/14/2021 - 1,0.9,"2,627.2",888.8,35.5,"7,030.4",19.4,0.5,0.2,831.9,"1,891.7",1.4,0.1,0.2,308.8,25.8,0.1,0.2,0.8,12.5,0.0,0.3,13.3,0.0,0.0,0.1,0.1,13.1,1.5,0.0
05/14/2021 - 2,0.9,"2,659.9",882.0,18.0,"7,087.0",12.2,0.9,2.4,"3,103.2","1,873.9",1.0,0.1,0.2,85.7,10.7,0.1,0.1,1.0,15.6,0.0,0.3,13.3,0.0,0.2,0.1,0.1,15.1,1.6,0.0
05/14/2021 - 3,0.9,"2,648.0",902.3,34.2,"7,110.0",19.0,0.9,0.2,839.6,"1,914.7",1.4,0.1,0.2,320.8,26.1,0.1,0.1,0.7,10.9,0.0,0.3,13.4,0.0,0.0,0.1,0.0,13.6,1.4,0.0
05/14/2021 - 4,0.9,"2,638.1",885.7,18.3,"6,983.6",11.9,0.8,0.3,896.6,"1,868.6",0.9,0.1,0.2,90.3,6.5,0.0,0.1,0.6,11.4,0.0,0.3,13.1,0.0,0.0,0.1,0.0,14.1,1.6,0.0
05/14/2021 - 5,0.9,"2,542.0",880.2,35.6,"6,678.7",24.1,0.9,0.1,803.0,"1,885.0",1.4,0.1,0.2,356.3,43.7,0.1,0.2,1.0,8.8,0.0,0.2,13.2,0.0,0.0,0.1,0.0,15.1,1.5,0.0
05/14/2021 - 6,0.9,"2,593.9",881.0,14.5,"6,768.8",9.2,0.8,0.1,814.2,"1,915.2",0.9,0.0,1.9,49.6,3.0,0.0,0.1,0.8,8.5,0.0,0.3,13.3,0.0,0.0,0.1,0.0,13.5,1.3,0.0
05/14/2021 - 7,0.8,"2,473.6",879.7,24.2,"6,421.1",21.9,0.6,0.1,864.3,"1,895.1",1.1,0.1,0.2,305.0,47.1,0.1,0.2,1.2,9.2,0.0,0.3,13.3,0.0,0.0,0.1,0.0,17.2,1.4,0.0
05/14/2021 - 8,0.8,"2,464.7",866.3,15.0,"6,341.0",10.0,0.6,0.2,867.4,"1,867.7",0.8,0.0,0.2,24.6,2.7,0.0,0.1,0.8,9.7,0.0,0.2,13.0,0.0,0.0,0.1,0.0,16.0,1.4,0.0
05/14/2021 - 9,0.8,"2,407.2",864.9,21.2,"6,413.3",19.9,1.0,0.0,870.2,"1,884.2",1.1,0.0,0.2,382.5,52.1,0.1,0.2,1.0,8.3,0.0,0.2,13.2,0.0,0.0,0.1,0.4,17.9,1.6,0.0
05/14/2021 - 10,0.8,"2,471.2",884.3,14.3,"6,609.5",9.1,1.5,0.1,888.9,"1,917.5",0.9,0.0,0.2,25.5,3.9,0.0,0.7,1.1,10.4,0.0,0.3,13.3,0.0,0.0,0.1,0.2,17.4,1.4,0.0
05/14/2021 - 11,0.8,"2,437.9",903.8,20.5,"6,721.6",21.2,0.7,0.0,893.7,"2,026.0",1.0,0.1,0.4,"1,932.7",413.8,1.3,0.2,1.1,7.7,0.1,0.2,14.4,0.1,0.0,0.1,0.1,24.1,1.5,0.0
05/14/2021 - 12,0.8,"2,454.8",906.7,15.3,"6,648.6",9.4,1.0,0.1,906.0,"2,035.7",0.9,0.0,0.2,45.6,339.6,0.8,0.2,0.7,13.9,0.0,0.2,14.4,0.0,0.0,0.1,0.1,24.2,1.4,0.0
05/14/2021 - 13,0.8,"2,436.0",911.8,20.4,"6,741.5",27.5,1.0,-0.1,897.4,"2,076.1",1.0,0.1,0.2,"2,062.8",480.9,1.4,0.2,1.1,8.1,0.1,0.2,14.9,0.0,0.0,0.1,0.0,34.4,1.4,0.0
05/14/2021 - 14,0.8,"2,483.9",915.7,15.6,"6,713.8",9.9,1.1,0.1,903.1,"2,076.8",0.8,0.0,0.3,52.2,418.5,1.1,0.2,0.6,21.9,0.0,0.3,14.6,0.0,0.0,0.1,0.0,24.4,1.5,0.0
05/14/2021 - 19,0.6,"1,908.7",655.8,24.3,"5,138.8",14.6,0.6,-0.1,"1,031.6","1,332.7",0.9,0.1,0.2,234.5,11.4,0.1,0.1,0.5,7.4,0.0,0.2,9.4,0.0,0.0,0.1,0.0,16.0,1.5,0.0
05/14/2021 - 20,0.6,"1,885.0",650.9,18.0,"5,119.9",9.3,0.0,-0.1,"1,024.9","1,308.4",0.8,0.1,0.1,113.8,2.1,0.0,0.1,0.5,26.4,0.0,0.2,9.3,0.0,0.0,0.1,0.0,19.2,1.5,0.0
05/14/2021 - 21,0.6,"1,920.1",664.1,22.9,"5,217.9",13.8,0.3,-0.2,"1,037.0","1,298.5",0.9,0.1,0.3,232.3,11.3,0.0,0.2,0.4,7.7,0.0,0.2,9.4,0.0,0.0,0.1,0.0,15.5,1.4,0.0
05/14/2021 - 22,0.6,"1,933.0",657.3,18.9,"5,129.3",11.1,0.1,0.0,"1,189.6","1,302.7",0.8,0.1,0.1,102.6,3.4,0.0,0.2,1.1,22.2,0.0,0.2,9.3,0.0,0.0,0.1,0.0,18.6,1.6,0.0
05/14/2021 - 23,0.6,"1,884.8",668.7,23.7,"5,177.1",17.0,0.8,-0.2,"1,058.0","1,336.9",0.9,0.1,0.2,345.2,30.9,0.8,0.1,0.5,10.3,0.1,0.3,9.7,0.0,0.0,0.1,0.4,19.9,1.5,0.0
05/14/2021 - 24,0.6,"1,877.1",662.2,15.9,"5,165.9",9.2,0.2,-0.2,"1,101.5","1,313.3",0.7,0.0,0.1,98.5,6.9,0.0,0.1,0.5,12.9,0.0,0.2,9.5,0.0,0.0,0.1,0.2,20.4,1.4,0.0
05/14/2021 - 25,0.6,"1,852.4",688.9,27.0,"5,223.4",17.2,0.2,-0.2,"1,094.0","1,412.2",1.0,0.1,0.2,"1,370.0",431.2,0.8,0.2,0.3,11.2,0.1,0.2,10.4,0.0,0.0,0.1,0.1,34.0,1.5,0.0
05/14/2021 - 26,0.6,"1,856.3",685.9,13.6,"5,182.6",7.9,0.3,-0.1,"1,136.9","1,397.6",0.7,0.0,0.2,62.8,384.1,0.6,0.2,0.4,15.8,0.0,0.1,10.4,0.0,0.0,0.1,0.0,34.1,1.3,0.0
05/14/2021 - 27,0.6,"1,850.6",694.7,29.3,"5,262.7",20.6,0.1,-0.3,"1,106.3","1,434.6",1.0,0.1,0.2,"3,015.9",597.7,1.1,0.2,0.4,10.6,0.1,0.2,10.7,0.0,0.0,0.1,0.0,40.2,1.5,0.0
05/14/2021 - 28,0.6,"1,846.4",694.3,15.0,"5,151.1",8.7,0.0,-0.2,"1,104.5","1,419.8",0.7,0.0,0.2,"1,919.6",577.7,1.0,0.2,0.3,20.0,0.1,0.1,10.7,0.0,0.0,0.1,0.0,43.6,1.4,0.0
05/24/2021 - 1,0.9,"2,733.3",920.3,32.2,"7,350.0",20.4,0.6,-0.3,880.1,"1,962.9",1.4,0.2,0.2,308.1,22.1,0.1,0.1,0.8,35.6,0.0,0.2,13.8,0.0,0.0,0.1,0.0,11.8,1.3,0.0
05/24/2021 - 2,0.9,"2,759.4",876.2,20.3,"7,295.8",11.8,0.8,-0.2,889.4,"1,824.5",1.2,0.1,0.2,204.3,5.8,0.1,0.2,1.6,39.6,0.0,0.1,13.2,0.0,0.0,0.1,0.0,12.2,1.4,0.0
05/24/2021 - 3,0.9,"2,663.8",903.8,33.3,"7,250.2",24.2,0.5,-0.3,839.7,"1,918.0",1.2,0.1,0.2,316.7,23.1,0.1,0.1,0.8,10.2,0.0,0.2,13.5,0.0,0.0,0.1,0.0,12.0,1.6,0.0
05/24/2021 - 4,0.9,"2,719.7",849.3,20.9,"7,217.1",13.9,0.5,-0.3,876.3,"1,779.5",1.1,0.1,0.2,183.0,3.5,0.1,0.2,1.8,16.1,0.0,0.2,12.8,0.0,0.0,0.1,0.0,11.8,1.7,0.0
05/24/2021 - 5,0.8,"2,580.2",903.1,28.2,"6,780.5",20.7,0.8,-0.4,781.7,"1,918.9",1.2,0.1,0.2,284.5,28.7,0.1,0.2,1.3,8.7,0.0,0.2,13.8,0.0,0.0,0.1,0.4,14.9,1.4,0.0
05/24/2021 - 6,0.9,"2,585.3",892.8,15.3,"6,704.1",10.1,1.0,-0.3,885.2,"1,913.7",0.3,0.1,0.2,74.9,7.3,0.1,0.2,1.0,19.4,0.0,0.2,13.6,0.0,0.0,0.1,0.2,16.2,1.3,0.0
05/24/2021 - 7,0.8,"2,421.2",878.7,24.7,"6,368.3",22.2,0.6,-0.3,852.9,"1,937.5",1.0,0.0,0.2,404.3,68.2,0.2,0.2,1.1,11.2,0.0,0.2,13.6,0.0,0.0,0.1,0.1,19.1,1.8,0.0
05/24/2021 - 8,0.8,"2,481.8",885.6,14.1,"6,370.2",8.8,0.5,-0.3,898.3,"1,933.5",0.8,0.0,0.2,46.4,21.5,0.0,0.2,1.3,20.7,0.0,0.2,13.6,0.0,0.0,0.1,0.0,18.6,1.4,0.0
05/24/2021 - 9,0.8,"2,508.4",914.6,22.5,"6,697.9",23.6,0.6,-0.1,893.4,"2,020.1",1.0,0.1,0.2,742.8,162.8,0.3,0.3,1.3,11.0,0.0,0.3,14.2,0.0,0.0,0.8,0.0,20.6,1.5,0.0
05/24/2021 - 10,0.8,"2,509.5",910.3,11.7,"6,703.7",6.2,0.9,-0.3,881.6,"1,994.8",0.8,0.0,0.2,58.7,101.1,0.1,0.1,0.8,29.5,0.0,0.3,14.1,0.0,0.0,0.1,0.0,20.5,1.1,0.0
05/24/2021 - 11,0.8,"2,425.9",904.4,22.7,"6,578.6",26.2,0.7,-0.3,882.0,"2,044.4",1.1,0.1,0.2,"1,684.5",423.5,1.1,0.2,1.1,8.6,0.0,0.2,14.5,0.0,0.0,0.1,0.0,29.8,1.8,0.0
05/24/2021 - 12,0.8,"2,482.1",911.3,14.4,"6,638.1",7.9,0.6,-0.3,915.5,"2,058.2",0.3,0.0,0.2,154.7,405.5,1.0,0.2,1.0,51.4,0.0,0.2,14.8,0.0,0.0,0.1,0.0,29.8,1.4,0.0
05/24/2021 - 13,0.8,"2,422.3",912.3,21.9,"6,634.3",25.0,0.9,-0.3,896.9,"2,104.8",1.6,0.1,0.2,"2,392.7",620.4,1.8,0.3,1.3,12.8,0.1,0.2,15.3,0.0,0.0,0.1,0.0,34.9,1.6,0.0
05/24/2021 - 14,0.8,"2,469.1",929.5,14.6,"6,677.6",9.0,1.2,-0.3,920.3,"2,146.2",0.8,0.0,0.2,"2,224.8",639.4,1.8,0.2,3.4,16.8,0.0,0.2,15.5,0.1,0.0,0.1,0.0,28.4,1.4,0.0
05/24/2021 - 16,1.1,"2,969.2",761.7,15.1,"8,923.5",16.4,0.0,-0.3,"1,090.4","1,761.8",1.1,0.1,0.2,23.2,3.6,0.0,0.2,0.6,9.7,0.0,0.2,13.0,0.0,0.0,0.1,0.3,17.3,1.1,0.0
05/26/2021 - 1,0.9,"2,715.8",910.8,43.2,"7,369.5",21.8,0.5,-0.4,851.2,"1,920.4",1.2,0.2,0.2,337.8,23.5,0.1,0.5,0.7,6.7,0.0,0.2,13.7,0.0,0.0,0.1,0.2,12.0,1.4,0.0
05/26/2021 - 2,0.9,"2,901.9",881.7,27.9,"7,274.7",12.6,0.4,0.5,"1,659.0","1,849.6",0.9,0.2,0.2,209.8,4.7,0.1,0.3,4.9,17.4,0.0,0.3,13.1,0.4,0.1,0.1,0.1,10.1,1.5,0.0
05/26/2021 - 3,0.9,"2,691.8",907.0,44.3,"7,317.6",22.7,0.4,-0.4,850.4,"1,921.0",1.2,0.2,0.2,336.3,23.8,0.1,0.2,0.7,7.1,0.0,0.2,13.7,0.0,0.0,0.1,0.0,11.7,1.5,0.0
05/26/2021 - 4,0.9,"2,802.5",902.1,27.6,"7,365.3",11.0,0.7,-0.3,907.0,"1,872.4",0.8,0.2,0.2,211.4,2.9,0.0,0.2,1.7,9.7,0.0,0.3,13.3,0.7,0.0,0.1,0.0,9.9,1.4,0.0
05/26/2021 - 5,0.9,"2,628.9",918.4,35.8,"6,839.0",23.7,0.4,-0.4,789.8,"1,954.5",1.2,0.1,0.2,312.9,29.5,0.1,0.2,1.0,9.7,0.0,0.3,14.0,0.0,0.0,0.1,0.0,15.8,1.3,0.0
05/26/2021 - 6,0.8,"2,558.1",887.0,22.3,"6,734.9",9.4,0.4,-0.4,759.0,"1,905.7",0.7,0.0,0.2,105.2,8.1,0.0,0.1,0.6,6.5,0.0,0.1,13.6,0.6,0.0,0.1,0.0,14.3,1.3,0.0
05/26/2021 - 7,0.8,"2,518.0",906.4,29.4,"6,652.0",18.4,0.4,-0.4,829.7,"1,960.8",0.9,0.1,0.2,337.2,52.0,0.1,0.2,0.8,6.2,0.0,0.3,13.8,0.0,0.0,0.1,0.0,18.4,1.3,0.0
05/26/2021 - 8,0.8,"2,526.0",888.0,23.7,"6,473.5",10.2,0.5,-0.3,865.8,"1,932.6",0.7,0.0,0.3,65.0,16.9,0.0,0.2,1.1,12.9,0.0,0.3,13.7,0.6,0.0,0.1,0.0,16.6,1.5,0.0
05/26/2021 - 9,0.8,"2,476.4",901.0,28.8,"6,585.6",21.7,0.6,-0.3,851.5,"1,973.4",0.9,0.0,0.2,601.5,133.6,0.3,0.2,1.0,8.4,0.0,0.3,14.0,0.0,0.0,0.1,0.0,20.4,1.4,0.0
05/26/2021 - 10,0.8,"2,474.3",890.0,24.1,"6,489.1",8.1,0.9,-0.4,856.4,"1,965.2",0.7,0.0,0.2,50.3,77.0,0.1,0.2,0.8,9.4,0.0,0.3,13.9,1.1,0.0,0.1,0.3,18.7,1.4,0.0
05/26/2021 - 11,0.8,"2,445.7",914.7,26.0,"6,766.0",22.2,1.1,-0.3,904.0,"2,107.9",0.8,0.1,0.2,"2,278.0",562.1,1.5,0.3,1.1,7.6,0.1,0.4,15.1,0.1,0.0,0.1,0.2,30.5,1.4,0.0
05/26/2021 - 12,0.8,"2,428.9",910.8,21.0,"6,593.6",7.7,0.5,-0.3,899.2,"2,080.1",0.7,0.0,0.2,746.3,547.1,1.4,0.2,0.4,9.2,0.0,0.2,14.8,0.4,0.0,0.1,0.1,26.2,1.4,0.0
