ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
02/08/2021 -  9,0.4,"2,587.1",899.7,74.0,"7,707.6",28.1,1.1,0.5,"1,009.8","1,967.2",1.5,0.3,0.2,655.2,61.9,0.2,0.2,0.8,5.6,0.0,0.1,12.5,-0.1,0.0,0.0,0.0,16.5,0.4,0.0
02/08/2021 -  10,0.3,"2,527.9",864.5,32.3,"7,453.5",4.9,0.9,0.4,969.0,"1,893.0",0.8,0.2,0.2,309.9,52.3,0.2,0.2,0.7,10.5,0.0,0.1,12.0,-0.1,0.0,0.0,0.0,17.0,0.4,0.0
02/08/2021 -  11,0.4,"2,580.3",885.1,99.0,"7,694.6",17.3,0.9,0.4,995.6,"1,933.2",1.6,0.3,0.2,657.9,61.9,0.2,0.2,0.8,6.1,0.0,0.3,12.4,0.0,0.0,0.0,0.2,16.6,0.5,0.0
02/08/2021 -  12,0.3,"2,555.0",873.5,32.3,"7,523.4",3.7,0.9,0.5,970.8,"1,900.1",0.7,0.1,0.1,268.8,53.1,0.2,0.2,0.5,11.9,0.0,0.1,12.1,-0.1,0.0,0.0,0.1,16.4,0.3,0.0
02/08/2021 -  13,0.4,"2,565.3",887.6,73.6,"7,686.0",18.8,0.9,0.4,985.8,"1,908.7",1.6,0.3,0.2,687.3,63.9,0.2,0.2,0.9,4.3,0.1,0.2,12.3,-0.1,0.0,0.0,0.0,16.5,0.4,0.0
02/08/2021 -  14,0.4,"2,581.8",879.7,39.3,"7,591.0",3.4,0.9,0.5,981.9,"1,907.9",0.7,0.1,0.2,257.2,55.2,0.2,0.2,0.6,13.5,0.0,0.2,12.2,-0.1,0.0,0.0,0.0,15.4,0.3,0.0
02/26/2021 -  1,0.4,"2,473.0",856.1,85.2,"7,367.3",13.0,0.9,0.3,916.1,"1,828.2",1.6,0.2,0.2,502.1,41.0,0.2,0.2,0.5,3.3,0.0,0.2,11.8,-0.1,0.0,0.0,0.0,15.6,0.4,0.0
02/26/2021 -  2,0.4,"2,516.1",860.2,29.6,"7,388.8",2.8,1.2,0.4,932.6,"1,839.4",0.6,0.1,0.1,112.1,25.9,0.1,0.1,0.4,9.7,0.0,0.2,11.9,-0.1,0.0,0.0,0.0,14.8,0.3,0.0
02/26/2021 -  3,0.4,"2,559.5",873.1,105.7,"7,513.3",15.5,1.0,0.4,942.7,"1,861.0",1.6,0.2,0.4,530.4,42.1,0.2,0.2,0.8,3.2,0.0,0.3,12.1,-0.1,0.0,0.0,0.0,15.9,0.4,0.0
02/26/2021 -  4,0.4,"2,518.3",854.6,32.9,"7,435.4",2.7,0.9,0.3,925.3,"1,840.4",0.6,0.1,0.1,123.7,25.8,0.1,0.1,0.4,13.2,0.0,0.2,11.8,-0.1,0.0,0.0,0.0,15.2,0.3,0.0
02/26/2021 -  5,0.4,"2,534.9",874.9,83.1,"7,560.4",15.5,0.9,0.3,940.8,"1,870.6",1.6,0.2,0.2,515.1,42.3,0.2,0.2,0.5,2.9,0.0,0.3,12.0,-0.1,0.0,0.0,-0.1,15.9,0.4,0.0
02/26/2021 -  6,0.3,"2,523.2",861.4,23.8,"7,488.3",1.9,0.8,0.3,932.5,"1,841.5",0.6,0.1,0.1,133.9,25.8,0.1,0.1,0.4,11.3,0.0,0.3,12.0,-0.1,0.0,0.0,-0.1,14.8,0.3,0.0
02/26/2021 -  7,0.4,"2,528.2",871.0,83.1,"7,550.7",13.7,1.0,0.3,939.7,"1,870.8",1.6,0.2,0.2,518.6,43.6,0.2,0.2,0.5,2.4,0.0,0.3,12.1,0.0,0.0,0.0,0.2,16.0,0.3,0.0
02/26/2021 -  8,0.3,"2,509.4",857.2,24.9,"7,478.6",2.2,0.9,0.3,927.9,"1,843.7",0.6,0.1,0.1,119.8,26.1,0.1,0.1,0.4,21.2,0.0,0.4,11.9,-0.1,0.0,0.0,0.1,15.3,0.3,0.0
02/26/2021 -  9,0.4,"2,539.9",873.5,84.5,"7,593.3",13.3,0.9,0.3,947.5,"1,863.5",1.6,0.2,0.2,522.8,44.0,0.2,0.1,0.5,2.2,0.0,0.3,12.1,-0.1,0.0,0.0,0.0,15.9,0.3,0.0
02/26/2021 -  10,0.4,"2,559.9",868.1,31.9,"7,494.5",3.0,0.9,0.3,932.8,"1,826.4",0.6,0.1,0.1,156.2,26.0,0.1,0.1,0.4,19.6,0.0,0.3,12.0,-0.1,0.0,0.0,0.0,14.8,0.3,0.0
02/26/2021 -  11,0.4,"2,468.3",858.0,81.4,"7,419.0",14.7,0.8,0.2,928.1,"1,842.1",1.6,0.2,0.2,529.5,44.5,0.2,0.1,0.6,2.6,0.0,0.2,11.9,-0.1,0.0,0.0,0.0,15.7,0.4,0.0
02/26/2021 -  12,0.4,"2,531.2",871.1,28.8,"7,577.8",3.1,1.0,0.3,943.3,"1,859.2",0.6,0.1,0.2,157.5,27.2,0.1,0.1,0.4,7.7,0.0,0.3,11.9,-0.1,0.0,0.0,0.0,14.8,0.3,0.0
02/26/2021 -  13,0.4,"2,559.7",873.5,106.0,"7,599.0",14.5,0.9,0.2,934.6,"1,877.9",1.6,0.2,0.2,557.1,46.8,0.2,0.2,0.6,3.0,0.0,0.3,12.1,-0.1,0.0,0.0,0.0,16.0,0.4,0.0
02/26/2021 -  14,0.4,"2,619.8",895.3,25.9,"7,734.3",3.6,1.0,0.4,960.2,"1,924.7",0.6,0.1,0.1,140.3,30.3,0.1,0.1,0.4,7.1,0.0,0.4,12.3,-0.1,0.0,0.0,0.0,15.2,0.3,0.0
03/08/2021 -  19,0.2,"2,100.1",738.9,90.8,"6,166.9",8.8,0.2,0.7,"1,318.6","1,521.4",1.4,0.2,0.2,550.0,64.7,0.2,0.2,0.6,4.2,0.1,0.3,10.2,-0.1,0.0,0.0,0.0,23.1,0.4,0.0
03/08/2021 -  20,0.2,"1,927.0",677.9,25.6,"5,750.0",1.9,0.1,0.3,"1,211.2","1,389.0",0.5,0.1,0.1,213.0,55.8,0.1,0.1,0.3,10.7,0.1,0.4,9.4,-0.1,0.0,0.0,-0.1,21.4,0.3,0.0
03/08/2021 -  21,0.3,"1,967.7",707.9,85.9,"5,922.4",17.1,0.2,0.2,"1,215.2","1,464.4",1.4,0.2,0.2,530.4,64.8,0.2,0.2,0.3,2.6,0.1,0.4,9.8,0.0,0.0,0.0,0.1,22.0,0.4,0.0
03/08/2021 -  22,0.2,"1,912.4",681.4,27.6,"5,710.3",2.6,0.1,0.2,"1,186.4","1,390.3",0.6,0.1,0.1,208.0,55.4,0.1,0.1,0.3,7.7,0.1,0.4,9.4,-0.1,0.0,0.0,0.1,20.3,0.3,0.0
03/08/2021 -  23,0.2,"1,942.8",696.8,81.2,"5,829.6",19.0,0.1,0.2,"1,208.2","1,451.9",1.2,0.2,0.2,517.5,61.3,0.2,0.1,0.3,2.4,0.1,0.3,9.7,-0.1,0.0,0.0,0.0,21.8,0.3,0.0
03/08/2021 -  24,0.2,"1,940.4",687.1,30.5,"5,737.9",1.5,0.1,0.3,"1,190.3","1,394.7",0.5,0.1,0.1,227.2,56.3,0.1,0.1,0.2,10.2,0.1,0.3,9.5,-0.1,0.0,0.0,0.0,20.2,0.2,0.0
03/08/2021 -  25,0.3,"1,926.5",694.2,85.0,"5,805.4",8.7,0.1,0.2,"1,191.3","1,418.0",1.3,0.2,0.2,514.5,60.5,0.2,0.1,0.2,2.2,0.1,0.3,9.6,-0.1,0.0,0.0,0.0,21.4,0.3,0.0
03/08/2021 -  26,0.2,"1,933.0",683.1,29.3,"5,750.1",1.7,0.1,0.2,"1,184.8","1,385.2",0.5,0.1,0.3,184.4,55.8,0.1,0.1,0.2,8.4,0.1,0.3,9.3,-0.1,0.0,0.0,0.0,20.4,0.2,0.0
03/22/2021 -  1,0.4,"2,587.6",874.3,50.7,"7,321.6",11.4,0.9,0.2,935.1,"1,893.2",1.1,0.1,0.2,334.2,27.0,0.1,0.1,0.6,10.2,0.0,0.4,12.3,-0.1,0.0,0.0,0.0,15.4,0.3,0.0
03/22/2021 -  2,0.4,"2,576.3",854.8,23.7,"7,216.0",2.2,0.9,0.2,927.4,"1,858.5",0.6,0.0,0.2,66.3,3.2,0.0,0.1,1.0,21.7,0.0,0.4,12.0,-0.1,0.0,0.0,-0.1,14.5,0.3,0.0
03/22/2021 -  3,0.4,"2,547.7",864.3,48.3,"7,220.4",10.5,0.8,0.2,917.4,"1,876.6",1.1,0.1,0.2,330.8,26.6,0.1,0.1,0.5,9.0,0.0,0.3,12.2,-0.1,0.0,0.0,-0.1,15.2,0.3,0.0
03/22/2021 -  4,0.4,"2,591.3",853.2,22.4,"7,263.1",1.7,0.8,0.2,935.5,"1,854.7",0.7,0.0,0.1,51.1,3.1,0.0,0.1,1.1,20.0,0.0,0.4,12.1,-0.1,0.0,0.0,-0.1,14.5,0.3,0.0
03/22/2021 -  5,0.4,"2,550.7",871.3,48.2,"7,303.4",14.2,0.8,0.2,914.9,"1,876.0",1.1,0.2,0.1,369.5,32.3,0.1,0.1,0.6,4.8,0.0,0.4,12.2,0.0,0.0,0.0,0.2,15.6,0.3,0.0
03/22/2021 -  6,0.4,"2,607.7",861.9,29.3,"7,262.2",3.7,1.1,0.2,935.7,"2,069.6",0.6,0.1,0.1,91.0,1.7,0.0,0.2,0.6,31.6,0.0,0.4,12.2,-0.1,0.0,0.0,0.1,14.5,0.4,0.0
03/22/2021 -  7,0.4,"2,594.6",868.1,72.2,"7,297.4",14.4,0.9,0.2,942.6,"2,016.3",1.2,0.2,0.3,382.9,33.9,0.1,0.2,0.7,15.8,0.0,0.4,12.2,-0.1,0.0,0.0,0.0,15.8,0.4,0.0
03/22/2021 -  8,0.4,"2,559.8",850.2,27.5,"7,283.1",2.9,0.9,0.2,920.8,"1,904.6",0.6,0.1,0.4,70.6,1.1,0.0,0.2,0.6,15.6,0.0,0.4,12.0,-0.1,0.0,0.0,0.0,14.3,0.6,0.0
03/22/2021 -  9,0.4,"2,551.6",865.3,59.0,"7,301.3",13.8,0.8,0.2,916.5,"1,895.1",1.1,0.2,0.2,410.0,35.5,0.1,0.1,0.7,9.5,0.0,0.4,12.2,-0.1,0.0,0.0,0.0,15.9,0.4,0.0
03/22/2021 -  10,0.4,"2,529.6",844.7,23.4,"7,233.6",2.1,0.7,0.2,913.2,"1,871.2",0.5,0.1,0.1,65.7,1.1,0.0,0.1,0.5,19.4,0.0,0.3,12.0,-0.1,0.0,0.0,0.0,14.8,0.3,0.0
03/22/2021 -  11,0.4,"2,549.0",869.9,50.6,"7,440.0",16.0,0.9,0.2,941.0,"1,918.1",1.0,0.2,0.2,510.1,43.7,0.2,0.2,0.9,6.9,0.0,0.4,12.2,-0.1,0.0,0.0,0.0,16.3,0.3,0.0
03/22/2021 -  12,0.4,"2,585.8",871.1,26.1,"7,363.8",2.4,0.9,0.3,946.4,"1,925.0",0.5,0.1,0.2,99.2,8.0,0.0,0.2,0.6,64.9,0.0,0.4,12.3,-0.1,0.0,0.0,-0.1,15.9,0.3,0.0
03/22/2021 -  13,0.3,"2,513.6",880.0,46.0,"7,371.3",19.9,0.8,0.2,943.7,"1,963.4",1.0,0.2,0.2,780.0,80.4,0.3,0.2,1.1,7.7,0.0,0.3,12.3,-0.1,0.0,0.0,0.0,17.2,0.3,0.0
03/22/2021 -  14,0.4,"2,571.2",873.9,20.1,"7,366.1",2.2,0.9,0.2,957.2,"1,942.9",0.5,0.1,0.1,121.3,31.4,0.1,0.2,1.0,13.9,0.0,0.3,12.2,-0.1,0.0,0.0,-0.1,16.4,0.3,0.0
04/05/2021 -  19,0.2,"1,934.4",698.8,83.9,"5,791.4",9.7,0.0,0.1,"1,153.3","1,434.2",1.8,0.2,0.2,585.0,59.5,0.6,0.2,0.3,4.1,0.1,0.4,9.6,0.0,0.0,0.0,0.1,20.9,0.3,0.0
04/05/2021 -  20,0.2,"1,976.1",691.4,16.9,"5,749.6",2.2,0.1,0.1,"1,160.8","1,418.2",0.6,0.1,0.1,203.6,4.6,0.1,0.1,1.7,8.4,0.1,0.5,9.6,-0.1,0.0,0.0,0.1,19.4,0.2,0.0
04/05/2021 -  21,0.2,"1,951.7",699.9,79.7,"5,801.6",9.9,0.0,0.1,"1,148.7","1,424.3",1.7,0.2,0.2,589.2,62.6,0.2,0.2,0.3,5.0,0.1,0.4,9.7,-0.1,0.0,0.0,0.0,21.1,0.3,0.0
04/05/2021 -  22,0.2,"2,000.5",703.1,13.1,"5,805.0",2.1,0.0,0.2,"1,169.5","1,439.3",0.5,0.0,0.1,145.1,4.0,0.0,0.2,0.7,21.0,0.1,0.5,9.6,-0.1,0.0,0.0,0.0,18.0,0.2,0.0
04/05/2021 -  23,0.3,"1,998.7",712.0,79.7,"5,877.5",10.5,0.3,0.1,"1,178.5","1,456.3",1.6,0.2,0.2,613.1,69.8,0.2,0.2,0.3,11.9,0.1,0.5,9.8,-0.1,0.0,0.0,0.0,21.1,0.3,0.0
04/05/2021 -  24,0.3,"1,993.5",693.7,13.7,"5,724.0",2.2,0.0,0.2,"1,177.7","1,416.3",0.5,0.0,0.1,148.1,4.0,0.3,0.2,1.4,23.1,0.1,0.5,9.5,-0.1,0.0,0.0,0.0,17.7,0.3,0.0
04/05/2021 -  25,0.2,"1,967.8",706.4,78.0,"5,886.6",9.5,0.0,0.1,"1,157.1","1,432.4",1.5,0.2,0.2,613.4,74.3,0.2,0.2,0.2,4.4,0.1,0.5,9.7,-0.1,0.0,0.0,-0.1,21.4,0.3,0.0
04/05/2021 -  26,0.2,"1,978.4",698.1,11.7,"5,785.7",1.6,0.0,0.2,"1,164.3","1,427.4",0.5,0.0,0.3,125.7,5.9,0.0,0.1,0.8,13.7,0.0,0.4,9.6,-0.1,0.0,0.0,0.0,18.6,0.2,0.0
04/05/2021 -  27,0.2,"1,944.0",706.5,78.1,"5,848.2",11.8,0.0,0.1,"1,143.3","1,436.0",1.5,0.2,0.2,638.6,87.7,0.3,0.1,0.3,5.3,0.1,0.5,9.8,-0.1,0.0,0.0,-0.1,22.4,0.3,0.0
04/05/2021 -  28,0.2,"1,948.6",697.6,16.1,"5,747.0",2.1,0.0,0.1,"1,147.8","1,416.9",0.5,0.0,0.1,144.8,21.6,0.1,0.2,0.3,18.0,0.1,0.4,9.6,-0.1,0.0,0.0,-0.1,19.7,0.2,0.0
04/16/2021 -  1,0.4,"2,674.6",915.4,44.9,"7,458.3",13.8,0.6,0.1,960.0,"2,009.6",1.6,0.2,0.2,381.3,36.0,0.1,0.2,0.9,11.6,0.0,0.4,13.3,0.0,0.0,0.0,0.2,15.4,0.4,0.0
04/16/2021 -  2,0.4,"2,642.9",891.2,13.0,"7,303.4",2.8,0.5,0.1,914.8,"1,935.5",0.6,0.1,0.1,74.1,4.2,0.2,0.2,0.7,16.4,0.0,0.4,12.8,-0.1,0.0,0.0,0.1,15.2,0.3,0.0
04/16/2021 -  3,0.5,"2,731.9",927.5,44.4,"7,543.7",15.6,0.6,0.1,971.9,"2,042.5",-1.3,0.2,0.2,380.0,37.5,0.2,0.2,0.9,13.5,0.0,0.6,13.3,-0.1,0.0,0.0,0.0,15.6,0.4,0.0
04/16/2021 -  4,0.4,"2,658.0",893.0,13.0,"7,330.7",2.9,0.5,0.1,909.4,"1,951.5",0.7,0.1,0.1,75.3,3.2,0.0,0.1,0.5,12.4,0.0,0.4,12.8,-0.1,0.0,0.0,0.0,14.3,0.3,0.0
04/16/2021 -  5,0.4,"2,581.8",886.3,34.9,"6,990.7",17.8,0.6,0.0,886.0,"1,924.1",1.3,0.1,0.2,258.7,28.1,0.1,0.1,0.7,5.7,0.0,0.4,12.5,-0.1,0.0,0.0,0.0,15.1,0.4,0.0
04/16/2021 -  6,0.4,"2,632.8",890.3,10.1,"7,171.4",3.1,0.7,0.1,892.9,"1,915.4",0.6,0.0,0.1,33.5,1.1,0.0,0.1,0.6,12.0,0.0,0.5,12.5,-0.1,0.0,0.0,0.0,14.4,0.3,0.0
04/16/2021 -  7,0.4,"2,612.1",910.6,34.3,"7,268.0",21.7,0.8,0.1,923.6,"1,985.7",1.2,0.1,0.2,309.2,34.1,0.4,0.2,0.7,9.5,0.0,0.5,12.9,-0.1,0.0,0.0,-0.1,16.0,0.3,0.0
04/16/2021 -  8,0.4,"2,620.2",892.4,10.2,"7,140.2",3.5,0.6,0.2,908.3,"1,944.1",0.5,0.0,0.1,21.7,1.6,0.0,0.1,0.6,16.2,0.0,0.4,12.6,-0.1,0.0,0.0,0.0,15.0,0.3,0.0
04/16/2021 -  9,0.4,"2,605.5",913.7,27.7,"7,231.8",19.4,0.6,0.1,924.0,"1,974.6",1.0,0.1,0.2,460.6,57.0,0.2,0.2,0.8,8.2,0.0,0.4,13.0,-0.1,0.0,0.0,-0.1,17.0,0.3,0.0
04/16/2021 -  10,0.4,"2,630.3",910.7,9.9,"7,326.8",3.2,0.7,0.2,930.7,"1,996.5",0.6,0.0,0.1,19.2,9.8,0.0,0.2,0.7,36.6,0.0,0.5,12.9,-0.1,0.0,0.0,-0.1,17.2,0.3,0.0
04/16/2021 -  11,0.4,"2,614.1",936.7,21.4,"7,497.7",17.6,0.8,0.1,951.2,"2,050.2",0.9,0.1,0.1,788.1,117.0,0.4,0.2,1.0,5.5,0.0,0.4,13.5,0.0,0.0,0.0,0.2,19.4,0.3,0.0
04/16/2021 -  12,0.4,"2,605.6",928.8,9.8,"7,460.1",2.3,0.8,0.2,963.0,"2,062.5",0.7,0.2,0.2,120.4,37.7,0.1,0.2,1.0,38.0,0.0,0.5,13.4,-0.1,0.0,0.0,0.1,18.8,0.3,0.0
04/16/2021 -  13,0.4,"2,595.1",937.5,21.5,"7,418.5",16.6,0.7,0.1,949.7,"2,103.8",0.9,0.1,0.2,"1,002.5",161.0,0.5,0.2,1.0,7.7,0.0,0.5,13.6,0.0,0.0,0.0,0.0,20.5,0.3,0.0
04/16/2021 -  14,0.4,"2,627.8",935.7,10.4,"7,353.8",2.5,0.8,0.2,969.7,"2,102.6",-2.1,0.0,0.1,27.3,82.1,0.2,0.2,0.8,21.5,0.0,0.4,13.5,-0.1,0.0,0.0,0.0,19.4,0.3,0.0
05/03/2021 -  19,0.2,"2,043.2",711.9,37.1,"5,771.2",9.7,-0.1,0.0,"1,160.3","1,529.0",1.1,0.2,0.2,399.1,21.1,0.1,0.2,0.4,9.6,0.1,0.6,9.9,-0.1,0.0,0.0,0.0,18.4,0.4,0.0
05/03/2021 -  21,0.2,"2,028.4",707.8,38.6,"5,738.9",7.6,-0.1,0.0,"1,150.8","1,640.5",0.9,0.2,0.2,417.6,24.0,0.1,0.2,0.3,19.2,0.1,0.6,9.9,-0.1,0.0,0.0,0.0,18.4,0.4,0.0
05/03/2021 -  22,0.2,"2,040.8",697.3,14.3,"5,761.2",1.2,-0.1,0.0,"1,140.0","1,486.0",0.5,0.1,0.1,136.7,2.4,0.0,0.1,0.6,20.6,0.0,0.5,9.6,-0.1,0.0,0.0,0.0,18.4,0.3,0.0
05/03/2021 -  23,0.2,"2,014.8",717.6,40.4,"5,756.5",11.2,0.0,0.1,"1,189.5","1,537.3",1.2,0.2,0.2,684.0,86.8,0.2,0.3,1.2,12.4,0.1,0.6,10.1,-0.1,0.0,0.0,0.0,23.3,0.5,0.0
05/03/2021 -  25,0.2,"1,975.0",724.6,35.8,"5,801.2",7.9,-0.1,0.0,"1,172.6","1,547.7",0.8,0.2,0.2,"1,194.3",268.9,0.5,0.2,0.2,9.7,0.1,0.5,10.4,-0.1,0.0,0.0,-0.1,30.2,0.3,0.0
05/03/2021 -  26,0.2,"2,034.1",696.2,16.3,"5,712.5",1.5,-0.2,0.0,"1,147.4","1,586.3",0.6,0.1,0.1,129.4,1.7,0.0,0.1,0.4,15.2,0.0,0.4,9.7,-0.1,0.0,0.0,-0.1,17.6,0.3,0.0
05/03/2021 -  27,0.2,"1,996.6",738.5,34.0,"5,839.8",7.7,-0.1,0.0,"1,205.0","1,649.1",-1.7,0.1,0.2,"1,798.3",459.8,0.9,0.2,0.2,13.2,0.1,0.4,10.8,0.0,0.0,0.0,0.2,37.9,0.4,0.0
05/03/2021 -  28,0.2,"1,988.9",729.2,9.7,"5,683.8",0.3,-0.2,0.1,"1,199.7","1,613.1",0.4,0.0,0.1,26.8,408.8,0.9,0.2,0.4,20.5,0.1,0.5,10.6,-0.1,0.0,0.0,0.1,38.4,0.3,0.0
