ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7-Oct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cissy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
08/31/2021 - 9,0.3,"2,733.4","1,091.3",11.3,"7,490.5",17.6,0.2,-0.3,"1,170.4","2,983.4",0.6,0.0,0.1,"2,547.1","1,514.0",2.9,0.1,0.1,1.3,-0.1,-0.5,20.6,-0.2,0.0,0.0,0.0,70.3,0.2,0.0
08/31/2021 - 10,0.3,"2,735.9","1,078.0",8.5,"7,300.3",-1.4,-0.1,-0.3,"1,153.3","2,923.4",0.5,-0.1,0.1,32.4,"1,402.5",2.6,0.1,0.0,8.7,-0.1,-0.6,20.1,-0.2,0.0,0.0,-0.2,62.0,0.1,0.0
08/31/2021 - 11,0.3,"2,737.7","1,089.7",12.6,"7,497.0",13.0,0.0,-0.3,"1,170.3","3,009.5",0.6,0.0,0.1,"2,835.6","1,623.5",3.2,0.1,0.1,1.0,-0.1,-0.5,20.6,-0.2,0.0,0.0,-0.1,73.7,0.2,0.0
08/31/2021 - 12,0.3,"2,742.8","1,081.9",25.5,"7,349.0",-1.2,-0.1,-0.3,"1,168.2","2,952.1",0.6,-0.1,0.2,44.6,"1,576.3",3.1,0.1,0.1,6.6,-0.1,-0.5,20.3,-0.2,0.0,0.0,-0.2,67.4,0.2,0.0
08/31/2021 - 13,0.3,"2,768.2","1,090.6",11.5,"7,351.4",13.0,-0.1,-0.4,"1,165.1","2,947.1",0.6,0.0,0.1,"2,613.4","1,455.9",2.9,0.1,0.2,0.9,-0.1,-0.4,20.5,-0.2,0.0,0.0,-0.2,72.4,0.2,0.0
08/31/2021 - 14,0.4,"2,804.6","1,086.5",9.6,"7,263.2",-1.6,0.0,-0.4,"1,171.6","2,895.3",0.5,-0.1,0.2,32.7,"1,362.3",2.6,0.2,0.1,4.6,-0.1,-0.5,19.9,-0.2,0.0,0.0,-0.2,59.8,0.2,0.0
08/31/2021 - 15,0.6,"3,882.6",969.1,101.7,"11,792.4",22.7,-0.1,-0.6,"1,249.5","2,514.7",2.4,0.3,0.2,164.3,22.0,0.1,0.2,0.2,0.9,-0.1,-0.6,16.6,-0.2,0.0,0.0,-0.3,20.2,0.3,0.0
08/31/2021 - 16,0.6,"3,966.0",962.9,25.8,"11,938.4",19.5,0.0,-0.4,"1,282.7","2,540.6",1.1,0.1,0.2,40.3,2.3,0.0,5.6,0.6,15.5,-0.1,-0.4,16.6,-0.2,0.0,6.3,0.0,18.4,0.4,0.0
08/31/2021 - 17,0.5,"4,187.6","1,703.0",51.4,"12,517.3",87.4,0.1,-0.3,"1,509.6","3,910.8",2.3,0.5,0.3,"5,995.4",163.7,0.9,0.4,0.2,3.2,0.2,-0.4,26.3,-0.1,0.0,4.3,0.0,34.2,0.3,0.0
08/31/2021 - 18,0.4,"4,141.7","1,673.1",11.0,"12,218.4",3.6,0.1,-0.3,"1,511.4","3,827.6",0.9,0.0,0.2,"1,197.2",156.2,0.8,0.4,0.1,5.7,0.1,-0.5,25.7,-0.2,0.0,4.3,-0.1,32.2,0.2,0.0
09/06/2021 - 1,0.4,"3,101.5","1,077.2",15.9,"5,858.7",6.8,-0.1,-0.5,"1,126.9","2,368.0",0.7,0.1,0.1,414.5,8.3,0.1,0.1,0.8,1.2,-0.1,-0.5,16.1,-0.2,0.0,0.0,-0.2,19.7,0.2,0.0
09/06/2021 - 2,0.4,"3,204.5","1,099.9",12.9,"6,078.9",0.9,0.2,0.7,"2,607.8","2,426.9",0.5,0.0,0.1,237.6,5.4,0.0,0.1,1.0,4.0,-0.1,-0.4,16.4,-0.2,0.0,0.0,-0.3,21.2,0.1,0.0
09/06/2021 - 3,0.4,"3,254.4","1,129.2",18.5,"6,189.5",5.9,0.3,-0.5,"1,198.4","2,515.3",0.6,0.1,0.1,426.3,8.3,0.1,0.1,0.9,1.7,0.0,-0.2,16.9,-0.2,0.0,0.0,-0.2,20.8,0.1,0.0
09/06/2021 - 4,0.4,"3,312.1","1,135.8",12.9,"6,189.7",0.4,0.4,-0.5,"1,210.2","2,497.1",0.5,0.1,0.1,221.4,3.2,0.0,0.1,0.8,6.6,-0.1,-0.1,16.8,-0.2,0.0,0.0,-0.3,22.4,0.2,0.0
09/06/2021 - 5,0.4,"3,110.2","1,134.1",14.1,"6,899.7",10.2,0.2,-0.3,"1,230.9","2,781.8",0.6,0.0,0.1,414.8,18.0,0.1,0.1,0.6,3.5,-0.1,-0.3,19.0,-0.2,0.0,0.0,-0.5,30.6,0.2,0.0
09/06/2021 - 6,0.4,"3,139.3","1,122.8",11.2,"6,961.8",2.4,0.3,-0.3,"1,234.7","2,767.3",0.5,-0.1,0.1,62.3,8.0,0.1,0.1,0.5,4.6,0.0,-0.2,19.1,0.1,0.0,0.0,56.5,30.8,0.2,0.0
09/06/2021 - 7,0.3,"3,031.4","1,115.4",13.7,"6,835.7",14.9,0.0,-0.4,"1,208.3","2,758.4",0.6,0.0,0.1,945.5,492.5,1.0,0.1,0.6,1.3,-0.1,-0.3,18.9,-0.2,0.0,0.0,-0.3,39.5,0.2,0.0
09/06/2021 - 8,0.4,"3,048.6","1,116.7",12.3,"6,950.6",-0.2,0.0,-0.4,"1,227.6","2,798.9",0.5,-0.1,0.1,29.8,708.1,1.3,0.1,0.4,8.9,-0.1,-0.2,19.3,-0.2,0.0,0.0,0.1,45.4,0.2,0.0
09/06/2021 - 9,0.3,"2,850.2","1,104.8",11.2,"7,322.8",16.9,-0.1,-0.5,"1,198.5","2,931.4",0.6,0.1,0.2,"2,183.1","1,231.5",2.8,0.1,0.4,2.1,-0.1,-0.4,20.2,-0.1,0.0,0.0,0.0,62.0,0.4,0.0
09/06/2021 - 10,0.3,"2,917.5","1,107.0",10.3,"7,222.8",-1.6,-0.2,-0.4,"1,221.8","2,923.6",0.5,-0.1,0.1,63.2,"1,201.8",2.3,0.1,0.4,10.0,-0.1,-0.4,20.0,-0.2,0.0,0.0,-0.1,59.8,0.2,0.0
09/06/2021 - 11,0.3,"2,741.5","1,091.9",12.0,"7,470.1",12.9,-0.4,-0.5,"1,179.1","3,002.2",0.6,0.0,0.1,"3,014.7","1,681.4",3.3,0.1,0.1,0.8,-0.1,-0.4,20.6,-0.2,0.0,0.0,-0.2,75.1,0.1,0.0
09/06/2021 - 12,0.3,"2,784.6","1,099.4",12.4,"7,373.4",-1.7,-0.4,-0.5,"1,188.9","3,009.2",0.5,-0.1,0.1,183.8,"1,723.3",3.3,0.1,0.1,4.8,-0.1,-0.4,20.7,-0.2,0.0,0.0,-0.2,70.2,0.2,0.0
09/06/2021 - 13,0.3,"2,722.6","1,086.5",10.6,"7,403.4",13.3,-0.6,-0.6,"1,161.3","2,960.1",0.5,-0.1,0.1,"3,047.1","1,698.6",3.4,0.1,0.1,1.0,-0.1,-0.5,20.5,-0.2,0.0,0.0,-0.4,75.4,0.1,0.0
09/06/2021 - 14,0.3,"2,793.2","1,097.7",10.7,"7,404.6",-2.0,-0.5,-0.5,"1,184.8","2,986.3",0.5,-0.1,0.1,153.8,"1,676.6",3.3,0.1,0.2,7.8,-0.1,-0.5,20.7,-0.3,0.0,0.0,-0.3,72.9,0.2,0.0
09/06/2021 - 19,0.1,"2,129.4",703.9,17.2,"5,902.6",8.6,-0.9,-0.7,"1,255.7","1,387.1",0.5,0.1,0.1,406.4,19.9,0.1,0.1,0.5,1.8,0.1,-0.5,9.8,-0.2,0.0,0.0,-0.2,20.5,0.2,0.0
09/06/2021 - 20,0.2,"2,320.7",735.1,15.4,"6,572.8",0.3,-0.5,0.9,"3,150.3","1,438.5",0.6,0.1,-0.2,261.3,1.6,0.0,0.1,0.7,4.1,0.1,-0.2,10.7,-0.2,0.0,0.0,0.8,31.6,0.2,0.0
09/06/2021 - 21,0.1,"1,905.4",632.6,24.2,"5,350.8",8.3,-1.1,-0.9,"1,107.8","1,251.9",-0.9,0.1,-0.3,389.5,18.8,0.1,0.1,0.2,11.4,0.1,-1.0,9.0,0.0,0.0,0.0,24.0,18.9,0.1,0.0
09/06/2021 - 22,0.2,"2,348.8",755.2,14.2,"6,610.1",0.2,-0.4,-0.5,"1,506.9","1,478.8",0.5,0.0,0.1,229.0,2.0,0.0,0.1,0.4,10.6,0.0,-0.2,10.6,-0.2,0.0,0.0,-0.2,23.3,0.2,0.0
09/06/2021 - 23,0.2,"2,201.8",799.7,16.4,"6,226.7",11.2,-0.2,-0.7,"1,328.8","1,773.2",0.5,0.0,0.1,"1,380.9",894.0,1.2,0.1,0.1,3.6,0.0,-0.3,12.7,-0.2,0.0,0.0,-0.3,50.3,0.2,0.0
09/06/2021 - 24,0.2,"2,219.1",799.4,10.6,"6,323.6",-1.0,0.0,-0.5,"1,341.9","1,763.4",0.4,-0.1,0.1,420.1,876.4,1.1,0.1,0.2,18.6,0.0,-0.3,12.8,-0.2,0.0,0.0,-0.2,52.9,0.2,0.0
09/06/2021 - 25,0.2,"2,125.5",847.5,13.4,"7,227.3",12.7,-0.2,-0.6,"1,413.9","2,126.9",0.6,0.1,0.2,"24,168.0","1,698.7",2.4,0.3,0.1,3.7,0.3,-0.2,15.2,0.0,0.0,0.0,-0.2,104.0,0.2,0.0
09/06/2021 - 26,0.2,"2,143.6",845.3,11.2,"7,309.3",0.3,-0.3,-0.6,"1,427.2","2,147.8",0.5,0.1,0.2,"23,705.1","1,701.7",2.4,0.2,0.0,10.0,0.3,-0.2,15.3,0.0,0.0,0.0,-0.2,103.3,0.2,0.0
09/06/2021 - 27,0.2,"2,127.5",853.7,15.3,"7,578.7",19.5,-0.4,-0.6,"1,445.8","2,205.3",0.6,0.2,0.2,"31,269.1","1,788.0",2.4,0.3,0.1,1.0,0.4,-0.2,16.0,0.1,0.0,0.0,-0.3,117.5,0.2,0.0
09/06/2021 - 28,0.2,"2,128.7",847.9,10.9,"7,537.9",1.1,-0.6,-0.6,"1,471.6","2,212.0",0.6,0.1,0.1,"30,216.6","1,785.2",2.4,0.2,0.0,8.2,0.4,-0.1,15.8,0.1,0.0,0.0,0.0,117.4,0.2,0.0
09/14/2021 - 1,0.4,"3,398.3","1,172.5",14.4,"6,185.7",6.9,0.3,-0.6,"1,229.7","2,608.2",0.5,0.1,0.1,424.4,9.9,0.1,0.1,1.0,1.9,0.0,-0.4,17.6,-0.2,0.0,0.0,-0.3,21.8,0.2,0.0
09/14/2021 - 2,0.4,"3,419.3","1,168.8",9.1,"6,219.7",1.4,0.3,-0.5,"1,265.8","2,590.5",0.4,0.0,0.1,98.4,3.8,0.0,0.1,0.9,11.1,-0.1,-0.2,17.5,-0.2,0.0,0.0,-0.2,23.1,0.2,0.0
09/14/2021 - 3,0.4,"3,325.4","1,154.1",13.3,"6,074.7",7.5,0.2,-0.6,"1,201.6","2,556.1",0.5,0.1,0.1,414.2,9.1,0.1,0.1,0.9,2.5,-0.1,-0.3,17.3,-0.2,0.0,0.0,-0.3,21.3,0.2,0.0
09/14/2021 - 4,0.4,"3,400.4","1,170.6",10.0,"6,213.1",0.9,0.4,-0.5,"1,249.1","2,604.8",0.5,0.0,0.1,100.2,1.8,0.0,0.1,0.8,15.4,-0.1,-0.2,17.6,-0.2,0.0,0.0,-0.1,27.6,0.2,0.0
09/14/2021 - 5,0.4,"3,288.9","1,172.8",16.6,"6,452.3",10.3,0.3,-0.5,"1,249.2","2,723.0",0.6,0.0,0.3,464.8,19.3,0.1,0.4,0.8,2.0,-0.1,-0.2,18.6,-0.2,0.0,0.0,-0.2,27.8,0.2,0.0
09/14/2021 - 6,0.4,"3,308.8","1,166.5",9.1,"6,520.9",0.1,0.4,-0.4,"1,249.2","2,737.6",0.5,0.0,0.1,56.4,7.4,0.0,0.1,0.5,14.3,-0.1,-0.2,18.7,-0.2,0.0,0.0,-0.3,33.5,0.1,0.0
09/14/2021 - 7,0.4,"3,039.6","1,169.3",10.9,"7,492.3",21.7,0.1,-0.5,"1,290.9","3,081.0",0.6,0.0,0.1,"1,880.3","1,533.2",3.0,0.1,0.4,1.3,-0.1,-0.2,21.2,-0.2,0.0,0.0,-0.3,66.5,0.1,0.0
09/14/2021 - 8,0.4,"3,037.3","1,172.4",9.7,"7,548.4",-0.2,0.1,-0.5,"1,278.2","3,087.9",0.5,-0.1,0.1,69.3,"1,613.8",3.1,0.1,0.2,15.2,-0.1,-0.2,21.5,-0.2,0.0,0.0,-0.3,69.0,0.1,0.0
09/14/2021 - 9,0.4,"2,895.3","1,172.3",10.3,"7,947.5",14.9,0.0,-0.6,"1,280.1","3,247.3",0.6,-0.1,0.2,"3,459.4","2,110.3",4.2,0.2,0.1,2.0,-0.1,-0.2,22.3,-0.2,0.0,0.0,-0.3,84.5,0.1,0.0
09/14/2021 - 10,0.3,"2,880.1","1,158.0",8.5,"7,774.0",-1.0,-0.1,-0.5,"1,262.4","3,176.9",0.5,-0.1,0.2,22.8,"2,065.2",4.0,0.2,0.1,12.0,-0.1,-0.3,22.1,-0.3,0.0,0.0,-0.4,82.7,0.1,0.0
09/14/2021 - 11,0.4,"2,888.5","1,157.5",10.2,"7,953.0",15.7,0.0,-0.6,"1,277.8","3,230.3",0.6,-0.1,0.2,"3,574.5","2,114.2",4.2,0.1,0.1,1.5,-0.1,-0.3,22.2,-0.2,0.0,0.0,-0.3,84.8,0.1,0.0
09/14/2021 - 12,0.3,"2,874.2","1,150.6",11.3,"7,704.6",-1.6,-0.1,-0.6,"1,253.1","3,171.0",0.5,-0.1,0.1,25.1,"2,083.4",4.0,0.1,0.1,14.5,-0.1,-0.2,22.0,-0.3,0.0,0.0,-0.2,83.2,0.1,0.0
09/14/2021 - 13,0.4,"2,894.3","1,157.9",11.7,"7,836.8",16.5,-0.1,-0.6,"1,263.3","3,203.7",0.6,-0.1,0.4,"3,519.6","2,083.3",4.1,0.3,0.2,1.0,-0.1,-0.2,22.3,-0.2,0.0,0.0,-0.4,85.2,0.1,0.0
09/14/2021 - 14,0.3,"2,889.0","1,153.9",8.6,"7,716.4",-1.4,-0.2,-0.6,"1,256.3","3,152.9",0.5,-0.1,0.1,20.9,"2,092.7",4.0,0.1,0.1,8.0,-0.1,-0.2,22.1,-0.2,0.0,0.0,-0.1,81.1,0.1,0.0
09/14/2021 - 15,0.6,"4,152.8",973.5,79.9,"12,611.8",25.4,0.2,-0.8,"1,282.6","2,541.7",2.6,0.2,0.2,144.3,21.0,0.1,0.1,0.4,1.4,-0.1,-0.3,16.7,-0.2,0.0,0.0,-0.2,19.6,0.4,0.0
09/14/2021 - 16,0.5,"4,157.6",950.8,21.1,"12,509.9",22.0,0.1,-0.8,"1,269.0","2,473.8",1.0,0.1,0.2,-0.8,0.9,0.0,0.2,0.2,4.8,-0.1,-0.2,16.3,-0.2,0.0,0.0,-0.3,18.6,0.2,0.0
09/21/2021 - 1,0.4,"3,339.2","1,145.1",23.1,"5,869.3",9.5,0.3,-0.7,"1,207.0","2,535.8",0.8,0.1,0.1,371.5,11.0,0.1,0.2,1.1,3.7,-0.1,-0.2,17.3,-0.2,0.0,0.0,-0.2,21.0,0.3,0.0
09/21/2021 - 2,0.4,"3,406.1","1,166.9",11.1,"5,991.9",1.9,0.5,0.2,"2,289.0","2,567.3",0.4,0.0,0.1,140.0,2.2,0.0,0.1,1.0,10.4,-0.1,-0.1,17.4,-0.2,0.0,0.0,-0.3,22.2,0.2,0.0
09/21/2021 - 3,0.4,"3,374.2","1,172.2",16.6,"6,000.3",9.5,0.5,-0.6,"1,218.9","2,575.6",0.5,0.1,0.2,381.5,10.6,0.1,0.2,1.0,1.9,-0.1,-0.2,17.3,-0.2,0.0,0.0,-0.3,20.8,0.3,0.0
09/21/2021 - 4,0.4,"3,399.7","1,153.9",12.1,"5,963.4",3.4,0.5,-0.6,"1,252.1","2,553.6",0.4,0.0,0.1,150.0,1.8,0.0,0.2,1.4,8.9,-0.1,-0.2,17.2,-0.2,0.0,0.0,-0.3,21.6,1.1,0.0
09/21/2021 - 5,0.4,"3,207.2","1,187.0",16.7,"6,686.3",46.3,0.4,-0.5,"1,309.1","3,254.7",0.7,0.0,0.1,769.4,66.9,0.2,0.2,0.8,45.3,0.0,-0.2,20.7,-0.3,0.0,0.0,-0.3,38.1,0.2,0.0
09/21/2021 - 6,0.4,"3,215.7","1,160.3",11.7,"6,360.7",4.3,0.3,-0.5,"1,268.8","2,818.8",0.5,-0.1,0.1,61.4,35.5,0.1,0.1,0.6,11.4,-0.1,-0.3,19.5,-0.3,0.0,0.0,-0.3,33.9,0.2,0.0
09/21/2021 - 7,0.3,"2,918.5","1,167.6",12.9,"7,952.5",18.7,-0.1,-0.6,"1,350.7","3,499.1",0.8,-0.1,0.2,"3,126.2","2,234.4",4.5,0.2,0.2,87.0,0.0,-0.2,22.3,-0.2,0.0,0.0,-0.4,85.8,0.2,0.0
09/21/2021 - 8,0.4,"2,923.7","1,168.8",16.9,"7,902.1",-0.5,-0.2,-0.6,"1,360.6","3,458.2",0.6,-0.1,0.2,669.5,"2,284.4",4.5,0.2,0.2,80.3,-0.1,0.0,22.6,-0.2,0.0,0.0,-0.1,89.1,0.2,0.0
09/21/2021 - 9,0.4,"2,938.8","1,161.0",12.5,"7,408.6",21.5,-0.1,-0.6,"1,295.2","3,218.4",0.8,0.0,0.2,"2,719.7","1,594.4",3.1,0.2,0.4,30.2,-0.1,-0.2,21.8,-0.2,0.0,0.0,-0.2,72.4,0.2,0.0
09/21/2021 - 10,0.3,"2,936.7","1,141.7",10.7,"7,353.2",-0.7,-0.2,-0.6,"1,286.0","3,122.3",0.5,-0.1,0.1,33.4,"1,600.3",3.1,0.1,0.1,19.9,-0.1,-0.2,21.5,-0.2,0.0,0.0,-0.3,73.4,0.2,0.0
09/21/2021 - 11,0.4,"2,992.7","1,168.7",13.8,"7,532.4",18.7,0.0,-0.6,"1,300.5","3,306.8",0.6,0.0,0.1,"2,944.8","1,693.4",3.3,0.2,0.4,67.5,-0.1,-0.1,21.6,-0.2,0.0,0.0,-0.3,73.1,0.2,0.0
09/21/2021 - 12,0.4,"2,985.5","1,161.2",11.8,"7,416.3",-0.2,0.0,-0.6,"1,300.3","3,261.5",0.6,-0.1,0.1,56.4,"1,708.5",3.3,0.1,0.4,76.1,-0.1,-0.3,21.8,-0.2,0.0,0.0,-0.3,86.8,0.3,0.0
09/21/2021 - 13,0.3,"2,954.9","1,174.6",13.8,"7,822.4",20.2,0.0,-0.6,"1,322.7","3,385.7",0.6,0.0,0.2,"3,547.1","2,081.1",4.1,0.2,0.2,83.1,-0.1,-0.2,22.4,-0.2,0.0,0.0,-0.3,83.3,0.2,0.0
09/21/2021 - 14,0.3,"2,891.2","1,143.1",12.9,"7,626.1",-0.6,-0.1,-0.6,"1,291.7","3,236.7",0.5,-0.1,0.2,41.9,"2,095.8",4.1,0.2,0.3,59.6,-0.1,-0.2,22.1,-0.3,0.0,0.0,-0.3,85.4,0.2,0.0
09/21/2021 - 19,0.2,"2,374.0",801.9,14.5,"6,679.5",8.8,0.0,-0.7,"1,409.0","1,615.4",0.5,0.0,0.1,331.9,22.0,0.1,0.1,0.2,3.1,0.1,-0.1,11.6,-0.2,0.0,0.0,-0.4,24.9,0.2,0.0
09/21/2021 - 20,0.2,"2,384.2",796.1,12.8,"6,697.7",0.7,0.0,-0.7,"1,409.9","1,690.2",0.5,0.0,0.1,110.9,0.8,0.0,0.1,0.3,46.4,0.0,0.0,11.5,-0.2,0.0,0.0,-0.4,25.4,0.3,0.0
09/21/2021 - 21,0.2,"2,384.6",805.2,15.1,"6,715.0",10.7,0.1,-0.7,"1,408.1","1,626.5",0.5,0.0,0.1,333.0,22.9,0.1,0.1,0.2,2.9,0.1,0.0,11.5,-0.2,0.0,0.0,-0.3,24.7,0.2,0.0
09/21/2021 - 22,0.2,"2,406.3",804.0,12.0,"6,737.5",0.3,0.0,-0.7,"1,412.1","1,654.2",0.5,0.0,0.1,107.5,2.4,0.0,0.1,0.3,28.7,0.1,0.2,11.5,-0.2,0.0,0.0,0.0,25.6,0.2,0.0
09/21/2021 - 23,0.2,"2,154.5",827.6,20.4,"6,457.4",9.3,0.1,-0.8,"1,334.8","1,967.4",0.6,0.0,0.1,"6,644.6","1,673.3",2.4,0.2,0.2,4.2,0.1,-0.1,13.9,-0.2,0.0,0.0,-0.1,76.9,0.3,0.0
09/21/2021 - 24,0.2,"2,237.8",830.0,14.2,"6,402.4",1.2,0.0,-0.8,"1,383.4","2,296.8",0.4,-0.1,0.2,"3,899.0","1,489.9",2.1,0.2,0.2,312.5,0.0,-0.1,13.9,-0.2,0.0,0.0,-0.2,81.1,0.2,0.0
09/21/2021 - 25,0.2,"2,170.9",853.1,19.3,"7,076.9",14.2,-0.2,-0.8,"1,470.5","2,556.3",0.6,0.1,0.2,"24,086.1","1,803.3",2.5,0.3,0.1,312.9,0.3,-0.1,15.6,0.0,0.0,0.0,-0.2,107.1,0.3,0.0
09/21/2021 - 26,0.2,"2,137.9",840.6,10.7,"7,065.1",0.1,-0.3,-0.8,"1,457.6","2,132.7",0.5,0.0,0.2,"21,932.3","1,804.7",2.5,0.2,0.0,7.2,0.2,-0.3,15.4,0.0,0.0,0.0,-0.3,103.8,0.2,0.0
09/21/2021 - 27,0.2,"2,136.4",864.5,13.2,"7,580.4",17.7,-0.2,-0.8,"1,501.6","2,295.4",0.6,0.2,0.2,"35,193.1","1,926.0",2.5,0.3,0.1,6.3,0.4,0.1,16.5,0.1,0.0,0.0,-0.3,129.7,0.2,0.0
09/21/2021 - 28,0.2,"2,126.5",857.5,11.3,"7,491.5",2.3,-0.4,-0.8,"1,491.0","2,282.5",0.6,0.1,0.2,"34,385.4","1,904.0",2.4,0.2,0.3,13.9,0.3,-0.2,16.4,0.1,0.0,0.0,-0.3,135.8,0.2,0.0
09/27/2021 - 1,0.4,"3,227.2","1,139.1",41.5,"5,942.1",8.9,0.1,-0.8,"1,229.4","2,565.1",1.0,0.1,0.2,431.4,22.2,0.1,0.2,1.0,2.3,-0.1,0.0,17.4,-0.2,0.0,0.0,-0.4,23.6,0.2,0.0
09/27/2021 - 2,0.4,"3,228.3","1,122.7",15.4,"5,915.1",1.4,0.2,-0.7,"1,242.3","2,563.5",0.4,-0.1,0.2,72.3,7.6,0.0,0.4,0.9,6.8,-0.1,0.0,17.1,-0.2,0.0,0.0,-0.3,22.6,0.2,0.0
09/27/2021 - 3,0.4,"3,197.0","1,130.1",50.2,"5,920.2",10.7,0.2,-0.8,"1,227.4","2,557.7",1.2,0.1,0.2,452.1,24.2,0.1,0.1,1.0,1.9,-0.1,0.0,17.3,-0.2,0.0,0.0,-0.4,24.0,0.2,0.0
09/27/2021 - 4,0.4,"3,247.6","1,128.8",12.7,"5,960.0",1.5,0.5,3.0,"5,753.7","2,549.7",0.4,0.0,0.1,51.3,5.4,0.0,0.1,1.2,7.1,-0.1,0.1,17.2,-0.2,0.0,0.0,-0.1,22.3,0.2,0.0
09/27/2021 - 5,0.4,"3,212.6","1,138.5",36.3,"5,998.5",11.3,0.7,-0.7,"1,229.4","2,582.2",1.0,0.1,0.2,429.4,27.9,0.1,0.2,0.9,1.6,-0.1,-0.1,17.4,-0.2,0.0,0.0,-0.2,24.1,0.2,0.0
09/27/2021 - 6,0.4,"3,212.2","1,122.6",10.9,"5,986.8",1.1,0.7,-0.7,"1,224.1","2,528.5",0.5,0.0,0.3,52.8,8.2,0.0,0.2,0.8,7.1,-0.1,-0.1,17.3,-0.2,0.0,0.0,-0.3,23.4,0.2,0.0
09/27/2021 - 7,0.4,"3,090.5","1,156.1",25.1,"6,881.8",18.9,0.4,-0.7,"1,271.0","2,888.9",0.8,0.1,0.2,"1,653.0",825.3,1.5,0.1,0.8,2.3,0.0,-0.1,19.9,-0.2,0.0,0.0,-0.3,45.8,0.2,0.0
