ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
05/28/2021 - 7,0.6,"2,722.4",957.7,34.4,"7,249.4",23.8,2.6,0.9,918.2,"2,158.0",1.1,0.1,0.3,364.5,59.8,0.1,0.2,1.0,5.6,0.1,0.1,14.8,0.1,0.0,0.1,0.1,18.7,1.4,0.0
05/28/2021 - 8,0.6,"2,799.5",951.6,15.8,"7,221.9",12.5,1.6,1.1,"1,033.8","2,197.0",0.9,0.1,0.2,81.3,28.1,0.1,0.3,1.6,17.3,0.1,0.0,14.7,1.1,0.0,0.1,0.1,17.6,1.4,0.0
05/28/2021 - 9,0.6,"2,669.0",967.3,21.7,"7,213.4",23.2,2.1,0.9,939.7,"2,218.0",1.1,0.1,0.1,706.7,156.1,0.4,0.2,1.0,6.8,0.1,0.2,15.2,0.1,0.0,0.1,0.5,21.8,1.5,0.0
05/28/2021 - 10,0.6,"2,669.5",962.3,14.4,"7,252.4",10.3,1.7,0.9,956.2,"2,238.5",0.9,0.0,0.1,81.6,160.0,0.3,0.2,0.6,8.2,0.1,0.1,15.1,0.3,0.0,0.1,0.2,20.7,1.4,0.0
05/28/2021 - 11,0.5,"2,673.8",996.8,19.6,"7,412.2",26.2,2.6,0.9,"1,002.1","2,364.3",1.1,0.1,0.1,"2,481.6",570.5,1.5,0.3,1.2,7.7,0.1,0.2,16.5,0.1,0.0,0.1,0.2,31.3,1.4,0.0
05/28/2021 - 12,0.6,"2,697.6",997.2,26.2,"7,393.0",11.5,1.8,1.1,"1,030.7","2,387.7",0.8,0.0,0.2,"1,179.6",580.9,1.5,0.3,0.5,9.0,0.1,0.2,16.3,0.8,0.0,0.1,0.1,28.7,1.5,0.0
05/28/2021 - 13,0.5,"2,709.9","1,005.6",19.5,"7,556.7",24.9,2.2,1.0,"1,013.5","2,403.1",1.0,0.1,0.4,"2,908.7",642.3,1.8,0.3,1.3,8.1,0.1,0.2,16.6,0.2,0.0,0.1,0.1,31.7,1.4,0.0
05/28/2021 - 14,0.6,"2,705.9","1,001.8",23.9,"7,462.1",10.4,2.6,1.0,"1,022.5","2,391.0",0.9,0.0,0.2,"1,515.1",625.6,1.7,0.3,0.4,8.9,0.1,0.3,16.5,0.4,0.0,0.1,0.1,28.8,1.4,0.0
05/31/2021 - 1,0.6,"2,975.1",981.6,35.5,"8,674.8",35.7,1.5,0.8,994.4,"2,152.6",1.5,0.3,0.2,494.3,35.3,0.2,0.2,1.0,3.4,0.1,0.2,14.9,0.1,0.0,0.0,0.1,13.6,1.6,0.0
05/31/2021 - 2,0.6,"3,053.4",922.2,14.2,"8,768.8",14.9,1.8,2.7,"2,989.6","1,940.6",1.6,0.2,0.2,262.5,4.4,0.1,0.3,2.2,9.6,0.1,0.3,13.9,0.0,0.2,0.0,0.1,10.5,1.3,0.0
05/31/2021 - 3,0.6,"2,993.5",985.4,35.8,"8,736.0",34.4,2.4,0.9,"1,007.8","2,121.2",1.6,0.3,0.2,488.3,37.2,0.2,0.2,2.0,5.3,0.1,0.2,14.7,0.1,0.0,0.1,0.1,13.6,1.6,0.0
05/31/2021 - 4,0.6,"2,991.0",917.5,15.5,"8,758.7",16.2,1.4,1.5,"1,725.7","1,939.9",1.0,0.3,0.1,265.8,2.8,0.1,0.1,1.1,4.4,0.1,0.3,14.0,0.0,0.1,0.0,0.1,12.5,1.5,0.0
05/31/2021 - 5,0.6,"2,827.3",985.5,19.2,"7,790.6",22.8,2.0,0.8,868.3,"2,203.7",1.2,0.1,0.1,327.6,40.6,0.1,0.2,1.2,3.1,0.1,0.3,15.5,0.1,0.0,0.0,0.4,19.1,1.4,0.0
05/31/2021 - 6,0.6,"2,836.9",989.5,9.1,"7,798.2",13.1,1.9,1.6,"1,779.6","2,190.3",0.8,0.1,0.1,109.7,18.4,0.0,0.2,1.3,13.9,0.1,0.4,15.5,0.0,0.1,0.0,0.2,19.1,1.3,0.0
05/31/2021 - 7,0.6,"2,860.3","1,000.8",18.1,"7,967.2",24.3,1.8,0.9,952.1,"2,248.1",1.2,0.1,0.2,351.2,55.6,0.1,0.2,1.6,6.2,0.1,0.3,15.5,0.0,0.0,0.1,0.2,20.3,1.4,0.0
05/31/2021 - 8,0.6,"2,831.3",982.8,7.8,"7,844.3",13.2,2.1,2.1,"2,309.9","2,202.3",0.8,0.1,0.1,56.3,27.8,0.1,0.2,0.9,25.9,0.1,0.3,15.4,0.0,0.1,0.1,0.1,21.0,1.3,0.0
05/31/2021 - 9,0.5,"2,753.7",993.7,12.4,"7,823.0",22.8,2.0,1.0,"1,006.0","2,283.0",1.0,0.1,0.1,595.0,145.3,0.3,0.2,1.3,4.7,0.1,0.3,15.6,0.0,0.0,0.0,0.1,25.5,1.4,0.0
05/31/2021 - 10,0.5,"2,743.9",991.8,7.3,"7,744.0",12.9,2.3,1.0,"1,037.2","2,255.5",1.0,0.0,0.1,39.8,123.5,0.2,0.2,1.0,37.0,0.1,0.3,15.8,0.0,0.0,0.1,0.1,25.3,1.4,0.0
05/31/2021 - 11,0.5,"2,733.7","1,018.3",13.3,"8,030.2",28.1,1.8,1.0,"1,032.8","2,388.6",1.0,0.1,0.2,"2,972.8",620.6,1.7,0.3,1.4,4.4,0.1,0.3,16.9,0.1,0.0,0.0,0.1,34.1,1.4,0.0
05/31/2021 - 12,0.6,"2,849.2","1,051.8",7.4,"8,199.1",12.6,2.1,2.6,"2,931.7","2,463.4",0.9,0.0,0.1,"1,995.2",640.8,1.8,0.3,0.7,32.8,0.1,0.4,17.4,0.1,0.0,0.1,0.1,31.7,1.4,0.0
05/31/2021 - 13,0.5,"2,805.4","1,062.5",14.4,"8,278.0",30.4,2.6,1.0,"1,092.6","2,588.7",1.0,0.1,0.2,"7,323.6",985.2,2.8,0.3,1.6,5.5,0.1,0.3,18.7,0.3,0.0,0.0,0.1,42.3,1.4,0.0
05/31/2021 - 14,0.5,"2,821.0","1,053.1",7.8,"8,207.0",16.3,2.6,2.1,"2,327.6","2,587.7",1.6,0.1,0.1,"7,038.6",976.5,2.8,0.4,0.9,42.8,0.1,0.3,18.7,0.3,0.0,0.1,0.1,42.9,1.3,0.0
05/31/2021 - 19,0.4,"2,233.7",739.8,19.5,"6,417.8",17.9,2.3,0.9,"1,239.3","1,465.3",0.9,0.1,0.2,159.8,15.7,0.1,0.2,0.7,8.5,0.1,0.4,10.6,0.1,0.0,0.0,0.4,17.4,1.5,0.0
05/31/2021 - 20,0.4,"2,206.9",721.8,8.2,"6,342.7",13.8,1.4,1.0,"1,213.5","1,432.9",0.7,0.1,0.1,30.7,1.3,0.1,0.1,0.5,15.5,0.1,0.3,10.3,0.0,0.0,0.0,0.2,17.0,1.4,0.0
05/31/2021 - 21,0.4,"2,203.5",729.7,18.8,"6,338.5",23.0,1.4,0.9,"1,223.1","1,448.9",0.9,0.1,0.1,157.3,16.2,0.1,0.2,0.6,5.3,0.1,0.3,10.5,0.0,0.0,0.0,0.1,17.4,1.5,0.0
05/31/2021 - 22,0.4,"2,212.1",724.3,8.6,"6,356.8",14.5,1.5,1.9,"2,323.4","1,430.4",0.7,0.1,0.1,33.6,3.1,0.0,0.1,0.7,22.0,0.1,0.4,10.6,0.0,0.1,0.0,0.1,25.5,1.5,0.0
05/31/2021 - 23,0.4,"2,152.3",753.2,15.5,"6,333.1",19.3,1.9,0.9,"1,221.6","1,536.4",0.8,0.1,0.1,258.6,31.0,0.1,0.2,0.5,5.0,0.1,0.4,11.1,0.0,0.0,0.0,0.1,22.2,1.4,0.0
05/31/2021 - 24,0.4,"2,327.7",750.9,8.5,"6,302.9",16.2,1.5,3.7,"4,266.3","1,582.6",0.7,0.0,0.2,43.1,13.9,0.1,0.8,3.1,50.9,0.1,0.4,11.1,0.0,0.1,0.1,0.1,22.8,1.6,0.0
05/31/2021 - 25,0.4,"2,130.2",795.4,18.1,"6,619.6",27.0,2.3,0.9,"1,320.4","1,685.7",0.9,0.1,0.2,"5,298.4",799.2,1.5,0.3,0.5,6.2,0.2,0.4,12.4,0.1,0.0,0.0,0.1,51.1,1.5,0.0
05/31/2021 - 26,0.4,"2,154.0",798.0,8.2,"6,608.3",14.8,1.9,2.3,"2,838.0","1,699.6",0.7,0.1,0.2,"5,149.9",809.4,1.5,0.3,0.4,57.9,0.2,0.4,12.8,0.1,0.0,0.0,0.1,54.0,1.5,0.0
05/31/2021 - 27,0.4,"2,126.6",807.9,20.7,"6,767.5",27.8,1.2,0.9,"1,354.5","1,761.0",0.9,0.2,0.2,"10,424.9","1,033.3",1.9,0.3,0.5,5.1,0.2,0.4,13.0,0.2,0.0,0.0,0.1,62.6,1.4,0.0
05/31/2021 - 28,0.4,"2,164.7",810.3,11.5,"6,839.9",15.8,1.2,5.3,"6,534.6","1,764.2",0.8,0.2,0.4,"10,059.0","1,018.8",1.9,0.4,0.5,27.2,0.2,0.4,13.1,0.2,0.1,0.0,0.0,63.2,1.4,0.0
