Date,Reservoir,Depth_m,AvgSedFlux_gm2d,TLiFlux_gm2d,TNaFlux_gm2d,TMgFlux_gm2d,TAlFlux_gm2d,TKFlux_gm2d,TCaFlux_gm2d,TFeFlux_gm2d,TMnFlux_gm2d,TCuFlux_gm2d,TSrFlux_gm2d,TBaFlux_gm2d,TOCFlux_gm2d,TNFlux_gm2d,Flag_AvgSedFlux_gm2d,Flag_TLiFlux_gm2d,Flag_TNaFlux_gm2d,Flag_TMgFlux_gm2d,Flag_TAlFlux_gm2d,Flag_TKFlux_gm2d,Flag_TCaFlux_gm2d,Flag_TFeFlux_gm2d,Flag_TMnFlux_gm2d,Flag_TCuFlux_gm2d,Flag_TSrFlux_gm2d,Flag_TBaFlux_gm2d,Flag_TOCFlux_gm2d,Flag_TNFlux_gm2d
2018-10-08,FCR,4,0.2260014786110825,NA,0.00615529557981192,0.00110221205791615,0.0160903843265422,0.00204710372664555,0.0257084483883926,0.0384804243237288,0.00440657154391544,9.70389731906274e-6,7.40987471429867e-5,3.91686255796262e-4,0.0472846568879972,0.0466840049303515,3,2,1,1,1,1,1,1,1,1,1,1,1,1
2018-10-22,FCR,8,1.7277231003744575,NA,0.00821099824562329,0.00340982929397293,0.0480616534323754,0.00420958848965418,0.0192984705807336,0.28771548533062,0.00322843755493281,6.75775527443325e-5,7.16989444722053e-5,7.59086727987807e-4,0.244292010471551,0.135682804785101,3,2,1,1,1,1,1,1,1,1,1,1,1,1
2018-10-29,FCR,4,1.0898634690527818,NA,0.00889831065420301,0.00292428296143915,0.0460157733372524,0.0044791445080969,0.0218437738800098,0.140071791516026,0.0165097897644613,5.18611392735503e-5,8.05011175596278e-5,7.60362868365102e-4,0.136142815479955,0.111062573142113,3,2,1,1,1,1,1,1,1,1,1,1,1,1
2018-10-29,FCR,8,3.528592471928313,NA,0.0369405544449978,0.0101694834689587,0.146947000392625,0.018126697061354,0.0945092840110363,0.485927566609004,0.0102393141287261,2.36717098174575e-4,3.23477470927835e-4,0.00227766054783862,0.480465254995527,0.660065612883985,3,2,1,1,1,1,1,1,1,1,1,1,1,1
2019-04-29,BVR,5,1.6452927726414155,5.68612312973837e-5,0.00190434517711083,0.0046592045678021,0.0288661622674054,0.00351589939973551,0.0215118967576981,0.757859871024888,0.0621027883275491,1.23140649420152e-4,7.08244591632647e-5,0.00296588670902131,0.253106670643205,0.0892136395267919,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-04-29,BVR,10,1.6403220996122876,2.26148333192483e-4,0.0071578672304777,0.0129452488372748,0.182557611048167,0.00967721009289071,0.046582866055664,0.307641495551512,0.0299434988936758,1.59281070459809e-4,4.77513438923539e-4,0.00284280745541946,0.267839745501541,0.194890148126056,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-04-29,FCR,4,2.505219206680585,1.39662344518296e-4,0.00294557055976497,0.00905695931750735,0.136638080635573,0.00635763566072005,0.0244835780906263,0.155649226796572,0.0140709753499338,3.08541651935574e-4,6.4181054093169e-5,0.00104837335649548,0.294065016403221,0.131205885276866,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-04-29,FCR,8,2.6543393975544287,1.73370767512051e-4,0.0038875334401368,0.0105755765524087,0.12944628684873,0.0058320762167756,0.0329009432429395,0.179891286034252,0.0164068987302631,5.15083237845814e-4,8.3945639819147e-5,0.00117062591488617,NA,NA,3,1,1,1,1,1,1,1,1,1,1,1,2,2
2019-05-13,FCR,4,1.0811213838353713,8.97828552407651e-5,0.00429966542215482,0.00485289879318373,0.0549287447161912,0.00304388353758227,0.0215720782593728,0.0867886026973913,0.00885584703156816,8.3489098175891e-5,4.53085608701954e-5,6.3692683564593e-4,0.180405606919177,0.136937071279451,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-05-13,FCR,8,1.420369818073367,7.29449850902933e-5,0.00218157310650626,0.00443502960725267,0.0453857646690586,0.00276551464781163,0.0167019760371633,0.146753304087507,0.0270652015016497,2.63284997352392e-4,4.06916120607243e-5,8.23265205526315e-4,0.215329555621831,0.0982851178049508,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-05-16,BVR,5,0.7806880581042439,8.28788347148528e-5,0.00136030574486674,0.00769131387414039,0.0635199689219466,0.00358672552185214,0.035720061912817,0.0900948725685837,0.0119934884431702,1.22189173923097e-5,6.49296927084111e-5,0.00121768176665362,0.127646883388011,0.0441220329467904,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-05-16,BVR,10,1.4890089647550042,5.04334624872175e-5,0.00231578252835298,0.00304893693694884,0.0287639790979711,0.00198316605070711,0.0124694336976753,0.220143180374594,0.00306943285704987,9.1734807093448e-6,3.82574973733949e-5,7.13771342207785e-4,0.28871423308363,0.112796266732163,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-05-27,FCR,4,0.9071478278158863,4.74630726531381e-5,0.00111533122581947,0.00309364153062727,0.0281748062625744,0.00197032580883575,0.012008264565285,0.0963003571958864,0.00946653206784358,5.86923681209044e-5,3.09428157685095e-5,5.85725755383451e-4,0.183537130927528,0.107634953772741,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-05-27,FCR,8,1.207873546078139,9.42860284586444e-5,0.00183171153757498,0.00503551779366512,0.0466376274716648,0.0029580094638717,0.0246121188134761,0.207378170477584,0.037388176957341,2.00351273620975e-4,5.11093772977694e-5,0.00108971615439616,0.2281911720847,0.10949150014912,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-05-30,BVR,5,0.8748384531265535,3.37837649171914e-5,9.28456501338502e-4,0.0022812330213079,0.0161577769873703,0.00133445340473748,0.00908053935958778,0.106000940284538,0.00792986233111093,1.25773627184988e-5,2.44616944822289e-5,6.41975319859198e-4,NA,NA,3,1,1,1,1,1,1,1,1,1,1,1,2,2
2019-05-30,BVR,10,1.6030420518938262,5.19175130675331e-5,0.00311840072582496,0.00298320179150464,0.0220219102116217,0.00211639637613557,0.0131030516212709,0.251912120909238,0.00237177148557425,9.75191650957351e-6,3.17426360397347e-5,7.04182361021206e-4,NA,NA,3,1,1,1,1,1,1,1,1,1,1,1,2,2
2019-06-10,FCR,4,0.9916649850794496,5.59162483632505e-5,0.00193624651427953,0.0031069088544169,0.0200312925432337,0.00211250600842966,0.0137948509204671,0.112152671021738,0.0103794732435127,4.94924518183247e-5,3.51673662513582e-5,7.12713414386143e-4,0.180196102255949,0.108066113633267,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-06-10,FCR,8,1.7148821950492097,6.27822007694131e-5,0.00590341288971569,0.00369143967217381,0.0273954202331191,0.00244206813631316,0.0156180690397222,0.311388566757823,0.0201401937164671,6.99515130750704e-4,8.58037403641655e-5,0.00140246181290069,NA,NA,3,1,1,1,1,1,1,1,1,1,1,1,2,2
2019-06-13,BVR,5,1.101359124025393,3.62925024823868e-5,0.00390702515687153,0.00356414717685176,0.0200378502442602,0.0014009036774159,0.0129628799707557,0.0844691784199691,0.0146828303298387,1.79021497697415e-5,3.17851108230278e-5,7.426242904177e-4,0.250615653359465,0.0761705934983597,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-06-13,BVR,10,2.226861517049408,5.34202671488124e-5,0.0108697260093712,0.00627350707072663,0.0227839505128196,0.00240557519787701,0.0201055418479008,0.281541149907948,0.00230416612405012,1.30450324788004e-5,4.8158941603487e-5,7.52735329189146e-4,0.40558455114822545,0.0895615866388309,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-06-17,FCR,4,0.9295158564469626,1.38389299887347e-4,0.00234339515987446,0.00916606189810492,0.0611350581870496,0.00385951032592975,0.0488367391565971,0.115071782773436,0.0187170301698781,5.5681389644076e-5,8.51175273639944e-5,0.00108493904668312,0.206779998011731,0.091311263545084,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-06-17,FCR,8,4.807634953772741,1.24228307593609e-4,0.00464333742388395,0.00711596072023664,0.070993844969678,0.00521293663569281,0.0295861534748268,0.418473862837807,0.124410368727997,1.86379704583437e-4,7.40207301651277e-5,0.00276885304603572,NA,NA,3,1,1,1,1,1,1,1,1,1,1,1,2,2
2019-06-20,BVR,5,0.8052490307187589,6.18247712882064e-5,0.00301712227920096,0.00281652841035942,0.0192105147926461,0.00177238035516306,0.0148250636919666,0.0947795612725834,0.025962057606913,2.00224162108458e-5,3.64658694135425e-5,0.00134966909309298,0.153514265831594,0.0619544686350532,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-06-20,BVR,10,3.446333300195513,1.16709474477266e-4,0.00261196869797025,0.00677410908721395,0.0616360017761328,0.00696377761902259,0.0262471891725143,0.495546152244059,0.00416762240419843,3.8807427690798e-5,5.76498603804975e-5,0.00160515139311999,NA,NA,3,1,1,1,1,1,1,1,1,1,1,1,2,2
2019-07-08,FCR,4,1.0686947012625512,4.9812280268244e-5,0.001083736677736,0.00340604704125733,0.035257461131734,0.00291360037029247,0.0134785638824768,0.112209448576517,0.0191805715640385,5.27837680289023e-5,3.63402844223379e-5,8.17832431152766e-4,0.253438048845147,0.0764323822778938,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-08,FCR,8,1.7422208967094146,4.35834896065134e-5,0.00118768704025172,0.0027583412762311,0.0220592006521353,0.00196536601900397,0.0114923114409321,0.38464088517638,0.0314352849788079,9.18327626892783e-5,3.53085228164164e-5,0.00174710499348847,0.270434436822746,0.0850979222586738,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-11,BVR,5,0.9593398946217319,3.20391266426766e-5,8.09993654125904e-4,0.00213923411714707,0.0218370357353555,0.00165844053203837,0.00856014170926666,0.106271283259681,0.018694391431948,2.66788104998164e-5,2.52463672412397e-5,9.39209870855499e-4,0.161871624084568,0.0513702488650297,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-11,BVR,10,2.206978824932896,4.35739053402464e-5,8.6788577635635e-4,0.00248044608511396,0.02686465833189,0.00168546049399626,0.0159151774121131,0.373236230811185,0.00313642263346554,3.3710621327417e-5,4.57243166120163e-5,0.00114300612484109,0.428969082413759,0.101322199025748,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-22,FCR,4,1.7638788291934728,8.83190034176119e-5,0.00284879733656972,0.00627055183821912,0.0293090534511557,0.00544598947009856,0.0327687281903977,0.146640552221617,0.0249914751962451,6.23364240641191e-5,7.48140220905811e-5,0.00127336077090438,NA,NA,3,1,1,1,1,1,1,1,1,1,1,1,2,2
2019-07-22,FCR,8,4.500900046866346,7.4805185992732e-5,0.00246327452697497,0.00611965009208351,0.0378808152080879,0.00460839189702095,0.0284234553238466,0.989966080418365,0.0808824529278322,1.60719929390669e-4,9.24337010539892e-5,0.00385131027331819,0.83140098419326,0.197994333432747,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-07-25,BVR,5,2.833283626603042,9.99920289185382e-5,0.00350998005672128,0.00971202088471046,0.0492115811119705,0.00458718099238858,0.0514894877735121,0.252087452243238,0.0332174987265629,1.11312593277319e-4,2.69367373329781e-4,0.0019529583694736,NA,NA,3,1,1,1,1,1,1,1,1,1,1,1,2,2
2019-07-25,BVR,10,3.3402922755741127,8.83560013405927e-5,0.00187932623746898,0.00574131817017885,0.0487570314405846,0.0029692000046739,0.0294326345883819,0.561917795969138,0.00881366686986406,8.5161801098268e-5,1.44596643125933e-4,0.00177990112948309,NA,NA,3,1,1,1,1,1,1,1,1,1,1,1,2,2
2019-08-05,FCR,4,2.1846107963018193,1.15893282847844e-4,0.00455153998714181,0.00702448414708351,0.034557342691637,0.00561476882990352,0.0315642142025619,0.213165141386351,0.0457157665592711,1.46335168741007e-4,8.1519052348092e-5,0.00187205058823367,0.489188786161646,0.126230241574709,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-08-05,FCR,8,3.0271398747390394,2.25741438046015e-4,0.00535916504828673,0.013930955158164,0.0643740888318861,0.00547150008769296,0.0811327587663483,0.981854757041527,0.0311405257872034,1.18105614214579e-4,1.50266008079991e-4,0.00277272700611536,0.508291082612586,0.280345958842827,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-08-08,BVR,5,2.6990754548165823,1.58029501716022e-4,0.00373136450308222,0.00910942545655792,0.089703792437813,0.00487078080618551,0.0372453699525416,0.264130318302156,0.0259602940050228,3.08658058443396e-5,9.39014131428029e-5,0.0024789862242437,0.467640918580376,0.192886966895318,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-08-08,BVR,10,4.165423998409385,2.57389850177131e-4,0.00449171907988106,0.0134298745626735,0.133794793090506,0.00685966107753053,0.0658774277475268,0.777566885906536,0.0106731352407634,3.07394709874801e-5,1.34625631717626e-4,0.00261662944710588,0.64429863803559,0.432150313152401,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-08-19,FCR,4,2.042946614971667,1.4730223618092e-4,0.00368269479377733,0.00904948240891912,0.0627453418367352,0.00522215224631613,0.0373312311347495,0.265735779137056,0.012052170927634,1.04954294419045e-4,8.36128056387416e-5,0.00138768045127314,0.466388308977035,0.256486728303012,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-08-19,FCR,8,7.87354607813898,2.55129478112187e-4,0.00747199486668661,0.0120917242072595,0.0775113984116624,0.00661490119657841,0.0699465822647313,2.49322238037165,0.047638105421239,1.69042225794869e-4,1.83131815449981e-4,0.00457112841545548,1.2256486728303,0.55878317924247,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-08-22,BVR,5,1.3793617655830586,1.25861565632047e-4,0.00540192926782168,0.00603512015529564,0.0446609285109132,0.00295488030476434,0.0314183548489415,0.118464130129242,0.0208512104036269,1.827335154979e-5,6.94604382252472e-5,0.00151488321024417,0.313719057560394,0.275574112734864,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-08-22,BVR,10,3.2881002087682676,1.41697278392436e-4,0.0037156740755847,0.0063348261948286,0.0629225783184849,0.00373273076110063,0.0338767179895076,0.852524375305795,0.0170165033471763,1.81618473899758e-5,8.35303504101981e-5,0.00209106293849436,0.478228452132419,0.216373396957948,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-09-02,BVR,10,3.8863015898506506,2.55464065484901e-4,0.00479145840514225,0.0215529937863647,0.129245559928915,0.00700773882324571,0.126587542950876,1.00059147616466,0.0132465356471953,3.52588892552662e-5,2.22257313410933e-4,0.00304300533975831,NA,NA,3,1,1,1,1,1,1,1,1,1,1,1,2,2
2019-09-02,FCR,4,0.8499850879809133,1.67050058485827e-4,0.00476754430591023,0.0105267738535969,0.0392487129507873,0.00445055431954772,0.0624351795077146,0.179983035189885,0.00365278483054417,6.16256180641055e-5,1.06290236834594e-4,0.00100704887228043,0.226215329555622,0.180286310766478,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-09-02,FCR,8,2.9152997315836564,1.24535192979965e-4,0.00518864068233507,0.00546983300549254,0.0175917327148394,0.0030138082528824,0.0362000334304814,0.58596581913232,0.00632256879169997,3.13725958951201e-5,7.50798911808114e-5,0.00111121484961499,0.675723232925738,0.194422904861318,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-09-04,BVR,5,1.2847277982977374,1.40577089789924e-4,0.00496972894112658,0.00758876465123392,0.0455617819205129,0.00365930104826237,0.04152456396904,0.10582073448086,0.0180504136857708,2.85588585315318e-5,8.96310422464441e-5,0.00198655166294885,0.356768909587281,0.135538782720411,3,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-09-04,BVR,10,3.0030512285209574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508623735346074,0.246089609763931,3,2,2,2,2,2,2,2,2,2,2,2,1,1
2019-09-20,BVR,5,0.7612366449711409,9.06340082475366e-5,0.00408436089810898,0.00481816027070083,0.0234917260089074,0.00281965798955721,0.0314210941085131,0.0550945242213937,0.0121128966772804,1.5049237167965e-5,6.68557554688213e-5,0.00144747042655536,0.310130480167015,0.187664865528675,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-09-20,BVR,10,2.2333503469237383,1.07928820391567e-4,0.00430218761781827,0.00485454384549921,0.0333078005281904,0.00273292768073493,0.0263820490788487,0.69668010930233,0.00396541500259187,1.5901909559042e-5,5.78112396812692e-5,0.00109271444036401,0.388820536043227,0.135600841980842,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-09-27,FCR,4,0.9452337543335948,5.49643007391179e-5,0.00310577757233078,0.00285944682673707,0.0100444769754091,0.0018075251527661,0.0144779275664442,0.214107641425849,0.00183783334708023,4.11979987133011e-5,3.27534375973179e-5,4.67391376349284e-4,0.259140979982807,0.0959781407343731,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-09-27,FCR,8,10.169388841131443,4.43640678872987e-4,0.0157339683323887,0.0233291751627261,0.0701740631577185,0.00966025930688612,0.15149249397602,4.76178546259878,0.0200883378146038,2.3951257165779e-4,3.34620925346137e-4,0.0051617432130379,1.62216447664661,0.822172554477602,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-10-04,BVR,5,1.2335748495640428,1.15432080952407e-4,0.00295786607796552,0.00805920621832969,0.0404745951285542,0.00344811147943781,0.044057370367213,0.0550256583971336,0.00851172089733927,1.47358139106037e-5,7.95581758650593e-5,0.00114948552447874,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2019-10-04,BVR,10,3.099781144190453,2.03534193299215e-4,0.00485959908567106,0.0160909222087183,0.0726359266076199,0.00466618249005095,0.0904944589227864,1.02020392834071,0.00456363101118575,2.8959946855124e-5,1.46068098910445e-4,0.00182975233007897,0.518073147839512,0.312420834722198,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-10-11,FCR,4,1.7476973616573046,1.35525642657985e-4,0.0112343501452271,0.00609070787491871,0.0207412265230633,0.00286233408060569,0.0372281930591735,0.44463237330798,0.00232158215341986,5.46379778215304e-5,7.40907781913607e-5,8.99468750162409e-4,0.400439550862435,0.360778220642422,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-10-11,FCR,8,6.229537744116437,2.00925821610478e-4,0.0213181890269621,0.00902299534056519,0.0304777822551211,0.00484003157165114,0.060098160433048,1.99524944005159,0.014409910643634,1.07357655699244e-4,1.46494706401917e-4,0.00334775467166048,0.975814508127538,0.309158806180788,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-10-18,BVR,5,3.1027874562594673,0.00020032659110883201,0.00335513193980562,0.0127829362463766,0.136416746019062,0.00799484785872143,0.0477036825804851,0.296731914530802,0.0319498540909621,3.65073603020304e-5,1.10345079139181e-4,0.00278641709303572,0.506458800100281,0.487657545340178,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-10-18,BVR,10,6.021865729040766,2.50618204260551e-4,0.00795178061984352,0.0144779250821444,0.109790181439542,0.00922190659227971,0.0666569449829996,1.12044541542129,0.0158912202643437,6.38352371098421e-5,1.55469167276483e-4,0.00293549162520456,0.951655409554218,0.540152892054525,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-10-23,FCR,4,1.7619768853957731,1.10176924791727e-4,0.00490702433681361,0.00505496931190552,0.0183213792863054,0.00282207911646484,0.0308418473155099,0.425138442870242,0.00994618124778854,5.97521026699956e-5,7.32345772884183e-5,0.00128309115606288,0.460733145032543,0.18250747062917,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-10-23,FCR,8,7.571533832739775,3.08069453143599e-4,0.0108232057356852,0.015261085994091,0.105580110491283,0.00844884612301488,0.0815043723441331,2.20469788518163,0.0270151206946983,3.5670347562893e-4,1.90084316865643e-4,0.0038159222132436,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2019-10-28,BVR,5,2.507777641327932,2.35805347117497e-4,0.00799283404458159,0.011689379863338,0.0649063066195453,0.00608116573178839,0.0663876973682517,0.500433058261326,0.0859068609404313,4.6549591123727e-5,1.43732640427682e-4,0.00454504034435737,0.443624380858815,0.147202095869663,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-10-28,BVR,10,6.27532850300872,2.15404915804825e-4,0.00743956404077047,0.00982449397018716,0.069327590489001,0.00621226235118607,0.0514334713378909,2.04344796296146,0.0288754450744865,5.35446569897731e-5,1.24205105126338e-4,0.00397243871346477,0.935681362315281,0.268524294895411,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-11-08,FCR,4,1.7223126202464285,6.16687241885849e-5,0.00198549890946556,0.00451375071227213,0.0263653150701636,0.00394563034185833,0.0196383966326274,0.242297294327321,0.056754594997317,7.63252542311211e-5,6.65445920441112e-5,0.00206647701392188,0.391711439272995,0.0948314503254329,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019-11-08,FCR,8,4.858467395308854,2.05410050288255e-4,0.00638196210160634,0.012920621790595,0.101598726149478,0.00777809050232582,0.054356206010249,0.929178797851442,0.038448544987366,2.9793747302944e-4,1.41689342527011e-4,0.00333589889452354,0.728171435588849,0.374401326292521,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-07-02,BVR,4,0.5412551241791077,6.967323155618744e-5,0.0013204092907539151,0.00301677634109805,0.0228208219461851,0.0021538047102392247,0.0146413957684286,0.04719421197647285,0.00897302097690123,1.285205967337773e-4,5.48457039009147e-5,6.189527491543331e-4,0.161358682303819,0.110478982824863,3,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-07-02,BVR,8,1.322125927615305,7.553587542375641e-5,0.001139810405357405,0.0034404597657831,0.03551321111522375,0.002036205686431045,0.013217698578927,0.115432177229624,0.0030748206676425747,1.157800677724122e-4,5.31609885175242e-5,6.961915670231046e-4,0.176820582095051,0.101940843143103,3,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-07-06,FCR,4,2.704923305439086,1.9903976205390498e-4,0.00528828575735671,0.009421973565044765,0.132054754838664,0.00713580709861574,0.0369137203333047,0.195117184247835,0.00995172532462949,2.17411837946486e-4,1.78696460053364e-4,0.001841200680036745,0.472794863248013,0.190354730618761,3,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-07-06,FCR,8,7.360689578545406,2.92643927224981e-4,0.00466927482844175,0.01500457938881685,0.160064422311899,0.009394396026095595,0.06641786490946905,1.57662655997287,0.01135098452283665,4.51367123970796e-4,3.14431654872036e-4,0.0022974691373825453,0.981586989701935,0.437251276293398,3,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-07-17,BVR,4,0.47634641887374196,6.961274175793994e-5,0.001256248169726775,0.002737839996518285,0.01699036583755665,0.0019054473555441698,0.016839590621587353,0.0666841363251637,0.009247326114761025,1.120478760827685e-4,5.818068800313375e-5,7.456633736351235e-4,0.175486430062631,0.0776826722338205,1,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-07-17,BVR,8,1.2467422598823799,1.0834493875423795e-4,0.00594216650745936,0.003946206255682205,0.03428586263235585,0.0025481927178691,0.0211134288040716,0.1790155133074695,0.00335432499331542,6.363665664765891e-5,6.90571256804072e-5,5.737466887073424e-4,0.227843955953989,0.168148839494044,1,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-07-20,FCR,4,1.27008005707502,2.23143424552751e-4,0.00341974320822508,0.012096660454675034,0.06610187255293995,0.00590709769924652,0.0710286657695854,0.136023315828658,0.0210295730746211,1.53713625743241e-4,1.784698752111805e-4,9.598378160078544e-4,0.356638480026666,0.380810643672918,1,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-07-20,FCR,8,7.161862657380279,3.4893797686849247e-4,0.006095904796210835,0.0146046013301371,0.07917993181177085,0.008222101238473535,0.08730604047569085,2.0280232930645354,0.0211733914221288,4.236265454763225e-4,3.9107529072139146e-4,0.009194492652283979,1.12919071595235,0.687768635637971,1,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-07-30,BVR,4,0.5252899296863427,8.932151644348e-5,0.001446690124036105,0.00381740673525151,0.0206558654952042,0.002287537045420355,0.023586323548084952,0.061097999622055504,0.006562215612453079,4.438277772470025e-5,7.470283118303446e-5,6.887644514667795e-4,0.158217326821527,0.204846484474631,1,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-07-30,BVR,8,1.3873485800294076,1.53018180511825e-4,0.0027875216518508652,0.005876398358860115,0.040206831872534446,0.003654090610462545,0.03139136446085745,0.30369107417090546,0.007063237516396585,7.399666545213455e-5,1.065978052703815e-4,0.0011094910097288252,0.376045730641703,0.302588112489255,1,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-08-07,FCR,4,1.0090466249130134,1.0093723265789414e-4,0.0016163305930468551,0.00443112525064642,0.03431156429343615,0.00272643619245273,0.0221533160596507,0.101546767006824,0.00724417253973008,1.0308357356232051e-4,7.182903597426655e-5,5.7545294824064e-4,0.213978140734373,0.282548937737934,1,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-08-07,FCR,8,4.278112079905031,3.00822183704306e-4,0.00445638947189177,0.0118473630231003,0.0583273702163228,0.00613449032559114,0.0721511031789651,1.12010234267044,0.0200676600348689,2.58610819441362e-4,2.59539543353806e-4,0.00277063724766167,0.813547341274715,0.501608498096525,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-24,FCR,4,1.122869877411849,1.7433543087781e-4,0.0024330672926148452,0.00813982877510052,0.02866439338558925,0.0034930692598033252,0.05130288153031265,0.206612890197339,0.0144307579713762,1.5644611118376301e-4,1.286468326558457e-4,7.064133575231495e-4,0.260544531210495,0.284148030426711,1,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-08-24,FCR,8,4.6564714550931505,2.74835160503223e-4,0.00429460737724566,0.0136495867562104,0.0450075917972569,0.00620746017168752,0.105690218889289,1.47573558732719,0.0267313497085438,2.91695275981451e-4,5.74563210329185e-4,0.0200693510878635,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2020-08-26,BVR,4,0.2917796313964794,3.8052296696600754e-5,9.528616553322324e-4,0.001461748732494955,0.005400146876377045,0.0010218339885336369,0.008979945485797156,0.0302373150364866,0.00270299157731733,1.31323817361981e-5,3.084814805628695e-5,2.78180962745494e-4,0.0918272182809209,0.0821818173230429,1,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-08-26,BVR,8,1.0653321871546113,6.463757902244789e-5,0.0012849651776527,0.002481080699554125,0.0117333134183546,0.001822033175250795,0.01336102489867105,0.18175963561672148,0.006066499634389555,3.235028537369945e-5,4.70983394023062e-5,5.37625129700616e-4,0.218294760010958,0.171829886925061,1,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-09-11,FCR,4,1.1279854089629353,1.40509958134311e-4,0.002160431237961075,0.005620998540026571,0.02507630616272715,0.003019992134675565,0.033947400966850894,0.163203328984874,0.008142530570521776,7.299184300132335e-4,9.74238449104242e-5,6.34587516045667e-4,0.270904423704068,0.30314400916943,1,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-09-11,FCR,8,5.7682808683668325,2.3431288724811e-4,0.00507808110003952,0.0104498015847247,0.0362133706115558,0.00573662697732644,0.0738027603341394,1.64801055141787,0.0222264584860249,0.0018416537655329,3.9516780372528e-4,0.0100685785979058,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,2
2020-09-16,BVR,8,1.6913933283821532,1.0140212550356669e-4,0.0018907404277823448,0.004032332831522095,0.02477800034410895,0.002817314588752365,0.02042097161018045,0.2952715081372825,0.003971550461252045,1.069821548535635e-4,6.849236125796126e-5,6.31249662947473e-4,0.302407413905019,0.144534043262399,1,3,3,3,3,3,3,3,3,3,3,3,1,1
2020-09-30,FCR,4,1.3444426280324775,2.255188820876615e-4,0.00242067791091457,0.011579099483829916,0.047431925680177844,0.004719998530004875,0.07202892860786786,0.183542943825046,0.011151856782999035,1.453898248432145e-4,1.65457407928442e-4,9.148175288575145e-4,0.390973479982413,0.3117635550794,1,3,3,3,3,3,3,3,3,3,3,3,1,1
