F1,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450
300,1.63359E5,9.78514E4,8.96043E4,8.26236E4,9.97469E4,2.17477E5,8.22051E5,7.25907E5,2.12892E5,1.46161E5,3.32155E5,1.40604E7,3.17617E7,1.46395E7,4.06792E5,3.26618E4,2.33569E4,1.78785E4,1.60005E4,1.31431E4,1.02403E4,9467.65451,9019.11999,7890.04163,7552.73216,7285.9745,7076.99975,7023.37169,6062.64736,5801.60858,5032.3363,5027.88016,3941.5785,4007.49064,3566.86736,3747.74775,3372.38197,2876.20593,2979.68397,2651.81649,2770.73682,2673.79679,2182.74516
302,1.68599E5,1.2251E5,9.64289E4,9.60675E4,1.08764E5,1.54423E5,6.53858E5,9.53942E5,3.3488E5,1.51009E5,1.42512E5,4.94423E6,2.88604E7,2.52103E7,3.24909E6,4.97888E4,2.75716E4,1.98519E4,1.69492E4,1.43116E4,1.10982E4,1.03901E4,9208.30235,8344.6844,8202.06551,8142.0695,7073.47447,7007.12589,5848.67535,6708.82006,5334.41099,4986.30654,4185.39326,4041.53803,3815.60931,3534.07862,3595.20639,2779.53253,3387.83991,2705.57029,2834.14976,2458.38006,2126.9816
304,1.95465E5,1.19935E5,1.08077E5,1.06946E5,1.13373E5,1.40648E5,4.16135E5,1.02729E6,5.29823E5,1.70057E5,1.31113E5,9.34538E5,2.01301E7,3.12674E7,1.0688E7,1.1667E5,3.27612E4,2.25278E4,1.79107E4,1.57063E4,1.29626E4,1.07992E4,9537.70501,8418.13136,8088.926,8305.34977,7424.94082,7316.78347,6098.38275,6615.20317,5278.03007,5074.65507,4476.91299,4453.17616,4032.84672,4054.78465,3441.24169,2677.8469,3045.089,2977.82098,2691.83709,2303.51135,2412.0363
306,2.13577E5,1.21581E5,1.06235E5,1.14178E5,1.22586E5,1.36877E5,2.88954E5,9.42762E5,7.83904E5,2.23157E5,1.26865E5,1.59981E5,9.51484E6,3.14976E7,2.15735E7,1.31293E6,4.317E4,2.59606E4,1.93652E4,1.51113E4,1.45311E4,1.16227E4,9600.04327,9237.84477,8882.68594,9090.90909,8184.87604,7645.73192,6646.45784,7024.88202,4956.09165,4474.08248,4145.61108,3809.07815,3979.19138,4100.57678,3609.43597,2705.13977,3196.96559,2518.78038,2886.38153,2483.18676,2477.49542
308,2.00626E5,1.34538E5,1.07058E5,1.08394E5,1.28397E5,1.60034E5,2.11283E5,7.04789E5,1.00511E6,3.4448E5,1.34729E5,1.24705E5,2.4745E6,2.55534E7,3.04118E7,6.33028E6,6.91525E4,3.15623E4,2.15038E4,1.59976E4,1.39351E4,1.22722E4,1.15921E4,9595.68591,8619.11592,8201.55317,8051.85093,7779.09739,6329.25598,6540.85353,5653.71025,4894.64235,4706.21257,4219.68563,4015.69773,3637.67333,3558.75044,3212.99639,3263.12935,3051.20722,3216.78322,2645.82081,2804.11057
310,2.32807E5,1.48682E5,1.35161E5,1.22784E5,1.35649E5,1.66135E5,2.00425E5,4.93567E5,1.06016E6,5.5055E5,1.50685E5,1.13096E5,3.12844E5,1.53024E7,3.34686E7,1.56077E7,4.97228E5,4.12971E4,2.52116E4,1.81463E4,1.55456E4,1.29543E4,1.17208E4,1.07986E4,9597.57974,8546.67999,7880.29925,8293.72624,7040.98821,6787.47587,5350.29275,5231.84437,5054.28678,4471.46866,3959.49275,4188.43452,3850.59001,3283.71673,3567.88005,2809.43546,2868.6374,2690.85282,2619.21822
312,2.44219E5,1.575E5,1.23833E5,1.36585E5,1.40841E5,1.71085E5,2.00911E5,3.3757E5,9.51597E5,7.79006E5,1.95736E5,1.16124E5,1.25819E5,5.83123E6,3.11808E7,2.5132E7,3.73373E6,5.59887E4,2.9098E4,2.04799E4,1.62675E4,1.47959E4,1.33606E4,1.05605E4,9492.88685,9380.28602,7952.1376,8590.77947,6948.81006,6349.20635,5915.00959,5595.99206,4903.6122,4536.95042,3979.91785,3999.63967,3754.99334,3301.75913,3433.9418,3251.74516,3070.06035,2505.38097,2819.1447
314,2.48551E5,1.56243E5,1.43673E5,1.33229E5,1.51374E5,1.93814E5,2.17545E5,2.63451E5,7.11827E5,9.93315E5,3.17147E5,1.17245E5,1.02857E5,1.07641E6,2.28729E7,3.08653E7,1.21308E7,1.52279E5,3.72884E4,2.35825E4,1.71952E4,1.5312E4,1.38303E4,1.15944E4,1.05075E4,1.04469E4,8291.77057,8540.20668,7151.67846,6874.73187,6106.17683,5672.68602,4732.45244,5012.15635,4378.763,4264.89113,4119.68392,3184.48354,3811.76046,3598.26717,3261.91517,2947.25957,2540.4157
316,2.54806E5,1.66556E5,1.43869E5,1.42062E5,1.53447E5,1.83849E5,2.26274E5,2.58153E5,4.99159E5,1.03479E6,4.98018E5,1.28629E5,9.69706E4,1.42822E5,1.13531E7,3.15362E7,2.24902E7,1.86093E6,5.06079E4,2.72923E4,2.06404E4,1.6938E4,1.47807E4,1.2869E4,1.06474E4,1.01226E4,9360.58831,8856.70189,7260.05844,7731.07442,6246.8463,5287.05192,5081.09122,4903.6122,4738.42783,4497.21173,3762.8683,3426.81937,3730.80397,3460.17699,3342.95966,3223.30432,2714.96815
