F1,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450
300,2.75766E5,1.64787E5,1.55274E5,1.51503E5,1.83885E5,3.26387E5,9.71126E5,8.55857E5,3.35922E5,2.49066E5,5.93985E5,2.30666E7,4.38618E7,2.28673E7,6.88139E5,6.23579E4,4.14863E4,3.06984E4,2.83684E4,2.3956E4,2.02594E4,1.67836E4,1.57756E4,1.55689E4,1.52624E4,1.35625E4,1.37277E4,1.30461E4,1.25746E4,1.10048E4,9958.54818,8747.51491,7617.26079,7838.7248,7271.56316,6728.68497,6483.45784,6000.36147,5730.06246,5467.43465,5256.24179,4801.03806,4491.78235
302,2.99553E5,1.93613E5,1.75501E5,1.73838E5,2.02571E5,2.85116E5,7.84124E5,1.09473E6,4.83788E5,2.63312E5,2.41103E5,8.48141E6,4.05369E7,3.59421E7,5.35218E6,8.83633E4,4.89059E4,3.39917E4,3.0303E4,2.51351E4,2.18952E4,1.76382E4,1.61067E4,1.6546E4,1.62123E4,1.4976E4,1.28263E4,1.25015E4,1.27951E4,1.08306E4,9574.89879,8957.48509,8017.27375,8159.81992,6806.95334,7238.38785,6428.3809,6374.89827,6233.60174,5931.90282,5485.08442,5117.12335,5080.55511
304,2.95817E5,1.99505E5,1.70224E5,1.8472E5,2.22286E5,2.81735E5,5.83554E5,1.18988E6,7.03811E5,2.86752E5,2.2632E5,1.61823E6,2.99544E7,4.22229E7,1.69809E7,2.07041E5,6.15467E4,3.81432E4,3.01263E4,2.80245E4,2.39764E4,1.84359E4,1.80779E4,1.73994E4,1.67124E4,1.53903E4,1.39718E4,1.33579E4,1.30782E4,1.1443E4,9313.62624,9096.07194,8552.13803,8097.20398,7424.3394,7711.08299,6650.07112,5973.93193,6204.21452,5343.8497,5183.43403,5208.51358,4626.30613
306,3.37105E5,2.12926E5,1.76577E5,1.93908E5,2.35999E5,3.06754E5,4.73016E5,1.08921E6,9.72938E5,3.52951E5,2.22511E5,2.62863E5,1.50718E7,4.25917E7,3.12577E7,2.26901E6,7.67315E4,4.55819E4,3.27519E4,2.98865E4,2.64548E4,1.98766E4,1.83523E4,1.79452E4,1.71627E4,1.57987E4,1.45016E4,1.40459E4,1.31697E4,1.19746E4,1.00718E4,9306.94944,8500.65678,8930.58161,7526.29172,7066.05223,6986.04568,6127.25133,6339.43126,5369.96012,5732.03816,5256.78713,5248.88322
308,3.66803E5,2.38934E5,2.08179E5,2.06321E5,2.47493E5,3.13416E5,4.07099E5,8.94965E5,1.18791E6,4.72407E5,2.30237E5,2.01951E5,4.12636E6,3.64152E7,4.0236E7,1.09851E7,1.21778E5,5.41287E4,3.68271E4,3.10953E4,2.77408E4,2.29308E4,2.04806E4,1.82868E4,1.69709E4,1.61622E4,1.45282E4,1.40393E4,1.30851E4,1.18595E4,1.01457E4,1.01855E4,8058.16135,8515.42718,8099.46065,7217.70551,7487.77234,6922.45046,6451.32103,5691.48936,5407.77039,5468.5472,5341.31737
310,4.31871E5,2.46582E5,2.14352E5,2.20688E5,2.55937E5,3.29883E5,4.18224E5,6.94791E5,1.25262E6,6.91895E5,2.57096E5,1.89305E5,5.14583E5,2.37426E7,4.28983E7,2.49795E7,8.27641E5,6.90257E4,4.27642E4,3.33307E4,2.99256E4,2.55338E4,2.10054E4,1.99197E4,1.89653E4,1.65317E4,1.50663E4,1.42143E4,1.40653E4,1.20193E4,1.12325E4,9986.74744,8662.59972,8935.77121,7948.41306,8032.89058,7142.85714,6543.15409,6882.51786,5862.52772,5630.47285,5653.52697,5299.28172
312,4.18368E5,2.54099E5,2.42527E5,2.43625E5,2.86186E5,3.43188E5,4.05021E5,5.58172E5,1.15744E6,9.47183E5,3.15272E5,1.84956E5,1.98656E5,9.68945E6,4.11409E7,3.57096E7,5.93057E6,9.84937E4,4.95514E4,3.70928E4,2.98329E4,2.65519E4,2.38453E4,2.13434E4,1.81818E4,1.68085E4,1.5974E4,1.45662E4,1.40623E4,1.26827E4,1.11044E4,1.02443E4,9082.37943,9054.23156,7981.34942,7340.85779,7365.89271,6987.25481,7157.07564,5954.80727,6142.26966,5737.27934,5534.29027
314,4.36523E5,2.92341E5,2.57625E5,2.46109E5,2.98808E5,3.68778E5,4.51062E5,5.05912E5,9.28316E5,1.15807E6,4.44738E5,1.97945E5,1.71172E5,1.79641E6,3.29286E7,4.00712E7,1.8127E7,2.80676E5,6.28615E4,4.24792E4,3.28118E4,2.66138E4,2.50863E4,2.22428E4,2.07342E4,1.72489E4,1.70101E4,1.5745E4,1.39401E4,1.26169E4,1.13629E4,1.00928E4,8962.9282,8829.87708,8091.79848,7945.10654,7751.11111,6526.2587,6935.26483,6000.35505,5709.78194,5548.35364,5445.26828
316,4.5129E5,3.07086E5,2.64391E5,2.76676E5,3.19783E5,3.91519E5,4.68925E5,5.07542E5,7.43011E5,1.21482E6,6.36427E5,2.15895E5,1.58611E5,2.39003E5,1.80041E7,4.0179E7,3.03217E7,3.25491E6,8.55063E4,4.78703E4,3.64656E4,2.76577E4,2.65843E4,2.39929E4,2.17036E4,1.76941E4,1.64918E4,1.57688E4,1.47357E4,1.29015E4,1.15303E4,1.05681E4,8829.87708,9225.71563,8165.87505,8282.20859,7641.04842,6553.37612,7513.56239,6128.0596,5974.07148,5983.05378,5497.92531
