190,0.453
191,0.436
192,0.416
193,0.395
194,0.378
195,0.362
196,0.348
197,0.336
198,0.325
199,0.316
200,0.309
201,0.302
202,0.296
203,0.291
204,0.286
205,0.281
206,0.277
207,0.274
208,0.27
209,0.267
210,0.264
211,0.261
212,0.259
213,0.257
214,0.254
215,0.252
216,0.25
217,0.248
218,0.246
219,0.244
220,0.242
221,0.241
222,0.239
223,0.237
224,0.236
225,0.234
226,0.233
227,0.231
228,0.229
229,0.228
230,0.226
231,0.225
232,0.223
233,0.222
234,0.221
235,0.219
236,0.218
237,0.216
238,0.215
239,0.214
240,0.213
241,0.212
242,0.211
243,0.21
244,0.209
245,0.208
246,0.208
247,0.207
248,0.206
249,0.206
250,0.205
251,0.205
252,0.204
253,0.203
254,0.203
255,0.202
256,0.202
257,0.201
258,0.201
259,0.2
260,0.2
261,0.199
262,0.198
263,0.198
264,0.197
265,0.196
266,0.196
267,0.195
268,0.194
269,0.193
270,0.192
271,0.192
272,0.191
273,0.19
274,0.189
275,0.188
276,0.187
277,0.186
278,0.185
279,0.184
280,0.183
281,0.182
282,0.181
283,0.18
284,0.178
285,0.177
286,0.176
287,0.175
288,0.174
289,0.172
290,0.172
291,0.17
292,0.169
293,0.168
294,0.167
295,0.166
296,0.165
297,0.164
298,0.163
299,0.162
300,0.161
301,0.16
302,0.159
303,0.158
304,0.157
305,0.156
306,0.155
307,0.154
308,0.153
309,0.152
310,0.151
311,0.15
312,0.15
313,0.149
314,0.148
315,0.147
316,0.146
317,0.145
318,0.145
319,0.144
320,0.143
321,0.142
322,0.141
323,0.141
324,0.14
325,0.139
326,0.139
327,0.138
328,0.137
329,0.137
330,0.136
331,0.135
332,0.134
333,0.134
334,0.133
335,0.132
336,0.132
337,0.131
338,0.13
339,0.13
340,0.131
341,0.13
342,0.128
343,0.128
344,0.127
345,0.127
346,0.126
347,0.125
348,0.124
349,0.124
350,0.123
351,0.122
352,0.122
353,0.121
354,0.121
355,0.12
356,0.12
357,0.119
358,0.118
