190,0.381
191,0.362
192,0.345
193,0.324
194,0.308
195,0.292
196,0.279
197,0.266
198,0.253
199,0.242
200,0.232
201,0.222
202,0.213
203,0.204
204,0.196
205,0.187
206,0.18
207,0.174
208,0.168
209,0.163
210,0.158
211,0.153
212,0.148
213,0.144
214,0.141
215,0.137
216,0.134
217,0.131
218,0.128
219,0.126
220,0.123
221,0.121
222,0.119
223,0.117
224,0.115
225,0.113
226,0.111
227,0.109
228,0.107
229,0.106
230,0.104
231,0.102
232,0.1
233,0.099
234,0.097
235,0.096
236,0.094
237,0.093
238,0.092
239,0.091
240,0.09
241,0.088
242,0.088
243,0.086
244,0.086
245,0.085
246,0.084
247,0.084
248,0.083
249,0.082
250,0.082
251,0.081
252,0.08
253,0.08
254,0.079
255,0.079
256,0.078
257,0.078
258,0.077
259,0.076
260,0.076
261,0.075
262,0.075
263,0.074
264,0.074
265,0.073
266,0.072
267,0.072
268,0.071
269,0.07
270,0.069
271,0.068
272,0.068
273,0.067
274,0.066
275,0.065
276,0.065
277,0.064
278,0.063
279,0.062
280,0.061
281,0.06
282,0.059
283,0.058
284,0.057
285,0.056
286,0.056
287,0.055
288,0.054
289,0.053
290,0.052
291,0.051
292,0.05
293,0.049
294,0.049
295,0.048
296,0.047
297,0.047
298,0.046
299,0.045
300,0.045
301,0.044
302,0.043
303,0.043
304,0.042
305,0.042
306,0.041
307,0.04
308,0.04
309,0.039
310,0.039
311,0.038
312,0.038
313,0.038
314,0.037
315,0.036
316,0.036
317,0.035
318,0.035
319,0.035
320,0.034
321,0.034
322,0.033
323,0.033
324,0.033
325,0.032
326,0.032
327,0.032
328,0.031
329,0.031
330,0.031
331,0.03
332,0.03
333,0.03
334,0.029
335,0.029
336,0.028
337,0.028
338,0.028
339,0.028
340,0.028
341,0.027
342,0.026
343,0.026
344,0.026
345,0.025
346,0.025
347,0.025
348,0.025
349,0.024
350,0.024
351,0.024
352,0.023
353,0.023
354,0.023
355,0.023
356,0.023
357,0.022
358,0.022
359,0.022
360,0.022
361,0.021
362,0.021
363,0.021
364,0.021
365,0.02
366,0.02
367,0.02
368,0.019
369,0.019
370,0.019
371,0.019
372,0.018
373,0.018
374,0.018
375,0.018
376,0.018
377,0.017
378,0.017
379,0.017
380,0.017
381,0.017
382,0.016
383,0.016
384,0.016
385,0.016
386,0.015
387,0.015
388,0.015
389,0.015
390,0.015
391,0.014
392,0.014
393,0.014
394,0.014
395,0.014
396,0.014
397,0.013
398,0.013
399,0.013
400,0.013
401,0.013
402,0.013
403,0.012
404,0.012
405,0.012
406,0.012
407,0.012
408,0.012
409,0.012
410,0.012
411,0.012
412,0.011
413,0.011
414,0.011
415,0.011
416,0.011
417,0.011
418,0.011
419,0.01
420,0.01
421,0.01
422,0.01
423,0.01
424,0.01
425,0.01
426,0.01
427,0.009
428,0.009
429,0.009
430,0.009
431,0.009
432,0.009
433,0.009
434,0.009
435,0.009
436,0.009
437,0.009
438,0.008
439,0.008
440,0.008
441,0.008
442,0.008
443,0.008
444,0.008
445,0.008
446,0.008
447,0.008
448,0.008
449,0.007
450,0.007
451,0.007
452,0.007
453,0.007
454,0.007
455,0.007
456,0.007
457,0.007
458,0.007
459,0.007
460,0.007
461,0.007
462,0.007
463,0.007
464,0.007
465,0.006
466,0.006
467,0.006
468,0.006
469,0.006
470,0.006
471,0.006
472,0.006
473,0.006
474,0.006
475,0.006
476,0.006
477,0.006
478,0.006
479,0.006
480,0.006
481,0.006
482,0.006
483,0.005
484,0.006
485,0.005
486,0.005
487,0.005
488,0.005
489,0.005
490,0.005
491,0.005
492,0.005
493,0.005
494,0.005
495,0.005
496,0.005
497,0.005
498,0.005
499,0.005
500,0.005
501,0.005
502,0.005
503,0.005
504,0.005
505,0.005
506,0.005
507,0.005
508,0.005
509,0.004
510,0.004
511,0.004
512,0.004
513,0.004
514,0.004
515,0.004
516,0.004
517,0.004
518,0.004
519,0.004
520,0.004
521,0.004
522,0.004
523,0.004
524,0.004
525,0.004
526,0.004
527,0.004
528,0.004
529,0.004
530,0.004
531,0.004
532,0.004
533,0.004
534,0.004
535,0.004
536,0.005
537,0.004
538,0.004
539,0.004
540,0.004
541,0.004
542,0.004
543,0.003
544,0.004
545,0.004
546,0.004
547,0.004
548,0.004
549,0.003
550,0.003
551,0.003
552,0.003
553,0.003
554,0.003
555,0.003
556,0.003
557,0.003
558,0.003
559,0.003
560,0.003
561,0.003
562,0.003
563,0.003
564,0.003
565,0.003
566,0.003
567,0.003
568,0.003
569,0.003
570,0.003
571,0.003
572,0.003
573,0.003
574,0.003
575,0.003
576,0.003
577,0.003
578,0.003
579,0.003
580,0.003
581,0.003
582,0.003
583,0.003
584,0.003
585,0.003
586,0.003
587,0.003
588,0.003
589,0.003
590,0.003
591,0.003
592,0.003
593,0.003
594,0.003
595,0.003
596,0.003
597,0.003
598,0.003
599,0.003
600,0.003
601,0.003
602,0.003
603,0.003
604,0.003
605,0.003
606,0.003
607,0.003
608,0.003
609,0.003
610,0.003
611,0.003
612,0.003
613,0.003
614,0.002
615,0.002
616,0.003
617,0.002
618,0.002
619,0.002
620,0.003
621,0.003
622,0.002
623,0.002
624,0.002
625,0.002
626,0.002
627,0.002
628,0.002
629,0.002
630,0.002
631,0.002
632,0.002
633,0.002
634,0.002
635,0.002
636,0.002
637,0.002
638,0.002
639,0.002
640,0.002
641,0.002
642,0.002
643,0.002
644,0.002
645,0.002
646,0.002
647,0.002
648,0.002
649,0.002
650,0.002
651,0.002
652,0.002
653,0.002
654,0.002
655,0.002
656,0.002
657,0.002
658,0.002
659,0.002
660,0.002
661,0.002
662,0.002
663,0.002
664,0.002
665,0.002
666,0.002
667,0.002
668,0.002
669,0.002
670,0.002
671,0.002
672,0.002
673,0.002
674,0.002
675,0.002
676,0.002
677,0.002
678,0.002
679,0.002
680,0.002
681,0.002
682,0.002
683,0.002
684,0.002
685,0.002
686,0.002
687,0.002
688,0.002
689,0.002
690,0.002
691,0.002
692,0.002
693,0.002
694,0.002
695,0.002
696,0.002
697,0.002
698,0.002
699,0.002
700,0.002
701,0.002
702,0.002
703,0.002
704,0.002
705,0.002
706,0.002
707,0.002
708,0.002
709,0.002
710,0.002
711,0.002
712,0.002
713,0.002
