F1,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450
300,1.49043E4,2.00777E4,9785.55652,1.04267E4,1.17482E4,1.24069E5,7.9174E5,6.42675E5,8.62117E4,2.27813E4,4.80014E4,1.10505E6,3.1051E6,1.20968E6,2.88763E4,3320.61925,1561.3594,1350.05178,2118.71647,1525.81973,854.07333,854.88352,810.63999,832.09191,689.20728,729.03377,566.26567,518.19716,524.27627,380.43478,399.0178,536.44985,379.07506,313.03358,415.3974,246.05851,331.8981,346.65207,392.51483,348.33869,361.99894,383.67632,249.41669
302,2.19608E4,1.88187E4,1.34153E4,1.14322E4,1.17589E4,4.63822E4,5.67624E5,8.87252E5,2.17121E5,2.5804E4,3.11921E4,3.75754E5,2.64122E6,2.31961E6,2.22554E5,3567.58212,2028.35642,1644.12917,1895.68603,1860.332,1168.78446,655.14933,727.74208,764.44397,569.93651,767.97917,528.53457,638.8621,523.67942,478.36486,522.16648,411.79851,407.7762,350.54477,295.20295,365.06343,368.10918,246.21558,356.03433,330.77061,308.9962,200.64556,297.54725
304,2.58702E4,1.62532E4,1.31458E4,1.18331E4,1.00582E4,2.34239E4,3.01643E5,9.60781E5,4.35161E5,3.90185E4,2.59477E4,9.01484E4,1.6502E6,3.14671E6,7.91124E5,9110.69722,2412.8632,1755.61798,2117.84799,1527.3734,1048.97201,783.76607,879.3383,671.40229,675.92642,572.66314,630.27858,506.0241,523.61981,402.56773,348.18228,364.22889,445.70887,312.73692,387.77583,447.0395,304.87805,246.39533,283.02748,357.55788,397.2107,348.97924,329.71452
306,3.60784E4,1.66888E4,1.1746E4,1.18334E4,1.14539E4,1.35452E4,1.32765E5,8.23033E5,6.998E5,8.85117E4,2.45312E4,3.25503E4,7.06564E5,3.12505E6,1.82304E6,9.02652E4,2936.82782,1996.96757,1845.55444,1909.67249,1124.03333,896.63123,658.81578,725.16316,662.80472,729.1097,768.30067,590.14814,421.36431,413.35799,429.79943,306.68967,341.4264,312.88518,368.96965,282.84672,367.64706,364.89692,346.90524,446.50831,371.05751,261.50628,378.08704
308,2.66646E4,1.83918E4,1.45329E4,1.64378E4,1.03722E4,1.11576E4,4.65793E4,5.66173E5,9.15066E5,2.22192E5,2.72418E4,2.5626E4,1.92466E5,2.28858E6,2.92814E6,4.62748E5,4984.70142,2719.15059,2937.40927,1893.00542,1346.88197,754.73848,741.42216,793.00009,676.25804,677.37439,730.7639,602.7001,535.5515,402.3926,480.67089,344.89366,341.52357,474.20334,387.5969,383.17672,376.88442,346.30457,292.23744,375,415.23103,366.01307,321.59511
310,2.82198E4,1.66859E4,1.36959E4,1.30417E4,8970.13563,9022.33027,2.22731E4,3.23139E5,9.72215E5,4.26344E5,3.69373E4,2.26401E4,4.0882E4,1.18419E6,3.40205E6,1.30561E6,3.18875E4,3067.65472,3570.26939,2148.7919,1302.41471,967.95775,838.41882,711.80113,636.70611,794.21913,579.86361,590.64609,489.6379,456.81966,481.21225,325.60812,379.11098,341.1029,314.00074,419.36366,358.80875,319.45966,365.23009,357.17475,370.86093,409.87181,281.48625
312,3.60615E4,1.23905E4,1.34281E4,1.38363E4,1.28386E4,9776.76389,1.38354E4,1.34601E5,8.19745E5,6.86871E5,8.64307E4,2.29797E4,2.6897E4,4.11636E5,2.91305E6,2.45127E6,2.30515E5,4302.94188,3859.35552,2386.52093,1287.32879,1111.28524,810.81824,886.66774,861.76038,677.05689,604.19158,638.70812,512.29508,631.5331,542.5325,354.10087,454.89007,341.36165,415.24407,419.05803,323.42108,346.65207,392.51483,428.68626,326.91288,348.94879,297.47548
314,3.05882E4,1.71013E4,1.70443E4,1.06283E4,1.16069E4,1.20289E4,1.08164E4,4.7177E4,5.53447E5,8.98691E5,2.02826E5,2.41364E4,2.25256E4,8.85122E4,1.80035E6,3.36104E6,8.46482E5,1.04948E4,4952.947,2514.16205,1047.6219,1053.77079,934.34829,966.44295,1007.3697,846.69593,680.01511,554.41726,489.80522,664.34328,532.67773,497.98889,331.94234,426.58072,387.31096,428.32407,368.37376,511.18211,328.76712,447.38726,326.85512,331.5592,305.68739
316,2.43004E4,1.58079E4,1.87324E4,1.30483E4,1.37696E4,8273.68342,1.12395E4,2.24911E4,3.0018E5,9.24688E5,4.12747E5,3.66014E4,2.15713E4,2.95681E4,7.63394E5,3.3253E6,1.94813E6,1.13738E5,8097.58098,3210.9873,1406.34351,1225.47273,1278.8603,819.15479,583.23723,833.77845,843.91374,554.68467,580.00682,533.18825,471.31148,459.72608,351.14359,464.36694,470.87065,400.83812,287.45958,328.46715,447.77483,366.46407,300.37989,357.64131,353.41365
