SIGNAL2,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450
300,0.0132,0.02416,0.03692,0.05145,0.06664,0.0818,0.09932,0.12108,0.14924,0.18624,0.23305,0.28085,0.3282,0.36978,0.41194,0.4568,0.50541,0.55319,0.59897,0.64269,0.68215,0.71629,0.74298,0.75948,0.76963,0.78272,0.8049,0.8455,0.8943,0.936,0.9948,1.0625,1.0722,1.0715,1.0984,1.1146,1.1315,1.1112,1.1113,1.1346,1.1478,1.1622,1.2584
302,0.01319,0.02417,0.03692,0.05145,0.06663,0.08175,0.09918,0.12104,0.14933,0.18637,0.23287,0.281,0.32832,0.37002,0.41197,0.45709,0.50556,0.55346,0.59866,0.6427,0.68232,0.71608,0.74301,0.76,0.77021,0.78332,0.8059,0.8453,0.8942,0.9364,0.9943,1.0631,1.0723,1.0726,1.0992,1.1143,1.1303,1.112,1.1116,1.1347,1.1482,1.1624,1.2574
304,0.0132,0.02419,0.03696,0.0514,0.06667,0.08174,0.09909,0.12108,0.14921,0.18625,0.23293,0.2809,0.32842,0.36998,0.41175,0.45637,0.50577,0.55295,0.59876,0.64289,0.68174,0.71638,0.74276,0.75921,0.76925,0.78301,0.8055,0.8457,0.8946,0.9361,0.9953,1.0623,1.0716,1.072,1.0992,1.1144,1.1308,1.1115,1.1116,1.1352,1.147,1.1626,1.2593
306,0.0132,0.02415,0.0369,0.05144,0.06662,0.08174,0.09914,0.12107,0.14933,0.18621,0.23299,0.28119,0.32802,0.37012,0.41138,0.45655,0.50518,0.5532,0.5988,0.6431,0.68191,0.71677,0.7435,0.75984,0.76985,0.78293,0.8054,0.8452,0.8946,0.9367,0.9953,1.0635,1.0722,1.0717,1.0991,1.1138,1.132,1.1108,1.1108,1.1352,1.1476,1.1625,1.2586
308,0.0132,0.02414,0.03692,0.05141,0.06664,0.08178,0.09916,0.12098,0.14927,0.18634,0.23308,0.28127,0.32814,0.37014,0.41176,0.45672,0.50517,0.55299,0.59853,0.64211,0.68209,0.71608,0.74322,0.75951,0.7696,0.78296,0.8053,0.8451,0.8944,0.9365,0.9937,1.0628,1.0713,1.0717,1.1,1.114,1.1313,1.1119,1.1106,1.1352,1.148,1.1626,1.2579
310,0.0132,0.02417,0.03693,0.05141,0.06661,0.08179,0.09915,0.12105,0.14921,0.18612,0.23272,0.28118,0.32816,0.37028,0.41156,0.45647,0.50537,0.55313,0.59902,0.6422,0.68197,0.71619,0.74277,0.75891,0.77002,0.78204,0.8051,0.8461,0.8944,0.9363,0.9941,1.0633,1.071,1.0716,1.0991,1.115,1.1309,1.1117,1.1104,1.1351,1.1471,1.1623,1.2583
312,0.0132,0.02416,0.03691,0.05143,0.06666,0.0818,0.09923,0.12114,0.14918,0.18635,0.23271,0.28126,0.3281,0.37016,0.41197,0.45654,0.50526,0.55354,0.59885,0.64256,0.68274,0.71572,0.74301,0.75888,0.76938,0.78285,0.8054,0.846,0.8946,0.936,0.9948,1.0633,1.0723,1.0713,1.1002,1.114,1.1316,1.1109,1.1098,1.1351,1.1486,1.1625,1.2586
314,0.01319,0.02412,0.03689,0.05144,0.06671,0.0818,0.0993,0.12113,0.14925,0.18641,0.23288,0.28125,0.32817,0.37014,0.41163,0.45661,0.5049,0.55372,0.59877,0.64248,0.68236,0.71655,0.74269,0.75916,0.77025,0.78278,0.8055,0.8454,0.8946,0.9373,0.9935,1.0624,1.0718,1.0715,1.0997,1.1145,1.131,1.1118,1.1107,1.1347,1.1478,1.1628,1.2579
316,0.01319,0.02414,0.03693,0.05149,0.06664,0.08178,0.0993,0.12116,0.14925,0.18621,0.2331,0.28115,0.32857,0.37001,0.41143,0.45647,0.50541,0.55356,0.5992,0.64298,0.68271,0.71646,0.74283,0.75979,0.77038,0.78361,0.8055,0.8456,0.8943,0.9363,0.9937,1.0624,1.0712,1.0715,1.0998,1.114,1.1308,1.111,1.1112,1.1344,1.1474,1.1627,1.2579
318,0.01319,0.02416,0.03692,0.05143,0.06669,0.08179,0.09932,0.12108,0.14921,0.18652,0.23308,0.28098,0.32817,0.37009,0.41164,0.45654,0.50544,0.5531,0.59886,0.64292,0.68241,0.71636,0.743,0.7603,0.7697,0.78275,0.8058,0.8461,0.8943,0.9359,0.994,1.0623,1.0712,1.0716,1.0992,1.1145,1.1311,1.1113,1.111,1.1339,1.1483,1.1634,1.2572
320,0.01319,0.02416,0.03691,0.05143,0.0666,0.08178,0.09932,0.12114,0.14924,0.18631,0.233,0.28135,0.32818,0.36994,0.41191,0.45675,0.50535,0.5532,0.59864,0.64279,0.68219,0.71611,0.74295,0.75956,0.76982,0.78377,0.8056,0.8459,0.8941,0.9367,0.9934,1.062,1.0715,1.0726,1.0991,1.1146,1.1314,1.1121,1.1099,1.1343,1.1486,1.1632,1.257
322,0.01318,0.02416,0.03693,0.05145,0.0667,0.08189,0.09926,0.12106,0.14935,0.1863,0.233,0.28121,0.32777,0.36983,0.41169,0.45641,0.50622,0.55335,0.5989,0.64248,0.68201,0.7162,0.74315,0.75985,0.77016,0.78311,0.8048,0.846,0.8944,0.936,0.9948,1.0621,1.0716,1.0725,1.0987,1.1141,1.1308,1.111,1.111,1.135,1.1482,1.162,1.2584
324,0.01319,0.02416,0.03694,0.05146,0.06668,0.08189,0.09924,0.12108,0.14935,0.18633,0.23309,0.28103,0.32816,0.37032,0.41134,0.45628,0.50604,0.55322,0.5987,0.64271,0.68224,0.71582,0.74316,0.7605,0.76994,0.78322,0.8057,0.8463,0.8945,0.9363,0.9948,1.0619,1.0711,1.0711,1.0995,1.1137,1.1313,1.1102,1.1114,1.1352,1.1476,1.1622,1.2585
326,0.01319,0.02416,0.03695,0.05143,0.06664,0.08182,0.09925,0.12105,0.14934,0.18612,0.23297,0.28135,0.32819,0.37009,0.41176,0.45633,0.50537,0.55315,0.59863,0.64209,0.68221,0.71586,0.74257,0.75968,0.76987,0.78349,0.8054,0.847,0.8948,0.9369,0.9952,1.0631,1.0715,1.0723,1.0983,1.1138,1.1318,1.1109,1.1109,1.1338,1.1483,1.1615,1.257
328,0.01319,0.02415,0.03691,0.05147,0.06663,0.08183,0.0992,0.12112,0.14937,0.18612,0.23299,0.28119,0.32845,0.3701,0.41192,0.4562,0.50542,0.55307,0.59867,0.64284,0.68209,0.71586,0.74259,0.7597,0.76983,0.78318,0.8048,0.8463,0.8939,0.9367,0.9948,1.0633,1.0712,1.0723,1.0996,1.1133,1.1313,1.1103,1.111,1.1343,1.1473,1.1619,1.2582
330,0.0132,0.02416,0.0369,0.05144,0.06664,0.08181,0.09921,0.12108,0.14924,0.18633,0.23299,0.28095,0.32834,0.36991,0.41203,0.45641,0.50525,0.55285,0.59887,0.64238,0.68184,0.71568,0.74299,0.75968,0.76959,0.78263,0.8057,0.8461,0.8954,0.9358,0.9955,1.0627,1.0719,1.0715,1.1002,1.1133,1.1315,1.1106,1.1109,1.1346,1.1473,1.163,1.2593
332,0.01321,0.02415,0.03694,0.05146,0.06665,0.08181,0.09927,0.12103,0.14916,0.1863,0.23298,0.28095,0.32801,0.36994,0.41211,0.45653,0.50562,0.55298,0.59898,0.64227,0.68201,0.71584,0.74238,0.75983,0.77003,0.78282,0.8061,0.8464,0.8947,0.9363,0.9951,1.0627,1.0728,1.0732,1.0995,1.1147,1.1308,1.1113,1.1104,1.1341,1.1471,1.1626,1.2592
334,0.01321,0.02415,0.03694,0.05145,0.06667,0.08182,0.09926,0.12105,0.14917,0.18627,0.23306,0.2812,0.32841,0.36985,0.41163,0.45675,0.50568,0.55326,0.59898,0.64249,0.68257,0.71616,0.74212,0.75952,0.76996,0.78317,0.8057,0.846,0.8942,0.9368,0.9946,1.0629,1.0722,1.0725,1.0994,1.1146,1.1297,1.111,1.1104,1.1343,1.1473,1.1625,1.2579
336,0.01321,0.02416,0.03693,0.05144,0.06668,0.08183,0.09933,0.12102,0.14923,0.18623,0.23292,0.281,0.32843,0.37003,0.4114,0.45641,0.50586,0.55338,0.59918,0.64301,0.68217,0.7161,0.74312,0.75939,0.76933,0.78319,0.806,0.8455,0.8941,0.9366,0.9945,1.0624,1.0722,1.0717,1.0993,1.1134,1.1297,1.1117,1.1117,1.1355,1.1469,1.163,1.2583
338,0.01321,0.02417,0.03698,0.05146,0.06667,0.08181,0.09928,0.12107,0.14918,0.18644,0.23312,0.28124,0.32822,0.37012,0.41157,0.45638,0.50583,0.55329,0.59923,0.6429,0.68235,0.71587,0.74287,0.75947,0.7694,0.78345,0.8063,0.8453,0.8947,0.9361,0.9943,1.0631,1.0712,1.0723,1.0991,1.1144,1.1313,1.1114,1.1119,1.1343,1.1472,1.1628,1.258
340,0.0132,0.02416,0.03694,0.05148,0.06666,0.08182,0.09927,0.12112,0.14904,0.18639,0.23316,0.28114,0.32807,0.37025,0.41184,0.45664,0.5059,0.5535,0.59873,0.64302,0.68173,0.7166,0.74337,0.75936,0.77005,0.78285,0.8054,0.8455,0.8939,0.9372,0.9947,1.0627,1.0714,1.073,1.1001,1.1156,1.1304,1.1118,1.111,1.1348,1.1476,1.1624,1.2583
342,0.0132,0.02426,0.03693,0.05145,0.06661,0.0818,0.09923,0.12106,0.14914,0.18623,0.23305,0.28119,0.32807,0.37028,0.41154,0.4565,0.50551,0.55355,0.59904,0.64305,0.68139,0.71673,0.74334,0.75973,0.77055,0.78318,0.8053,0.845,0.8944,0.9376,0.9946,1.0625,1.0713,1.0722,1.0999,1.1139,1.1301,1.1127,1.1101,1.1348,1.1483,1.1632,1.2591
344,0.01321,0.02425,0.03695,0.05145,0.06663,0.08181,0.09922,0.12114,0.14928,0.18621,0.23306,0.28116,0.32819,0.36996,0.41182,0.45652,0.50615,0.55364,0.59919,0.64273,0.68158,0.71626,0.7429,0.75897,0.77017,0.78294,0.8051,0.8454,0.8942,0.937,0.9946,1.062,1.0714,1.072,1.0998,1.1152,1.1304,1.112,1.1098,1.1343,1.1479,1.162,1.2587
346,0.0132,0.02421,0.03693,0.05144,0.06666,0.08185,0.09919,0.121,0.14927,0.18622,0.23299,0.28095,0.32804,0.36961,0.41134,0.45626,0.50587,0.55274,0.59911,0.64221,0.68176,0.71692,0.74275,0.75944,0.76983,0.78392,0.8051,0.8459,0.8942,0.9366,0.9947,1.0627,1.0723,1.0722,1.0991,1.114,1.1299,1.1113,1.1095,1.134,1.1487,1.1627,1.2574
348,0.01321,0.02418,0.03691,0.05148,0.06662,0.08187,0.09918,0.12099,0.14929,0.18622,0.23308,0.28115,0.32833,0.36989,0.41154,0.4564,0.50596,0.55312,0.59929,0.64312,0.68233,0.71686,0.74284,0.76037,0.76974,0.78323,0.8047,0.8466,0.8945,0.9359,0.9944,1.0629,1.0717,1.0717,1.0984,1.1135,1.1306,1.1116,1.1096,1.135,1.1483,1.162,1.2578
350,0.01321,0.02418,0.03692,0.05143,0.06664,0.08184,0.0992,0.12096,0.14916,0.18645,0.23283,0.2811,0.32787,0.37004,0.41191,0.45616,0.50566,0.5527,0.59883,0.64311,0.68239,0.71639,0.7432,0.75976,0.77024,0.78293,0.8057,0.8457,0.8943,0.9358,0.9944,1.063,1.0722,1.0719,1.098,1.1144,1.1316,1.1116,1.1101,1.1354,1.1486,1.1621,1.2582
352,0.01321,0.02419,0.03692,0.05148,0.0666,0.08182,0.09926,0.12094,0.14927,0.18622,0.2332,0.28108,0.32805,0.36988,0.41187,0.45623,0.50589,0.5531,0.59905,0.64281,0.68285,0.71662,0.74222,0.76023,0.77032,0.78359,0.8052,0.8469,0.8945,0.9367,0.9941,1.0625,1.071,1.0714,1.0983,1.1141,1.1304,1.1105,1.111,1.1341,1.1485,1.1612,1.2582
354,0.0132,0.02416,0.03691,0.05146,0.06667,0.08184,0.09918,0.12099,0.14929,0.18627,0.23289,0.28096,0.32795,0.37,0.41178,0.45616,0.5056,0.55275,0.59893,0.64264,0.6823,0.71676,0.74336,0.75958,0.76941,0.78359,0.8043,0.8467,0.8942,0.9365,0.9942,1.0622,1.0719,1.0718,1.0987,1.1138,1.1305,1.1098,1.1107,1.1339,1.1485,1.1623,1.2589
