F1,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450
300,1.89998E5,1.36418E5,1.01586E5,1.15917E5,1.28712E5,2.62399E5,8.45734E5,7.24512E5,2.56359E5,1.80782E5,4.19618E5,1.62844E7,3.64326E7,1.71578E7,4.80828E5,4.20438E4,3.00111E4,2.2129E4,1.96981E4,1.65294E4,1.41674E4,1.27809E4,1.20914E4,1.06048E4,1.0658E4,9854.73859,9103.34536,8066.80881,8455.75866,7464.12508,6645.82493,6281.24116,5097.74577,5084.11215,4888.28089,4395.2085,4209.87326,3882.53311,3802.14434,3716.78291,3556.17537,3312.68284,2980.68516
302,2.06577E5,1.38918E5,1.10526E5,1.2164E5,1.40289E5,2.04134E5,6.52925E5,9.53446E5,3.70907E5,1.89307E5,1.76094E5,5.90115E6,3.35482E7,2.85078E7,3.78765E6,6.33854E4,3.59907E4,2.45274E4,2.07182E4,1.83839E4,1.53026E4,1.34466E4,1.25635E4,1.11716E4,1.11882E4,1.07454E4,9689.05473,8858.36097,8067.22689,7881.7734,6628.99808,6447.9638,5652.25529,5608.00075,4733.24213,4444.84434,4446.80663,4100.94637,4088.98496,3751.76554,3266.83509,3225.52899,3284.55543
304,2.2379E5,1.49811E5,1.16468E5,1.30383E5,1.61487E5,1.93296E5,4.63932E5,1.03277E6,5.68379E5,2.10569E5,1.63335E5,1.15298E6,2.43733E7,3.48581E7,1.23677E7,1.48708E5,4.46556E4,2.81767E4,2.15845E4,1.9891E4,1.63063E4,1.52271E4,1.31199E4,1.12833E4,1.14296E4,1.09383E4,9615.62383,8767.77251,8414.56583,7295.90744,6914.30302,6694.32397,5811.88582,5465.75726,4912.95233,4597.39091,4722.24683,4544.63643,4086.97221,3724.29618,3414.63415,3528.39931,2903.50807
306,2.26773E5,1.61458E5,1.36023E5,1.37373E5,1.61295E5,2.12581E5,3.45897E5,9.5155E5,8.20103E5,2.67975E5,1.64272E5,1.92663E5,1.19923E7,3.52072E7,2.43769E7,1.66386E6,5.75434E4,3.29102E4,2.31526E4,2.15854E4,1.88261E4,1.65235E4,1.4006E4,1.21716E4,1.11647E4,9946.8732,9634.05527,8730.15873,8847.27517,7390.7455,7087.32963,6645.30116,5822.33455,5944.48079,4705.98944,4633.79521,4464.9185,4522.92999,4356.4535,3574.89628,3739.21381,3424.24503,3261.47482
308,2.40964E5,1.642E5,1.45671E5,1.61193E5,1.64993E5,2.21175E5,2.84055E5,7.56788E5,1.0243E6,3.93623E5,1.70655E5,1.5018E5,3.24143E6,2.9152E7,3.34386E7,8.26206E6,8.96199E4,3.87932E4,2.68915E4,2.19052E4,1.91601E4,1.86493E4,1.46523E4,1.34991E4,1.17924E4,1.10598E4,1.00261E4,9845.97156,8576.23318,7780.39384,7036.85008,6537.11914,6290.95675,6173.41689,5196.1052,4585.5062,4706.6123,4640.89394,4127.98558,3944.58172,3501.43716,3378.90121,3125.24851
310,2.71867E5,1.7832E5,1.60402E5,1.5982E5,1.78209E5,2.35999E5,2.69386E5,5.51516E5,1.1077E6,5.83284E5,1.90552E5,1.38413E5,3.96309E5,1.8002E7,3.67873E7,1.9684E7,6.1831E5,5.0256E4,3.19001E4,2.48324E4,1.94306E4,1.90001E4,1.57997E4,1.32633E4,1.2533E4,1.12808E4,1.01965E4,9192.13457,9010.4225,8097.98887,7170.22993,7182.63332,6192.61758,6088.66442,5310.62124,5217.23487,4816.29039,4619.68781,4343.51627,3896.1039,3606.27178,3561.29032,3494.55961
312,2.68263E5,1.94461E5,1.71618E5,1.68918E5,1.99591E5,2.44401E5,2.92597E5,4.11322E5,1.00356E6,8.15304E5,2.38556E5,1.36547E5,1.47118E5,7.04975E6,3.45506E7,2.99316E7,4.54056E6,7.15255E4,3.55734E4,2.67704E4,2.18167E4,1.92733E4,1.7032E4,1.45581E4,1.35176E4,1.1243E4,1.07063E4,9577.99905,8955.39117,8763.65974,7271.81039,7175.22659,6528.05095,6215.53416,5449.74027,5402.48514,5071.24524,5010.81471,4431.00803,3913.08188,3955.73756,3751.82859,3756.94996
314,3.16835E5,1.95403E5,1.84311E5,1.90215E5,2.15908E5,2.5535E5,3.05867E5,3.57125E5,7.86856E5,1.01235E6,3.56363E5,1.38434E5,1.28704E5,1.29043E6,2.60367E7,3.51703E7,1.48031E7,1.9316E5,4.5754E4,2.99455E4,2.32589E4,1.99267E4,2.00948E4,1.43692E4,1.37113E4,1.31365E4,1.09824E4,1.02345E4,9865.47085,8873.64698,7343.1511,7456.6365,6176.30545,6289.13186,5613.77928,5168.37745,4631.59759,5324.80404,4241.11171,4638.21892,4098.36066,3943.17693,3599.52324
316,2.82246E5,2.0272E5,1.7783E5,1.90302E5,2.18857E5,2.63274E5,3.05239E5,3.50414E5,5.87647E5,1.07721E6,5.41437E5,1.58395E5,1.15304E5,1.70787E5,1.32804E7,3.53922E7,2.65683E7,2.17364E6,6.21468E4,3.60706E4,2.69766E4,2.2705E4,2.01307E4,1.70632E4,1.556E4,1.28861E4,1.1709E4,9953.78599,9732.33285,8698.44671,7841.16106,7526.17184,6399.92504,6454.9276,5705.95206,5337.53375,5105.2911,4520.48627,4675.93428,4591.20607,4073.26646,3880.90526,3549.02739
