190,0.375
191,0.361
192,0.344
193,0.326
194,0.31
195,0.296
196,0.284
197,0.272
198,0.261
199,0.252
200,0.243
201,0.235
202,0.228
203,0.22
204,0.213
205,0.206
206,0.2
207,0.195
208,0.19
209,0.185
210,0.18
211,0.176
212,0.171
213,0.168
214,0.164
215,0.161
216,0.158
217,0.154
218,0.152
219,0.149
220,0.146
221,0.144
222,0.142
223,0.14
224,0.138
225,0.136
226,0.134
227,0.132
228,0.13
229,0.128
230,0.126
231,0.125
232,0.123
233,0.122
234,0.12
235,0.118
236,0.117
237,0.116
238,0.114
239,0.113
240,0.112
241,0.111
242,0.11
243,0.108
244,0.107
245,0.107
246,0.106
247,0.105
248,0.104
249,0.103
250,0.102
251,0.102
252,0.101
253,0.101
254,0.1
255,0.099
256,0.099
257,0.098
258,0.097
259,0.097
260,0.096
261,0.096
262,0.095
263,0.094
264,0.093
265,0.093
266,0.092
267,0.091
268,0.09
269,0.09
270,0.089
271,0.088
272,0.087
273,0.086
274,0.085
275,0.084
276,0.084
277,0.083
278,0.082
279,0.081
280,0.08
281,0.079
282,0.078
283,0.077
284,0.076
285,0.074
286,0.074
287,0.073
288,0.072
289,0.071
290,0.07
291,0.069
292,0.068
293,0.067
294,0.066
295,0.065
296,0.064
297,0.064
298,0.063
299,0.062
300,0.061
301,0.061
302,0.06
303,0.059
304,0.058
305,0.058
306,0.057
307,0.057
308,0.056
309,0.055
310,0.054
311,0.054
312,0.053
313,0.053
314,0.052
315,0.052
316,0.051
317,0.051
318,0.05
319,0.05
320,0.049
321,0.049
322,0.048
323,0.047
324,0.047
325,0.046
326,0.046
327,0.045
328,0.045
329,0.044
330,0.044
331,0.043
332,0.042
333,0.042
334,0.042
335,0.041
336,0.04
337,0.04
338,0.039
339,0.04
340,0.04
341,0.039
342,0.038
343,0.037
344,0.037
345,0.037
346,0.037
347,0.036
348,0.035
349,0.035
350,0.034
351,0.034
352,0.034
353,0.033
354,0.033
355,0.033
356,0.032
357,0.032
358,0.032
359,0.031
360,0.031
361,0.03
362,0.03
363,0.03
364,0.029
365,0.029
366,0.028
367,0.028
368,0.028
369,0.027
370,0.027
371,0.027
372,0.026
373,0.026
374,0.025
375,0.025
376,0.025
377,0.025
378,0.024
379,0.024
380,0.023
381,0.023
382,0.023
383,0.022
384,0.022
385,0.022
386,0.022
387,0.021
388,0.021
389,0.02
390,0.02
391,0.02
392,0.02
393,0.019
394,0.019
395,0.019
396,0.018
397,0.018
398,0.018
399,0.018
400,0.017
401,0.017
402,0.017
403,0.017
404,0.016
405,0.016
406,0.016
407,0.016
408,0.016
409,0.015
410,0.015
411,0.015
412,0.015
413,0.015
414,0.014
415,0.014
416,0.014
417,0.014
418,0.014
419,0.013
420,0.013
421,0.013
422,0.013
423,0.013
424,0.013
425,0.012
426,0.012
427,0.012
428,0.012
429,0.012
430,0.012
431,0.011
432,0.011
433,0.011
434,0.011
435,0.011
436,0.011
437,0.011
438,0.01
439,0.01
440,0.01
441,0.01
442,0.01
443,0.01
444,0.01
445,0.009
446,0.009
447,0.009
448,0.009
449,0.009
450,0.009
451,0.009
452,0.009
453,0.008
454,0.008
455,0.008
456,0.008
457,0.008
458,0.008
459,0.008
460,0.008
461,0.008
462,0.008
463,0.008
464,0.008
465,0.008
466,0.007
467,0.007
468,0.007
469,0.007
470,0.007
471,0.007
472,0.007
473,0.007
474,0.007
475,0.007
476,0.007
477,0.007
478,0.007
479,0.007
480,0.006
481,0.006
482,0.006
483,0.006
484,0.006
485,0.006
486,0.006
487,0.006
488,0.006
489,0.006
490,0.006
491,0.006
492,0.006
493,0.006
494,0.006
495,0.006
496,0.006
497,0.005
498,0.005
499,0.005
500,0.005
501,0.005
502,0.005
503,0.005
504,0.005
505,0.005
506,0.005
507,0.005
508,0.005
509,0.005
510,0.005
511,0.005
512,0.005
513,0.005
514,0.005
515,0.005
516,0.005
517,0.004
518,0.004
519,0.004
520,0.004
521,0.004
522,0.004
523,0.004
524,0.004
525,0.004
526,0.004
527,0.004
528,0.004
529,0.004
530,0.004
531,0.004
532,0.004
533,0.004
534,0.004
535,0.004
536,0.005
537,0.004
538,0.004
539,0.004
540,0.004
541,0.003
542,0.003
543,0.003
544,0.003
545,0.003
546,0.003
547,0.003
548,0.003
549,0.003
550,0.003
551,0.003
552,0.003
553,0.003
554,0.003
555,0.003
556,0.003
557,0.003
558,0.003
559,0.003
560,0.003
561,0.003
562,0.003
563,0.003
564,0.003
565,0.003
566,0.003
567,0.003
568,0.003
569,0.003
570,0.003
571,0.003
572,0.003
573,0.003
574,0.003
575,0.003
576,0.003
577,0.003
578,0.003
579,0.002
580,0.003
581,0.003
582,0.002
583,0.003
584,0.002
585,0.002
586,0.002
587,0.002
588,0.002
589,0.002
590,0.002
591,0.002
592,0.002
593,0.002
594,0.002
595,0.002
596,0.002
597,0.002
598,0.002
599,0.002
600,0.002
601,0.002
602,0.002
603,0.002
604,0.002
605,0.002
606,0.002
607,0.002
608,0.002
609,0.002
610,0.002
611,0.002
612,0.002
613,0.002
614,0.002
615,0.002
616,0.002
617,0.002
618,0.002
619,0.002
620,0.002
621,0.002
622,0.002
623,0.002
624,0.002
625,0.002
626,0.002
627,0.002
628,0.002
629,0.002
630,0.002
631,0.002
632,0.002
633,0.002
634,0.002
635,0.002
636,0.002
637,0.002
638,0.001
639,0.002
640,0.002
641,0.002
642,0.001
643,0.001
644,0.002
645,0.002
646,0.002
647,0.001
648,0.002
649,0.002
650,0.002
651,0.002
652,0.001
653,0.002
654,0.002
655,0.001
656,0.001
657,0.001
658,0.002
659,0.002
660,0.001
661,0.001
662,0.001
663,0.002
664,0.001
665,0.001
666,0.001
667,0.001
668,0.001
669,0.001
670,0.001
671,0.001
672,0.002
673,0.001
674,0.001
675,0.001
676,0.001
677,0.001
678,0.001
679,0.001
680,0.001
681,0.001
682,0.001
683,0.001
684,0.001
685,0.001
686,0.001
687,0.001
