"Date","thermo","Reservoir_depth"
2020-06-18,4.78204825577263,12.4155429598333
2020-06-19,4.61195004949558,12.44006403975
2020-06-20,2.5835333002978,12.4614176781458
2020-06-21,2.46375815451063,12.4677247706042
2020-06-22,2.38942204581853,12.4676408606562
2020-06-23,2.22820969822156,12.46339991
2020-06-24,2.18370623603345,12.4562598339479
2020-06-25,2.14113320993231,12.4591689318346
2020-06-26,2.23562126705429,12.4653658002083
2020-06-27,2.31761974710453,12.4495393565625
2020-06-28,2.42280112459871,12.4328620220104
2020-06-29,3.0599023614233,12.4143864214375
2020-06-30,2.49216202213019,12.394466150875
2020-07-01,2.62280657048797,12.3734486904688
2020-07-02,2.35721511598232,12.3384048039319
2020-07-03,2.26417581612248,12.2981976620521
2020-07-04,2.30108776353196,12.2741818031979
2020-07-05,2.1843255873704,12.2505843198333
2020-07-06,2.11646875265663,12.2265368540833
2020-07-07,2.28122808156521,12.2005790303646
2020-07-08,2.60642186157011,12.1735191730208
2020-07-09,2.61124450503438,12.1470886158229
2020-07-10,2.65988443357851,12.1227598682708
2020-07-11,2.86999501078673,12.1098423354375
2020-07-12,2.81901021149882,12.0812012526146
2020-07-13,2.89154804688475,12.0557272198958
2020-07-14,2.84273066627887,12.0243973492083
2020-07-15,2.81021253367811,11.9912479913362
2020-07-16,2.96409071322936,11.95962434925
2020-07-17,3.03852268263428,11.9306100995625
2020-07-18,2.76961533634908,11.8993748049271
2020-07-19,2.72489439515233,11.8661881025
2020-07-20,2.906622526838,11.8322506629063
2020-07-21,2.73456448079901,11.8007380984896
2020-07-22,3.22968311517579,11.7760333952292
2020-07-23,3.27843398767819,11.7757781771923
2020-07-24,3.562154514612,11.7954584258542
2020-07-25,3.45923079453924,11.7649508726563
2020-07-26,3.48501135136062,11.7312520015208
2020-07-27,3.49820899628642,11.6973528229063
2020-07-28,3.50301764159848,11.6624763747292
2020-07-29,3.45037705917843,11.6304880922813
2020-07-30,3.53843818128619,11.5982903040625
2020-07-31,3.44518717291996,11.58483427975
2020-08-01,3.41039095645784,11.5580581505625
2020-08-02,3.45977642919794,11.5368481620833
2020-08-03,3.73345554706033,11.5157631823021
2020-08-04,3.98686450110824,11.4961767901562
2020-08-05,3.86956728189413,11.4766371723021
2020-08-06,4.04958495032381,11.468909723169
2020-08-07,3.99091477824335,11.4521465739583
2020-08-08,3.96675195418109,11.4382552453854
2020-08-09,3.97353617132273,11.4251323655833
2020-08-10,3.98802282135418,11.4123442448854
2020-08-11,3.9902645621707,11.4003269214583
2020-08-12,3.99813034933247,11.3898694382692
2020-08-13,3.97494436463171,11.3751031243431
2020-08-14,3.98674925057511,11.3747790577708
2020-08-15,4.13886430443288,11.3941928840937
2020-08-16,4.17877561338418,11.4155277834167
2020-08-17,4.18154652045783,11.3935506604124
2020-08-18,4.2076316044893,11.3706216745729
2020-08-19,4.22899029982534,11.3603070625729
2020-08-20,4.22924643037594,11.3469381003617
2020-08-21,4.14702902583546,11.3394872675833
2020-08-22,4.21024531748132,11.3349525587188
2020-08-23,4.11137148319376,11.3281673997292
2020-08-24,4.1049389948309,11.3205036081771
2020-08-25,4.07015602416946,11.3129880167604
2020-08-26,4.11264286874764,11.2953419948697
2020-08-27,4.12774867405214,11.2882447589583
2020-08-28,4.09703659081312,11.2853765554792
2020-08-29,4.09199884474327,11.2825862439167
2020-08-30,4.13319495386521,11.273845322625
2020-08-31,4.25610815468132,11.3060257417292
2020-09-01,4.38296147174192,11.3494596835625
2020-09-02,4.44509601919853,11.3472532188854
2020-09-03,4.28836512351092,11.3394862890417
2020-09-04,4.19148045713559,11.3289680425208
2020-09-05,4.18735195315858,11.3155675504479
2020-09-06,4.2825884560451,11.3039568600104
2020-09-07,4.35393936969281,11.2934599456979
2020-09-08,4.36857126029189,11.2827547977188
2020-09-09,4.40760262029068,11.2877932938696
2020-09-10,4.35723006496049,11.2963554994167
2020-09-11,4.43150911932514,11.2885411103021
2020-09-12,4.44107849569948,11.2824119167188
2020-09-13,4.57496233035244,11.2754881962292
2020-09-14,4.50467691729941,11.267001793625
2020-09-15,4.67758477842625,11.2556488999896
2020-09-16,4.8490984278636,11.20995005675
2020-09-17,4.89752149366149,11.1909489970938
2020-09-18,5.04323192543202,11.2172046888958
2020-09-19,5.091414295723,11.2083220747708
2020-09-20,5.07667803822259,11.1976164864479
2020-09-21,5.08218399430188,11.1858561769896
2020-09-22,5.26819978593062,11.176210545
2020-09-23,5.29170670677287,11.1671832534896
2020-09-24,5.60205919685413,11.158484067
2020-09-25,5.7667591473037,11.1787136056563
2020-09-26,5.8102368561376,11.2130353674896
2020-09-27,5.85309948861619,11.2088686392187
2020-09-28,5.89719406858454,11.2071669063333
2020-09-29,5.89039081377372,11.2258947749479
2020-09-30,6.00095329818216,11.2637608146979
2020-10-01,6.04721403478273,11.277265829
2020-10-02,6.12088220376945,11.3053035779792
2020-10-03,6.16285239043873,11.2948945367083
2020-10-04,6.2214618909798,11.2866109857917
2020-10-05,6.39007891043907,11.2857116712931
2020-10-06,6.33871897638774,11.2814143913438
2020-10-07,6.34872883939926,11.2732187623958
2020-10-08,6.31974169787713,11.2628628070104
2020-10-09,6.27341018857684,11.2513614196771
2020-10-10,6.33649991099604,11.2505353837292
2020-10-11,6.57064832754147,11.2759751185625
2020-10-12,6.50756833779177,11.3042901513021
2020-10-13,6.4753787313276,11.3038789680938
2020-10-14,6.51892447616659,11.3040868992394
2020-10-15,6.90388650924663,11.3066582710625
2020-10-16,6.94855381420914,11.3013837357708
2020-10-17,7.04595147242413,11.2909580592917
2020-10-18,7.0891239389563,11.2825946104479
2020-10-19,7.12827457788127,11.2741474962917
2020-10-20,7.13493814082841,11.2666247615208
2020-10-21,7.15937475842686,11.2589706086042
2020-10-22,7.19083060597446,11.2470685573854
2020-10-23,7.16007562702293,11.2368502338854
2020-10-24,7.14275958420939,11.2300844500208
2020-10-25,7.18925811610084,11.2500455257708
2020-10-26,7.15409751531704,11.2513516389521
2020-10-30,7.12885443504984,11.3956138324128
2020-10-31,7.31495314499411,11.3969182694167
2020-11-01,8.21731737283881,11.4101894472083
2020-11-02,NA,11.4155413851458
2020-11-03,NA,11.4107915438958
2020-11-04,NA,11.405176965375
2020-11-05,NA,11.4009274524792
2020-11-06,1,11.3969610316875
2020-11-07,0.975,11.3926616131667
2020-11-08,1.7746848077043,11.3887387864063
2020-11-09,1.75649653885536,11.3846909509479
2020-11-10,0.925,11.3760994991
2020-11-11,1.025,11.4491119205417
2020-11-12,2.22607444588265,11.6489285142813
2020-11-13,3.18548384537339,11.7404057695417
2020-11-14,2.51630660288291,11.7438306164479
2020-11-15,3.24126087991018,11.7319541540937
2020-11-16,NA,11.7096670848021
2020-11-17,NA,11.682530118375
2020-11-18,NA,11.6528397453229
2020-11-19,NA,11.6231642950313
2020-11-20,NA,11.5955096800625
2020-11-21,NA,11.5713404348021
2020-11-22,NA,11.5517293834063
2020-11-23,NA,11.5353763375625
2020-11-24,NA,11.5190402694167
2020-11-25,NA,11.5061200945208
2020-11-26,NA,11.4972561216146
2020-11-27,NA,11.487826551625
2020-11-28,NA,11.4779597202917
2020-11-29,NA,11.4682939303437
2020-11-30,NA,11.5101564321146
2020-12-01,NA,11.5161370341458
2020-12-02,NA,11.5069853699896
2020-12-03,NA,11.4978303298646
2020-12-04,NA,11.4969346706771
2020-12-05,NA,11.544217559375
2020-12-06,NA,11.5479985954479
2020-12-07,NA,11.5453609853125
2020-12-08,NA,11.5372103203542
2020-12-09,NA,11.5270432724375
2020-12-10,NA,11.5168107111562
2020-12-11,NA,11.5084625275625
2020-12-12,NA,11.5013609081979
2020-12-13,NA,11.4953296177083
2020-12-14,NA,11.5191969828646
2020-12-15,NA,11.5315753392396
2020-12-16,NA,11.5393586596562
2020-12-17,NA,11.5495356397708
2020-12-18,NA,11.5453020281771
2020-12-19,NA,11.5391515513125
2020-12-20,NA,11.5332372944063
2020-12-21,NA,11.5272264065104
2020-12-22,NA,11.5188813053229
2020-12-23,NA,11.5108971392292
2020-12-24,NA,11.5156734011042
2020-12-25,NA,11.5357479876875
2020-12-26,NA,11.5271931360938
2020-12-27,NA,11.5177698287708
2020-12-28,NA,11.5122541808125
2020-12-29,NA,11.5065938065417
2020-12-30,NA,11.5002300075937
2020-12-31,NA,11.4967530044167
2021-01-01,NA,11.4993261775833
2021-01-02,NA,11.5126020034479
2021-01-03,NA,11.5165821238229
2021-01-04,NA,11.5150690048438
2021-01-05,NA,11.5130622115938
2021-01-06,NA,11.5093096021563
2021-01-07,NA,11.5046033060104
2021-01-08,NA,11.5037928778021
2021-01-09,NA,11.5024949401354
2021-01-10,NA,11.4959031409792
2021-01-11,1.1,11.493324390125
2021-01-12,NA,11.4907316950521
2021-01-13,NA,11.4868788829479
2021-01-14,NA,11.4820054518854
2021-01-15,NA,11.4811951215313
2021-01-16,NA,11.4820977283646
2021-01-17,NA,11.4775199636667
2021-01-18,NA,11.4739757346771
2021-01-19,NA,11.4695747435313
2021-01-20,NA,11.4659592277812
2021-01-21,NA,11.4634959448437
2021-01-22,NA,11.4591103168021
2021-01-23,NA,11.4536144353854
2021-01-24,NA,11.4443330166042
2021-01-25,NA,11.4477246909479
2021-01-26,NA,11.5168535712812
2021-01-27,NA,11.5315190730937
2021-01-28,NA,11.5288290620521
2021-01-29,NA,11.5350019964479
2021-01-30,NA,11.5249841761354
2021-01-31,NA,11.5270943523125
2021-02-01,NA,11.5235746847187
2021-02-02,NA,11.5161505380208
2021-02-03,NA,11.5062409491147
2021-02-04,NA,11.5071050945625
2021-02-05,NA,11.5024438602604
2021-02-06,NA,11.4983114788021
2021-02-07,NA,11.5040921158438
2021-02-08,NA,11.5015402748854
2021-02-09,NA,11.4980811300937
2021-02-10,NA,11.4963925585937
2021-02-11,NA,11.5012600694792
2021-02-12,NA,11.5235150915312
2021-02-13,NA,11.5363733736667
2021-02-14,NA,11.547897658875
2021-02-15,NA,11.5622627483958
2021-02-16,NA,11.6057099005417
2021-02-17,NA,11.6202409507292
2021-02-18,NA,11.63690757025
2021-02-19,NA,11.6396662749167
2021-02-20,NA,11.6307007783125
2021-02-21,NA,11.6163157754688
2021-02-22,NA,11.6114870148333
2021-02-23,NA,11.6068322878333
2021-02-24,NA,11.5962514146458
2021-02-25,NA,11.5885618874479
2021-02-26,NA,11.5839643562083
2021-02-27,NA,11.5917362766146
2021-02-28,NA,11.6038068816354
2021-03-01,NA,11.6158569862083
2021-03-02,NA,11.6122839391667
2021-03-03,NA,11.6050634759167
2021-03-04,NA,11.5962301313646
2021-03-05,NA,11.5846761474167
2021-03-06,NA,11.574022372875
2021-03-07,NA,11.5646766149792
2021-03-08,NA,11.549977544806
2021-03-09,2.45377354571968,11.5371124172604
2021-03-10,1.1,11.5307411324687
2021-03-11,1.1,11.5255510453229
2021-03-12,4.1869322268507,11.5235330477708
2021-03-13,3.21642477028441,11.5182737288021
2021-03-14,5.48925790526504,11.5136529571979
2021-03-15,5.995751360252,11.5078463888021
2021-03-16,6.01896235651126,11.5078547553333
2021-03-17,6.33081123172867,11.5053367719167
2021-03-18,6.35814512555155,11.5188810606875
2021-03-19,6.20165640137291,11.5440297772292
2021-03-20,6.28023915917633,11.5411049161875
2021-03-21,5.67575708474136,11.534429011375
2021-03-22,4.26112054577794,11.5277022223958
2021-03-23,4.30291068373316,11.5254157619375
2021-03-24,3.94005923488479,11.5274581251771
2021-03-25,3.38620066899456,11.5265830642917
2021-03-26,3.23268087503563,11.538291119625
2021-03-27,3.12759839613017,11.5376263962708
2021-03-28,3.06575494760158,11.5554287601771
2021-03-29,5.37700771552704,11.5597135495
2021-03-30,5.16688351411972,11.5539148583646
