Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2018-04-23T18:07:14Z,-0.512,15.155,-0.2033,-0.2214,2.025,1.623677,9.9474,98.994,-2.433,-1193.9759,200.57,0.1201548674815742,0.004,0
2018-04-23T18:07:14Z,-0.511,15.1597,-0.1964,-0.2057,8.413,6.72789,9.9601,99.001,-0.864,-726.2797,222.53,0.5160131886277743,0.015,0
2018-04-23T18:07:14Z,-0.511,15.164,-0.2011,-0.2042,20.936,16.663733,10.0012,99.008,1.996,67.6341,248.35,1.3399998562887574,0.043,0
2018-04-23T18:07:14Z,-0.51,15.1664,-0.205,-0.2037,31.9,25.24505,10.0665,99.013,4.648,399.6452,270.4,2.0908089518609505,0.084,0
2018-04-23T18:07:14Z,-0.5,15.1696,-0.2069,-0.1686,35.885,28.228389,10.1282,99.009,6.267,359.1758,289.22,2.3686021596079345,0.133,0
2018-04-23T18:07:14Z,-0.463,15.1638,-0.1967,0.2806,36.321,28.420496,10.175,99.002,7.141,345.8784,305.11,2.39950834422617,0.178,0
2018-04-23T18:07:14Z,-0.392,14.9734,0.019,5.3196,36.435,28.393135,10.2117,99.01,7.572,334.8869,312.38,2.4190829741349464,0.217,0
2018-04-23T18:07:14Z,-0.307,14.5969,0.4264,14.5833,36.554,28.405437,10.2399,99.044,7.761,328.6646,312.13,2.450724287470251,0.247,0
2018-04-23T18:07:14Z,-0.23,14.3061,0.6482,19.6352,36.662,28.442145,10.2652,99.149,7.821,325.9686,311.17,2.4766825697959,0.264,0
2018-04-23T18:07:14Z,-0.169,14.1077,0.6789,19.6787,36.71,28.455903,10.2965,99.38,7.806,322.5951,312.86,2.4927369169259217,0.261,0
2018-04-23T18:07:14Z,-0.111,13.9403,0.7614,14.9567,36.71,28.444758,10.3327,99.696,7.749,319.6249,317.1,2.50346013617307,0.241,0
2018-04-23T18:07:14Z,-0.044,13.8348,0.8919,6.2735,36.704,28.434375,10.3764,100.101,7.691,317.9324,297.92,2.509820011690983,0.217,0
2018-04-23T18:07:14Z,0.02,13.7753,0.9519,1.5454,36.737,28.45736,10.4309,100.618,7.649,316.4998,255.36,2.5160642025421747,0.194,0
2018-04-23T18:07:14Z,0.064,13.7492,0.9536,1.0953,36.754,28.468669,10.4775,101.063,7.622,315.2952,232.05,2.5189922473188626,0.175,0
2018-04-23T18:07:14Z,0.096,13.7374,0.9853,1.0757,36.725,28.444098,10.4991,101.265,7.608,314.8111,219.58,2.5176461993154318,0.159,0
2018-04-23T18:07:14Z,0.127,13.7294,1.0408,1.1857,36.689,28.414278,10.4872,101.145,7.594,314.7761,203.18,2.5155428660557333,0.146,0
2018-04-23T18:07:14Z,0.158,13.7271,1.0739,1.2964,36.625,28.362123,10.4287,100.575,7.576,315.2175,196.23,2.511031408632096,0.138,0
2018-04-23T18:07:14Z,0.193,13.7267,1.0818,1.3154,36.58,28.321496,10.3182,99.491,7.556,315.759,191.36,2.507780293222154,0.133,0
2018-04-23T18:07:14Z,0.236,13.7214,1.0908,1.2317,36.571,28.304065,10.1555,97.89,7.53,315.6449,182.94,2.5074657892644496,0.126,0
2018-04-23T18:07:14Z,0.274,13.7202,1.1085,1.1091,36.557,28.27835,9.9439,95.808,7.505,315.2141,174.99,2.506522739465653,0.114,0
2018-04-23T18:07:14Z,0.303,13.7199,1.1217,1.0533,36.558,28.264574,9.6991,93.408,7.487,314.9382,167.76,2.5066140244332398,0.097,0
2018-04-23T18:07:14Z,0.324,13.7117,1.1303,1.0454,36.573,28.264479,9.4537,91.012,7.478,314.891,164.21,2.508235483893958,0.077,0
2018-04-23T18:07:14Z,0.338,13.6965,1.1396,1.0444,36.599,28.277179,9.2493,89.025,7.475,314.8155,165.79,2.5111124595395125,0.056,0
2018-04-23T18:07:14Z,0.346,13.6746,1.1422,1.0415,36.622,28.291128,9.1076,87.653,7.474,314.3697,166.9,2.5142075670205615,0.039,0
2018-04-23T18:07:14Z,0.352,13.6521,1.1347,1.0411,36.642,28.306125,9.0275,86.878,7.472,313.8024,164.96,2.5171262548508384,0.025,0
2018-04-23T18:07:14Z,0.357,13.6349,1.1308,1.0697,36.675,28.331506,8.9997,86.611,7.47,313.3766,164.8,2.5206520322323076,0.015,0
2018-04-23T18:07:14Z,0.36,13.626,1.1315,1.082,36.691,28.344008,9.0087,86.698,7.467,312.9215,167.53,2.5223991122398357,0.007,0
2018-04-23T18:07:14Z,0.36,13.6226,1.1246,1.0673,36.672,28.330278,9.0353,86.955,7.465,312.6877,168.56,2.521233441365239,0.002,0
2018-04-23T18:07:14Z,0.358,13.6215,1.1214,1.0455,36.622,28.292502,9.0589,87.186,7.463,312.9597,169.04,2.5176548077687153,-0.001,0
2018-04-23T18:07:14Z,0.356,13.622,1.1295,1.0318,36.587,28.268268,9.0624,87.227,7.456,313.1119,171.03,2.51506747966376,-0.002,0
2018-04-23T18:07:14Z,0.354,13.6226,1.1397,1.0537,36.61,28.291274,9.0399,87.024,7.44,312.8929,171.18,2.5167074990750047,-0.001,0
2018-04-23T18:07:14Z,0.354,13.623,1.1257,1.0662,36.635,28.316673,8.9927,86.586,7.42,312.7212,169.86,2.5185065169175225,0,0
2018-04-23T18:07:14Z,0.355,13.6242,1.0892,1.061,36.633,28.321366,8.9256,85.954,7.408,312.671,170.37,2.5182824614244184,0.002,0
2018-04-23T18:07:14Z,0.356,13.6277,1.0665,1.0518,36.663,28.348016,8.8472,85.208,7.407,312.2859,171.04,2.5202446734583837,0.003,0
2018-04-23T18:07:14Z,0.358,13.6346,1.0616,1.0469,36.709,28.384897,8.7719,84.487,7.411,311.5927,170.93,2.5231531231881803,0.004,0
2018-04-23T18:07:14Z,0.359,13.6443,1.0673,1.063,36.711,28.386284,8.7177,83.965,7.416,311.3443,172.44,2.522667403937602,0.004,0
2018-04-23T18:07:14Z,0.359,13.653,1.0802,1.063,36.683,28.364787,8.6952,83.749,7.419,311.4335,173.94,2.5200583889955075,0.004,0
2018-04-23T18:07:14Z,0.36,13.6579,1.0801,1.0465,36.7,28.378984,8.7053,83.849,7.423,311.4665,173.15,2.5209797764654795,0.003,0
2018-04-23T18:07:14Z,0.361,13.6591,1.0742,1.0466,36.766,28.430942,8.7445,84.228,7.43,311.4854,172.78,2.5257162326463702,0.003,0
2018-04-23T18:07:14Z,0.362,13.6591,1.0925,1.0644,36.835,28.484988,8.8075,84.837,7.438,311.0596,173.75,2.5307502165169335,0.004,0
2018-04-23T18:07:14Z,0.364,13.6592,1.1257,1.0786,36.885,28.524444,8.8866,85.599,7.448,310.4482,173.51,2.5343919188645585,0.004,0
2018-04-23T18:07:14Z,0.365,13.6601,1.1443,1.0658,36.89,28.526995,8.9704,86.404,7.458,310.2013,171.19,2.5346978717145534,0.004,0
2018-04-23T18:07:14Z,0.366,13.6621,1.1434,1.062,36.876,28.515838,9.0444,87.114,7.466,309.9674,168.01,2.533545577212217,0.005,0
2018-04-23T18:07:14Z,0.367,13.6638,1.1428,1.0945,36.877,28.516546,9.0992,87.643,7.47,309.7717,165.93,2.5335073419427134,0.008,0
2018-04-23T18:07:14Z,0.367,13.6635,1.1468,1.0924,36.9,28.535553,9.1381,88.021,7.47,309.7278,165.83,2.535205082391683,0.012,0
2018-04-23T18:07:14Z,0.368,13.6614,1.1458,1.0671,36.924,28.555143,9.1663,88.296,7.47,309.6089,166.11,2.537093725023388,0.014,0
