Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag
2022-07-15T11:01:18Z,-0.393,26.9863,4.2227,3.1222,0.0839,0.3393,5.4739,31.272046,30.086,6.5888,82.641,422.42,1.4989748466355166,-0.003,0
2022-07-15T11:01:18Z,-0.394,26.9807,4.2397,3.1143,0.0862,0.3378,5.4673,31.255881,30.075,6.5935,82.68,422.5,1.4985712471590993,-0.001,0
2022-07-15T11:01:18Z,-0.394,26.9773,4.3109,3.1098,0.084,0.3389,5.4637,31.253217,30.085,6.5927,82.71,422.89,1.499204037929817,0.001,0
2022-07-15T11:01:18Z,-0.394,26.9709,4.325,3.1084,0.0867,0.3379,5.4643,31.239817,30.087,6.5839,82.734,423.15,1.499509774195551,0.002,0
2022-07-15T11:01:18Z,-0.393,26.9636,4.3177,3.0958,0.0829,0.3389,5.472,31.228849,30.078,6.5882,82.772,423.38,1.4992646062753667,0.003,0
2022-07-15T11:01:18Z,-0.391,26.9622,4.3201,3.073,0.0889,0.3377,5.4858,31.255605,30.097,6.5924,82.804,423.8,1.500308850448036,0.003,0
2022-07-15T11:01:18Z,-0.389,26.9396,4.3221,3.0608,0.1246,0.3395,5.4934,31.293329,30.133,6.5973,82.798,423.97,1.5029141175134295,0.004,0
2022-07-15T11:01:18Z,-0.389,26.8991,4.3153,3.0612,0.1288,0.3365,5.4942,31.279941,30.129,6.6029,82.773,423.98,1.503976318246457,0.005,0
2022-07-15T11:01:18Z,-0.389,26.897,4.3287,3.0683,0.1288,0.3413,5.4915,31.228729,30.089,6.6067,82.754,424.21,1.501933205859233,0.006,0
2022-07-15T11:01:18Z,-0.387,26.9249,4.3053,3.0809,0.1246,0.3336,5.4857,31.214133,30.079,6.6082,82.754,424.83,1.5005303114895836,0.007,0
2022-07-15T11:01:18Z,-0.384,26.928,4.1533,3.089,0.0888,0.3013,5.4825,31.238459,30.106,6.6054,82.74,425.8,1.5018557355426105,0.007,0
2022-07-15T11:01:18Z,-0.381,26.904,4.136,3.089,0.083,0.2918,5.4822,31.252836,30.124,6.6064,82.7,426.65,1.5035584784263616,0.007,0
2022-07-15T11:01:18Z,-0.379,26.8822,4.1357,3.0808,0.0868,0.3006,5.4808,31.252947,30.128,6.6058,82.634,426.94,1.50445513353292,0.006,0
2022-07-15T11:01:18Z,-0.378,26.8799,4.1536,3.0675,0.0841,0.2904,5.4777,31.239797,30.116,6.6087,82.556,426.74,1.503894512158919,0.004,0
2022-07-15T11:01:18Z,-0.378,26.8774,4.3049,3.0599,0.0862,0.2595,5.4758,31.228861,30.104,6.6072,82.535,426.6,1.5033401576851881,0.001,0
2022-07-15T11:01:18Z,-0.379,26.8646,4.3294,3.0604,0.0841,0.2492,5.4761,31.255721,30.126,6.6055,82.576,426.7,1.5049036684169852,-0.002,0
2022-07-15T11:01:18Z,-0.379,26.8595,4.3139,3.0705,0.0868,0.2584,5.4773,31.294551,30.159,6.602,82.639,426.78,1.5068058591406808,-0.003,0
2022-07-15T11:01:18Z,-0.38,26.8588,4.3241,3.0872,0.0829,0.2481,5.4786,31.293344,30.15,6.5913,82.693,426.53,1.5063529523406693,-0.001,0
2022-07-15T11:01:18Z,-0.383,26.8624,4.3169,3.0956,0.0888,0.262,5.4795,31.241132,30.091,6.5903,82.72,426.17,1.5031261489750842,0.004,0
2022-07-15T11:01:18Z,-0.385,26.8676,4.323,3.0961,0.1246,0.3308,5.4805,31.203307,30.046,6.5944,82.703,426.4,1.5005886125150427,0.009,0
2022-07-15T11:01:18Z,-0.382,26.8754,4.3165,3.0976,0.1288,0.3419,5.491,31.24103,30.078,6.5991,82.617,427.79,1.5020316449840483,0.015,0
2022-07-15T11:01:18Z,-0.374,26.8899,4.325,3.0989,0.1288,0.3379,5.511,31.292232,30.125,6.6025,82.451,430.28,1.5040545488991608,0.025,0
2022-07-15T11:01:18Z,-0.365,26.9063,4.3124,3.099,0.1246,0.3359,5.5225,31.282364,30.115,6.6023,82.206,432.83,1.5030114401405519,0.04,0
2022-07-15T11:01:18Z,-0.358,26.9208,4.2366,3.1001,0.0888,0.2997,5.524,31.25672,30.094,6.6011,81.873,433.7,1.5014490199745678,0.058,0
2022-07-15T11:01:18Z,-0.347,26.9277,4.2283,3.109,0.0831,0.2933,5.5286,31.252185,30.102,6.5929,81.402,430.32,1.5016539008583183,0.074,0
2022-07-15T11:01:18Z,-0.326,26.9288,4.2272,3.1255,0.0866,0.2989,5.5375,31.227501,30.093,6.5801,80.809,415.47,1.5011448690651923,0.086,0
2022-07-15T11:01:18Z,-0.293,26.9347,4.238,3.1346,0.0844,0.2927,5.5425,31.228255,30.106,6.5588,80.198,392.07,1.5016440969509393,0.093,0
2022-07-15T11:01:18Z,-0.258,26.9322,4.3104,3.1338,0.0857,0.2561,5.5413,31.26128,30.149,6.5354,79.609,377.7,1.5039877702577769,0.094,0
2022-07-15T11:01:18Z,-0.231,26.9049,4.3281,3.1224,0.0849,0.2546,5.5264,31.221775,30.125,6.5015,79.099,373.67,1.5035807438020452,0.09,0
2022-07-15T11:01:18Z,-0.213,26.875,4.3114,3.1019,0.0854,0.2497,5.4999,31.155595,30.078,6.4515,78.764,370.38,1.5020417517207802,0.082,0
2022-07-15T11:01:18Z,-0.198,26.8579,4.3311,3.0907,0.0851,0.2622,5.4855,31.1361,30.076,6.4059,78.552,364.01,1.5024735340491118,0.072,0
2022-07-15T11:01:18Z,-0.184,26.8401,4.3992000000000004,3.0919,0.0852,0.3287,5.4851,31.121042,30.076,6.3598,78.353,353.11,1.5030331807206467,0.065,0
2022-07-15T11:01:18Z,-0.167,26.8139,4.4178,3.1124,0.0852,0.3465,5.4908,31.108509,30.075,6.3166,78.178,341.57,1.5038047723555505,0.06,0
2022-07-15T11:01:18Z,-0.15,26.7861,4.4035,3.1494,0.0853,0.3299,5.5005,31.11955,30.095,6.2951,78.022,331.27,1.5057373324369592,0.056,0
2022-07-15T11:01:18Z,-0.135,26.7556,4.4169,3.1694,0.0852,0.3494,5.5059,31.11952,30.103,6.288,77.869,321.48,1.5071227794435549,0.051,0
2022-07-15T11:01:18Z,-0.121,26.7272,4.4009,3.1719,0.0852,0.3222,5.5089,31.108139,30.098,6.2715,77.768,302.16,1.507755497066454,0.047,0
2022-07-15T11:01:18Z,-0.111,26.7086,4.3278,3.182,0.0852,0.1843,5.5374,31.116932,30.111,6.2604,77.708,269.71,1.5090317356560172,0.046,0
2022-07-15T11:01:18Z,-0.105,26.6951,4.317,3.2008,0.0852,0.162,5.5894,31.090827,30.088,6.2521,77.743,245.07,1.5082411135402911,0.048,0
2022-07-15T11:01:18Z,-0.097,26.6818,4.319,3.2123,0.0852,0.1703,5.6174,31.062509,30.062,6.2362,77.979,237.03,1.5072848227078433,0.05,0
2022-07-15T11:01:18Z,-0.083,26.6713,4.3253,3.2151,0.0852,0.174,5.6164,31.044546,30.048,6.2326,78.339,233.39,1.5068751078159588,0.05,0
2022-07-15T11:01:18Z,-0.063,26.6631,4.4047,3.219,0.0852,0.2472,5.5777,31.00864,30.017,6.2278,78.678,225.83,1.5054917246063644,0.047,0
2022-07-15T11:01:18Z,-0.043,26.659300000000002,4.4112,3.2251,0.0852,0.2586,5.5065,31.03337,30.043,6.2235,78.92,216.34,1.5069890276284168,0.042,0
2022-07-15T11:01:18Z,-0.031,26.6583,4.4127,3.2281,0.0852,0.2496,5.4676,31.073547,30.083,6.2479,79.042,212.32,1.5091400906990426,0.034,0
2022-07-15T11:01:18Z,-0.028,26.6526,4.4029,3.2273,0.0852,0.2586,5.4642,31.089403,30.097,6.2821,79.074,215.47,1.5100626335565157,0.024,0
2022-07-15T11:01:18Z,-0.029,26.6452,4.3278,3.219,0.0851,0.2923,5.4672,31.090078,30.096,6.3111,79.049,219.31,1.5102442395744933,0.014,0
2022-07-15T11:01:18Z,-0.03,26.6397,4.3151,3.2049,0.0853,0.2973,5.4737,31.081717,30.083,6.3329,79.027,221.98,1.5097294591450205,0.007,0
2022-07-15T11:01:18Z,-0.029,26.6384,4.3233,3.1985,0.085,0.2972,5.4777,31.123327,30.112,6.3405,79.112,223.09,1.5113081302965172,0.004,0
2022-07-15T11:01:18Z,-0.027,26.6414,4.3176,3.1993,0.0855,0.2925,5.4787,31.188178,30.156,6.3427,79.312,222.22,1.5135456853236435,0.004,0
2022-07-15T11:01:18Z,-0.025,26.6455,4.3222,3.2066,0.0847,0.2582,5.484,31.190843,30.141,6.3391,79.509,221.29,1.5126201605758631,0.005,0
2022-07-15T11:01:18Z,-0.024,26.6499,4.3176,3.2209,0.086,0.25,5.4934,31.155573,30.1,6.3324,79.663,219.51,1.5103072003664966,0.005,0
2022-07-15T11:01:18Z,-0.024,26.6667,4.3232,3.2289,0.0839,0.2579,5.4984,31.166753,30.112,6.3361,79.796,217.4,1.510410581158189,0.005,0
2022-07-15T11:01:18Z,-0.022,26.7061,4.3152,3.2291,0.0874,0.2484,5.4984,31.191009,30.139,6.3535,79.812,216.04,1.5105920503214578,0.005,0
2022-07-15T11:01:18Z,-0.02,26.7426,4.3276,3.2338,0.0817,0.2619,5.4936,31.178839,30.129,6.3669,79.707,215.55,1.50890731447895,0.004,0
2022-07-15T11:01:18Z,-0.019,26.7505,4.4032,3.2443,0.0457,0.3308,5.4842,31.154607,30.104,6.3734,79.634,215.74,1.5073351280270222,0.001,0
2022-07-15T11:01:18Z,-0.018,26.7445,4.4121,3.2498,0.0416,0.342,5.4789,31.168035,30.106,6.3914,79.646,216.2,1.507630475005944,-0.003,0
2022-07-15T11:01:18Z,-0.018,26.7383,4.4121,3.248,0.0416,0.3377,5.4788,31.206214,30.125,6.3944,79.708,217.75,1.5088316433524755,-0.009,0
2022-07-15T11:01:18Z,-0.021,26.7323,4.4033,3.233,0.0458,0.3362,5.4818,31.211231,30.11,6.3782,79.784,221.6,1.5082277998266567,-0.015,0
2022-07-15T11:01:18Z,-0.026,26.7339,4.3274,3.2053,0.0816,0.2991,5.4875,31.228732,30.109,6.3727,79.86,228.46,1.508124370562822,-0.019,0
2022-07-15T11:01:18Z,-0.034,26.7509,4.3154,3.1879,0.0873,0.2942,5.491,31.282841,30.145,6.3726,79.943,236.5,1.5094913238006027,-0.024,0
2022-07-15T11:01:18Z,-0.044,26.7875,4.3228,3.1849,0.0838,0.2974,5.4918,31.325463,30.173,6.3746,80.028,241.85,1.5098142993819903,-0.028,0
2022-07-15T11:01:18Z,-0.05,26.8261,4.3183,3.1852,0.086,0.2951,5.4918,31.339063,30.178,6.3769,80.053,247.09,1.5088584549386603,-0.028,0
2022-07-15T11:01:18Z,-0.054,26.8527,4.321,3.1992,0.0846,0.2971,5.4923,31.312291,30.147,6.3793,79.981,256.8,1.5063822142741525,-0.024,0
2022-07-15T11:01:18Z,-0.063,26.883,4.3193,3.2266,0.0856,0.2949,5.4934,31.27179,30.107,6.382,79.869,262.11,1.5033178085056722,-0.015,0
2022-07-15T11:01:18Z,-0.073,26.9069,4.3204,3.2414,0.0848,0.2977,5.4941,31.254387,30.098,6.3885,79.758,255.56,1.5020923183584585,-0.002,0
2022-07-15T11:01:18Z,-0.076,26.9156,4.3197,3.2424,0.0856,0.2936,5.496,31.236862,30.094,6.3918,79.648,248.74,1.5016083134493785,0.012,0
2022-07-15T11:01:18Z,-0.068,26.9296,4.3202,3.2405,0.0847,0.3001,5.5165,31.194881,30.069,6.3809,79.546,246.99,1.4998515174655715,0.027,0
2022-07-15T11:01:18Z,-0.054,26.9345,4.3198,3.2374,0.0861,0.3344,5.5542,31.151795,30.045,6.3706,79.486,238.84,1.4984333451115892,0.039,0
2022-07-15T11:01:18Z,-0.038,26.9171,4.3201,3.2365,0.0838,0.3407,5.5748,31.120891,30.035,6.3644,79.499,221.39,1.4984512727887545,0.047,0
2022-07-15T11:01:18Z,-0.021,26.8936,4.3198,3.2365,0.0874,0.3373,5.5754,31.091204,30.024,6.3578,79.578,204.5,1.498607603078282,0.052,0
2022-07-15T11:01:18Z,-0.007,26.8676,4.3202,3.2336,0.0817,0.3386,5.5614,31.062835,30.016,6.352,79.645,192.45,1.499000650241828,0.054,0
2022-07-15T11:01:18Z,0.002,26.836,4.3197,3.2297,0.0458,0.339,5.5358,31.047865,30.027,6.349,79.567,182.73,1.5005728117055117,0.056,0
2022-07-15T11:01:18Z,0.011,26.8,4.3205,3.2288,0.0416,0.3367,5.5221,31.045162,30.053,6.3548,79.362,172.37,1.5030777928214032,0.056,0
2022-07-15T11:01:18Z,0.028,26.773,4.3192,3.2284,0.0416,0.3415,5.5207,31.030106,30.063,6.3652,79.223,159.04,1.504456510935612,0.055,0
2022-07-15T11:01:18Z,0.048,26.7447,4.3213,3.2251,0.0458,0.3332,5.5205,31.000783,30.051,6.3801,79.232,145.24,1.504713988156193,0.054,0
2022-07-15T11:01:18Z,0.065,26.6947,4.3179,3.2215,0.0816,0.3022,5.521,30.960604,30.019,6.3799,79.289,134.23,1.5045979029680439,0.055,0
2022-07-15T11:01:18Z,0.076,26.6401,4.3235,3.2204,0.0874,0.2903,5.5216,30.949314,30.007,6.3605,79.294,125.79,1.505686619685959,0.055,0
2022-07-15T11:01:18Z,0.085,26.5955,4.3143,3.2198,0.0836,0.3031,5.522,30.999276,30.052,6.3526,79.27,118.22,1.5094849924387814,0.053,0
2022-07-15T11:01:18Z,0.095,26.5688,4.3293,3.2111,0.0863,0.2863,5.5275,31.024689,30.077,6.3604,79.292,111.29,1.511659215621917,0.048,0
2022-07-15T11:01:18Z,0.111,26.558,4.4004,3.1949,0.0842,0.2214,5.5383,30.986568,30.049,6.3705,79.389,106.13,1.5105152536036885,0.044,0
2022-07-15T11:01:18Z,0.127,26.5605,4.4169,3.1861,0.0863,0.2043,5.5448,30.94335,30.026,6.3688,79.534,102.96,1.5092143944506962,0.039,0
2022-07-15T11:01:18Z,0.14,26.5703,4.4043,3.1851,0.0836,0.2178,5.5462,30.907123,30.013,6.3629,79.639,101.05,1.5082133193788931,0.033,0
2022-07-15T11:01:18Z,0.146,26.5742,4.4159,3.1867,0.0875,0.2046,5.5498,30.886026,30.007,6.3636,79.637,99.972,1.5077711753205065,0.027,0
2022-07-15T11:01:18Z,0.147,26.5626,4.4023,3.1905,0.0816,0.2208,5.556,30.890748,30.018,6.3732,79.571,99.5,1.5087227939320587,0.02,0
2022-07-15T11:01:18Z,0.148,26.5234,4.3258,3.192,0.0458,0.2874,5.5594,30.896705,30.026,6.3925,79.528,99.128,1.510391812719523,0.015,0
2022-07-15T11:01:18Z,0.151,26.4775,4.3202,3.1922,0.0416,0.3013,5.5592,30.890554,30.02,6.4093,79.518,99.156,1.5115317888743784,0.012,0
2022-07-15T11:01:18Z,0.156,26.4531,4.3137,3.201,0.0416,0.2933,5.5527,30.883873,30.014,6.4097,79.455,99.881,1.51198890356789,0.011,0
2022-07-15T11:01:18Z,0.16,26.4434,4.3338,3.2172,0.0459,0.2972,5.5407,30.883424,30.017,6.4023,79.327,101.19,1.5124573352278856,0.011,0
2022-07-15T11:01:18Z,0.163,26.44,4.4862,3.2257,0.0815,0.2964,5.5342,30.885129,30.022,6.3983,79.2,102.63,1.5128317238683815,0.01,0
2022-07-15T11:01:18Z,0.164,26.4423,4.5061,3.2277,0.0876,0.2942,5.5331,30.904484,30.043,6.4015,79.066,103.61,1.5138762656540106,0.008,0
2022-07-15T11:01:18Z,0.165,26.4437,4.5,3.2392,0.0834,0.3,5.5286,30.914927,30.057,6.3975,78.958,103.89,1.5145768475191725,0.005,0
2022-07-15T11:01:18Z,0.167,26.4385,4.4937,3.2594,0.0866,0.2894,5.5211,30.876384,30.025,6.3822,78.923,103.7,1.5130391463907706,0.002,0
2022-07-15T11:01:18Z,0.167,26.4307,4.4185,3.2703,0.0837,0.2175,5.5171,30.84347,29.998,6.3766,78.897,103.38,1.511850209398578,0,0
2022-07-15T11:01:18Z,0.167,26.4259,4.4027,3.2708,0.0872,0.2098,5.5161,30.854471,30.011,6.3646,78.816,103,1.5126952107336413,-0.002,0
2022-07-15T11:01:18Z,0.166,26.4216,4.4178,3.2745,0.0823,0.2093,5.509,30.874389,30.031,6.3531,78.721,102.81,1.51389725769978,-0.002,0
2022-07-15T11:01:18Z,0.164,26.413,4.3997,3.2819,0.0897,0.2181,5.4965,30.881784,30.039,6.3548,78.658,103.07,1.5145976546622235,0,0
2022-07-15T11:01:18Z,0.161,26.4012,4.3298,3.2861,0.1231,0.2885,5.4901,30.876379,30.036,6.3567,78.617,103.48,1.5148144439045337,0.004,0
2022-07-15T11:01:18Z,0.161,26.3969,4.3138,3.2866,0.1312,0.3013,5.4902,30.876545,30.04,6.3487,78.619,103.65,1.5151648463220042,0.009,0
2022-07-15T11:01:18Z,0.165,26.3993,4.3241,3.2728,0.1248,0.2921,5.4989,30.883789,30.053,6.3378,78.66,103.58,1.515780796152426,0.014,0
2022-07-15T11:01:18Z,0.173,26.3965,4.3171,3.245,0.1309,0.2999,5.5157,30.896452,30.071,6.3362,78.692,103.27,1.5168292224620719,0.018,0
2022-07-15T11:01:18Z,0.182,26.3942,4.3226,3.2288,0.1236,0.2915,5.5249,30.894632,30.072,6.3307,78.702,102.96,1.5169558899333526,0.02,0
2022-07-15T11:01:18Z,0.188,26.39,4.3171,3.2277,0.0889,0.2578,5.5269,30.861781,30.043,6.3312,78.644,103.12,1.5155445949882982,0.022,0
2022-07-15T11:01:18Z,0.191,26.3745,4.3238,3.2311,0.0838,0.2521,5.5363,30.836755,30.023,6.3394,78.488,103.32,1.5149735848019001,0.024,0
2022-07-15T11:01:18Z,0.193,26.3632,4.3144,3.2351,0.0847,0.2536,5.5522,30.794546,29.988,6.342,78.34,102.56,1.5134684154443927,0.028,0
