Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2021-07-25T23:44:08Z,-0.646,22.3849,-0.9271,-0.3047,1.347,1.276738,9.0145,103.867,15.453,219.3316,333.05,0.0702919401390549,3.0559e-10,0
2021-07-25T23:44:08Z,-0.646,22.3856,-0.9336,-0.3207,1.346,1.275262,9.0129,103.889,15.453,219.8502,281.45,0.07024268236830328,3.3615e-9,0
2021-07-25T23:44:08Z,-0.646,22.3856,-0.9206,-0.3348,1.343,1.272749,9.015,103.89,15.453,220.6832,254.51,0.07009741238593055,3.6977e-8,0
2021-07-25T23:44:08Z,-0.646,22.3856,-0.9232,-0.3388,1.315,1.246352,9.0097,103.891,15.453,220.9716,240.85,0.06874252287158285,4.0675e-7,0
2021-07-25T23:44:08Z,-0.646,22.3849,-0.9362,-0.3001,1.276,1.209497,9.0145,103.866,15.454,220.7557,240.1,0.06685910825586636,0,0
2021-07-25T23:44:08Z,-0.646,22.3844,-0.9257,-0.2442,1.274,1.207217,9.0178,103.816,15.454,221.5998,262.94,0.06676312747302154,0,0
2021-07-25T23:44:08Z,-0.646,22.3825,-0.9192,-0.2469,1.286,1.218802,9.0156,103.823,15.454,223.2626,262.28,0.06734457912896184,0.001,0
2021-07-25T23:44:08Z,-0.646,22.3823,-0.9343,-0.2981,1.291,1.222866,9.0175,103.857,15.453,223.7376,227.49,0.06758630201486487,0.001,0
2021-07-25T23:44:08Z,-0.646,22.3796,-0.9366,-0.3483,1.326,1.2563550000000001,9.0177,103.846,15.453,222.8693,218.99,0.06928155235373974,0.001,0
2021-07-25T23:44:08Z,-0.645,22.3811,-0.9182,-0.339,1.711,1.623713,9.007,103.853,15.453,222.2288,236.84,0.08805955530381106,0.001,0
2021-07-25T23:44:08Z,-0.645,22.3753,-0.9027,-0.2539,6.09,5.791253,9.0099,103.873,15.453,222.0162,245.46,0.31265107054064534,0.006,0
2021-07-25T23:44:08Z,-0.646,22.3815,-0.9205,-0.2123,15.183,14.571912,9.0186,103.858,15.444,217.8035,243.24,0.8065147739652947,0.024,0
2021-07-25T23:44:08Z,-0.646,22.3686,-0.9614,-0.2479,25.529,25.019637,9.0128,103.817,15.418,209.8393,241.71,1.3926682466566858,0.054,0
2021-07-25T23:44:08Z,-0.644,22.3868,-0.978,-0.2035,35.111,35.162067,9.0117,103.696,15.381,205.8246,246.67,1.9498314414000195,0.089,0
2021-07-25T23:44:08Z,-0.623,22.3541,-0.9499,0.4272,39.831,40.524002,9.0232,103.522,15.35,205.5701,259.27,2.230560779977479,0.127,0
2021-07-25T23:44:08Z,-0.571,22.4563,-0.6404,7.2402,40.221,41.443443,8.9989,103.387,15.329,204.9555,273.66,2.248588671736783,0.161,0
2021-07-25T23:44:08Z,-0.509,23.5022,-0.078,19.7549,40.085,41.709685,8.8248,103.297,15.305,205.2769,284.77,2.1889785302231566,0.186,0
2021-07-25T23:44:08Z,-0.451,25.005,0.2234,26.5987,39.858,41.776023,8.5693,103.285,15.279,205.9275,294.49,2.105627933905817,0.197,0
2021-07-25T23:44:08Z,-0.393,25.9527,0.2856,26.7122,39.641,41.738206,8.402,103.375,15.27,204.4764,303.35,2.0513964071385686,0.196,0
2021-07-25T23:44:08Z,-0.343,26.5442,0.6176,20.4749,39.447,41.633571,8.3051,103.562,15.277,202.6168,309.55,2.0153479107485506,0.182,0
2021-07-25T23:44:08Z,-0.306,27.0698,1.2044,8.9318,39.305,41.526636,8.2173,103.877,15.287,202.0279,315.3,1.9856184031694548,0.166,0
2021-07-25T23:44:08Z,-0.269,27.4542,1.5239,2.6418,39.232,41.460929,8.1584,104.249,15.294,202.1741,322.02,1.965883252507729,0.151,0
2021-07-25T23:44:08Z,-0.23,27.6788,1.5439,2.1015,39.19,41.410392,8.1364,104.644,15.297,202.4062,328.06,1.9545154099839264,0.14,0
2021-07-25T23:44:08Z,-0.196,27.7895,1.5891,2.0557,39.096,41.296423,8.1295,105.106,15.299,201.479,332.99,1.9450800768538363,0.134,0
2021-07-25T23:44:08Z,-0.167,27.8322,1.6886,1.9516,38.991,41.161967,8.1537,105.558,15.301,199.5668,337.29,1.9378291105296332,0.128,0
2021-07-25T23:44:08Z,-0.135,27.8419,1.7366,1.8376,39.036,41.181071,8.1827,106.131,15.301,198.4731,341.5,1.9398106381312505,0.118,0
2021-07-25T23:44:08Z,-0.099,27.8288,1.7302,1.7764,39.163,41.273473,8.2113,107.63,15.303,198.494,345.66,1.9470291420859964,0.108,0
2021-07-25T23:44:08Z,-0.067,27.8114,1.7169,1.7603,39.223,41.263551,8.2531,110.155,15.307,198.7868,346,1.9508933852113042,0.103,0
