DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2022-12-12T08:22:23Z,-0.111,6.7333,4.59,1.7347,0.0426,0.5076,1.0345,28.338982,44.702,12.1463,100.885,142.1,3.7593948009191203,0.056,0
2022-12-12T08:22:23Z,-0.099,6.7164,4.59,1.8262,0.0426,0.5076,1.0646,28.405177,44.805,12.2183,100.934,141.64,3.7704813812730507,0.046,0
2022-12-12T08:22:23Z,-0.09,6.7058,4.59,1.8377,0.0426,0.5076,1.0947,28.431768,44.842,12.2756,100.887,142.78,3.774964459394552,0.038,0
2022-12-12T08:22:23Z,-0.081,6.6997,4.59,1.8529,0.0426,0.5076,1.0646,28.437725,44.844,12.3157,100.79,141.54,3.7758140853637423,0.031,0
2022-12-12T08:22:23Z,-0.074,6.6971,4.59,1.8148,0.0426,0.5076,1.1548,28.444435,44.845,12.3378,100.679,141.51,3.776189308959529,0.026,0
2022-12-12T08:22:23Z,-0.069,6.6976,4.59,1.7843,0.0426,0.5076,1.0345,28.461609,44.861,12.3436,100.564,141.7,3.7775699119701227,0.021,0
2022-12-12T08:22:23Z,-0.064,6.7009,4.59,1.7537,0.0426,0.5076,1.1698,28.489865000000002,44.894,12.3368,100.449,141.64,3.78016816590529,0.018,0
2022-12-12T08:22:23Z,-0.06,6.7063,4.59,1.7728,0.0852,0.423,1.0796,28.524861,44.938,12.3232,100.335,142.01,3.7835218780767335,0.015,0
2022-12-12T08:22:23Z,-0.057,6.713,4.59,1.7766,0.0852,0.423,1.0345,28.560088,44.982,12.3075,100.223,142.1,3.7867315264600045,0.012,0
2022-12-12T08:22:23Z,-0.054,6.7204,4.59,1.9445,0.0852,0.423,1.1097,28.589103,45.017,12.2912,100.112,142.69,3.7890554912143104,0.01,0
2022-12-12T08:22:23Z,-0.052,6.7282,4.59,1.9368,0.0852,0.423,0.9744,28.607762,45.037,12.2747,100,142.81,3.789989012065187,0.008,0
2022-12-12T08:22:23Z,-0.05,6.7363,4.59,1.9445,0.0426,0.2961,1.1999,28.617082,45.043,12.2584,99.879,143,3.7896334944329366,0.007,0
2022-12-12T08:22:23Z,-0.048,6.7444,4.59,1.9483,0.0426,0.2961,1.1398,28.623509,45.045,12.2422,99.753,139.71,3.788919505097777,0.006,0
2022-12-12T08:22:23Z,-0.047,6.7519,4.59,2.0818,0.0426,0.2961,1.0947,28.632716,45.052,12.2263,99.639,144.59,3.788720029650279,0.005,0
2022-12-12T08:22:23Z,-0.046,6.7588,4.59,2.0856,0.0426,0.2961,1.1398,28.643198,45.061,12.2105,99.545,143.18,3.7887660178066334,0.004,0
2022-12-12T08:22:23Z,-0.045,6.765,4.59,2.0627,0.0426,0.2961,1.0796,28.649831,45.065,12.1939,99.467,144.31,3.7884410616705964,0.003,0
2022-12-12T08:22:23Z,-0.044,6.7707,4.59,2.078,0.0426,0.4653,1.1247,28.650424,45.059,12.1768,99.405,144.03,3.7872754279330314,0.003,0
2022-12-12T08:22:23Z,-0.044,6.776,4.59,1.8873,0.0426,0.4653,1.0345,28.649095,45.051,12.1613,99.353,143.71,3.7859749791185044,0.002,0
2022-12-12T08:22:23Z,-0.043,6.7811,4.59,1.9025,0.0426,0.4653,1.0646,28.64945,45.046,12.1483,99.31,145.13,3.7849656014971846,0.002,0
2022-12-12T08:22:23Z,-0.043,6.7859,4.59,1.9292,0.0426,0.4653,1.1247,28.651583,45.044,12.1373,99.281,145.03,3.784258212995557,0.002,0
2022-12-12T08:22:23Z,-0.042,6.7905,4.59,1.8873,0.0426,0.3384,1.1398,28.656065,45.047,12.1284,99.257,144.5,3.784020611731813,0.002,0
2022-12-12T08:22:23Z,-0.042,6.7948,4.59,2.1657,0.0426,0.3384,1.0796,28.660129,45.049,12.1207,99.227,144.53,3.7837265917567677,0.002,0
2022-12-12T08:22:23Z,-0.041,6.7987,4.59,2.1581,0.0426,0.3384,1.1698,28.66882,45.059,12.1143,99.196,144.03,3.7841926848491614,0.003,0
2022-12-12T08:22:23Z,-0.04,6.8023,4.59,2.1505,0.0426,0.3384,1.1247,28.692374,45.094,12.1096,99.168,143.81,3.786929511187366,0.003,0
2022-12-12T08:22:23Z,-0.04,6.8055,4.59,2.1581,0.0426,0.3384,1.0947,28.719254,45.134,12.1057,99.146,145,3.7901574921836265,0.003,0
2022-12-12T08:22:23Z,-0.039,6.8084,4.59,2.1924,0.0426,0.3384,1.1097,28.734849,45.155,12.1012,99.133,145.44,3.7917175373838474,0.004,0
2022-12-12T08:22:23Z,-0.037,6.8107,4.59,2.2382,0.0426,0.3384,1.1548,28.741336,45.162,12.0967,99.132,99.197,3.792090494650462,0.004,0
2022-12-12T08:22:23Z,-0.036,6.8126,4.59,2.2344,0.0426,0.3384,1.1398,28.746386,45.165,12.0928,99.142,96.58,3.79214950553414,0.004,0
2022-12-12T08:22:23Z,-0.035,6.8143,4.59,2.2039,0.0426,0.423,1.0646,28.755306,45.173,12.0895,99.163,105.99,3.792678018438996,0.004,0
2022-12-12T08:22:23Z,-0.034,6.8163,4.59,2.0246,0.0426,0.423,1.1097,28.764535,45.181,12.0873,99.189,128.3,3.7931734118900615,0.003,0
2022-12-12T08:22:23Z,-0.034,6.8188,4.59,2.0437,0.0426,0.423,1.1097,28.768613,45.179,12.0864,99.215,95.226,3.792718786713843,0.003,0
2022-12-12T08:22:23Z,-0.033,6.822,4.59,2.0322,0.0426,0.423,1.0796,28.768629,45.17,12.0867,99.236,89.8,3.7915608235246574,0.002,0
2022-12-12T08:22:23Z,-0.033,6.8261,4.59,2.0093,0.0426,0.423,1.0496,28.768547,45.161,12.0879,99.246,102.66,3.7903038825720565,0.002,0
2022-12-12T08:22:23Z,-0.032,6.8313,4.59,2.017,0.0426,0.54990000000000006,1.0195,28.768346,45.152,12.0896,99.247,99.197,3.7889261950646267,0.002,0
2022-12-12T08:22:23Z,-0.031,6.8373,4.59,2.0246,0.0426,0.54990000000000006,1.0796,28.765991,45.14,12.091,99.239,95.724,3.7871925218018,0.002,0
2022-12-12T08:22:23Z,-0.031,6.8435,4.59,2.0208,0.0426,0.54990000000000006,1.0796,28.762835,45.127,12.0916,99.224,101.44,3.785348092998866,0.003,0
2022-12-12T08:22:23Z,-0.03,6.8498,4.59,2.0284,0.0426,0.54990000000000006,1.1247,28.760017,45.114,12.0911,99.206,87.45,3.7834932550882208,0.003,0
2022-12-12T08:22:23Z,-0.029,6.8558,4.59,2.1085,0.0426,0.423,1.1548,28.754805,45.098,12.0893,99.187,83.622,3.781403901979916,0.004,0
2022-12-12T08:22:23Z,-0.028,6.8617,4.59,2.0818,0.0426,0.423,1.1398,28.743829,45.073,12.0865,99.17,97.742,3.7785220521209224,0.005,0
2022-12-12T08:22:23Z,-0.027,6.8674,4.59,2.0742,0.0426,0.423,1.1097,28.724163,45.035,12.083,99.153,89.644,3.7745018224361893,0.006,0
2022-12-12T08:22:23Z,-0.025,6.873,4.59,2.1085,0.0426,0.423,1.1097,28.688583,44.971,12.0791,99.142,94.217,3.7681719082944367,0.007,0
2022-12-12T08:22:23Z,-0.024,6.8785,4.5,2.12,0.0426,0.3384,1.3953,28.64344,44.891,12.0752,99.144,86.13,3.7604270528005683,0.009,0
2022-12-12T08:22:23Z,-0.021,6.884,4.5,2.1505,0.0426,0.3384,1.3802,28.628174,44.857,12.0714,99.162,79.459,3.7567915593130072,0.012,0
2022-12-12T08:22:23Z,-0.018,6.8895,4.5,2.1505,0.0426,0.3384,1.3051,28.654552,44.882,12.0677,99.196,83.786,3.7584229127681,0.015,0
2022-12-12T08:22:23Z,-0.014,6.8954,4.5,2.1238,0.0426,0.3384,1.3802,28.674172,44.883,12.0646,99.248,84.793,3.757868358536305,0.018,0
2022-12-12T08:22:23Z,-0.009,6.9016,4.59,2.078,0.0426,0.4653,1.0796,28.656628,44.81,12.0629,99.329,82.593,3.7506792576459125,0.02,0
