Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2020-06-29T05:00:17Z,-0.684,27.505,-0.9318,-0.0116,1.109,1.16304,5.3429,96.697,-1.96,958.647,582.38,0.05464752906479597,0.002,0
2020-06-29T05:00:17Z,-0.684,27.5035,-0.9278,-0.1929,5.303,5.550942,5.3429,96.694,-1.215,1102.3585,751.56,0.2442043295461645,0.012,0
2020-06-29T05:00:17Z,-0.684,27.5033,-0.7755,-1.5107,14.58,15.221354,5.3417,96.736,0.788,863.2418,800.84,0.6930205449468861,0.033,0
2020-06-29T05:00:17Z,-0.683,27.5008,-0.4924,-3.8256,24.55,25.550901,5.3444,96.788,3.225,343.9344,851.39,1.1967913158445176,0.062,0
2020-06-29T05:00:17Z,-0.675,27.5027,-0.3366,-4.9739,30.754,31.916557,5.3433,96.815,5.059,183.273,891.74,1.5177623674019083,0.094,0
2020-06-29T05:00:17Z,-0.645,27.4956,-0.3127,-4.1337,32.738,33.897793,5.3418,96.845,6.282,242.606,916.63,1.6216825151319367,0.128,0
2020-06-29T05:00:17Z,-0.594,27.3376,-0.2037,6.1966,32.693,33.772891,5.3608,96.91,7.137,239.477,921.83,1.6246474602912,0.159,0
2020-06-29T05:00:17Z,-0.539,27.0636,-0.0014,25.2045,32.408,33.388417,5.3909,97.003,7.723,235.6102,903.78,1.6188899248209745,0.183,0
2020-06-29T05:00:17Z,-0.489,26.8757,0.1115,35.5196,32.179,33.055978,5.4093,97.141,8.121,230.4398,868.72,1.6131203223091677,0.195,0
2020-06-29T05:00:17Z,-0.435,26.7651,0.1405,35.6419,32.08,32.862228,5.421,97.353,8.391,224.5413,825.46,1.6116027066482579,0.194,0
2020-06-29T05:00:17Z,-0.382,26.6527,0.292,26.9919,32.06,32.758757,5.4363,97.648,8.571,220.7348,788.89,1.614343095263553,0.187,0
2020-06-29T05:00:17Z,-0.336,26.5099,0.5605,11.0325,32.07,32.693057,5.455,98.024,8.691,218.6583,770.74,1.6197309201417176,0.18,0
2020-06-29T05:00:17Z,-0.295,26.353,0.7168,2.3258,32.149,32.7022,5.4775,98.49,8.768,217.4171,770.35,1.6293281524965237,0.177,0
2020-06-29T05:00:17Z,-0.255,26.2086,0.7324,1.5087,32.374,32.869198,5.5037,99.023,8.81,216.3976,785.15,1.6464031158086465,0.175,0
2020-06-29T05:00:17Z,-0.214,26.0784,0.7398,1.3937,32.675,33.125935,5.534,99.598,8.82,216.0531,811.74,1.6671858815669467,0.173,0
2020-06-29T05:00:17Z,-0.168,25.9627,0.7683,1.3472,32.852,33.2684,5.5658,100.19,8.809,216.1781,830.27,1.6808593901646403,0.169,0
2020-06-29T05:00:17Z,-0.118,25.8518,0.7907,1.3238,32.859,33.259263,5.6048,100.725,8.793,215.93,747.47,1.6852031678052524,0.16,0
2020-06-29T05:00:17Z,-0.072,25.749,0.8014,1.3864,32.736,33.14234,5.6462,101.129,8.773,215.2905,690.34,1.6822054621738618,0.145,0
2020-06-29T05:00:17Z,-0.033,25.6802,0.8307,1.4519,32.518,32.933322,5.6858,101.339,8.753,214.2102,738.42,1.6728071102706026,0.124,0
2020-06-29T05:00:17Z,-0.006,25.6194,0.8875,1.3944,32.23,32.635498,5.7283,101.248,8.739,213.4502,649.34,1.6592900397660726,0.098,0
2020-06-29T05:00:17Z,0.014,25.5845,0.9252,1.3428,31.966,32.333034,5.7641,100.799,8.729,214.7913,546.74,1.6461443037951253,0.073,0
2020-06-29T05:00:17Z,0.029,25.6156,0.9329,1.3768,31.89,32.194732,5.7843,100.054,8.709,216.9175,549.98,1.6409162335199479,0.054,0
2020-06-29T05:00:17Z,0.034,25.6426,0.9338,1.3947,31.926,32.168677,5.7959,98.962,8.682,216.7016,483.06,1.6419293834640776,0.041,0
2020-06-29T05:00:17Z,0.035,25.6393,0.9552,1.353,31.947,32.144805,5.7942,97.453,8.655,215.6231,433.65,1.6431872497723403,0.031,0
2020-06-29T05:00:17Z,0.042,25.5874,1.0102,1.3192,31.987,32.159806,5.7693,95.642,8.633,214.7178,516.18,1.647185652013278,0.024,0
