DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2022-10-11T12:09:38Z,-0.123,14.8232,4.23,1.6431,0.0852,0.9306,2.9885,33.09898,41.554,8.4837,83.122,1880.6,2.7923204354595113,0.138,0
2022-10-11T12:09:38Z,-0.1,14.8212,4.23,1.6507,0.0852,0.9306,2.9133,33.160539,41.633,8.48,83.088,1877.7,2.7981077754380848,0.131,0
2022-10-11T12:09:38Z,-0.08,14.8218,4.32,1.666,0,1.0998000000000001,2.9434,33.195411,41.676,8.4764,83.054,1871.6,2.80113834003873,0.121,0
2022-10-11T12:09:38Z,-0.062,14.8225,4.32,1.666,0,1.0998000000000001,3.0185,33.208933,41.693,8.4726,83.019,1870,2.8023033191618616,0.109,0
2022-10-11T12:09:38Z,-0.047,14.8216,4.32,1.7118,0,1.0998000000000001,2.9734,33.204712,41.688,8.466,82.955,1870.8,2.80200919406033,0.098,0
2022-10-11T12:09:38Z,-0.034,14.8184,4.32,1.6965,0,1.0998000000000001,2.9885,33.187563,41.67,8.4566,82.864,1868.4,2.800948957436856,0.087,0
2022-10-11T12:09:38Z,-0.022,14.8135,4.32,1.7499,0.0426,1.0998000000000001,2.9734,33.164796,41.647,8.4485,82.786,1873.7,2.799651752382962,0.076,0
2022-10-11T12:09:38Z,-0.011,14.8083,4.32,1.6927,0.0426,1.0998000000000001,2.9133,33.140239,41.621,8.4446,82.752,1879.4,2.7981610338315432,0.067,0
2022-10-11T12:09:38Z,-0,14.8039,4.32,1.8949,0.0426,1.0998000000000001,3.0185,33.119226,41.6,8.4447,82.759,789.71,2.7969708513493132,0.059,0
2022-10-11T12:09:38Z,0.009,14.8002,4.32,1.8911,0.0426,1.0998000000000001,2.8832,33.104076,41.584,8.4466,82.787,1246.4,2.796088503841656,0.052,0
2022-10-11T12:09:38Z,0.017,14.7973,4.32,1.9216,0.0426,1.0998000000000001,2.9885,33.090747,41.57,8.4487,82.819,1251,2.79529242240953,0.047,0
2022-10-11T12:09:38Z,0.023,14.7965,4.32,1.9254,0.0426,1.0998000000000001,3.0486,33.083607,41.562,8.4517,82.858,1447.4,2.7947767152736125,0.042,0
2022-10-11T12:09:38Z,0.029,14.7991,4.32,1.9674,0.0426,1.0998000000000001,2.9584,33.088673,41.566,8.4566,82.912,1303.7,2.794878416407334,0.037,0
2022-10-11T12:09:38Z,0.033,14.8058,4.32,1.9483,0.0426,1.0998000000000001,3.0185,33.103334,41.577,8.4629,82.975,1442.7,2.7951903517682037,0.033,0
2022-10-11T12:09:38Z,0.037,14.8164,4.32,1.9445,0.0426,1.0575,2.9734,33.12358,41.592,8.4692,83.035,1376.2,2.7955119615382027,0.028,0
2022-10-11T12:09:38Z,0.04,14.83,4.32,1.9368,0.0426,1.0575,3.0035,33.146889,41.607,8.4751,83.092,1342.5,2.7956209241107732,0.024,0
2022-10-11T12:09:38Z,0.043,14.845,4.32,2.0131,0.0426,1.0575,2.9434,33.169575,41.619,8.481,83.148,1282.4,2.7954163006235153,0.02,0
2022-10-11T12:09:38Z,0.046,14.86,4.32,2.0131,0.0426,1.0575,2.9885,33.187786,41.627,8.4867,83.202,1303.7,2.794926060039754,0.017,0
2022-10-11T12:09:38Z,0.049,14.8735,4.32,2.0551,0.0426,1.0575,3.0185,33.2044,41.634,8.4903,83.236,1414.7,2.794470794836358,0.015,0
2022-10-11T12:09:38Z,0.052,14.885,4.32,2.036,0.0426,0.9729,2.9584,33.219886,41.641,8.4896,83.229,1333.5,2.7941570976283407,0.013,0
2022-10-11T12:09:38Z,0.055,14.8945,4.32,2.0093,0.0426,0.9729,2.9734,33.230454,41.644,8.4842,83.178,1336.7,2.7936994361957543,0.012,0
2022-10-11T12:09:38Z,0.059,14.9022,4.32,2.0093,0.0426,0.9729,2.8231,33.240901,41.649,8.4747,83.09,1242.9,2.7935118062330675,0.012,0
2022-10-11T12:09:38Z,0.064,14.9086,4.32,2.0093,0.0426,0.9729,3.0035,33.254014,41.659,8.4628,82.98,1268.8,2.793772666431507,0.013,0
2022-10-11T12:09:38Z,0.07,14.9138,4.32,2.0398,0.0426,0.9729,2.9584,33.265369,41.668,8.4509,82.872,1296.4,2.794046874792363,0.014,0
2022-10-11T12:09:38Z,0.079,14.9177,4.32,2.0971,0.0426,0.9729,2.9434,33.274033,41.674,8.4418,82.792,1118.8,2.794198863654188,0.017,0
2022-10-11T12:09:38Z,0.088,14.9203,4.32,2.1085,0.0426,0.9729,2.8983,33.278355,41.677,8.4378,82.762,677.25,2.7942287245191557,0.02,0
2022-10-11T12:09:38Z,0.096,14.9208,4.32,2.1161,0.0426,0.9729,2.9133,33.275529,41.673,8.4406,82.799,850.82,2.793907863979927,0.023,0
2022-10-11T12:09:38Z,0.103,14.9176,4.32,2.0551,0.0852,1.0152,2.9434,33.26876,41.668,8.4502,82.9,836.34,2.7937771588672287,0.026,0
2022-10-11T12:09:38Z,0.108,14.9091,4.32,1.9635,0.0852,1.0152,2.8983,33.260206,41.666,8.4647,83.046,876.53,2.7942350517235632,0.027,0
2022-10-11T12:09:38Z,0.11,14.8956,4.32,1.9712,0.0852,1.0152,2.8532,33.247584,41.665,8.4821,83.218,966.57,2.7951180252699785,0.027,0
2022-10-11T12:09:38Z,0.112,14.8788,4.32,1.9902,0.0852,1.0152,2.9584,33.231489,41.662,8.5007,83.401,1007.1,2.796092307086197,0.025,0
2022-10-11T12:09:38Z,0.112,14.8611,4.32,1.9559,0.0426,1.0998000000000001,3.0185,33.217529,41.663,8.5184,83.575,944.77,2.797416622333923,0.021,0
2022-10-11T12:09:38Z,0.112,14.8447,4.32,1.6774,0.0426,1.0998000000000001,2.7931,33.207923,41.668,8.5333,83.721,992.11,2.798935615462176,0.016,0
2022-10-11T12:09:38Z,0.112,14.8309,4.32,1.7003,0.0426,1.0998000000000001,2.7329,33.200107,41.673,8.5442,83.828,894.03,2.800271296712638,0.011,0
2022-10-11T12:09:38Z,0.113,14.8202,4.32,1.7308,0.0426,1.0998000000000001,2.8832,33.193977,41.676,8.5503,83.887,1592.6,2.801244813726333,0.007,0
2022-10-11T12:09:38Z,0.113,14.8122,4.32,1.7194,0.0426,1.0998000000000001,2.9133,33.18988,41.679,8.5517,83.897,1044.8,2.802027068473558,0.004,0
2022-10-11T12:09:38Z,0.114,14.8064,4.32,1.7652,0.0426,1.1844,2.8081,33.186721,41.681,8.5489,83.865,1310.3,2.802581851672209,0.002,0
2022-10-11T12:09:38Z,0.115,14.8026,4.32,1.7995,0.0426,1.1844,2.7179,33.18366,41.682,8.5425,83.797,1112,2.8029232354380706,0.002,0
2022-10-11T12:09:38Z,0.115,14.7998,4.32,1.7766,0.0426,1.1844,2.8682,33.179879,41.68,8.5335,83.704,1297.8,2.8029790187811865,0.002,0
2022-10-11T12:09:38Z,0.116,14.7973,4.32,1.769,0.0426,1.1844,2.8081,33.17437,41.675,8.5227,83.593,858.43,2.802798899499951,0.002,0
2022-10-11T12:09:38Z,0.117,14.7947,4.32,1.9025,0.0426,1.0998000000000001,2.763,33.169624,41.672,8.5102,83.467,1156.6,2.8027689688206596,0.002,0
2022-10-11T12:09:38Z,0.117,14.7922,4.32,1.8949,0.0426,1.0998000000000001,2.8532,33.168337,41.673,8.4966,83.331,1177.9,2.803018052970827,0.003,0
2022-10-11T12:09:38Z,0.118,14.79,4.32,1.8949,0.0426,1.0998000000000001,2.7931,33.166205,41.673,8.4831,83.194,1197.5,2.8031743059006287,0.003,0
2022-10-11T12:09:38Z,0.118,14.788,4.32,1.8949,0.0426,1.0998000000000001,2.778,33.162659,41.671,8.4705,83.066,940.26,2.8031733037481024,0.003,0
2022-10-11T12:09:38Z,0.119,14.7863,4.32,1.8873,0.0426,1.0575,2.778,33.160713,41.67,8.4592,82.95,797.64,2.803222498467807,0.002,0
2022-10-11T12:09:38Z,0.119,14.7849,4.32,1.8987,0.0426,1.0575,2.778,33.15589,41.665,8.4489,82.845,1078.2,2.8029642036842795,0.002,0
2022-10-11T12:09:38Z,0.119,14.7842,4.32,1.8949,0.0426,1.0575,2.8081,33.146901,41.655,8.4394,82.751,1143.9,2.8022983979208074,0.002,0
2022-10-11T12:09:38Z,0.119,14.784,4.32,1.9025,0.0426,1.0575,2.748,33.139272,41.645,8.4309,82.669,1092.4,2.8015970754672015,0.002,0
2022-10-11T12:09:38Z,0.119,14.7845,4.32,1.9788,0.0852,1.0998000000000001,2.8532,33.138889,41.644,8.4232,82.597,1151.6,2.8014900190828076,0.001,0
2022-10-11T12:09:38Z,0.119,14.7854,4.32,1.9635,0.0852,1.0998000000000001,2.8832,33.149612,41.657,8.416,82.53,944.36,2.802356305247149,0.001,0
2022-10-11T12:09:38Z,0.119,14.7865,4.32,1.9521,0.0852,1.0998000000000001,2.7329,33.164396000000004,41.674,8.4098,82.47,1079.1,2.8034944933464736,0.001,0
2022-10-11T12:09:38Z,0.119,14.7874,4.32,1.9712,0.0852,1.0998000000000001,2.8832,33.173324,41.684,8.4054,82.427,990.81,2.804146048507579,0,0
2022-10-11T12:09:38Z,0.119,14.7881,4.32,1.9521,0.0852,1.0998000000000001,2.8532,33.176795,41.688,8.4037,82.409,873.87,2.8043825369151962,0,0
2022-10-11T12:09:38Z,0.119,14.7884,4.32,1.9521,0.0426,1.1844,2.763,33.177715,41.689,8.4047,82.418,1106.9,2.804432763756752,-0,0
2022-10-11T12:09:38Z,0.119,14.7885,4.32,1.9635,0.0426,1.1844,2.778,33.17633,41.687,8.4082,82.452,978.83,2.8042825189342873,0,0
2022-10-11T12:09:38Z,0.119,14.7881,4.32,1.9864,0.0426,1.1844,2.8231,33.176231,41.687,8.4143,82.513,923.86,2.8043109489379328,0,0
2022-10-11T12:09:38Z,0.12,14.7872,4.32,2.078,0.0426,1.1844,2.7931,33.181352,41.695,8.4227,82.598,1070.3,2.804947300218368,0.001,0
2022-10-11T12:09:38Z,0.121,14.786,4.32,2.1009,0.0426,1.1844,2.763,33.189099,41.706,8.4322,82.696,1280.4,2.805819691213319,0.001,0
2022-10-11T12:09:38Z,0.123,14.7846,4.32,2.1009,0.0426,1.1844,2.7931,33.195595,41.715,8.442,82.799,895.39,2.8065632577923547,0.002,0
2022-10-11T12:09:38Z,0.125,14.7836,4.32,2.0932,0.0426,1.1844,2.8832,33.200594,41.723,8.4519,82.904,1142.1,2.8072068231020313,0.003,0
2022-10-11T12:09:38Z,0.127,14.783,4.32,2.0589,0.0426,1.1844,2.748,33.205427,41.73,8.4623,83.014,1073.8,2.8077503950404963,0.004,0
2022-10-11T12:09:38Z,0.129,14.7829,4.32,2.0665,0.0852,1.269,2.7179,33.209404,41.735,8.4732,83.13,1207.7,2.808115228088265,0.005,0
2022-10-11T12:09:38Z,0.133,14.7834,4.32,2.0932,0.0852,1.269,2.9283,33.211605,41.737,8.4843,83.247,1238.3,2.8082226568569517,0.007,0
2022-10-11T12:09:38Z,0.136,14.7844,4.32,2.0894,0.0852,1.269,2.8983,33.214597,41.74,8.4953,83.359,1126.8,2.8083660184795685,0.008,0
2022-10-11T12:09:38Z,0.141,14.7864,4.32,2.0894,0.0852,1.269,2.748,33.221158,41.746,8.5054,83.459,882.26,2.80865287212737,0.01,0
2022-10-11T12:09:38Z,0.147,14.7898,4.32,2.0742,0.0852,1.1844,2.8532,33.227096,41.75,8.5131,83.532,959.04,2.8086968442787708,0.012,0
2022-10-11T12:09:38Z,0.152,14.7949,4.32,2.1009,0.0852,1.1844,2.8382,33.224094,41.741,8.5171,83.569,1046.6,2.807689700409076,0.014,0
2022-10-11T12:09:38Z,0.159,14.7999,4.32,2.0856,0.0852,1.1844,2.748,33.207391,41.715,8.5171,83.568,1058.7,2.805473853641628,0.017,0
2022-10-11T12:09:38Z,0.167,14.8015,4.32,2.0894,0.0852,1.1844,2.8832,33.176493,41.674,8.5144,83.54,1079.4,2.802427211324522,0.02,0
2022-10-11T12:09:38Z,0.179,14.7975,4.32,2.0932,0.0852,1.1844,2.8231,33.137025,41.628,8.5107,83.505,1061.7,2.7994205311356777,0.023,0
2022-10-11T12:09:38Z,0.195,14.7874,4.32,2.1085,0.0852,1.0575,2.8231,33.094303,41.585,8.5073,83.472,968.88,2.797060360393648,0.029,0
2022-10-11T12:09:38Z,0.215,14.7719,4.32,2.0894,0.0852,1.0575,2.6879,33.046836,41.542,8.5045,83.446,871.59,2.7950815623671423,0.036,0
2022-10-11T12:09:38Z,0.237,14.7525,4.32,2.078,0.0852,1.0575,3.0335,33.00177,41.506,8.5028,83.431,1010.4,2.7938785943597324,0.046,0
2022-10-11T12:09:38Z,0.262,14.7317,4.32,2.0704,0.0852,1.0575,3.0335,32.970848,41.488,8.5031,83.433,879.77,2.794062726851494,0.056,0
2022-10-11T12:09:38Z,0.288,14.713,4.32,2.0742,0.0426,1.269,2.9734,32.953745,41.486,8.5055,83.453,940.46,2.7952443902975355,0.068,0
2022-10-11T12:09:38Z,0.316,14.6988,4.32,2.0894,0.0426,1.269,2.9885,32.94194,41.486,8.5087,83.481,818.72,2.796250895534237,0.079,0
2022-10-11T12:09:38Z,0.345,14.6901,4.32,2.284,0.0426,1.269,2.8983,32.932282,41.483,8.5111,83.502,751.7,2.796652314803279,0.089,0
2022-10-11T12:09:38Z,0.377,14.6865,4.32,2.2725,0.0426,1.269,2.9734,32.930119,41.484,8.512,83.507,813.4,2.7969784148124446,0.098,0
2022-10-11T12:09:38Z,0.413,14.6858,4.32,2.2916,0.0426,1.3113,2.9133,32.930913,41.486,8.5113,83.499,718.01,2.7971702222823573,0.106,0
2022-10-11T12:09:38Z,0.453,14.683,4.32,2.2764,0.0426,1.3113,2.8832,32.919033,41.474,8.5095,83.48,772.06,2.7965070253469273,0.116,0
2022-10-11T12:09:38Z,0.497,14.6714,4.32,2.5358,0.0426,1.3113,2.9434,32.88339,41.441,8.5066,83.452,546.51,2.79496200594703,0.126,0
2022-10-11T12:09:38Z,0.544,14.6462,4.32,2.5091,0.0426,1.3113,3.0035,32.834285,41.405,8.503,83.417,535.35,2.794165838805624,0.137,0
2022-10-11T12:09:38Z,0.592,14.6102,4.32,2.5129,0.0852,1.269,2.9133,32.792284,41.39,8.4992,83.382,494.85,2.795643746850546,0.149,0
