DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2023-10-31T15:01:09Z,-0.126,14.233,2.07,14.0792,0.1278,1.692,4.266,34.746955,43.571,6.3441,62.836,77.785,2.981206195314108,0.176,0
2023-10-31T15:01:09Z,-0.082,14.5119,3.78,14.0449,0.1278,3.1302,4.0857,34.788555,43.591,6.3179,63.219,73.034,2.961501567378995,0.157,0
2023-10-31T15:01:09Z,-0.044,14.6933,3.78,14.5255,0.1278,3.1302,3.3492,34.871234,43.667,6.3139,63.624,67.202,2.9533405450585155,0.137,0
2023-10-31T15:01:09Z,-0.012,14.8017,3.78,14.5026,0.1278,3.1302,3.4394,34.981393,43.774,6.3282,64.057,65.33,2.9529102903982554,0.116,0
2023-10-31T15:01:09Z,0.014,14.8598,3.78,14.5255,0.1278,3.1302,3.5145,35.098895,43.888,6.3554,64.537,66.404,2.9567396734067,0.095,0
2023-10-31T15:01:09Z,0.035,14.8932,3.78,14.5446,0.1278,3.1302,3.4694,35.201602,43.985,6.3892,65.098,66.505,2.9611900889995586,0.077,0
2023-10-31T15:01:09Z,0.051,14.9212,3.69,14.0678,0.1278,3.0456,3.4394,35.281254,44.058,6.426,65.809,65.715,2.964319843280982,0.06,0
2023-10-31T15:01:09Z,0.063,14.9508,3.69,14.0411,0.1278,3.0456,3.4394,35.337308,44.109,6.4655,66.799,66.015,2.9657508174843334,0.046,0
2023-10-31T15:01:09Z,0.072,14.9815,3.69,14.0449,0.1278,3.0456,3.5295,35.368868,44.137,6.5095,68.193,66.159,2.9654520621408915,0.035,0
2023-10-31T15:01:09Z,0.079,15.0102,3.69,14.0182,0.1278,3.0456,3.3943,35.38435,44.155,6.562,69.878,68.843,2.9645884773464135,0.027,0
2023-10-31T15:01:09Z,0.084,15.0346,3.6,14.1517,0.1278,3.0033,3.6197,35.395805,44.173,6.6302,71.473,68.992,2.9640474870988194,0.02,0
2023-10-31T15:01:09Z,0.087,15.0528,3.6,14.1517,0.1278,3.0033,3.7249,35.406287,44.191,6.7274,72.656,68.738,2.9639706908614194,0.015,0
2023-10-31T15:01:09Z,0.09,15.0626,3.6,14.1402,0.1278,3.0033,3.6197,35.414629,44.205,6.8664,73.281,68.663,2.964236774260443,0.012,0
