DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2022-07-07T08:47:21Z,-0.138,27.4421,0.1611,3.5028,91.858924,86.465,6.7237,85.981,8.33,82.6563,1264.6,4.56829509790385,0.234,0
2022-07-07T08:47:21Z,-0.079,27.8475,0.2548,1.5634,91.688649,86.309,6.6786,86.312,8.325,83.896,1267.3,4.521020897005718,0.196,0
2022-07-07T08:47:21Z,-0.044,28.0376,0.2798,1.3668,91.560751,86.222,6.6724,86.63,8.324,85.1974,1195.9,4.498319299745389,0.155,0
2022-07-07T08:47:21Z,-0.026,28.1095,0.3054,1.1595,91.457001,86.176,6.6891,86.929,8.323,86.4324,1045.5,4.48904249050176,0.121,0
2022-07-07T08:47:21Z,-0.01,28.117,0.323,0.7994,91.451493,86.222,6.7149,87.203,8.323,87.3851,958.35,4.490914595937247,0.099,0
2022-07-07T08:47:21Z,0.013,28.1166,0.3269,0.6,91.557651,86.368,6.7405,87.44,8.326,87.6824,916.35,4.499111172445095,0.09,0
2022-07-07T08:47:21Z,0.039,28.0936,0.3279,0.6277,91.723109,86.57,6.7692,87.641,8.333,87.4454,752.61,4.51255410627319,0.099,0
2022-07-07T08:47:21Z,0.063,28.057,0.326,0.6899,91.862308,86.747,6.7955,87.86,8.342,87.6174,605.37,4.52589003661639,0.124,0
2022-07-07T08:47:21Z,0.084,28.0239,0.3211,0.7019,91.905298,86.812,6.8243,88.521,8.351,88.8155,523.92,4.532641889295456,0.159,0
2022-07-07T08:47:21Z,0.114,27.9977,0.3271,0.6713,91.861339,86.772,6.8412,89.534,8.36,90.6603,420.97,4.53286541851402,0.202,0
2022-07-07T08:47:21Z,0.169,27.9721,0.3398,0.6619,91.775904,86.695,6.8675,89.638,8.369,92.2841,352.85,4.530955870187588,0.246,0
2022-07-07T08:47:21Z,0.25,27.9353,0.3497,0.6899,91.698917,86.634,6.8709,88.127,8.377,93.6506,325.05,4.53099530238863,0.284,0
2022-07-07T08:47:21Z,0.343,27.9203,0.3638,0.6684,91.62991,86.585,6.9089,85.477,8.383,94.9645,307.95,4.5296538982616905,0.307,0
2022-07-07T08:47:21Z,0.44,27.9288,0.3771,0.6073,91.577367,86.559,7.0507,82.342,8.387,96.039,294.96,4.527389836791279,0.307,0
2022-07-07T08:47:21Z,0.531,27.9252,0.3854,0.6007,91.572272,86.582,7.0778,79.052,8.391,97.0925,281.49,4.529015700303117,0.284,0
2022-07-07T08:47:21Z,0.605,27.9172,0.4146,0.6557,91.568266,86.615,6.9368,75.899,8.395,98.2375,272.3,4.531618960944297,0.244,0
2022-07-07T08:47:21Z,0.659,27.9083,0.472,0.6924,91.528861,86.627,6.7095,73.315,8.399,99.3,267.91,4.533129390867679,0.197,0
2022-07-07T08:47:21Z,0.695,27.8928,0.5136,0.703,91.477265,86.628,6.4603,71.726,8.403,100.3032,264.14,4.5346457922062,0.152,0
2022-07-07T08:47:21Z,0.72,27.8769,0.5181,0.7153,91.389435,86.583,6.1988,71.394,8.407,101.2467,260.29,4.53361659211918,0.117,0
2022-07-07T08:47:21Z,0.739,27.8563,0.51,0.7043,91.229868,86.453,5.9373,72.033,8.41,102.103,256.68,4.528252432108218,0.093,0
2022-07-07T08:47:21Z,0.755,27.824,0.506,0.6727,91.073948,86.317,5.7301,72.987,8.413,102.9133,252.97,4.523649030422163,0.079,0
2022-07-07T08:47:21Z,0.773,27.788,0.5038,0.6405,91.030218,86.283,5.5936,73.747,8.415,103.7308,247.67,4.525128049204959,0.073,0
2022-07-07T08:47:21Z,0.793,27.766,0.4997,0.622,91.082624,86.341,5.5817,74.144,8.415,104.503,241.73,4.5304676364690435,0.069,0
2022-07-07T08:47:21Z,0.813,27.7541,0.4985,0.6544,91.135318,86.4,5.6544,74.185,8.416,105.1939,238.93,4.53491359032372,0.065,0
2022-07-07T08:47:21Z,0.83,27.747,0.5051,0.7244,91.158649,86.428,5.7458,73.859,8.417,105.8889,239.1,4.537161370323807,0.06,0
2022-07-07T08:47:21Z,0.844,27.7457,0.5131,0.7513,91.173957,86.449,5.8082,73.125,8.416,106.5404,240.67,4.538466792343702,0.055,0
2022-07-07T08:47:21Z,0.855,27.7387,0.5207,0.7411,91.19323,86.477,5.8382,72.002,8.415,107.1335,244.88,4.540706457423877,0.051,0
2022-07-07T08:47:21Z,0.865,27.7323,0.5217,0.7036,91.200895,86.495,5.8432,70.653,8.415,107.7269,253.4,4.542326405777087,0.05,0
2022-07-07T08:47:21Z,0.876,27.7307,0.5087,0.6387,91.203039,86.503,5.8184,69.268,8.415,108.5523,264.85,4.5429283371989335,0.052,0
2022-07-07T08:47:21Z,0.89,27.7274,0.4967,0.6057,91.219131,86.523,5.7628,68.021,8.415,112.3815,277.55,4.544367637922618,0.056,0
2022-07-07T08:47:21Z,0.906,27.721,0.4935,0.6464,91.204706,86.514,5.6683,67.068,8.417,119.1797,292.24,4.544466162545312,0.061,0
2022-07-07T08:47:21Z,0.922,27.7125,0.4944,0.6874,91.155781,86.478,5.5583,66.48,8.42,123.3801,307.7,4.543241525038806,0.063,0
2022-07-07T08:47:21Z,0.94,27.709,0.4999,0.6571,91.136236,86.474,5.4451,66.26,8.424,124.3643,320.6,4.5433469862963145,0.063,0
2022-07-07T08:47:21Z,0.96,27.7073,0.5099,0.656,91.159121,86.505,5.3419,66.422,8.427,124.7984,331.35,4.545255112191918,0.058,0
2022-07-07T08:47:21Z,0.977,27.705,0.5144,0.6737,91.178135,86.526,5.2656,66.973,8.43,125.1008,343.47,4.54665648449319,0.051,0
2022-07-07T08:47:21Z,0.989,27.7003,0.5137,0.6318,91.175376,86.528,5.2205,67.806,8.431,125.4389,359.14,4.547214586793626,0.041,0
2022-07-07T08:47:21Z,0.997,27.6869,0.5096,0.5938,91.189339,86.542,5.204,68.663,8.432,125.8754,378.82,4.5492755267999705,0.028,0
2022-07-07T08:47:21Z,1.002,27.682,0.4988,0.5893,91.219787,86.566,5.2158,69.317,8.433,126.2493,398.07,4.551094452095537,0.016,0
2022-07-07T08:47:21Z,1.005,27.6841,0.499,0.6121,91.225605,86.567,5.2614,69.776,8.435,126.4317,411.06,4.550951236406832,0.007,0
2022-07-07T08:47:21Z,1.003,27.6768,0.5126,0.6649,91.19612,86.542,5.336,70.167,8.437,126.7038,419.16,4.5502340850858625,0.002,0
2022-07-07T08:47:21Z,0.998,27.6757,0.5212,0.7151,91.11761,86.482,5.4123,70.531,8.439,127.1305,424.85,4.5469534848659725,0,0
2022-07-07T08:47:21Z,0.995,27.6819,0.5197,0.7057,91.039325,86.423,5.4613,70.814,8.442,127.4609,427.18,4.543037008400789,-0.002,0
2022-07-07T08:47:21Z,0.998,27.686,0.5122,0.6537,91.076157,86.464,5.4918,71.02,8.444,127.601,426.19,4.544960894107928,-0.004,0
2022-07-07T08:47:21Z,1.002,27.6855,0.5045,0.6338,91.18143,86.562,5.5215,71.254,8.446,127.6209,423.37,4.550536395968228,-0.005,0
2022-07-07T08:47:21Z,1.002,27.6733,0.4931,0.635,91.23124,86.607,5.5545,71.549,8.448,127.6146,411.98,4.554234287435602,-0.005,0
2022-07-07T08:47:21Z,0.996,27.6614,0.4831,0.669,91.23332,86.612,5.5784,71.769,8.449,127.6974,390.47,4.555648102954875,-0.005,0
2022-07-07T08:47:21Z,0.989,27.659,0.4914,0.7365,91.206571,86.592,5.5901,71.732,8.45,127.847,374.68,4.554747831845671,-0.004,0
2022-07-07T08:47:21Z,0.987,27.6602,0.5105,0.768,91.098571,86.492,5.6068,71.446,8.451,127.1014,370.22,4.548989453230962,-0.004,0
2022-07-07T08:47:21Z,0.989,27.6653,0.5226,0.743,90.944846,86.345,5.6337,70.995,8.451,124.7908,369.83,4.540209848347913,-0.006,0
2022-07-07T08:47:21Z,0.992,27.662,0.5209,0.6735,90.873902,86.271,5.6597,70.383,8.451,122.4517,369.06,4.5363468385652235,-0.014,0
2022-07-07T08:47:21Z,0.995,27.6562,0.5066,0.6108,90.94023,86.328,5.6552,69.656,8.451,121.448,368.32,4.5401125757345175,-0.029,0
