DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2019-07-24T23:08:46Z,-0.125,26.9865,1.8524,1.3572,28.506393,27.401,7.2933,91.554,6.979,295.4073,0.12377,1.3581229644042474,0.143,0
2019-07-24T23:08:46Z,-0.086,26.9949,1.8115,1.3498000000000001,28.513325,27.405,7.2882,91.498,6.979,294.9176,0.12375,1.3580935623492372,0.158,0
2019-07-24T23:08:46Z,-0.045,27.0007,1.805,1.3364,28.520246,27.409,7.2869,91.491,6.978,294.7957,0.12376,1.3581378166796931,0.167,0
2019-07-24T23:08:46Z,0,27.0049,1.8258,1.3597,28.526633,27.413,7.2903,91.541,6.977,294.7078,0.12383,1.3582272799581652,0.169,0
2019-07-24T23:08:46Z,0.05,27.009,1.8551,1.4019,28.527114,27.412,7.297,91.633,6.976,294.3718,0.12389,1.358058209948627,0.165,0
2019-07-24T23:08:46Z,0.096,27.0139,1.8645,1.3872,28.526066,27.408,7.3043,91.732,6.975,294.17380000000003,0.12385,1.3577098234898766,0.155,0
2019-07-24T23:08:46Z,0.136,27.0199,1.8619,1.346,28.513953,27.394,7.3067,91.769,6.975,294.293,0.12381,1.3568080212491997,0.14,0
2019-07-24T23:08:46Z,0.17,27.0244,1.8489,1.3625,28.507556,27.386,7.3034,91.732,6.978,294.6082,0.12381,1.3562623571323882,0.124,0
2019-07-24T23:08:46Z,0.197,27.0281,1.8206,1.3904,28.512181000000002,27.39,7.2997,91.688,6.98,295.2317,0.12378,1.3563663395858536,0.11,0
2019-07-24T23:08:46Z,0.217,27.033,1.8057,1.388,28.506422,27.384,7.297,91.657,6.978,295.9809,0.12377,1.35591418895395,0.102,0
2019-07-24T23:08:46Z,0.237,27.0377,1.8082,1.3669,28.501374,27.378,7.2925,91.604,6.973,296.2679,0.12376,1.3554677580841523,0.099,0
2019-07-24T23:08:46Z,0.258,27.0415,1.8677,1.3637,28.514591,27.389,7.287,91.54,6.97,296.2928,0.12372,1.3559345320892313,0.097,0
2019-07-24T23:08:46Z,0.286,27.0422,1.988,1.3826,28.539335,27.411,7.2842,91.51,6.97,296.5402,0.12372,1.3570631691021968,0.097,0
2019-07-24T23:08:46Z,0.32,27.0419,2.0573,1.3664,28.546766,27.417,7.2867,91.545,6.971,296.7643,0.12372,1.3573844708842484,0.1,0
2019-07-24T23:08:46Z,0.347,27.0448,2.0633,1.3317,28.540998,27.411,7.292,91.614,6.973,296.9368,0.12372,1.3569887440779405,0.104,0
2019-07-24T23:08:46Z,0.366,27.0486,2.0428,1.3226,28.533047,27.403,7.2974,91.68,6.977,297.1628,0.12375,1.3564634168113219,0.105,0
2019-07-24T23:08:46Z,0.388,27.0517,2.0094,1.3221,28.514076,27.386,7.3047,91.769,6.98,297.2606,0.12375,1.355487988546705,0.105,0
2019-07-24T23:08:46Z,0.419,27.0545,1.9975,1.326,28.501956,27.376,7.3144,91.886,6.981,297.3447,0.12371,1.3548863933141244,0.106,0
2019-07-24T23:08:46Z,0.449,27.0562,2.0027,1.338,28.513387,27.388,7.3227,91.986,6.981,297.5771,0.1237,1.355464401567147,0.11,0
2019-07-24T23:08:46Z,0.477,27.055,2.0035,1.3356,28.525385,27.401,7.3249,92.011,6.98,297.8338,0.12374,1.3561766088335991,0.115,0
2019-07-24T23:08:46Z,0.506,27.0526,2.0071,1.3296,28.520131,27.396,7.3225,91.979,6.978,297.9529,0.12378,1.355983080962282,0.116,0
2019-07-24T23:08:46Z,0.537,27.0504,2.029,1.3628,28.513313,27.39,7.321,91.96,6.975,297.9842,0.12376,1.355731610954408,0.113,0
2019-07-24T23:08:46Z,0.568,27.0474,2.0514,1.4102,28.506402,27.383,7.3229,91.985,6.974,298.1272,0.12377,1.3554504636535114,0.11,0
2019-07-24T23:08:46Z,0.597,27.045,2.0614,1.4111,28.500011,27.377,7.3274,92.04,6.974,298.3042,0.12381,1.355204652109728,0.106,0
2019-07-24T23:08:46Z,0.622,27.0442,2.0885,1.3726,28.499481,27.377,7.3276,92.041,6.97,298.4042,0.12378,1.3552269535344725,0.101,0
2019-07-24T23:08:46Z,0.646,27.0447,2.1374,1.3391,28.499991,27.378,7.3192,91.933,6.962,298.5623,0.12371,1.3552647152757327,0.095,0
2019-07-24T23:08:46Z,0.669,27.0443,2.1672,1.3341,28.506174,27.385,7.3077,91.785,6.952,298.667,0.12371,1.3556412357781318,0.087,0
2019-07-24T23:08:46Z,0.69,27.0438,2.1712,1.3444,28.510798,27.39,7.2978,91.66,6.945,298.6374,0.12376,1.3559161786329572,0.08,0
