DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2025-07-09T10:03:30Z,-0.123,29.3102,-8.82,0.1732,3.195,-0.1269,-0.37,113.899992,104.555,7.5749,101.734,1061.7,5.3906904992181435,0.163,0
2025-07-09T10:03:30Z,-0.079,29.3643,-8.82,0.177,3.195,-0.1269,-0.3397,114.579394,105.16,7.6051,102.468,1117.1,5.418281077667349,0.157,0
2025-07-09T10:03:30Z,-0.037,29.4052,8.28,0.1694,-0.1278,-0.8037,-0.4002,114.941583,105.482,7.6486,103.06,1642.1,5.43160570900689,0.147,0
2025-07-09T10:03:30Z,-0.001,29.4345,8.28,0.177,-0.1278,-0.8037,-0.37,115.167137,105.683,7.7025,103.468,1196.2,5.439495580012652,0.133,0
2025-07-09T10:03:30Z,0.03,29.4543,8.28,0.1579,-0.1278,-0.8037,-0.5512,115.3442,105.843,7.7605,103.688,1049.3,5.446160986724838,0.119,0
2025-07-09T10:03:30Z,0.057,29.4668,8.28,0.1732,-0.1278,-0.8037,-0.7476,115.487993,105.975,7.8149,103.746,656.38,5.452082366072848,0.105,0
2025-07-09T10:03:30Z,0.081,29.4741,9.99,0.1656,0.0426,0.0846,-0.6872,115.606862,106.085,7.8591,103.681,486.22,5.457361363837473,0.093,0
2025-07-09T10:03:30Z,0.102,29.4781,9.99,0.1351,0.0426,0.0846,-0.7174,115.716508,106.187,7.8896,103.53,361.42,5.462563521669645,0.083,0
2025-07-09T10:03:30Z,0.122,29.48,9.99,0.1541,0.0426,0.0846,-0.4002,115.830168,106.293,7.9061,103.325,483.48,5.468220718735873,0.075,0
2025-07-09T10:03:30Z,0.14,29.4806,9.99,0.1312,0.0426,0.0846,-0.4002,115.942156,106.396,7.9105,103.069,246.45,5.473856823140382,0.067,0
2025-07-09T10:03:30Z,0.157,29.4803,10.17,0.1808,0.0426,0.1692,-0.3549,116.028338,106.475,7.9055,102.724,262.48,5.47826460293787,0.059,0
2025-07-09T10:03:30Z,0.171,29.4797,10.17,0.1618,0.0426,0.1692,-0.4304,116.079697,106.52,7.8942,102.212,824.97,5.48082312236313,0.052,0
2025-07-09T10:03:30Z,0.183,29.4791,10.17,0.1732,0.0426,0.1692,-0.4002,116.10593,106.54,7.8786,101.406,950.12,5.481997289253588,0.045,0
2025-07-09T10:03:30Z,0.193,29.4788,10.17,0.1427,0.0426,0.1692,-0.3549,116.116031,106.545,7.8591,100.112,973.1,5.48230722660113,0.039,0
2025-07-09T10:03:30Z,0.201,29.4792,10.17,0.177,0.0426,0.2538,-0.3095,116.112696,106.536,7.8328,98.14,1216.7,5.4817636897298065,0.033,0
2025-07-09T10:03:30Z,0.208,29.4803,10.17,0.1579,0.0426,0.2538,-0.4002,116.113034,106.531,7.7936,95.462,1212.4,5.48136363112052,0.028,0
2025-07-09T10:03:30Z,0.215,29.4822,10.17,0.1999,0.0426,0.2538,0.2645,116.133135,106.545,7.7319,92.258,1230.5,5.481926654931506,0.024,0
2025-07-09T10:03:30Z,0.22,29.4847,10.17,0.1732,0.0426,0.2538,0.4458,116.15836,106.565,7.6329,88.791,1146.8,5.482754958815741,0.02,0
2025-07-09T10:03:30Z,0.225,29.4874,10.17,0.1618,0.0426,0.2538,0.3703,116.173437,106.576,7.4822,85.331,839.43,5.48306253908337,0.017,0
2025-07-09T10:03:30Z,0.228,29.4899,10.26,0.1846,0,0.0846,0.3098,116.170388,106.571,7.2778,82.143,538.73,5.482506376088638,0.014,0
2025-07-09T10:03:30Z,0.231,29.4921,10.26,0.1618,0,0.0846,0.1286,116.1444,106.545,7.0332,79.453,466.96,5.480820949974558,0.011,0
2025-07-09T10:03:30Z,0.234,29.4939,10.26,0.1465,0,0.0846,0.1437,116.104541,106.507,6.7687,77.386,389.81,5.478515937385068,0.009,0
2025-07-09T10:03:30Z,0.235,29.4954,10.26,0.1503,0,0.0846,0.2192,116.058182,106.463,6.5047,75.917,341.94,5.475912413663659,0.008,0
2025-07-09T10:03:30Z,0.237,29.4967,10.35,0.1579,0.0852,0.0846,0.0228,116.024959,106.431,6.2616,74.906,347.1,5.473995822160343,0.007,0
2025-07-09T10:03:30Z,0.238,29.4978,10.35,0.1732,0.0852,0.0846,0.1588,116.03001,106.435,6.0564,74.221,389.22,5.474094640748428,0.007,0
2025-07-09T10:03:30Z,0.239,29.4987,10.35,0.1732,0.0852,0.0846,0.1134,116.062683,106.464,5.8987,73.773,378.05,5.475599723442046,0.007,0
2025-07-09T10:03:30Z,0.241,29.4994,10.35,0.1808,0.0852,0.0846,0.1134,116.097693,106.495,5.7867,73.461,348.61,5.477237814663356,0.008,0
2025-07-09T10:03:30Z,0.244,29.5,10.26,0.1579,0.0426,0.0423,0.2192,116.120377,106.516,5.7096,73.154,385.76,5.478333427053749,0.009,0
2025-07-09T10:03:30Z,0.246,29.5006,10.26,0.1618,0.0426,0.0423,0.2192,116.126785,106.522,5.6573,72.732,370.4,5.47859859121109,0.01,0
2025-07-09T10:03:30Z,0.249,29.5011,10.26,0.1732,0.0426,0.0423,0.3854,116.122627,106.52,5.6231,72.145,373.47,5.478431958181391,0.011,0
2025-07-09T10:03:30Z,0.253,29.5014,10.26,0.177,0.0426,0.0423,0.3098,116.112791,106.514,5.5992,71.436,330.9,5.47806618687269,0.011,0
2025-07-09T10:03:30Z,0.256,29.5015,10.26,0.1427,0.0426,0.0423,0.3249,116.096655,106.501,5.5758,70.701,308.94,5.477335198608823,0.011,0
2025-07-09T10:03:30Z,0.259,29.5011,10.35,0.2037,0,0.1269,0.1588,116.077916,106.487,5.5437,70.066,359.77,5.4766046028075905,0.011,0
2025-07-09T10:03:30Z,0.261,29.5002,10.35,0.2228,0,0.1269,0.1437,116.061576,106.475,5.4991,69.706,365.45,5.476040460300251,0.01,0
2025-07-09T10:03:30Z,0.264,29.499,10.35,0.2266,0,0.1269,0.1134,116.041278,106.46,5.4451,69.826,377.97,5.475343658286695,0.01,0
2025-07-09T10:03:30Z,0.266,29.4978,10.35,0.2075,0,0.1269,0.0681,116.007608,106.434,5.3892,70.554,399.15,5.4740379029540644,0.009,0
2025-07-09T10:03:30Z,0.268,29.4965,10.35,0.1541,0,0.0423,0.053,115.963587,106.4,5.341,71.852,440.92,5.472300364868183,0.009,0
2025-07-09T10:03:30Z,0.27,29.4948,10.35,0.1427,0,0.0423,0.1286,115.917476,106.365,5.3137,73.536,492.17,5.470551974983739,0.009,0
2025-07-09T10:03:30Z,0.272,29.4927,10.35,0.1503,0,0.0423,0.0832,115.856976,106.316,5.323,75.369,650.84,5.46807298965618,0.01,0
2025-07-09T10:03:30Z,0.274,29.4903,10.35,0.1541,0,0.0423,0.1437,115.769954,106.242,5.3788,77.108,629.15,5.464243255633541,0.012,0
2025-07-09T10:03:30Z,0.277,29.4872,10.35,0.1656,0.0426,0.2115,-0.3095,115.665202,106.15,5.478,78.523,774.58,5.459494744417932,0.014,0
2025-07-09T10:03:30Z,0.28,29.4836,10.35,0.1579,0.0426,0.2115,-0.37,115.546783,106.044,5.6068,79.45,677.83,5.454026439779268,0.017,0
2025-07-09T10:03:30Z,0.285,29.4799,10.35,0.1541,0.0426,0.2115,-0.37,115.441114,105.948,5.7469,79.843,702.12,5.449122487526515,0.02,0
2025-07-09T10:03:30Z,0.291,29.4768,10.35,0.1351,0.0426,0.2115,-0.3549,115.412008,105.922,5.8798,79.758,615.63,5.448026826779393,0.022,0
2025-07-09T10:03:30Z,0.298,29.4746,10.35,0.1846,0,0.1269,-0.1283,115.477702,105.983,5.9879,79.337,630.52,5.451647780457268,0.023,0
2025-07-09T10:03:30Z,0.305,29.4733,10.35,0.177,0,0.1269,-0.2038,115.589719,106.085,6.0588,78.762,516.72,5.457439481340557,0.022,0
2025-07-09T10:03:30Z,0.311,29.4727,10.35,0.1656,0,0.1269,-0.2038,115.705938,106.19,6.0888,78.188,462.61,5.463320298629429,0.02,0
2025-07-09T10:03:30Z,0.316,29.4724,10.35,0.1656,0,0.1269,-0.1283,115.815354,106.29,6.0824,77.666,296.32,5.468891512546317,0.017,0
2025-07-09T10:03:30Z,0.32,29.4725,10.35,0.1351,0,0.1269,-0.3851,115.907147,106.374,6.0502,77.13,267.14,5.473532532275682,0.014,0
2025-07-09T10:03:30Z,0.323,29.4729,10.44,0.1579,0.0426,0.1692,-0.3246,115.963797,106.426,6.0063,76.464,311.1,5.476368023566215,0.01,0
2025-07-09T10:03:30Z,0.325,29.4734,10.44,0.1656,0.0426,0.1692,-0.3851,115.982412,106.444,5.9625,75.601,385.6,5.477309168283654,0.007,0
2025-07-09T10:03:30Z,0.326,29.4738,10.44,0.1579,0.0426,0.1692,-0.3246,115.981956,106.444,5.9226,74.568,465.94,5.477264453693703,0.005,0
2025-07-09T10:03:30Z,0.327,29.474,10.44,0.2228,0.0426,0.1692,-0.4002,115.988306,106.451,5.8817,73.477,618.85,5.477629869063001,0.003,0
2025-07-09T10:03:30Z,0.327,29.4739,10.44,0.2228,0.0426,0.0846,-0.3246,116.003154,106.466,5.831,72.502,805.83,5.478471819676214,0.002,0
2025-07-09T10:03:30Z,0.327,29.4735,10.44,0.2381,0.0426,0.0846,-0.37,116.01046,106.473,5.7652,71.798,939.65,5.478904180306941,0.001,0
2025-07-09T10:03:30Z,0.327,29.4729,10.44,0.2304,0.0426,0.0846,-0.4153,116.008175,106.472,5.6865,71.425,1020.5,5.478915733760265,0,0
2025-07-09T10:03:30Z,0.327,29.4724,10.44,0.219,0.0426,0.0846,-0.4606,115.999687,106.466,5.6033,71.362,1045,5.478639170388705,0,0
2025-07-09T10:03:30Z,0.327,29.472,10.44,0.2228,0,0.1269,-0.37,115.982734,106.452,5.529,71.565,972.26,5.477908312701465,0,0
2025-07-09T10:03:30Z,0.328,29.4716,10.44,0.2075,0,0.1269,-0.4908,115.956793,106.429,5.4754,71.986,969.94,5.4766789326413985,-0.001,0
2025-07-09T10:03:30Z,0.328,29.471,10.44,0.2037,0,0.1269,-0.4002,115.938947,106.413,5.447,72.574,1040.9,5.475859593454634,-0.001,0
2025-07-09T10:03:30Z,0.327,29.4703,10.44,0.1999,0,0.1269,-0.3549,115.940436,106.415,5.4423,73.248,1133.5,5.476048438315145,-0.002,0
2025-07-09T10:03:30Z,0.327,29.4696,10.44,0.2304,0,0.1269,-0.4606,115.937656,106.413,5.4578,73.887,1075.6,5.476015718608251,-0.002,0
2025-07-09T10:03:30Z,0.326,29.469,10.44,0.2419,0.0426,0.1269,-0.4153,115.90987,106.388,5.4899,74.35,1050.9,5.4746978698687725,-0.002,0
