DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2020-07-07T20:43:41Z,-0.155,27.0454,-0.2679,0.5149,55.292713,52.091,5.293,95.773,8.72,150.5576,760.53,2.6797918988849365,0.274,0
2020-07-07T20:43:41Z,-0.085,27.456,-0.2399,0.6762,55.295059,52.029,5.252,96.243,8.759,150.2161,951.4,2.6535110015309082,0.257,0
2020-07-07T20:43:41Z,-0.028,27.7766,-0.2468,0.7687,55.546733,52.237,5.2262,96.775,8.769,149.1094,1095.6,2.64709575526519,0.229,0
2020-07-07T20:43:41Z,0.019,27.9705,-0.2476,0.9475,55.794988,52.456,5.2235,97.363,8.768,146.8992,966.7,2.6482515483308706,0.196,0
2020-07-07T20:43:41Z,0.064,28.0864,-0.2397,1.019,55.692456,52.346,5.2356,97.932,8.767,144.486,619.91,2.6360132075693863,0.161,0
2020-07-07T20:43:41Z,0.109,28.1438,-0.228,0.9809,55.386867,52.051,5.2564,98.381,8.758,142.0441,452.42,2.6170934322350203,0.129,0
2020-07-07T20:43:41Z,0.144,28.166,-0.2387,0.9327,55.149038,51.828,5.2828,98.682,8.739,140.0883,578.89,2.603963349408479,0.1,0
2020-07-07T20:43:41Z,0.161,28.1743,-0.2638,0.8479,54.976488,51.671,5.3154,98.934,8.714,139.2511,720.43,2.595121662321771,0.074,0
2020-07-07T20:43:41Z,0.168,28.1922,-0.2645,0.7446,54.888484,51.597,5.3482,99.482,8.682,138.9766,701.36,2.5902086306105385,0.052,0
2020-07-07T20:43:41Z,0.173,28.2014,-0.248,0.714,54.910691,51.625,5.3709,100.363,8.646,138.4903,695.79,2.5912132519587807,0.033,0
2020-07-07T20:43:41Z,0.176,28.1983,-0.2358,0.7181,54.927393,51.64,5.3885,100.758,8.613,138.1895,715.55,2.5921804562741357,0.02,0
2020-07-07T20:43:41Z,0.181,28.1954,-0.2309,0.7256,54.899883,51.607,5.3936,99.96,8.587,138.3518,777.91,2.590571853143984,0.014,0
2020-07-07T20:43:41Z,0.188,28.1826,-0.2368,0.7367,54.89566,51.597,5.4164,98.115,8.568,138.6457,938.48,2.590721050567587,0.01,0
2020-07-07T20:43:41Z,0.191,28.1697,-0.2504,0.7149,54.939863,51.631,5.4906,95.705,8.552,138.903,895.58,2.5932283598445838,0.006,0
2020-07-07T20:43:41Z,0.189,28.1737,-0.2618,0.7016,54.989738,51.666,5.53,93.188,8.538,139.2265,729.57,2.594885881273621,0.002,0
2020-07-07T20:43:41Z,0.186,28.1842,-0.2503,0.782,55.054093,51.711,5.476,90.886,8.523,139.9756,711.02,2.5967296445622225,-0.001,0
2020-07-07T20:43:41Z,0.186,28.1891,-0.2162,0.8972,55.146356,51.788,5.366,88.895,8.501,140.819,690.97,2.6005835021922143,-0.002,0
2020-07-07T20:43:41Z,0.184,28.1954,-0.2022,0.9275,55.152545,51.79,5.2249,87.289,8.47,141.0776,572.77,2.6003525390062063,-0.001,0
2020-07-07T20:43:41Z,0.183,28.2095,-0.2149,0.9084,55.065413,51.705,5.0785,86.179,8.44,140.9515,528.01,2.5950546540048665,0.002,0
2020-07-07T20:43:41Z,0.184,28.2271,-0.2167,0.8379,55.045608,51.683,4.9521,85.505,8.418,141.1008,618.77,2.592938162625723,0.006,0
