DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2019-06-06T15:56:07Z,-0.106,25.3488,0.607,0.9719,34.142,34.365973,9.1421,111.237,8.864,271.576,1529.3,0.0234,0.09,0
2019-06-06T15:56:07Z,-0.085,25.3709,0.6184,1.0729,34.082,34.307298,9.1438,111.254,8.863,271.1595,1436.5,0.0234,0.095,0
2019-06-06T15:56:07Z,-0.066,25.3764,0.6528,1.044,34.12,34.365804,9.152,111.345,8.856,270.4403,648.03,0.0234,0.097,0
2019-06-06T15:56:07Z,-0.05,25.366,0.6489,1.0296,34.161,34.41168,9.156,111.376,8.854,269.9481,1450.2,0.0234,0.094,0
2019-06-06T15:56:07Z,-0.036,25.3511,0.6947,1.0008,34.074,34.339092,9.1672,111.326,8.848,272.3331,1535.1,0.0234,0.089,0
2019-06-06T15:56:07Z,-0.022,25.3367,0.6757,1.0152,34.054,34.307979,9.1699,111.047,8.844,271.6138,1290.7,0.0234,0.081,0
2019-06-06T15:56:07Z,-0.002,25.3176,0.6757,1.0729,34.064,34.302246,9.1571,110.712,8.841,271.4245,1169.2,0.0234,0.074,0
2019-06-06T15:56:07Z,0.02,25.3007,0.7062,1.0296,34.018,34.25734,9.1708,110.622,8.834,269.6074,1344.7,0.0233,0.07,0
2019-06-06T15:56:07Z,0.039,25.2957,0.7176,0.7701,34.031,34.245347,9.188,110.423,8.826,269.721,1189.5,0.0233,0.069,0
2019-06-06T15:56:07Z,0.058,25.2928,0.7291,0.6835,34.043,34.257916,9.2217,110.201,8.822,268.926,755.66,0.0233,0.069,0
2019-06-06T15:56:07Z,0.086,25.2878,0.7252,0.7701,34.073,34.271336,9.2437,109.993,8.815,273.431,730.11,0.0234,0.073,0
2019-06-06T15:56:07Z,0.103,25.2851,0.7138,0.871,34.047,34.258281,9.2919,110.285,8.806,272.7496,425.83,0.0233,0.077,0
2019-06-06T15:56:07Z,0.107,25.2817,0.7214,0.7412,34.051,34.244534,9.3629,110.839,8.8,272.901,1171.5,0.0233,0.076,0
2019-06-06T15:56:07Z,0.114,25.2723,0.71,0.9719,34.053,34.258816,9.4418,111.428,8.799,272.901,1831.7,0.0233,0.071,0
2019-06-06T15:56:07Z,0.144,25.1774,0.7024,1.0585,34.055,34.240509,9.5059,111.924,8.799,270.1374,997.1,0.0233,0.069,0
2019-06-06T15:56:07Z,0.187,25.0347,0.7405,1.1161,33.867,34.059901,9.5578,112.372,8.801,270.0238,745.26,0.0233,0.073,0
2019-06-06T15:56:07Z,0.22,24.9365,0.7252,1.0873,33.789,33.920603,9.6074,112.847,8.807,272.636,1003.3,0.0232,0.081,0
2019-06-06T15:56:07Z,0.244,24.8192,0.71,1.1017,33.809,33.821285,9.6371,113.124,8.808,272.7117,619.39,0.0232,0.088,0
2019-06-06T15:56:07Z,0.262,24.6112,0.6871,1.0008,33.7,33.679838,9.6474,113.196,8.804,272.9767,932.08,0.0231,0.093,0
2019-06-06T15:56:07Z,0.288,24.3172,0.7291,1.145,33.645,33.504078,9.647,113.157,8.804,272.901,1690.7,0.0231,0.101,0
2019-06-06T15:56:07Z,0.328,24.0824,0.7405,1.0296,33.498,33.269693,9.6518,113.186,8.801,272.7117,920.1,0.0229,0.111,0
2019-06-06T15:56:07Z,0.366,23.9468,0.7825,1.0008,33.706,33.23087,9.6587,113.249,8.799,272.4088,553.49,0.0229,0.118,0
2019-06-06T15:56:07Z,0.396,23.8052,0.7939,0.9719,33.778,33.167324,9.6628,113.285,8.797,269.3045,901.17,0.0229,0.118,0
2019-06-06T15:56:07Z,0.43,23.6446,0.7672,1.0873,33.701,32.993324,9.6601,113.243,8.795,270.6295,933.47,0.0228,0.118,0
2019-06-06T15:56:07Z,0.469,23.519,0.7748,1.0873,33.74,32.94378,9.6494,113.105,8.795,270.1374,1047.2,0.0228,0.124,0
2019-06-06T15:56:07Z,0.508,23.4421,0.8969,1.1161,33.854,32.932751,9.6497,113.09,8.791,271.3488,792.04,0.0228,0.133,0
2019-06-06T15:56:07Z,0.54,23.3911,0.8893,1.0296,33.883,32.888599,9.6492,113.061,8.786,269.9481,842.88,0.0228,0.138,0
2019-06-06T15:56:07Z,0.57,23.3577,0.9045,1.1017,33.879,32.821007,9.6396,112.924,8.783,269.4938,795.9,0.0228,0.139,0
2019-06-06T15:56:07Z,0.603,23.3347,0.9007,1.1017,33.915,32.83913,9.6362,112.854,8.782,264.8374,736.4,0.0228,0.136,0
2019-06-06T15:56:07Z,0.63,23.3183,1.1563,1.1882,33.996,32.866068,9.6488,112.961,8.783,265.0267,834.09,0.0228,0.133,0
2019-06-06T15:56:07Z,0.654,23.3057,1.1411,1.0296,33.897,32.787499,9.663,113.08,8.781,265.1781,862.05,0.0228,0.128,0
2019-06-06T15:56:07Z,0.677,23.2976,1.1487,0.9864,33.966,32.818403000000004,9.6826,113.267,8.779,266.6924,922.29,0.0228,0.121,0
2019-06-06T15:56:07Z,0.694,23.2922,1.1601,1.0296,33.975,32.827618,9.7115,113.586,8.778,266.9952,619.01,0.0228,0.111,0
2019-06-06T15:56:07Z,0.715,23.287,1.1411,1.1161,33.923,32.776036,9.7392,113.893,8.775,266.806,596.11,0.0228,0.102,0
2019-06-06T15:56:07Z,0.748,23.2807,1.3394,1.044,33.984,32.82334,9.7716,114.246,8.773,265.8595,523.8,0.0228,0.098,0
2019-06-06T15:56:07Z,0.782,23.2722,1.3318,1.1306,33.988,32.828012,9.8051,114.602,8.773,265.8974,532.58,0.0228,0.098,0
2019-06-06T15:56:07Z,0.813,23.2619,1.3356,1.0008,33.992,32.829485,9.8324,114.861,8.772,266.6167,580.83,0.0228,0.099,0
2019-06-06T15:56:07Z,0.839,23.2504,1.328,1.0008,33.998,32.82151,9.8455,114.937,8.768,266.8438,537.01,0.0228,0.103,0
2019-06-06T15:56:07Z,0.863,23.2358,1.2746,1.1306,33.948,32.778682,9.8405,114.802,8.767,267.2981,772.84,0.0228,0.106,0
2019-06-06T15:56:07Z,0.888,23.2166,1.2975,1.0296,33.956,32.764273,9.8167,114.45,8.765,267.4495,530.32,0.0228,0.109,0
2019-06-06T15:56:07Z,0.912,23.1944,1.3013,1.145,33.908,32.720929,9.7834,113.986,8.763,267.2602,431.33,0.0227,0.11,0
