Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2019-08-14T18:02:05Z,-0.635,27.8137,-0.4513,4.8487,21.889,23.193778,7.4139,94.571,7.619,318.4734,580.44,1.0539161956198373,0.039,0
2019-08-14T18:02:05Z,-0.634,27.808,-0.4601,4.9272,33.324,35.422619,7.3887,94.582,8.22,266.5209,743.89,1.6417462067358475,0.088,0
2019-08-14T18:02:05Z,-0.629,27.8089,-0.4416,5.2415,37.258,39.763644,7.3642,94.672,8.717,254.3939,755.54,1.8475671758522314,0.146,0
2019-08-14T18:02:05Z,-0.596,27.7986,-0.2796,9.1733,37.716,40.396091,7.3568,94.907,9.035,249.1106,556.65,1.8720390721069324,0.2,0
2019-08-14T18:02:05Z,-0.516,27.8524,0.0237,16.3835,37.692,40.466948,7.3713,95.308,9.226,244.4559,628.75,1.8686954890171623,0.241,0
2019-08-14T18:02:05Z,-0.407,28.0931,0.1911,20.2877,37.607,40.430072,7.4026,95.836,9.341,241.6504,824.88,1.8549940141246064,0.265,0
2019-08-14T18:02:05Z,-0.313,28.3731,0.2619,20.3622,37.486,40.331209,7.4446,96.45,9.402,240.3993,901.47,1.8380622441370817,0.266,0
2019-08-14T18:02:05Z,-0.252,28.5716,0.8634,17.3163,37.367,40.223899,7.4888,97.067,9.428,239.6537,928.93,1.8244492076237513,0.239,0
2019-08-14T18:02:05Z,-0.205,28.6938,1.9399,11.6772,37.285,40.148345,7.5268,97.59,9.436,238.8301,954.32,1.8156691759778725,0.189,0
2019-08-14T18:02:05Z,-0.161,28.7566,2.527,8.5814,37.249,40.116027,7.5546,97.964,9.436,237.8397,964.32,1.8114889471020246,0.137,0
2019-08-14T18:02:05Z,-0.132,28.7942,2.5784,8.2007,37.222,40.087083,7.5714,98.182,9.431,236.9715,958.31,1.8087106903776464,0.097,0
2019-08-14T18:02:05Z,-0.121,28.8177,2.596,7.1069,37.192,40.052317,7.5799,98.287,9.423,236.163,953.58,1.8063013108405885,0.071,0
2019-08-14T18:02:05Z,-0.117,28.8368,2.6448,5.1558,37.218,40.076558,7.5826,98.314,9.412,235.2908,945.74,1.806935736992436,0.051,0
2019-08-14T18:02:05Z,-0.112,28.8433,2.6833,4.109,37.269,40.126257,7.5797,98.264,9.402,234.8583,938.76,1.8093190404557833,0.035,0
2019-08-14T18:02:05Z,-0.101,28.8419,2.6973,4.0199,37.298,40.145352,7.5728,98.148,9.394,234.6332,934.66,1.810861834648479,0.025,0
2019-08-14T18:02:05Z,-0.089,28.8388,2.7268,4.0131,37.345,40.180451,7.5673,98.039,9.387,233.8596,927.87,1.8133933894205516,0.018,0
2019-08-14T18:02:05Z,-0.083,28.8347,2.7807,4.0267,37.404,40.233194,7.5691,98.038,9.379,232.7313,925,1.816579984087864,0.01,0
2019-08-14T18:02:05Z,-0.083,28.8305,2.8107,4.0199,37.442,40.27518,7.5834,98.226,9.37,231.6599,922.08,1.818690697579176,0,0
