Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Density_mg_m3,Flag
2020-08-16T20:25:40Z,0.089,23.2427,2.0611,5.8051,32.976,31.819712,4.5631,75.937,12.721,162.6347,514.05,1.7900266896864219,0.013,997.4995,0
2020-08-16T20:25:40Z,0.092,23.2425,2.0597,5.8102,32.975,31.819089,4.5541,75.918,12.721,162.6455,631.98,1.7899770936144663,0.012,997.4995,0
2020-08-16T20:25:40Z,0.094,23.2418,2.0707,5.8648,32.969,31.812802,4.5469,75.936,12.721,163.0347,603.62,1.7896600569538044,0.012,997.4997,0
2020-08-16T20:25:40Z,0.098,23.2414,2.0798,5.9157,32.964,31.807137,4.5404,75.995,12.721,164.0705,476.27,1.7893885034355799,0.013,997.4998,0
2020-08-16T20:25:40Z,0.102,23.2411,2.0741,5.9112,32.971,31.81405,4.5351,76.117,12.721,164.6721,399.83,1.7898025001339468,0.013,997.4999,0
2020-08-16T20:25:40Z,0.105,23.2405,2.0592,5.8435,32.99,31.83293,4.5352,76.284,12.72,164.7164,393.36,1.7909179945949767,0.013,997.5,0
2020-08-16T20:25:40Z,0.108,23.2403,2.0524,5.7842,33.002,31.845089,4.5361,76.444,12.72,164.435,409.83,1.7916154308054524,0.013,997.5001,0
2020-08-16T20:25:40Z,0.112,23.2404,2.0675,5.7095,32.991,31.834179,4.5385,76.569,12.721,163.9375,398.89,1.7909792677370495,0.012,997.5001,0
2020-08-16T20:25:40Z,0.116,23.2402,2.0902,5.6265,32.984,31.827901,4.5463,76.666,12.722,164.0347,426.07,1.7905848927538326,0.011,997.5002,0
2020-08-16T20:25:40Z,0.118,23.2405,2.0885,5.6043,32.989,31.832619,4.5578,76.741,12.722,164.836,496.76,1.7908602844715658,0.011,997.5001,0
2020-08-16T20:25:40Z,0.12,23.2409,2.0746000000000002,5.6473,32.984,31.827789,4.5681,76.767,12.722,165.4519,516.28,1.7905570888003353,0.012,997.5001,0
2020-08-16T20:25:40Z,0.123,23.2408,2.0851,5.6998,32.989,31.832941,4.575,76.739,12.721,165.6313,479.18,1.790848323163945,0.012,997.5001,0
2020-08-16T20:25:40Z,0.126,23.2409,2.1012,5.6905,32.988,31.831476,4.5805,76.702,12.722,165.8866,426.02,1.7907868420332176,0.013,997.5,0
2020-08-16T20:25:40Z,0.129,23.2409,2.0881,5.6379,32.966,31.81007,4.5857,76.681,12.722,166.3874,443.08,1.789522644883283,0.015,997.5001,0
2020-08-16T20:25:40Z,0.134,23.2409,2.0692,5.5785,32.985,31.827904,4.588,76.693,12.722,166.6108,496.73,1.790614284617642,0.015,997.5001,0
2020-08-16T20:25:40Z,0.139,23.2407,2.0637,5.5559,33.015,31.85676,4.5843,76.724,12.722,166.3493,488.02,1.7923460348042475,0.015,997.5002,0
2020-08-16T20:25:40Z,0.143,23.2407,2.0687,5.6051,33,31.841755,4.5822,76.711,12.721,166.1509,501.71,1.791484002069247,0.014,997.5002,0
2020-08-16T20:25:40Z,0.146,23.241,2.0819,5.6245,32.995,31.836805,4.5805,76.681,12.721,166.1909,542.83,1.7911847006644128,0.013,997.5001,0
2020-08-16T20:25:40Z,0.149,23.2412,2.1003,5.653,33.019,31.860358,4.5804,76.71,12.721,166.3179,519.1,1.7925558817732603,0.013,997.5001,0
2020-08-16T20:25:40Z,0.151,23.2408,2.1292,5.8119,33.032,31.872745,4.5857,76.79,12.721,166.5679,473.15,1.793318798569523,0.014,997.5002,0
2020-08-16T20:25:40Z,0.154,23.2404,2.1539,5.932,33.019,31.859688,4.5838,76.864,12.721,166.8036,528.86,1.7925875493553785,0.016,997.5003,0
2020-08-16T20:25:40Z,0.159,23.24,2.1707,5.9382,32.987,31.829379,4.5792,76.924,12.721,166.4142,650.52,1.7907644063733368,0.017,997.5004,0
2020-08-16T20:25:40Z,0.165,23.2396,2.1992,5.9549,32.981,31.823507,4.5817,76.971,12.722,165.6454,655.29,1.7904353771350578,0.017,997.5006,0
2020-08-16T20:25:40Z,0.17,23.2393,2.2398,5.9976,33.011,31.852128,4.5882,76.963,12.722,165.7685,581.47,1.7921711066421875,0.017,997.5007,0
2020-08-16T20:25:40Z,0.175,23.2392,2.271,6.0418,33.017,31.858206,4.5929,76.916,12.721,166.3545,548.5,1.7925197829720259,0.016,997.5007,0
2020-08-16T20:25:40Z,0.178,23.2392,2.2803,6.0774,32.992,31.833557,4.5952,76.862,12.721,166.5353,505.61,1.7910830617722393,0.014,997.5007,0
2020-08-16T20:25:40Z,0.18,23.2388,2.2761,6.0507,32.965,31.807878,4.6007,76.788,12.722,166.7507,416.09,1.7895473705543037,0.012,997.5008,0
2020-08-16T20:25:40Z,0.183,23.2387,2.2686,5.9594,32.958,31.801505,4.5992,76.712,12.722,166.6356,366.1,1.7891490404200765,0.012,997.5008,0
2020-08-16T20:25:40Z,0.187,23.2389,2.2651,5.9007,32.977,31.819944,4.5946,76.659,12.722,166.0894,423.5,1.7902328308269821,0.012,997.5009,0
2020-08-16T20:25:40Z,0.189,23.2388,2.273,5.8562,32.998,31.840487,4.5932,76.641,12.722,165.8256,498.36,1.791443516385813,0.012,997.5008,0
2020-08-16T20:25:40Z,0.192,23.2389,2.2678,5.6949,33.018,31.859557,4.5876,76.681,12.722,166.0274,479.85,1.792588843910919,0.012,997.5008,0
2020-08-16T20:25:40Z,0.196,23.2392,2.2306,5.461,33.019,31.860181,4.5823,76.774,12.721,166.55,429.98,1.79263431998701,0.011,997.5008,0
2020-08-16T20:25:40Z,0.199,23.2393,2.2051,5.363,33.006,31.848031,4.5796,76.884,12.72,166.8105,419.43,1.7918832203578006,0.011,997.5008,0
2020-08-16T20:25:40Z,0.201,23.2393,2.2073,5.4024,32.998,31.839542,4.5775,76.979,12.721,166.5947,412.68,1.791423472497322,0.011,997.5008,0
2020-08-16T20:25:40Z,0.203,23.2394,2.2287,5.4571,32.978,31.820989,4.5799,77.039,12.722,166.4367,428.52,1.7902702064884883,0.01,997.5008,0
2020-08-16T20:25:40Z,0.206,23.2398,2.264,5.4754,32.971,31.814048,4.5867000000000004,77.081,12.722,166.5343,474.15,1.78985203577057,0.01,997.5007,0
2020-08-16T20:25:40Z,0.209,23.24,2.2711,5.4524,32.976,31.819067,4.5935,77.097,12.721,166.3123,462,1.790131367544838,0.01,997.5007,0
2020-08-16T20:25:40Z,0.211,23.24,2.2579,5.4525,32.976,31.818224,4.6004,77.048,12.721,165.9895,431.53,1.790131367544838,0.011,997.5007,0
2020-08-16T20:25:40Z,0.213,23.2402,2.2668,5.4427,32.961,31.803852,4.6027,76.933,12.721,165.9871,417.88,1.7892614990066653,0.012,997.5006,0
2020-08-16T20:25:40Z,0.216,23.24,2.3014,5.4714,32.929,31.772187,4.6051,76.778,12.721,166.1108,374.88,1.7874306664372834,0.014,997.5007,0
2020-08-16T20:25:40Z,0.22,23.2398,2.3336,5.5937,32.909,31.752587,4.608,76.616,12.72,166.3675,376.68,1.7862894202180293,0.015,997.5008,0
2020-08-16T20:25:40Z,0.224,23.2397,2.3407,5.6508,32.914,31.7572,4.6045,76.49,12.72,166.5956,435.12,1.7865806041935248,0.015,997.5008,0
2020-08-16T20:25:40Z,0.229,23.2394,2.3494,5.647,32.921,31.764518,4.5971,76.417,12.72,166.6312,468.03,1.7869945337067727,0.015,997.5009,0
2020-08-16T20:25:40Z,0.235,23.2387,2.382,5.6503,32.934,31.777622,4.5874,76.377,12.72,166.4538,477.41,1.7877690195855107,0.014,997.5011,0
2020-08-16T20:25:40Z,0.238,23.2374,2.4107,5.6228,32.946,31.78874,4.5768,76.372,12.72,166.6015,462.91,1.7885099252122183,0.012,997.5014,0
2020-08-16T20:25:40Z,0.239,23.2369,2.4097,5.5885,32.928,31.772062,4.5684,76.404,12.721,167.6425,403.91,1.7874953940926317,0.011,997.5015,0
2020-08-16T20:25:40Z,0.241,23.2375,2.3994,5.5787,32.922,31.766304,4.5654,76.435,12.721,168.6302,357.17,1.7871268780120542,0.01,997.5014,0
2020-08-16T20:25:40Z,0.243,23.238,2.4195,5.5386,32.939,31.782568,4.5625,76.451,12.72,168.7352,363.27,1.7880838690593772,0.01,997.5013,0
2020-08-16T20:25:40Z,0.245,23.2382,2.4616,5.4474,32.935,31.778369,4.5615,76.446,12.72,168.482,407.93,1.7878460828188896,0.011,997.5012,0
2020-08-16T20:25:40Z,0.248,23.2387,2.4792,5.3693,32.936,31.778984,4.5653,76.397,12.72,168.1505,459.45,1.7878836895423562,0.013,997.5011,0
2020-08-16T20:25:40Z,0.251,23.239,2.4799,5.3495,32.948,31.789999,4.567,76.327,12.72,168.0815,505.26,1.7885612727988824,0.015,997.501,0
2020-08-16T20:25:40Z,0.255,23.2389,2.5084,5.5173,32.943,31.784665,4.5676,76.269,12.72,168.5941,497.71,1.7882779135902793,0.016,997.5011,0
2020-08-16T20:25:40Z,0.26,23.2386,2.5657,5.8179,32.937,31.777935,4.569,76.238,12.72,169.2722,423.1,1.7879449136580927,0.016,997.5012,0
2020-08-16T20:25:40Z,0.266,23.2381,2.6098,5.9632,32.931,31.772061,4.5645,76.232,12.721,169.9137,382.63,1.7876197852698157,0.017,997.5013,0
2020-08-16T20:25:40Z,0.271,23.2368,2.6226,5.935,32.936,31.777099,4.5601,76.241,12.721,170.5001,364.75,1.787958424293172,0.018,997.5017,0
2020-08-16T20:25:40Z,0.274,23.2357,2.6344,5.957,32.935,31.775408,4.5564,76.283,12.72,170.4255,352.4,1.7879444357508747,0.018,997.502,0
2020-08-16T20:25:40Z,0.277,23.235,2.6665,6.0923,32.91,31.751608,4.5543,76.345,12.72,169.872,407.18,1.7865355318252771,0.018,997.5021,0
2020-08-16T20:25:40Z,0.282,23.2346,2.6871,6.163,32.902,31.743108,4.5554,76.41,12.721,169.83,460.33,1.7860915870477072,0.017,997.5023,0
2020-08-16T20:25:40Z,0.289,23.2348,2.6836,6.1596,32.895,31.736091,4.5539,76.478,12.721,170.3484,434.33,1.7856813030096936,0.017,997.5022,0
2020-08-16T20:25:40Z,0.294,23.2345,2.681,6.1545,32.889,31.730211,4.5577,76.524,12.721,170.9771,411.73,1.7853482918806478,0.016,997.5023,0
2020-08-16T20:25:40Z,0.296,23.2337,2.6836,6.0666,32.895,31.735449,4.562,76.533,12.721,171.2367,406.73,1.7857246463074783,0.015,997.5025,0
2020-08-16T20:25:40Z,0.299,23.2333,2.6872,5.955,32.895,31.735987,4.5651,76.514,12.721,171.4225,369.59,1.7857403924381463,0.013,997.5026,0
2020-08-16T20:25:40Z,0.303,23.2332,2.6865,5.904,32.896,31.736707,4.5703,76.465,12.721,171.7614,363.71,1.7858017276996976,0.011,997.5027,0
2020-08-16T20:25:40Z,0.305,23.2332,2.6936,5.8975,32.903,31.744156,4.5734,76.396,12.72,171.4621,374.29,1.7862039154439249,0.011,997.5026,0
2020-08-16T20:25:40Z,0.306,23.2331,2.6972,5.9103,32.923,31.762603,4.5735,76.351,12.72,171.0738,352.16,1.7873571014563854,0.012,997.5027,0
2020-08-16T20:25:40Z,0.309,23.233,2.6821,5.9205,32.93,31.769421,4.5723,76.318,12.72,171.2823,382.56,1.787763250476544,0.012,997.5027,0
2020-08-16T20:25:40Z,0.314,23.2331,2.6818,5.9521,32.923,31.763143,4.57,76.275,12.721,171.5734,428.21,1.7873569306977093,0.012,997.5027,0
2020-08-16T20:25:40Z,0.318,23.233,2.6948,5.9501,32.91,31.750144,4.5637,76.249,12.721,172.0126,384.74,1.7866137872988375,0.013,997.5028,0
2020-08-16T20:25:40Z,0.321,23.2327,2.705,5.8961,32.898,31.739148,4.5618,76.247,12.721,172.5488,336.19,1.7859360824653,0.013,997.5029,0
2020-08-16T20:25:40Z,0.324,23.2329,2.7195,5.8486,32.917,31.757076,4.5612,76.259,12.72,172.5498,317.44,1.7870198859906745,0.012,997.5028,0
2020-08-16T20:25:40Z,0.327,23.233,2.7274,5.8217,32.937,31.776571,4.5565,76.244,12.719,172.1973,315.56,1.7881651665831222,0.01,997.5029,0
2020-08-16T20:25:40Z,0.33,23.2328,2.7334,5.8455,32.946,31.784531,4.5558,76.19,12.719,172.2435,326.86,1.7886902220226613,0.01,997.5029,0
2020-08-16T20:25:40Z,0.332,23.2326,2.7538,5.8617,32.951,31.789873,4.5552,76.135,12.72,172.5921,353.54,1.7889854378953134,0.01,997.5029,0
2020-08-16T20:25:40Z,0.334,23.2325,2.7734,5.8462,32.939,31.777712,4.5573,76.093,12.719,172.7993,390.85,1.788299767104021,0.009,997.503,0
2020-08-16T20:25:40Z,0.335,23.2328,2.7894,5.8975,32.925,31.764392,4.5574,76.074,12.719,173.0289,368.8,1.7874833433425525,0.009,997.5029,0
2020-08-16T20:25:40Z,0.338,23.233,2.8148,5.968,32.915,31.755703,4.5519,76.097,12.719,173.3029,331.21,1.786900740469637,0.01,997.5029,0
2020-08-16T20:25:40Z,0.341,23.2329,2.8518,5.9768,32.895,31.736103,4.5492,76.152,12.72,173.5301,312.42,1.785755399509613,0.011,997.5029,0
2020-08-16T20:25:40Z,0.343,23.2329,2.8838,5.9357,32.876,31.717741,4.5463,76.205,12.721,173.7106,310.94,1.784663652249261,0.012,997.5029,0
2020-08-16T20:25:40Z,0.346,23.2328,2.8858,5.8482,32.883,31.724024,4.5446,76.232,12.721,173.7659,331.93,1.7850697550375023,0.014,997.503,0
2020-08-16T20:25:40Z,0.35,23.2329,2.8858,5.812,32.908,31.748615,4.5461,76.228,12.721,173.7689,338.68,1.7865022273702138,0.015,997.5029,0
2020-08-16T20:25:40Z,0.355,23.233,2.8933,5.8763,32.921,31.761293,4.5505,76.211,12.721,173.7464,336.53,1.787245255283019,0.015,997.503,0
2020-08-16T20:25:40Z,0.36,23.2327,2.8715,6.0422,32.91,31.75043,4.554,76.196,12.72,174.0093,315.58,1.7866248869778278,0.015,997.5031,0
2020-08-16T20:25:40Z,0.365,23.2328,2.8318,6.2725,32.903,31.744156,4.5559,76.172,12.719,174.195,283.94,1.786218566204958,0.015,997.503,0
2020-08-16T20:25:40Z,0.367,23.2329,2.8047,6.3942,32.908,31.748886,4.5552,76.143,12.719,173.8406,280.24,1.7865019239440691,0.015,997.5031,0
2020-08-16T20:25:40Z,0.368,23.2328,2.8021,6.415,32.903,31.744167,4.5533,76.114,12.72,173.6822,291.61,1.7862185472437995,0.015,997.503,0
2020-08-16T20:25:40Z,0.372,23.2329,2.8188,6.3868,32.91,31.75055,4.5534,76.076,12.72,173.8278,289.52,1.7866167728170872,0.014,997.5031,0
2020-08-16T20:25:40Z,0.378,23.233,2.8257,6.3268,32.923,31.762613,4.5515,76.04,12.72,174.052,288.13,1.7873597087630761,0.014,997.503,0
2020-08-16T20:25:40Z,0.384,23.2329,2.8185,6.3079,32.923,31.763132,4.5494,76,12.72,174.5862,286.59,1.7873635303645232,0.014,997.5031,0
2020-08-16T20:25:40Z,0.387,23.2327,2.8086,6.2624,32.917,31.756827,4.5485,75.933,12.721,174.8669,291.62,1.7870266361753369,0.013,997.5031,0
2020-08-16T20:25:40Z,0.388,23.2326,2.7915,6.1198,32.91,31.74982,4.5456,75.863,12.721,174.6064,309.26,1.7866283276995027,0.012,997.5032,0
2020-08-16T20:25:40Z,0.391,23.2328,2.7739,5.9572,32.901,31.74186,4.5433,75.818,12.721,174.4479,304.97,1.7861032069212865,0.012,997.5032,0
2020-08-16T20:25:40Z,0.394,23.2331,2.7579,5.8754,32.883,31.724028,4.5423,75.805,12.72,174.4999,294.88,1.785056997639012,0.013,997.5031,0
2020-08-16T20:25:40Z,0.396,23.2328,2.7408,5.8517,32.883,31.724548,4.5372,75.841,12.719,174.632,292.51,1.7850688075906944,0.016,997.5032,0
2020-08-16T20:25:40Z,0.399,23.2326,2.701,5.9105,32.908,31.748147,4.5321,75.901,12.718,175.013,288.22,1.7865132315408452,0.018,997.5032,0
2020-08-16T20:25:40Z,0.405,23.2328,2.6388,6.0378,32.916,31.755587,4.53,75.941,12.718,175.321,308.84,1.786964877618506,0.019,997.5032,0
2020-08-16T20:25:40Z,0.414,23.2326,2.6092,6.0863,32.911,31.751059,4.5281,75.988,12.717,175.086,322.05,1.786685278543622,0.019,997.5033,0
2020-08-16T20:25:40Z,0.419,23.2326,2.61,6.085,32.917,31.756836,4.5309,76.072,12.716,174.9256,289.45,1.7870299828288496,0.019,997.5033,0
2020-08-16T20:25:40Z,0.423,23.2328,2.6098,6.0555,32.922,31.761989,4.5366,76.175,12.717,175.2745,278.74,1.7873093185970617,0.018,997.5033,0
2020-08-16T20:25:40Z,0.427,23.2325,2.6167,5.971,32.91,31.749926,4.5374,76.285,12.717,175.5182,314.56,1.786631540844541,0.015,997.5034,0
2020-08-16T20:25:40Z,0.429,23.2326,2.6258,5.9212,32.897,31.737871,4.5392,76.354,12.717,175.6348,322.51,1.7858805628968757,0.014,997.5034,0
2020-08-16T20:25:40Z,0.432,23.2327,2.6253,5.9342,32.902,31.743119,4.5456,76.325,12.716,175.9103,289.22,1.786163861772896,0.014,997.5034,0
2020-08-16T20:25:40Z,0.435,23.2324,2.6197,5.9226,32.909,31.749936,4.5513,76.244,12.714,175.7521,298.68,1.786577859939213,0.015,997.5035,0
2020-08-16T20:25:40Z,0.439,23.2324,2.6059,5.8834,32.917,31.756848,4.5586,76.184,12.714,175.0984,327.7,1.7870375298145291,0.015,997.5034,0
2020-08-16T20:25:40Z,0.444,23.2326,2.5825,5.9068,32.924,31.763249,4.5655,76.139,12.714,174.7179,305.83,1.7874318147082466,0.015,997.5034,0
2020-08-16T20:25:40Z,0.449,23.2327,2.566,5.9307,32.924,31.763882,4.5619,76.095,12.714,174.6786,300.68,1.7874276893613916,0.014,997.5035,0
2020-08-16T20:25:40Z,0.453,23.2327,2.5586,5.8982,32.925,31.764507,4.5544,76.081,12.713,175.0534,316.03,1.7874850780128941,0.013,997.5035,0
2020-08-16T20:25:40Z,0.455,23.2325,2.5791,5.8224,32.931,31.770804,4.552,76.11,12.713,175.6366,291.97,1.7878377789438398,0.013,997.5035,0
2020-08-16T20:25:40Z,0.457,23.2324,2.6321,5.7351,32.937,31.776572,4.5498,76.157,12.713,175.6216,278.63,1.7881864933444203,0.014,997.5036,0
2020-08-16T20:25:40Z,0.458,23.2326,2.666,5.6656,32.931,31.770803,4.5461,76.201,12.713,175.3876,284.25,1.7878337665163293,0.014,997.5035,0
2020-08-16T20:25:40Z,0.461,23.2326,2.674,5.6006,32.924,31.764507,4.5446,76.205,12.712,175.3884,276.13,1.7874314542013907,0.014,997.5035,0
2020-08-16T20:25:40Z,0.469,23.2326,2.6713,5.6363,32.924,31.763882,4.5479,76.17,12.709,175.2876,268.38,1.787431302409199,0.014,997.5036,0
2020-08-16T20:25:40Z,0.476,23.2323,2.6722,5.788,32.923,31.763248,4.55,76.132,12.684,175.2013,266.85,1.787385568494166,0.014,997.5037,0
2020-08-16T20:25:40Z,0.478,23.2321,2.6841,5.924,32.917,31.756847,4.5544,76.074,12.579,175.6349,266.65,1.7870486512048667,0.013,997.5037,0
2020-08-16T20:25:40Z,0.479,23.2321,2.6915,5.9757,32.91,31.749925,4.5549,76.007,12.422,176.314,259,1.7866463849364502,0.011,997.5037,0
2020-08-16T20:25:40Z,0.48,23.2321,2.7245,6.0023,32.903,31.743005,4.5504,75.962,12.35,176.7013,251.89,1.7862441438864534,0.01,997.5037,0
2020-08-16T20:25:40Z,0.483,23.232,2.777,6.0395,32.896,31.736623,4.5503,75.954,12.374,176.9618,260.77,1.7858458032890192,0.012,997.5038,0
2020-08-16T20:25:40Z,0.485,23.2321,2.8021,6.0814,32.896,31.736198,4.5458,75.989,12.423,176.6252,271.5,1.78584175742681,0.015,997.5038,0
2020-08-16T20:25:40Z,0.488,23.232,2.818,6.1312,32.898,31.73787,4.5411,76.044,12.471,175.8143,259.92,1.785960651298247,0.018,997.5038,0
2020-08-16T20:25:40Z,0.494,23.2315,2.8639,6.1613,32.917,31.756835,4.5382,76.091,12.512,175.8479,248.07,1.7870721084506118,0.018,997.5039,0
2020-08-16T20:25:40Z,0.504,23.231,2.9181,6.1704,32.935,31.775178,4.5374,76.156,12.543,176.6009,255.33,1.7881260542263038,0.018,997.5041,0
2020-08-16T20:25:40Z,0.51,23.2312,2.9397,6.1378,32.928,31.769316,4.54,76.279,12.566,177.2619,256.35,1.7877157565944481,0.017,997.5041,0
2020-08-16T20:25:40Z,0.512,23.2318,2.9433,6.1103,32.908,31.749406,4.5445,76.425,12.583,177.6444,240.31,1.786542709294743,0.016,997.5039,0
2020-08-16T20:25:40Z,0.513,23.2325,2.9432,6.1137,32.883,31.724777,4.5466,76.541,12.595,177.526,241.79,1.785078514325933,0.015,997.5038,0
2020-08-16T20:25:40Z,0.515,23.2333,2.9201,5.9729,32.883,31.725297,4.5483,76.589,12.603,177.2925,253.89,1.7850468821901528,0.013,997.5036,0
2020-08-16T20:25:40Z,0.519,23.2336,2.8822,5.712,32.915,31.755703,4.5577,76.572,12.609,177.4025,248.24,1.7868736631541362,0.013,997.5036,0
2020-08-16T20:25:40Z,0.524,23.234,2.8668,5.569,32.935,31.775189,4.5669,76.505,12.615,177.9109,244.79,1.7880069754062426,0.014,997.5035,0
2020-08-16T20:25:40Z,0.529,23.2339,2.877,5.5829,32.93,31.770566,4.5751,76.391,12.62,178.4488,240.26,1.7877235543424752,0.014,997.5035,0
2020-08-16T20:25:40Z,0.532,23.234,2.8725,5.7765,32.922,31.763248,4.5777,76.251,12.624,178.3997,232.35,1.7872598570358014,0.013,997.5035,0
2020-08-16T20:25:40Z,0.535,23.2344,2.8406,6.0566,32.909,31.750153,4.5759,76.103,12.625,178.1776,229.65,1.7864969695734583,0.012,997.5034,0
2020-08-16T20:25:40Z,0.538,23.2343,2.8153,6.1886,32.897,31.739129,4.5727,75.967,12.626,178.173,231.95,1.785811386544007,0.01,997.5035,0
