Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag
2022-07-11T12:45:46Z,-0.04,24.5881,6.6558,3.0514,0.2597,9.9559,9.8126,34.146437,34.42,6.2986,75.672,149.64,1.8187343502590216,0.001,0
2022-07-11T12:45:46Z,-0.04,24.5903,6.6688,3.0705,0.2474,9.9135,9.8127,34.105931,34.377,6.3175,75.247,148.8,1.81624192087381,0.001,0
2022-07-11T12:45:46Z,-0.04,24.5902,6.7398,3.0808,0.1793,9.7164,9.8126,34.06322,34.332,6.3371,74.756,147.77,1.8137285162399583,0,0
2022-07-11T12:45:46Z,-0.04,24.5934,6.7585,3.0828,0.1638,9.6625,9.8125,34.035099,34.302,6.3303,74.283,146.71,1.8119247182743736,0,0
2022-07-11T12:45:46Z,-0.039,24.5979,6.741,3.0802,0.1764,9.7112,9.8125,34.035971,34.299,6.3021,73.864,146.3,1.811580177652811,-0.001,0
2022-07-11T12:45:46Z,-0.039,24.5997,6.7617,3.0736,0.1636,9.6559,9.8125,34.073767,34.329,6.266,73.499,145.55,1.813187227714096,-0.003,0
2022-07-11T12:45:46Z,-0.039,24.6022,6.7329,3.069,0.1797,9.7314,9.8121,34.087034,34.331,6.2207,73.191,144.34,1.8132008182499493,-0.006,0
2022-07-11T12:45:46Z,-0.041,24.6055,6.5858,3.0669,0.2468,10.110900000000001,9.8116,34.061377,34.294,6.1805,72.931,144.32,1.811002208281339,-0.01,0
2022-07-11T12:45:46Z,-0.044,24.6066,6.5627,3.0615,0.2608,10.171,9.8117,34.033607,34.259,6.1458,72.689,144.94,1.8090022010861135,-0.015,0
2022-07-11T12:45:46Z,-0.049,24.6185,6.5706,3.0526,0.2526,10.1503,9.8122,34.021341,34.239,6.1137,72.414,144.75,1.807417919951613,-0.02,0
2022-07-11T12:45:46Z,-0.055,24.6401,6.5759,3.0482,0.2571,10.1367,9.8122,34.048104,34.258,6.086,72.061,144.79,1.807633836085754,-0.024,0
2022-07-11T12:45:46Z,-0.062,24.6558,6.6517,3.0483,0.2553,9.9187,9.8117,34.08715,34.293,6.0633,71.613,145.82,1.8089741408786968,-0.025,0
2022-07-11T12:45:46Z,-0.07,24.6655,6.6673,3.0565,0.2548,9.8829,9.8116,34.088376,34.294,6.044,71.092,147.12,1.8086501594884254,-0.025,0
2022-07-11T12:45:46Z,-0.078,24.6751,6.6519,3.0735,0.2577,9.912,9.8119,34.062931,34.272,6.0213,70.557,148.76,1.807046162567378,-0.024,0
2022-07-11T12:45:46Z,-0.084,24.6887,6.6708,3.0833,0.2518,9.8827,9.812,34.04954,34.261,5.991,70.051,150.96,1.8059004202644995,-0.021,0
2022-07-11T12:45:46Z,-0.089,24.6979,6.7391,3.0842,0.217,9.8295,9.812,34.061495,34.276,5.9524,69.554,156.15,1.8063778695652746,-0.018,0
