Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2020-10-16T16:25:42Z,-0.632,3.8177,-0.9785,-0.3181,1.11,0.639786,12.4334,94.417,16.124,43.0458,0.12367,0.0858872278550422,0,0
2020-10-16T16:25:42Z,-0.632,3.8207,-0.9816,-0.2553,1.237,0.713565,12.4436,94.439,16.127,50.7112,0.12363,0.09606138796781007,0,0
2020-10-16T16:25:42Z,-0.632,3.8156,-0.9624,-0.0766,1.505,0.874062,12.4361,94.45,16.142,99.4526,0.12364,0.11768958536272567,0.003,0
2020-10-16T16:25:42Z,-0.632,3.8237,-0.957,0.0227,2.175,1.313338,12.4307,94.284,16.284,409.4462,0.12369,0.17230391088109512,0.01,0
2020-10-16T16:25:42Z,-0.632,3.8104,-0.9641,-0.0503,7.285,4.694453,12.4401,93.941,16.469,884.5817,0.12369,0.6058741940650078,0.024,0
2020-10-16T16:25:42Z,-0.631,3.8317,-0.9626,-0.1009,18.637,12.414704,12.4277,93.584,16.41,1007.8362,0.12371,1.6218393248777974,0.043,0
2020-10-16T16:25:42Z,-0.622,3.7965,-0.9577,-0.0407,30.321,20.886885,12.4601,93.275,16.2,722.6897,0.12373,2.7163256491069334,0.066,0
2020-10-16T16:25:42Z,-0.6,3.9671,-0.9619,0.026,37.53,26.681544,12.3792,93.03,16.045,376.774,0.12368,3.3892450046465825,0.089,0
2020-10-16T16:25:42Z,-0.569,5.3611,-0.9758,0.1907,39.73,28.953367,11.8844,92.845,15.949,216.2925,0.12366,3.4525546549009554,0.109,0
2020-10-16T16:25:42Z,-0.533,7.4779,-0.972,2.1221,39.547,29.391573,11.225,92.725,15.889,199.2163,0.12369,3.2293020062054856,0.121,0
2020-10-16T16:25:42Z,-0.493,9.2125,-0.7542,23.9278,39.354,29.696667,10.7232,92.648,15.845,196.2907,0.12371,3.0587863301076865,0.123,0
2020-10-16T16:25:42Z,-0.457,10.5491,-0.3355,63.9903,39.139,29.914826,10.3641,92.547,15.815,194.686,0.12367,2.9311714979374024,0.117,0
2020-10-16T16:25:42Z,-0.427,11.5224,-0.096,86.0908,38.897,30.063092,10.1121,92.401,15.795,193.5801,0.12362,2.836429023274468,0.105,0
2020-10-16T16:25:42Z,-0.405,12.211,-0.0144,91.188,38.658,30.157458,9.9415,92.238,15.783,194.4485,0.12364,2.766757324103229,0.091,0
2020-10-16T16:25:42Z,-0.386,12.7527,0.7465,126.4447,38.398,30.16794,9.8171,92.085,15.776,195.2051,0.12368,2.708088663074354,0.079,0
2020-10-16T16:25:42Z,-0.371,13.2306,2.1802,190.8493,38.069,30.063199,9.7025,91.979,15.773,195.2425,0.12366,2.6501762619691442,0.072,0
2020-10-16T16:25:42Z,-0.356,13.6673,2.977,225.6088,37.573,29.779396,9.5919,91.904,15.769,194.3847,0.1237,2.584115685251918,0.069,0
2020-10-16T16:25:42Z,-0.34,14.0339,3.0372,223.9559,36.855,29.274223,9.4979,91.798,15.759,192.4913,0.12375,2.5079379499486647,0.068,0
2020-10-16T16:25:42Z,-0.323,14.3105,3.0129,170.4531,36.192,28.776617,9.4229,91.683,15.742,191.5367,0.1237,2.4427154980093695,0.068,0
2020-10-16T16:25:42Z,-0.303,14.4975,2.9788,71.8671,35.87,28.520748,9.3732,91.608,15.732,191.7906,0.12367,2.4081489631439874,0.067,0
2020-10-16T16:25:42Z,-0.283,14.6486,2.9587,18.0686,35.786,28.400831,9.3403,91.578,15.739,191.259,0.12367,2.3929578512506553,0.065,0
2020-10-16T16:25:42Z,-0.266,14.734,2.9604,13.2055,35.844,28.341618,9.3094,91.598,15.753,189.7556,0.1237,2.3918881095654756,0.063,0
2020-10-16T16:25:42Z,-0.253,14.753,2.9224,12.792,35.965,28.312172,9.2915,91.634,15.767,188.8417,0.12382,2.399303412029369,0.059,0
2020-10-16T16:25:42Z,-0.241,14.7872,2.8439,12.7604,36.05,28.234953,9.2784,91.679,15.78,188.555,0.12388,2.4032398341377745,0.054,0
2020-10-16T16:25:42Z,-0.226,14.7105,2.8119,12.8233,36.227,28.232453,9.2891,91.787,15.79,188.7842,0.1238,2.420465801312905,0.051,0
2020-10-16T16:25:42Z,-0.211,14.527,2.8313,12.8657,36.415,28.281778,9.3304,91.923,15.796,189.807,0.12375,2.4451690174799,0.051,0
2020-10-16T16:25:42Z,-0.199,14.3764,2.8598,12.8955,36.464,28.260316,9.3667,92.047,15.8,190.854,0.1237,2.4580701400750535,0.052,0
2020-10-16T16:25:42Z,-0.19,14.1617,2.8788,12.9772,36.545,28.290067,9.4098,92.184,15.803,191.5495,0.12365,2.477415922014902,0.053,0
2020-10-16T16:25:42Z,-0.177,13.9297,2.8808,12.9954,36.655,28.387722,9.4718,92.335,15.803,192.4514,0.1237,2.5001600499328696,0.056,0
2020-10-16T16:25:42Z,-0.161,13.8135,2.883,12.9794,36.636,28.426096,9.5142,92.514,15.802,193.5851,0.12374,2.5062598812170718,0.06,0
2020-10-16T16:25:42Z,-0.145,13.7445,2.9047,13.0229,36.586,28.436925,9.5357,92.689,15.8,194.5885,0.12377,2.5070780999019213,0.065,0
2020-10-16T16:25:42Z,-0.128,13.6754,3.0105,13.0408,36.646,28.518719,9.5696,92.823,15.798,195.1192,0.12378,2.515921651716899,0.067,0
2020-10-16T16:25:42Z,-0.108,13.6908,3.1803,12.9895,36.91,28.780737,9.5761,92.862,15.795,194.2372,0.12372,2.534165888490071,0.067,0
2020-10-16T16:25:42Z,-0.088,13.7998,3.27,12.952,37.396,29.257848,9.5773,92.85,15.791,192.4407,0.12368,2.5624117476976034,0.064,0
2020-10-16T16:25:42Z,-0.071,13.8776,3.2835,12.9652,37.836,29.720026,9.577,93.305,15.786,191.2943,0.12374,2.5892605719260016,0.059,0
2020-10-16T16:25:42Z,-0.057,13.8928,3.2386,12.8057,38.04,29.991752,9.5927,95.98,15.782,191.0459,0.12379,2.60307615790821,0.053,0
2020-10-16T16:25:42Z,-0.046,13.9585,3.119,12.4315,38.086,30.132667,9.5816,102.145,15.777,191.3299,0.12378,2.6020238957079123,0.047,0
2020-10-16T16:25:42Z,-0.036,14.1062,3.029,12.2174,38.067,30.218563,9.5409,109.134,15.773,191.5445,0.12374,2.5908111156773868,0.042,0
