DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2023-06-27T13:49:54Z,-0.111,24.8378,6.03,2.3221,0.426,13.1553,21.22,45.375672,45.534,8.5178,108.4,674.31,2.4342401397956714,0.053,0
2023-06-27T13:49:54Z,-0.097,24.8322,6.03,2.3183,0.426,13.1553,21.1749,45.382086,45.543,8.5897,110.296,626.15,2.43504661344922,0.056,0
2023-06-27T13:49:54Z,-0.081,24.827,6.03,2.5014,0.426,13.1553,21.8513,45.457775,45.618,8.6953,112.057,383.01,2.439584730856654,0.057,0
2023-06-27T13:49:54Z,-0.065,24.8231,6.12,2.5091,0.426,13.536,21.7912,45.559516,45.716,8.8309,113.565,349.75,2.4453636659638605,0.057,0
2023-06-27T13:49:54Z,-0.05,24.8195,6.12,2.5358,0.426,13.536,21.8513,45.64311,45.794,8.9858,114.709,349.52,2.449990851563308,0.055,0
2023-06-27T13:49:54Z,-0.035,24.8172,6.12,2.5052,0.426,13.536,21.8964,45.689237,45.835,9.1434,115.377,331.98,2.452445121024212,0.052,0
2023-06-27T13:49:54Z,-0.023,24.8184,6.12,2.6273,0.426,13.536,20.739,45.716142,45.858,9.2891,115.477,335.53,2.4536895947987865,0.048,0
2023-06-27T13:49:54Z,-0.011,24.8232,6.3,2.6426,0.426,15.4395,20.6338,45.744871,45.884,9.4133,114.981,298.97,2.4549133563916836,0.043,0
2023-06-27T13:49:54Z,-0,24.8297,6.3,2.6349,0.426,15.4395,20.6188,45.785067,45.92,9.5069,113.97,267.26,2.456615347474111,0.037,0
2023-06-27T13:49:54Z,0.009,24.8354,6.3,2.6235,0.426,15.4395,20.6639,45.835559,45.968,9.5613,112.621,259.93,2.459042204306524,0.031,0
2023-06-27T13:49:54Z,0.016,24.8393,6.3,2.6159,0.426,15.4395,20.709,45.899906,46.03,9.569,111.15,254.84,2.4623610438595995,0.025,0
2023-06-27T13:49:54Z,0.022,24.8427,6.3,2.7646,0.426,15.4395,20.724,45.97545,46.107,9.5273,109.804,254.12,2.466559742200001,0.019,0
2023-06-27T13:49:54Z,0.025,24.8466,6.12,2.7799,0.426,14.2551,20.709,46.034783,46.171,9.4429,108.853,260.49,2.4699920875480954,0.014,0
