Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag
2023-08-07T08:38:52Z,-0.101,24.8229,4.05,10.1653,0.0852,2.7918,2.9133,40.507626,40.651,6.1015,78.76,121.84,2.1585826177158953,0.003,0
2023-08-07T08:38:52Z,-0.1,24.8213,4.05,10.1576,0.0852,2.7918,2.9584,40.504006,40.648,6.1757,80.312,121.65,2.158488233353627,0.003,0
2023-08-07T08:38:52Z,-0.1,24.8201,4.05,10.1424,0.0852,2.7918,2.9584,40.499163,40.645,6.2769,81.699,124.67,2.158375183219179,0.002,0
2023-08-07T08:38:52Z,-0.099,24.819,4.05,10.1309,0.0426,2.7495,2.8983,40.491805,40.639,6.398,82.82,121.57,2.158088336649833,0.002,0
2023-08-07T08:38:52Z,-0.099,24.8178,4.05,10.2034,0.0426,2.7495,2.8231,40.487895,40.637,6.5291,83.624,122.61,2.158031639691173,0.002,0
2023-08-07T08:38:52Z,-0.098,24.8164,4.05,10.1958,0.0426,2.7495,2.8983,40.490352,40.642,6.6579,84.114,121.78,2.158378842130964,0.002,0
2023-08-07T08:38:52Z,-0.098,24.8148,4.05,10.2225,0.0426,2.7495,2.9133,40.495869,40.65,6.7731,84.321,124.16,2.1589045495520667,0.001,0
2023-08-07T08:38:52Z,-0.098,24.8129,4.05,10.192,0.0426,2.8764,2.9283,40.497992000000004,40.654,6.8663,84.297,121.28,2.1592188171198616,0.001,0
2023-08-07T08:38:52Z,-0.098,24.8105,4.05,10.0699,0.0426,2.8764,3.1538,40.493325,40.651,6.9332,84.102,121.49,2.159161809066741,0.001,0
2023-08-07T08:38:52Z,-0.097,24.8079,4.05,10.0852,0.0426,2.8764,3.274,40.484587,40.644,6.9742,83.806,121.15,2.158888639429298,0.002,0
2023-08-07T08:38:52Z,-0.097,24.805,4.05,10.0852,0.0426,2.8764,3.1989,40.477371,40.638,6.9917,83.473,122.18,2.1586858405911538,0.002,0
2023-08-07T08:38:52Z,-0.096,24.8023,4.05,10.0813,0.0426,2.7918,3.1087,40.473714,40.635,6.99,83.15,120.18,2.1586428099922146,0.002,0
2023-08-07T08:38:52Z,-0.096,24.7999,4.05,9.9631,0.0426,2.7918,3.1688,40.468679,40.63,6.9742,82.868,118.13,2.158473000778669,0.002,0
2023-08-07T08:38:52Z,-0.095,24.7978,4.05,9.9669,0.0426,2.7918,3.1838,40.460924,40.622,6.9499,82.643,124.38,2.158119965778319,0.002,0
2023-08-07T08:38:52Z,-0.095,24.7963,4.05,9.9516,0.0426,2.7918,3.1388,40.456305,40.617,6.9225,82.47,121.33,2.15790807687362,0.001,0
2023-08-07T08:38:52Z,-0.094,24.7954,4.05,9.9745,0.0852,2.8764,3.1388,40.45359,40.614,6.8959,82.322,123.73,2.157780915809822,0.001,0
2023-08-07T08:38:52Z,-0.094,24.7954,4.05,9.9669,0.0852,2.8764,2.9283,40.448094,40.61,6.8725,82.172,121.23,2.157555346506927,0.001,0
2023-08-07T08:38:52Z,-0.094,24.7959,4.05,9.9516,0.0852,2.8764,3.0486,40.442311,40.606,6.8538,82.002,121.52,2.157306430490217,0.001,0
