DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2019-07-11T07:10:46Z,-0.116,26.2573,0.6947,0.8998,27.005,27.644942,5.1062,62.882,6.586,272.4467,51.37,0.0208,0.009,0
2019-07-11T07:10:46Z,-0.095,26.2124,0.7176,0.8998,26.886,27.564668,5.2179,64.238,6.586,271.7653,46.107,0.0207,0.018,0
2019-07-11T07:10:46Z,-0.068,26.12,0.6909,0.8566,26.869,27.541918,5.3451,65.803,6.585,271.3488,40.96,0.0207,0.031,0
2019-07-11T07:10:46Z,-0.049,26.0367,0.7329,0.9287,26.895,27.554766,5.4666,67.305,6.571,271.6517,38.752,0.0207,0.044,0
2019-07-11T07:10:46Z,-0.039,25.9901,0.7252,0.871,26.943,27.548692,5.5677,68.593,6.559,271.1595,38.291,0.0207,0.054,0
2019-07-11T07:10:46Z,-0.023,25.9798,0.7291,0.9575,26.989,27.549506,5.6652,69.915,6.555,271.0081,38.616,0.0207,0.062,0
2019-07-11T07:10:46Z,-0.008,26.0027,0.7024,0.9431,27.066,27.613026,5.7532,71.207,6.554,271.2731,37.549,0.0207,0.067,0
2019-07-11T07:10:46Z,0.016,26.0505,0.7786,0.871,27.182,27.706632,5.7982,71.953,6.56,270.7053,34.801,0.0208,0.07,0
2019-07-11T07:10:46Z,0.05,26.0538,0.7748,0.8998,27.115,27.66999,5.8023,72.193,6.556,271.1974,32.756,0.0208,0.075,0
2019-07-11T07:10:46Z,0.073,25.9945,0.7672,0.7845,27.035,27.599376,5.7679,71.891,6.552,271.2731,32.534,0.0207,0.078,0
2019-07-11T07:10:46Z,0.092,25.9459,0.7672,0.8854,27.031,27.61677,5.725,71.434,6.557,271.311,30.255,0.0207,0.08,0
2019-07-11T07:10:46Z,0.127,25.931,0.7748,0.9143,27.12,27.648344,5.6913,71.065,6.558,271.5003,27.821,0.0208,0.088,0
2019-07-11T07:10:46Z,0.157,25.9282,0.7558,0.9431,27.09,27.619342,5.6749,70.915,6.55,271.6517,27.247,0.0207,0.097,0
2019-07-11T07:10:46Z,0.17,25.9366,0.7825,0.8422,27.099,27.593637,5.6776,70.964,6.542,271.7274,26.344,0.0207,0.1,0
2019-07-11T07:10:46Z,0.185,25.9684,0.7405,0.8998,27.099,27.621098,5.6815,71.018,6.536,271.841,25.984,0.0207,0.098,0
2019-07-11T07:10:46Z,0.21,26.0675,0.6985,0.9143,27.151,27.64441,5.6895,71.11,6.534,271.841,26.148,0.0208,0.094,0
2019-07-11T07:10:46Z,0.232,26.2214,0.7481,0.8133,27.133,27.683107,5.6831,70.997,6.526,272.4467,25.908,0.0208,0.089,0
