DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2020-07-13T00:18:57Z,-0.104,26.9546,0.6804,1.7277,33.339468,32.045,4.6714,86.87,7.476,229.5118,2115.7,1.6033638431312536,0.063,0
2020-07-13T00:18:57Z,-0.088,26.9656,0.6795,1.6949,33.35333,32.048,4.6737,88.091,7.481,228.8526,2038.2,1.60315359794246,0.059,0
2020-07-13T00:18:57Z,-0.075,26.9762,0.6372,1.6192,33.35458,32.042,4.7172,89.318,7.486,228.6111,1951.7,1.6024809067687054,0.05,0
2020-07-13T00:18:57Z,-0.065,26.9938,0.5699,1.6025,33.354588,32.037,4.7761,90.508,7.491,228.7418,1918.5,1.6016271506890494,0.041,0
2020-07-13T00:18:57Z,-0.057,27.0138,0.5419,1.664,33.353433,32.033,4.8406,91.486,7.495,229.0558,1606.9,1.6007465535177214,0.034,0
2020-07-13T00:18:57Z,-0.05,27.03,0.5477,1.677,33.340629,32.019,4.9091,92.057,7.497,229.483,892.72,1.5994654376412791,0.03,0
2020-07-13T00:18:57Z,-0.043,27.0427,0.6112,1.6221,33.32668,32.006,4.975,92.168,7.5,229.2605,387.49,1.5983547999793113,0.026,0
2020-07-13T00:18:57Z,-0.037,27.0514,0.7274,1.5834,33.311674,31.992,5.045,91.847,7.502,228.6025,207.99,1.5973253543332555,0.024,0
2020-07-13T00:18:57Z,-0.03,27.056,0.789,1.5859,33.286084,31.968,5.1044,91.165,7.503,228.3249,166.54,1.59590513006042,0.021,0
2020-07-13T00:18:57Z,-0.025,27.0575,0.8037,1.6193,33.271072,31.956,5.1357,90.205,7.503,228.39940000000001,572.14,1.5952217647318996,0.018,0
2020-07-13T00:18:57Z,-0.021,27.058,0.8093,1.5748,33.257052,31.945,5.142,89.084,7.503,228.556,949.89,1.5946245522615983,0.016,0
2020-07-13T00:18:57Z,-0.017,27.058,0.7994,1.4253,33.243458,31.934,5.1218,87.914,7.502,228.5843,571.47,1.5940439752155693,0.013,0
2020-07-13T00:18:57Z,-0.015,27.0549,0.7993,1.3561,33.233598,31.927,5.0832,86.755,7.501,228.8276,157.39,1.593777687228176,0.012,0
2020-07-13T00:18:57Z,-0.013,27.0507,0.8077,1.3909,33.201287,31.899,5.0275,85.655,7.501,229.2604,121.65,1.592439657849772,0.013,0
2020-07-13T00:18:57Z,-0.011,27.0472,0.8061,1.4001,33.170017,31.871,4.9627,84.627,7.5,229.1719,135.18,1.5910782110047412,0.016,0
2020-07-13T00:18:57Z,-0.008,27.0433,0.7988,1.3642,33.172756,31.875,4.8974,83.644,7.498,228.8759,291.07,1.591418876544589,0.018,0
2020-07-13T00:18:57Z,-0.002,27.0401,0.7951,1.3688,33.170957,31.876,4.8318,82.674,7.495,228.692,799.13,1.5915779278482043,0.019,0
2020-07-13T00:18:57Z,0.007,27.0337,0.7998,1.4216,33.148263,31.857,4.7709,81.721,7.494,228.583,1370.2,1.5907874426572624,0.02,0
2020-07-13T00:18:57Z,0.013,27.0293,0.8271,1.4541,33.152148,31.863,4.7145,80.779,7.494,229.0208,1558,1.5912503085065652,0.022,0
2020-07-13T00:18:57Z,0.017,27.0314,0.8677,1.452,33.154473,31.868,4.6608,79.839,7.495,229.6835,1469.8,1.5914444732170827,0.022,0
2020-07-13T00:18:57Z,0.02,27.0259,0.8811,1.3957,33.112926,31.833,4.6064,78.94,7.495,229.799,1282.8,1.5897793212632252,0.021,0
2020-07-13T00:18:57Z,0.025,27.018,0.865,1.3576,33.093939,31.818,4.554,78.11,7.495,229.4707,1135.3,1.5892495240233173,0.02,0
2020-07-13T00:18:57Z,0.031,27.0173,0.8628,1.4026,33.115241,31.841,4.5028,77.359,7.496,229.0692,1137.2,1.5904871528724123,0.021,0
2020-07-13T00:18:57Z,0.037,27.013,0.8923,1.4259,33.116688,31.846,4.4489,76.72,7.495,228.9025,1152.2,1.5908940040677382,0.021,0
