Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2019-09-27T12:39:27Z,-0.555,28.5292,-0.2661,-0.5514,21.159,22.190949,5.245,96.765,6.564,456.8746,1419.3,1.0022604973817812,0.028,0
2019-09-27T12:39:27Z,-0.555,28.531,-0.5151,-0.9666,32.172,33.233225,5.2456,96.845,6.961,252.8941,1379.9,1.5584768079057898,0.057,0
2019-09-27T12:39:27Z,-0.55,28.5276,-0.6558,-1.1439,36.754,37.36194,5.2471,96.935,7.284,220.6544,1430.1,1.7943806353604137,0.088,0
2019-09-27T12:39:27Z,-0.525,28.5291,-0.6669,-0.7293,37.678,37.782341,5.2479,96.996,7.562,211.7849,1631.8,1.8421460199423343,0.116,0
2019-09-27T12:39:27Z,-0.472,28.013,-0.6323,4.2429,38.145,37.871126,5.2973,97.048,7.777,208.1175,1386.2,1.8862394715412785,0.136,0
2019-09-27T12:39:27Z,-0.415,26.7956,-0.5751,13.3564,38.504,37.927074,5.4188,97.107,7.926,205.3087,1155,1.9539356715250387,0.146,0
2019-09-27T12:39:27Z,-0.372,25.7326,-0.5476,18.3861,38.775,37.95056,5.5306,97.153,8.028,202.6027,1229.7,2.0133108629740235,0.142,0
2019-09-27T12:39:27Z,-0.337,25.0727,-0.4989,19.8645,38.976,37.964316,5.6001,97.19,8.074,200.4373,1143.2,2.053227098012226,0.126,0
2019-09-27T12:39:27Z,-0.311,24.6063,0.0486,31.2643,39.189,38.029651,5.6511,97.235,8.083,198.9162,867.11,2.08606498817546,0.102,0
2019-09-27T12:39:27Z,-0.294,24.226,1.0429,52.0367,39.453,38.169033,5.6957,97.293,8.098,196.4278,632.46,2.1184397154740164,0.081,0
2019-09-27T12:39:27Z,-0.281,23.8989,1.5778,63.2463,39.701,38.316385,5.7332,97.388,8.13,192.2905,549.04,2.1478922525818267,0.066,0
2019-09-27T12:39:27Z,-0.266,23.681,1.6267,62.9758,39.871,38.414636,5.7578,97.54,8.16,187.697,484.23,2.168010278280502,0.058,0
2019-09-27T12:39:27Z,-0.252,23.5044,1.7122,48.635,39.948,38.468181,5.7804,97.759,8.17,184.3373,411.53,2.180926762953997,0.057,0
2019-09-27T12:39:27Z,-0.241,23.3577,1.8659,22.1879,39.943,38.519414,5.7988,98.058,8.17,181.9548,370.05,2.1877165845063615,0.061,0
2019-09-27T12:39:27Z,-0.228,23.2383,1.9419,7.7436,39.882,38.589816,5.8169,98.39,8.174,179.7113,338.17,2.1899518431082283,0.068,0
2019-09-27T12:39:27Z,-0.21,23.1537,1.9376,6.3899,39.781,38.621346,5.8361,98.712,8.176,177.6888,332.84,2.188166250453034,0.077,0
2019-09-27T12:39:27Z,-0.189,23.1039,1.953,6.2131,39.726,38.646913,5.853,99.037,8.177,175.4837,353.38,2.187371414085735,0.088,0
2019-09-27T12:39:27Z,-0.164,23.167,1.9894,6.1308,39.762,38.708614,5.8657,99.357,8.176,169.2249,373.51,2.186410706433994,0.099,0
2019-09-27T12:39:27Z,-0.136,23.3809,2.0126,6.083,39.734,38.669138,5.8635,99.665,8.171,159.144,389.96,2.174450283754652,0.109,0
2019-09-27T12:39:27Z,-0.105,23.5658,2.0175,6.0617,39.579,38.486987,5.8606,99.94,8.16,153.0578,407.52,2.1566256759173577,0.116,0
2019-09-27T12:39:27Z,-0.074,23.659300000000002,2.0137,6.0367,39.417,38.283596,5.8706,100.15,8.144,151.3904,416.92,2.142839658421801,0.121,0
2019-09-27T12:39:27Z,-0.043,23.6894,2.0707,5.945,39.317,38.114231,5.8859,100.306,8.133,150.2552,395.89,2.135655237830539,0.121,0
2019-09-27T12:39:27Z,-0.01,23.6579,2.1868,5.7718,39.259,37.962557,5.9082,100.182,8.126,149.3987,342.54,2.1337905529490704,0.12,0
2019-09-27T12:39:27Z,0.023,23.6184,2.2469,5.6468,39.244,37.846071,5.9297,99.033,8.108,148.606,288.43,2.1347808655476745,0.118,0
2019-09-27T12:39:27Z,0.052,23.5705,2.2596,5.6132,39.278,37.784763,5.9478,96.773,8.079,147.4676,248.06,2.1389995615728683,0.112,0
2019-09-27T12:39:27Z,0.078,23.4773,2.35,5.6614,39.305,37.728973,5.9654,94.589,8.058,146.3892,264.14,2.14496508731467,0.101,0
2019-09-27T12:39:27Z,0.107,23.3459,2.5151,5.7701,39.323,37.679205,5.9971,93.206,8.05,145.806,350.73,2.1522474866997863,0.086,0
2019-09-27T12:39:27Z,0.134,23.2083,2.6082,5.8133,39.391,37.690732,5.9567,92.312,8.049,145.5781,541.48,2.1627767919635574,0.071,0
2019-09-27T12:39:27Z,0.149,23.0879,2.6271,5.7898,39.494,37.741331,5.7893,91.421,8.046,145.4415,840.57,2.1745804737698613,0.058,0
2019-09-27T12:39:27Z,0.152,22.9826,2.6739,5.7814,39.585,37.783112,5.6551,90.298,8.038,145.3583,1008.7,2.1850069824651484,0.045,0
2019-09-27T12:39:27Z,0.157,22.8965,2.749,5.8094,39.659,37.814974,5.596,89.143,8.027,145.3467,882.93,2.1935427925111557,0.033,0
2019-09-27T12:39:27Z,0.167,22.8351,2.7985,5.8343,39.681,37.809137,5.5575,88.266,8.013,145.2151,619.57,2.197839450201444,0.027,0
2019-09-27T12:39:27Z,0.177,22.7753,2.8042,5.8201,39.661,37.77598,5.5185,87.553,7.994,145.2302,515.11,2.1995955178629103,0.032,0
2019-09-27T12:39:27Z,0.18,22.715,2.748,5.8015,39.752,37.858384,5.4503,86.64,7.969,145.5285,559.26,2.2079235473308167,0.048,0
2019-09-27T12:39:27Z,0.181,22.6649,2.6575,5.8063,39.95,38.043747,5.3751,85.669,7.944,145.7246,621.99,2.2220858922697144,0.064,0
2019-09-27T12:39:27Z,0.192,22.6318,2.6196,5.8119,40.017,38.112883,5.3284,85.234,7.927,145.8802,742.2,2.227690530744288,0.074,0
2019-09-27T12:39:27Z,0.226,22.6122,2.628,5.8042,39.87,37.99606,5.3016,85.551,7.915,146.2053,806.25,2.219976616538902,0.076,0
2019-09-27T12:39:27Z,0.271,22.6128,2.6469,5.7452,39.68,37.837355,5.2436,86.331,7.905,146.3862,821.97,2.208717044494024,0.07,0
2019-09-27T12:39:27Z,0.299,22.6101,2.6656,5.6241,39.56,37.717472,5.1643,87.253,7.894,146.2612,923.06,2.201759945463833,0.057,0
2019-09-27T12:39:27Z,0.303,22.6002,2.6723,5.5517,39.501,37.625649,5.1354,88.111,7.878,146.1565,977.76,2.198761826678715,0.038,0
2019-09-27T12:39:27Z,0.297,22.6444,2.6755,5.5584,39.537,37.615734,5.1603,88.777,7.853,146.3245,924.21,2.1987140516327113,0.019,0
2019-09-27T12:39:27Z,0.289,22.6893,2.6871,5.574,39.69,37.724489,5.2097,89.259,7.824,146.5711,863.56,2.205531882494681,0.008,0
2019-09-27T12:39:27Z,0.282,22.6814,2.821,5.609,39.865,37.861447,5.2697,89.618,7.8,146.6439,765.95,2.2162474990004757,0.008,0
2019-09-27T12:39:27Z,0.284,22.6252,3.0721,5.6865,39.908,37.875153,5.3308,89.817,7.781,146.6018,806.59,2.2215751269019717,0.016,0
2019-09-27T12:39:27Z,0.298,22.5567,3.2091,5.7585,39.815,37.763223000000004,5.378,89.847,7.765,146.5778,916.91,2.2194793598982914,0.025,0
2019-09-27T12:39:27Z,0.313,22.518,3.2286,5.7903,39.715,37.650648,5.407,89.732,7.752,146.6132,788.3,2.2154816641060178,0.03,0
2019-09-27T12:39:27Z,0.323,22.4808,3.3076,5.7429,39.665,37.593088,5.4362,89.431,7.738,146.6852,626.57,2.214366196276926,0.03,0
2019-09-27T12:39:27Z,0.329,22.4449,3.4449,5.6115,39.65,37.575069,5.4514,88.896,7.722,146.6737,503.74,2.2152597439505874,0.023,0
2019-09-27T12:39:27Z,0.334,22.417,3.5185,5.5128,39.639,37.559734,5.4547,88.087,7.705,146.4743,350.1,2.2159939527933217,0.012,0
2019-09-27T12:39:27Z,0.336,22.3927,3.5211,5.5335,39.624,37.534609,5.4523,87,7.693,146.3394,269.5,2.216312205270189,0.002,0
2019-09-27T12:39:27Z,0.335,22.3787,3.46,5.6652,39.627,37.525178,5.4361,85.783,7.685,146.5914,252.03,2.2171870994310363,-0.003,0
2019-09-27T12:39:27Z,0.33,22.378,3.3514,5.7936,39.686,37.572636,5.4045,84.751,7.68,147.0253,255.36,2.2207265092292774,-0.003,0
2019-09-27T12:39:27Z,0.323,22.3752,3.2916,5.8073,39.846,37.727551,5.3565,84.195,7.671,147.2842,271.98,2.2303724752285583,0.001,0
2019-09-27T12:39:27Z,0.321,22.36,3.2752,5.766,40.063,37.938302,5.2895,84.232,7.659,147.0546,293.83,2.2440357928750143,0.002,0
2019-09-27T12:39:27Z,0.326,22.3402,3.2314,5.6216,40.227,38.089569,5.2091,84.752,7.648,146.3138,315.49,2.254792531490425,-0.006,0
2019-09-27T12:39:27Z,0.337,22.326,3.1603,5.3393,40.224,38.096528,5.1413,85.478,7.637,145.6403,338.88,2.2553332082007684,-0.031,0
2019-09-27T12:39:27Z,0.342,22.3324,3.1266,5.1713,39.972,37.895501,5.104,86.162,7.622,145.4508,397.49,2.2400124994215433,-0.07,0
2019-09-27T12:39:27Z,0.332,22.3543,3.1186,5.1638,39.647,37.626806,5.1066,86.743,7.607,145.5718,500.58,2.2195907688927905,-0.113,0
2019-09-27T12:39:27Z,0.293,22.3329,3.0903,5.3137,39.498,37.513824,5.1473,87.241,7.592,145.7263,686.94,2.21180118027761,-0.148,0
2019-09-27T12:39:27Z,0.223,22.327,3.061,5.6392,39.574,37.608583,5.1986,87.628,7.573,145.8562,993.52,2.2166146077021285,-0.165,0
2019-09-27T12:39:27Z,0.146,22.4024,3.0503,5.8229,39.78,37.820426,5.233,87.904,7.548,145.8519,1118.1,2.225096062843738,-0.16,0
2019-09-27T12:39:27Z,0.092,22.4537,3.0475,5.7984,39.941,37.98051,5.261,88.064,7.522,145.6744,855.47,2.232088048340997,-0.135,0
2019-09-27T12:39:27Z,0.07,22.4831,3.045,5.7689,39.981,38.020715,5.2907,88.095,7.499,145.516,716.05,2.2329890490290647,-0.095,0
2019-09-27T12:39:27Z,0.068,22.516,3.0893,5.7935,39.939,37.98915,5.3101,88.077,7.483,145.4862,1016.9,2.228854646230131,-0.051,0
2019-09-27T12:39:27Z,0.074,22.5355,3.1845,5.8341,39.845,37.916269,5.3241,88.087,7.472,145.5722,1078,2.222314920464069,-0.016,0
