DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2025-07-14T09:01:00Z,-0.103,27.3212,20.34,3.8048,0.213,0.8883,6.6092,33.288128,31.798,7.8255,90.732,1043.6,1.5781911527677608,0.012,0
2025-07-14T09:01:00Z,-0.1,27.3253,20.34,3.7858,0.213,0.8883,6.2769,33.280314,31.789,7.706,88.437,815.87,1.5775844305816076,0.011,0
2025-07-14T09:01:00Z,-0.097,27.3295,20.34,3.7629,0.213,0.8883,6.3222,33.271547,31.78,7.5509,86.374,905.57,1.576974540231772,0.01,0
2025-07-14T09:01:00Z,-0.095,27.3334,20.34,3.7743,0.213,0.8883,6.2769,33.263474,31.771,7.3727,84.629,802.69,1.576374610421176,0.01,0
2025-07-14T09:01:00Z,-0.093,27.3368,20.43,3.782,0.1278,0.7191,6.3675,33.257925,31.766,7.1855,83.174,795.05,1.5760009383037608,0.009,0
2025-07-14T09:01:00Z,-0.09,27.3394,20.43,3.7896,0.1278,0.7191,6.4884,33.253421,31.762,7.0035,81.906,806.53,1.5757059641942113,0.01,0
2025-07-14T09:01:00Z,-0.088,27.341,20.43,3.8087,0.1278,0.7191,6.4884,33.24876,31.757,6.8399,80.719,1753.1,1.575391334440122,0.01,0
2025-07-14T09:01:00Z,-0.085,27.3417,20.43,3.7934,0.1278,0.7191,6.5941,33.242699,31.751,6.7016,79.557,862.92,1.5750537448091877,0.012,0
2025-07-14T09:01:00Z,-0.082,27.3418,20.52,3.7667,0.1704,0.846,6.6545,33.239599,31.748,6.5864,78.425,1654.7,1.5748931172945644,0.013,0
2025-07-14T09:01:00Z,-0.079,27.3418,20.52,3.9078,0.1704,0.846,6.5639,33.240624,31.749,6.486,77.361,1196.7,1.5749454932376992,0.016,0
2025-07-14T09:01:00Z,-0.075,27.3419,20.52,3.9346,0.1704,0.846,6.5639,33.240071,31.749,6.3919,76.422,983.31,1.5749421742780554,0.018,0
2025-07-14T09:01:00Z,-0.07,27.3424,20.52,3.8811,0.1704,0.846,6.6394,33.235802,31.745,6.2999,75.71,637.55,1.5747159891978768,0.022,0
2025-07-14T09:01:00Z,-0.065,27.3429,20.43,3.904,0.1278,0.8037,6.6394,33.228671,31.739,6.2102,75.367,662.54,1.5743849432272587,0.026,0
