Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag,CDOM_ugL,Phycoerythrin,Phycocyanin
2023-06-30T14:16:22Z,0.376,25.1481,0.2393,0.0125,78.475523,78.195,7.9808,97.179,468.99,4.306606977317821,0.031,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.383,25.1557,0.2278,-0.0025,78.484875,78.198,7.9897,97.184,413.18,4.30607534376539,0.028,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.39,25.1624,0.2355,0.0125,78.489026,78.195,7.9969,97.162,382.01,4.305273709832369,0.026,0,1.26,0,0.0423
2023-06-30T14:16:22Z,0.396,25.1681,0.2355,-0.0927,78.485111,78.185,8.0011,97.112,378.95,4.304152383532274,0.024,0,1.26,0,0.0423
2023-06-30T14:16:22Z,0.402,25.1732,0.2355,-0.1228,78.483996,78.177,8.0027,97.043,397.51,4.303205181437051,0.023,0,1.26,0,0.0423
2023-06-30T14:16:22Z,0.407,25.1777,0.2431,-0.0326,78.485384,78.172,8.0024,96.979,444.77,4.302491046870544,0.023,0,1.26,0,0.0423
2023-06-30T14:16:22Z,0.412,25.1819,0.2316,0.0275,78.473768,78.156,8,96.941,469.19,4.301156110126166,0.024,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.417,25.1861,0.2431,-0.0326,78.446051,78.128,7.9953,96.921,582.44,4.299113672837447,0.025,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.424,25.1903,0.2431,-0.0627,78.418657,78.102,7.989,96.899,655.53,4.297189549679832,0.028,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.431,25.1943,0.1973,-0.0476,78.408097,78.095,7.9831,96.872,629.7,4.2964046505529865,0.03,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.44,25.197,0.1706,-0.0927,78.415525,78.106,7.9795,96.845,617.1,4.296801951906879,0.032,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.449,25.1978,0.1706,-0.10780000000000001,78.431012,78.125,7.9778,96.821,775.93,4.297847511007316,0.033,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.459,25.1967,0.1859,-0.0476,78.442811,78.139,7.9762,96.797,559.13,4.298774937754026,0.033,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.467,25.1945,0.2355,-0.0777,78.442161,78.141,7.9742,96.774,613.22,4.299097050861935,0.033,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.475,25.1919,0.2393,-0.0627,78.424918,78.125,7.9724,96.756,769.05,4.298394944608589,0.032,0,1.35,0,0.0423
2023-06-30T14:16:22Z,0.483,25.1896,0.2355,0.0275,78.398393,78.102,7.9708,96.751,738.26,4.297252115303332,0.031,0,1.35,0,0.0423
2023-06-30T14:16:22Z,0.49,25.1879,0.2126,-0.1528,78.379327,78.089,7.9691,96.766,670.22,4.296643135077655,0.032,0,1.35,0,0.0423
2023-06-30T14:16:22Z,0.498,25.1866,0.2889,-0.0927,78.366607,78.086,7.9673,96.794,594.72,4.296586738761887,0.033,0,1.35,0,0.0423
2023-06-30T14:16:22Z,0.506,25.1854,0.3003,-0.0025,78.340963,78.077,7.966,96.82,551.76,4.296167142064686,0.036,0,1.35,0,0.0423
2023-06-30T14:16:22Z,0.515,25.1836,0.2736,-0.0326,78.299525,78.056,7.9659,96.826,479.6,4.2950955128121535,0.039,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.525,25.18,0.2927,-0.0627,78.259027,78.038,7.9676,96.802,519.08,4.294367944946942,0.043,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.537,25.1733,0.3766,-0.0627,78.228514,78.031,7.9709,96.752,440.54,4.294577098952289,0.047,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.55,25.1631,0.3613,-0.0476,78.199848,78.027,7.9746,96.693,509.91,4.295288496902177,0.051,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.564,25.1501,0.3461,-0.10780000000000001,78.16737,78.022,7.977,96.634,406.51,4.296201438821439,0.055,0,1.26,0,0.0846
2023-06-30T14:16:22Z,0.578,25.1356,0.3537,-0.0476,78.136309,78.019,7.9771,96.577,395.61,4.297372403976254,0.057,0,1.26,0,0.0846
2023-06-30T14:16:22Z,0.594,25.1206,0.2889,0.2079,78.10632,78.017,7.9752,96.536,388.63,4.298649524407521,0.058,0,1.26,0,0.0846
2023-06-30T14:16:22Z,0.61,25.1047,0.3156,0.253,78.083295,78.018,7.9727,96.535,411.84,4.300188336385604,0.057,0,1.26,0,0.0846
2023-06-30T14:16:22Z,0.626,25.0873,0.2965,0.2379,78.074987,78.029,7.9704,96.584,553.45,4.302458832001024,0.054,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.64,25.0689,0.2889,0.253,78.065287,78.036,7.9684,96.677,514.03,4.304587738476673,0.05,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.652,25.0514,0.2927,-0.0326,78.041685,78.027,7.9676,96.801,787.14,4.305687912262413,0.045,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.661,25.0362,0.3156,-0.0627,78.007809,78.008,7.9697,96.938,579.66,4.305982370574473,0.04,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.67,25.0232,0.3003,-0.0777,77.964549,77.98,7.9757,97.072,689.27,4.30553893222747,0.036,0,1.26,0,0.1269
2023-06-30T14:16:22Z,0.678,25.0126,0.3156,-0.10780000000000001,77.904337,77.936,7.985,97.192,735.38,4.303924053107436,0.032,0,1.17,0,0.1692
2023-06-30T14:16:22Z,0.686,25.0034,0.2889,0.1929,77.807147,77.853,7.9965,97.289,804.43,4.299869137860772,0.03,0,1.17,0,0.1692
2023-06-30T14:16:22Z,0.694,24.9939,0.2812,0.1628,77.64309,77.703,8.0092,97.352,882.26,4.291874564755491,0.028,0,1.17,0,0.1692
2023-06-30T14:16:22Z,0.7,24.9838,0.3003,0.1327,77.380327,77.457,8.0218,97.376,813.22,4.2782508578380645,0.026,0,1.17,0,0.1692
2023-06-30T14:16:22Z,0.706,24.9738,0.2889,0.1929,76.968633,77.063,8.0331,97.367,821.39,4.255856332389081,0.025,0,1.35,0,0.0846
2023-06-30T14:16:22Z,0.712,24.9644,0.2965,-0.1528,76.29822,76.408,8.0425,97.343,900.86,4.217966789013782,0.025,0,1.35,0,0.0846
2023-06-30T14:16:22Z,0.718,24.955,0.3346,-0.10780000000000001,75.178403,75.296,8.0492,97.333,887.84,4.153080780491997,0.024,0,1.35,0,0.0846
2023-06-30T14:16:22Z,0.724,24.9442,0.3079,-0.0927,73.310565,73.43,8.0527,97.36,1059.9,4.043891384390465,0.025,0,1.35,0,0.0846
2023-06-30T14:16:22Z,0.731,24.9323,0.2927,-0.1228,70.200584,70.318,8.0537,97.427,1111,3.8617037840438777,0.026,0,1.26,0,0.0423
2023-06-30T14:16:22Z,0.737,24.9219,0.3003,0.2079,65.015163,65.127,8.0533,97.518,991.24,3.5584139329393665,0.028,0,1.26,0,0.0423
2023-06-30T14:16:22Z,0.744,24.915,0.2889,0.2379,56.375493,56.479,8.0535,97.598,946,3.0567223521967612,0.03,0,1.26,0,0.0423
2023-06-30T14:16:22Z,0.751,24.9113,0.3079,0.2229,41.993538,42.076,8.0563,97.635,1276,2.234709733776164,0.033,0,1.26,0,0.0423
2023-06-30T14:16:22Z,0.76,24.9087,0.2927,0.1628,18.042046,18.08,8.0622,97.645,971.84,0.9164573518728225,0.036,0,1.17,0,0.0846
2023-06-30T14:16:22Z,0.77,24.905,0.2736,-0.0927,-21.873985,-21.918,8.0703,97.648,1212.4,NA,0.039,0,1.17,0,0.0846
2023-06-30T14:16:22Z,0.781,24.8995,0.2736,-0.0777,-88.418676,-88.602,8.0778,97.639,1068.2,NA,0.042,0,1.17,0,0.0846
2023-06-30T14:16:22Z,0.793,24.8937,0.2812,-0.0777,-199.337277,-199.749,8.0817,97.619,1229.4,NA,0.043,0,1.17,0,0.0846
2023-06-30T14:16:22Z,0.804,24.8903,0.2927,-0.0927,-384.180297,-384.97,8.0831,97.592,1419.9,NA,0.044,0,1.17,0,0.0846
2023-06-30T14:16:22Z,0.815,24.8902,0.3118,0.1929,-499.702015,-500.722,8.0834,97.56,1193.4,NA,0.043,0,1.26,0,0.1692
2023-06-30T14:16:22Z,0.827,24.8914,0.2851,0.1929,-384.190873,-384.962,8.0825,97.515,1039.3,NA,0.042,0,1.26,0,0.1692
2023-06-30T14:16:22Z,0.838,24.8913,0.2851,0.1929,-199.373158,-199.751,8.081,97.451,1587,NA,0.041,0,1.26,0,0.1692
2023-06-30T14:16:22Z,0.848,24.8886,0.3041,0.2079,-88.485463,-88.624,8.0793,97.377,1473.1,NA,0.039,0,1.26,0,0.1692
2023-06-30T14:16:22Z,0.858,24.8836,0.3499,0.1929,-21.953768,-21.946,8.0774,97.302,1556.3,NA,0.037,0,1.35,0,0.1269
2023-06-30T14:16:22Z,0.867,24.877,0.3728,0.1027,17.959743,18.057,8.0746,97.236,986.95,0.9158556212131459,0.034,0,1.35,0,0.1269
2023-06-30T14:16:22Z,0.875,24.8698,0.3423,0.1628,41.906611,42.058,8.0703,97.182,1419.9,2.2356968963926307,0.032,0,1.35,0,0.1269
2023-06-30T14:16:22Z,0.883,24.863,0.3232,0.2079,56.288544,56.472,8.0651,97.152,1238.5,3.059760706213971,0.029,0,1.35,0,0.1269
2023-06-30T14:16:22Z,0.89,24.8573,0.3003,0.2079,64.928817,65.13,8.0597,97.173,1087.9,3.5635754592644,0.026,0,1.26,0,0.0423
2023-06-30T14:16:22Z,0.897,24.8528,0.2851,0.2379,70.107686,70.317,8.0548,97.268,1241,3.8683095613644474,0.024,0,1.26,0,0.0423
2023-06-30T14:16:22Z,0.902,24.8495,0.3041,0.0876,73.202215,73.415,8.0508,97.407,1419.3,4.051322754344371,0.023,0,1.26,0,0.0423
2023-06-30T14:16:22Z,0.907,24.8478,0.2736,0.2229,75.04952,75.266,8.0485,97.55,1225.7,4.160976967945548,0.022,0,1.26,0,0.0423
2023-06-30T14:16:22Z,0.912,24.848,0.3003,0.1929,76.158092,76.38,8.0503,97.672,1367.9,4.226975233066347,0.022,0,1.35,0,0.0846
2023-06-30T14:16:22Z,0.917,24.8499,0.2927,0.1027,76.835458,77.062,8.0578,97.763,1322.3,4.267256023813163,0.022,0,1.35,0,0.0846
2023-06-30T14:16:22Z,0.924,24.8517,0.3118,0.1929,77.258279,77.485,8.0691,97.819,1403.4,4.292195437915269,0.021,0,1.35,0,0.0846
2023-06-30T14:16:22Z,0.93,24.8517,0.2736,0.1478,77.519461,77.741,8.0809,97.838,1240.4,4.307395553030326,0.021,0,1.35,0,0.0846
2023-06-30T14:16:22Z,0.936,24.8497,0.3003,0.2379,77.668807,77.883,8.0914,97.817,905.37,4.316016296664799,0.022,0,1.35,0,0.0846
2023-06-30T14:16:22Z,0.94,24.8476,0.3804,-0.1528,77.738204,77.948,8.0992,97.758,1507.4,4.3200743100467625,0.023,0,1.35,0,0.0423
2023-06-30T14:16:22Z,0.944,24.8479,0.3575,-0.0176,77.762038,77.977,8.1038,97.657,1370.2,4.321768693009332,0.026,0,1.35,0,0.0423
2023-06-30T14:16:22Z,0.95,24.8517,0.3346,-0.0627,77.774447,78.002,8.1048,97.514,1021.6,4.322896432208659,0.03,0,1.35,0,0.0423
2023-06-30T14:16:22Z,0.958,24.8568,0.3537,-0.1378,77.782709,78.028,8.1024,97.354,1008.6,4.323961125334233,0.033,0,1.35,0,0.0423
2023-06-30T14:16:22Z,0.969,24.8591,0.3728,0.2229,77.769179,78.032,8.0971,97.218,1177.4,4.323982076895277,0.037,0,1.26,0,0.0846
2023-06-30T14:16:22Z,0.98,24.8561,0.3575,0.1929,77.73025,78.011,8.0891,97.14,1266.9,4.323016199504831,0.04,0,1.26,0,0.0846
2023-06-30T14:16:22Z,0.991,24.8478,0.3613,0.2079,77.689277,77.99,8.0785,97.137,1194.4,4.3225483556708015,0.042,0,1.26,0,0.0846
2023-06-30T14:16:22Z,1.002,24.8368,0.3652,0.1929,77.663117,77.986,8.0669,97.2,1018.3,4.323344230814916,0.042,0,1.26,0,0.0846
2023-06-30T14:16:22Z,1.012,24.8255,0.2851,0.2079,77.648764,77.994,8.0573,97.315,1218.3,4.324881849505649,0.042,0,1.26,0.0426,0.0846
2023-06-30T14:16:22Z,1.023,24.814,0.2889,0.1778,77.640403,78.006,8.0526,97.468,1463.8,4.326676732832307,0.041,0,1.26,0.0426,0.0846
2023-06-30T14:16:22Z,1.034,24.8013,0.2927,0.1929,77.631835,78.015,8.0542,97.62,1139.4,4.328407045465802,0.04,0,1.26,0.0426,0.0846
2023-06-30T14:16:22Z,1.045,24.7872,0.3118,0.1628,77.616805,78.015,8.0615,97.739,1201.7,4.329734799729336,0.039,0,1.26,0.0426,0.0846
2023-06-30T14:16:22Z,1.055,24.773,0.3575,0.268,77.597258,78.008,8.0732,97.819,1149.1,4.330656130501863,0.037,0,1.26,0.0426,0.0846
2023-06-30T14:16:22Z,1.064,24.7597,0.3728,0.1929,77.581873,78.002,8.0879,97.871,1178.7,4.331552598137945,0.035,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.072,24.7483,0.3499,0.1778,77.574486,78.002,8.1022,97.914,1210.1,4.33262749941219,0.033,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.08,24.7388,0.3346,0.268,77.573125,78.005,8.1135,97.962,1150.8,4.333702184107483,0.031,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.087,24.7311,0.3728,-0.0476,77.581398,78.016,8.1213,98.01,1154.1,4.335083842137211,0.029,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.094,24.7248,0.3499,-0.0326,77.595556,78.03,8.1266,98.044,1221.4,4.336512403805436,0.028,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.101,24.7201,0.3652,-0.0326,77.603499,78.038,8.1308,98.061,1078.2,4.337432739048622,0.027,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.107,24.7172,0.3537,0.0125,77.601391,78.036,8.1353,98.062,1112,4.337587291618066,0.027,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.114,24.7157,0.4376,0.1929,77.598593,78.036,8.1394,98.04,1100.9,4.337728769618971,0.028,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.121,24.7155,0.4224,0.2379,77.604281,78.044,8.1423,97.996,1172.8,4.338224019390302,0.028,0,1.26,0,0.0846
2023-06-30T14:16:22Z,1.128,24.7157,0.4453,0.2379,77.612035,78.055,8.1437,97.954,1006.2,4.338860218961228,0.029,0,1.26,0,0.0846
2023-06-30T14:16:22Z,1.136,24.7153,0.4148,0.253,77.612013,78.058,8.1438,97.945,910.7,4.339076426478581,0.029,0,1.26,0,0.0846
2023-06-30T14:16:22Z,1.144,24.7139,0.4224,0.268,77.60421,78.052,8.1422,97.975,868.75,4.338850903215929,0.029,0,1.26,0,0.0846
2023-06-30T14:16:22Z,1.152,24.7121,0.4415,0.2229,77.596468,78.046,8.1388,98.027,756.29,4.338663176194469,0.028,0,1.35,0,0.2115
2023-06-30T14:16:22Z,1.159,24.7102,0.4148,0.2229,77.592676,78.043,8.1357,98.074,812.87,4.338663698957294,0.028,0,1.35,0,0.2115
2023-06-30T14:16:22Z,1.166,24.7085,0.4224,0.1929,77.595792,78.046,8.1351,98.097,947.85,4.339002908495961,0.027,0,1.35,0,0.2115
2023-06-30T14:16:22Z,1.172,24.7072,0.4453,0.1929,77.604663,78.053,8.1378,98.09,835.43,4.339542655561447,0.026,0,1.35,0,0.2115
2023-06-30T14:16:22Z,1.179,24.7063,0.3919,0.1478,77.611731,78.057,8.1423,98.061,751.7,4.339865867956401,0.025,0,1.35,0,0.2115
2023-06-30T14:16:22Z,1.185,24.7059,0.4262,0.1929,77.614911,78.057,8.1463,98.028,559.25,4.339903426510536,0.024,0,1.26,0,0.1269
2023-06-30T14:16:22Z,1.192,24.7059,0.4453,0.1327,77.615052,78.054,8.1482,98.014,897.34,4.339724329919925,0.023,0,1.26,0,0.1269
2023-06-30T14:16:22Z,1.198,24.7069,0.4338,-0.0927,77.612192,78.049,8.1474,98.032,904,4.339331540252582,0.022,0,1.26,0,0.1269
2023-06-30T14:16:22Z,1.204,24.7088,0.4109,-0.0627,77.609537,78.045,8.1447,98.084,924.46,4.338913324238341,0.021,0,1.26,0,0.1269
2023-06-30T14:16:22Z,1.208,24.7111,0.43,-0.1528,77.610348,78.045,8.1417,98.155,563.52,4.338695686528414,0.02,0,1.35,0.0426,0.1269
2023-06-30T14:16:22Z,1.213,24.713,0.4376,-0.0927,77.610873,78.044,8.1402,98.223,414.08,4.338456332638576,0.019,0,1.35,0.0426,0.1269
2023-06-30T14:16:22Z,1.217,24.7143,0.5406,0.1478,77.609267,78.041,8.1415,98.271,395.18,4.338154534598936,0.019,0,1.35,0.0426,0.1269
2023-06-30T14:16:22Z,1.221,24.715,0.5521,0.0876,77.607087,78.038,8.1458,98.286,372.66,4.337909410018778,0.019,0,1.35,0.0426,0.1269
2023-06-30T14:16:22Z,1.226,24.7156,0.5673,0.2229,77.601766,78.031,8.1515,98.27,373.72,4.337435416105531,0.019,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.232,24.7164,0.5597,0.253,77.597839,78.025,8.1571,98.234,399.33,4.33700212189691,0.019,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.237,24.7172,0.5216,0.1628,77.604182,78.031,8.1609,98.192,392.87,4.337283793699486,0.019,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.241,24.7181,0.5597,0.1628,77.610581,78.038,8.162,98.153,420.7,4.337615587228554,0.02,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.246,24.7192,0.533,0.2379,77.602863,78.034,8.1605,98.118,433.98,4.337273163427837,0.021,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.251,24.7203,0.5406,0.1929,77.590879,78.029,8.1574,98.084,402.2,4.33687113704408,0.023,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.257,24.7207,0.5406,0.1929,77.587309,78.035,8.1538,98.048,402.72,4.3371905777084585,0.025,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.264,24.72,0.5216,0.1327,77.585247,78.041,8.1507,98.02,401.07,4.337613862582755,0.027,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.271,24.7177,0.5292,0.1778,77.580172,78.042,8.1482,98.016,397.25,4.337890423058475,0.028,0,1.35,0,0.1269
2023-06-30T14:16:22Z,1.279,24.7134,0.5521,0.268,77.574701,78.04,8.146,98.034,395.61,4.338177274510751,0.03,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.287,24.7076,0.6055,0.1929,77.567375,78.036,8.1438,98.054,381.51,4.3384868153528995,0.031,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.294,24.7023,0.594,0.253,77.560209,78.033,8.1423,98.061,382.93,4.338808742632597,0.032,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.302,24.6986,0.6246,0.283,77.55526,78.032,8.1426,98.048,382.26,4.339098607208405,0.033,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.311,24.696,0.6017,0.253,77.547241,78.026,8.1444,98.023,375.26,4.338986457612012,0.034,0,1.35,0.0426,0.1692
2023-06-30T14:16:22Z,1.32,24.6935,0.5368,0.268,77.534012,78.017,8.1465,98,368.48,4.338685964883064,0.035,0,1.35,0.0426,0.1692
2023-06-30T14:16:22Z,1.329,24.6911,0.5483,0.1628,77.519985,78.01,8.1474,97.982,372.1,4.338495209943589,0.035,0,1.35,0.0426,0.1692
2023-06-30T14:16:22Z,1.338,24.6891,0.5521,0.268,77.505387,78.005,8.1467,97.973,376,4.338385800027117,0.035,0,1.35,0.0426,0.1692
2023-06-30T14:16:22Z,1.348,24.6873,0.5445,0.253,77.498233,78.007,8.1449,97.98,374.37,4.338674830433063,0.035,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.357,24.6845,0.5483,0.268,77.508521,78.026,8.1433,98.01,408.45,4.340072011533774,0.033,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.365,24.68,0.5254,0.283,77.523118,78.046,8.1425,98.062,405.18,4.341689927165986,0.031,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.373,24.6742,0.5521,0.1628,77.526071,78.052,8.1426,98.125,454.54,4.342596332204709,0.028,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.38,24.6679,0.5368,0.2379,77.522135,78.049,8.1442,98.181,491.95,4.343013529118673,0.026,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.386,24.6626,0.5368,0.0125,77.518199,78.045,8.1475,98.22,536.86,4.343276555252537,0.024,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.391,24.659,0.5216,-0.10780000000000001,77.513215,78.042,8.1524,98.253,621.54,4.343438284440799,0.023,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.396,24.6573,0.5673,-0.0777,77.509823,78.04,8.1578,98.293,680.34,4.343479745204311,0.023,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.401,24.6568,0.5406,-0.0627,77.507117,78.04,8.1625,98.344,752.68,4.343526877253574,0.024,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.407,24.6564,0.4605,0.1778,77.500407,78.034,8.1659,98.403,720.51,4.343206539207627,0.025,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.414,24.6555,0.472,0.3281,77.491873,78.027,8.1688,98.463,797.47,4.342873841344095,0.028,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.421,24.6542,0.4567,0.268,77.479238,78.017,8.1723,98.511,816.05,4.342400025975754,0.031,0,1.35,0,0.0846
2023-06-30T14:16:22Z,1.429,24.653,0.4834,0.253,77.463103,78.004,8.1767,98.53,910.9,4.341737736491748,0.035,0,1.35,0,0.0846
