DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2023-01-11T08:45:47Z,-0.104,3.4723,5.58,3.6878,0.213,1.0998000000000001,5.8141,20.133177,35.571,12.973,97.559,181.1,3.2504689075717557,0.026,0
2023-01-11T08:45:47Z,-0.098,3.4173,5.58,3.684,0.213,1.0998000000000001,5.8592,20.103792,35.552,12.9856,97.584,182.56,3.254144830533832,0.022,0
2023-01-11T08:45:47Z,-0.093,3.3699,5.58,3.6726,0.213,1.0998000000000001,5.8292,20.083612,35.542,12.9992,97.606,176.82,3.2579409665775394,0.018,0
2023-01-11T08:45:47Z,-0.09,3.331,5.58,3.6916,0.213,1.0998000000000001,5.8292,20.089026,35.572,13.0128,97.632,179.41,3.264789753091003,0.014,0
2023-01-11T08:45:47Z,-0.088,3.2993,5.58,3.4894,0.213,0.9306,5.754,20.107624,35.616,13.0262,97.676,194.01,3.272291354864978,0.011,0
2023-01-11T08:45:47Z,-0.086,3.2735,5.58,3.5009,0.213,0.9306,5.6638,20.118637,35.638,13.0385,97.744,204.53,3.2770570927379583,0.009,0
2023-01-11T08:45:47Z,-0.084,3.2524,5.58,3.478,0.213,0.9306,5.739,20.113126,35.623,13.0487,97.834,187.91,3.2777328983083147,0.007,0
2023-01-11T08:45:47Z,-0.082,3.2367,5.58,3.4742,0.213,0.9306,5.769,20.097538,35.583,13.0576,97.936,186.61,3.275414261425291,0.007,0
2023-01-11T08:45:47Z,-0.081,3.2275,5.58,4.3325,0.213,0.9729,5.7841,20.083551,35.543,13.0667,98.046,183.15,3.2724337612256638,0.007,0
2023-01-11T08:45:47Z,-0.079,3.2252,5.58,4.3668,0.213,0.9729,5.769,20.079308,35.52,13.0766,98.163,176.51,3.2704160560232762,0.007,0
2023-01-11T08:45:47Z,-0.077,3.2296,5.58,4.344,0.213,0.9729,5.7991,20.08368,35.512,13.0871,98.268,179.33,3.269187100883113,0.007,0
2023-01-11T08:45:47Z,-0.076,3.2397,5.58,4.3745,0.213,0.9729,5.8141,20.085957,35.499,13.0973,98.335,184.51,3.266891983993696,0.007,0
2023-01-11T08:45:47Z,-0.074,3.2519,5.58,4.2829,0.213,0.9729,5.8292,20.07883,35.472,13.1077,98.363,186.49,3.263016989191157,0.007,0
2023-01-11T08:45:47Z,-0.073,3.2639,5.58,4.2982,0.213,1.0152,5.769,20.064358,35.437,13.1191,98.365,179.61,3.258383186399438,0.007,0
2023-01-11T08:45:47Z,-0.071,3.2766,5.58,4.3134,0.213,1.0152,5.7991,20.050557,35.41,13.1287,98.359,176.74,3.2544638411250175,0.008,0
2023-01-11T08:45:47Z,-0.069,3.2901,5.58,4.2944,0.213,1.0152,5.8592,20.047599,35.405,13.133,98.354,178.63,3.252615111524967,0.01,0
2023-01-11T08:45:47Z,-0.066,3.3017,5.58,4.5271,0.213,1.0152,5.8292,20.056675,35.422,13.1326,98.341,181.02,3.2531063321171265,0.012,0
2023-01-11T08:45:47Z,-0.064,3.3087,5.58,4.5385,0.213,1.0575,5.8141,20.066351,35.44,13.1304,98.312,184.15,3.254157929614576,0.014,0
