Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Density_mg_m3,Flag
2020-09-02T22:49:16Z,0.134,26.3899,2.3555,1.8836,28.456,29.255042,5.0117,86.033,15.002,237.3008,654.89,1.4311384336109205,0.007,996.6978,0
2020-09-02T22:49:16Z,0.137,26.3923,2.3135,1.9096,28.476,29.277052,4.9363,85.558,15.002,236.7887,668.73,1.4321277533679322,0.007,996.6971,0
2020-09-02T22:49:16Z,0.141,26.3924,2.3032,1.9223,28.477,29.279057,4.9019,85.244,15.001,236.5677,818.58,1.432177780726002,0.005,996.6971,0
2020-09-02T22:49:16Z,0.142,26.3956,2.2977,1.8995,28.476,29.279275,4.8785,85.069,15.001,237.1233,903.95,1.432028147584887,0.002,996.6963,0
2020-09-02T22:49:16Z,0.142,26.3993,2.265,1.8749,28.475,29.27969,4.8488,84.829,15.001,237.828,812.71,1.4318634851632546,0,996.6953,0
2020-09-02T22:49:16Z,0.14,26.3997,2.232,1.8646,28.479,29.284086,4.8175,84.393,15.001,237.8605,733.59,1.4320637891250547,-0.002,996.6951,0
2020-09-02T22:49:16Z,0.137,26.4004,2.2239,1.8775,28.465,29.268987,4.7998,83.757,15.001,237.7749,776.72,1.4312996772595503,-0.002,996.6949,0
2020-09-02T22:49:16Z,0.137,26.4035,2.2336,1.9279,28.423,29.224005,4.7959,82.997,15.001,237.9114,958.94,1.4289773761775053,-0.001,996.694,0
2020-09-02T22:49:16Z,0.138,26.4075,2.2061,1.9254,28.387,29.184259,4.7849,82.385,15.001,238.0474,1349.2,1.4269468873141726,0.001,996.693,0
2020-09-02T22:49:16Z,0.139,26.4084,2.1296,1.8815,28.374,29.169033,4.7587,82.265,15.001,238.1292,1596.8,1.4262301255480083,0.003,996.6928,0
2020-09-02T22:49:16Z,0.141,26.4058,2.0906,1.9124,28.373,29.166773,4.7238,82.78,15.001,238.2112,1286.8,1.426255115817514,0.004,996.6935,0
2020-09-02T22:49:16Z,0.143,26.4016,2.0974,1.9548,28.363,29.156934,4.6751,83.806,15.002,238.1791,853.19,1.4258506132613618,0.004,996.6947,0
2020-09-02T22:49:16Z,0.144,26.3976,2.0785,1.9137,28.383,29.176939,4.6321,85.086,15.002,238.1717,760.33,1.4270320127410046,0.004,996.6957,0
2020-09-02T22:49:16Z,0.144,26.3944,2.0337,1.8612,28.424,29.218345,4.623,86.411,15.001,238.2939,855.87,1.4293041857822115,0.004,996.6965,0
2020-09-02T22:49:16Z,0.144,26.393,2.0132,1.8701,28.419,29.213523,4.655,87.708,15.001,238.3657,815.87,1.4290809384984111,0.003,996.697,0
2020-09-02T22:49:16Z,0.145,26.3931,2.0215,1.9176,28.389,29.182073,4.7189,88.921,15.001,238.8677,712.22,1.4274856665230558,0.003,996.6969,0
2020-09-02T22:49:16Z,0.146,26.3928,2.0292,1.9211,28.363,29.155262,4.7957,89.888,15.001,239.6312,889.85,1.4261148093294833,0.004,996.697,0
2020-09-02T22:49:16Z,0.148,26.3916,2.0692,1.8091,28.35,29.143095,4.8713,90.488,15,239.6817,1049.9,1.4254609054720855,0.004,996.6973,0
2020-09-02T22:49:16Z,0.149,26.3903,2.151,1.6623000000000001,28.368,29.161841,4.9441,90.724,15,239.306,846.46,1.4264552155801837,0.003,996.6977,0
2020-09-02T22:49:16Z,0.149,26.3899,2.2079,1.6221,28.396,29.191607,5.0174,90.65,15,239.1334,723.46,1.4279533502782487,0.002,996.6978,0
2020-09-02T22:49:16Z,0.15,26.3906,2.2327,1.6667,28.389,29.185821,5.0748,90.36,15.001,239.2288,816.86,1.4275607522746105,0.001,996.6976,0
2020-09-02T22:49:16Z,0.15,26.392,2.25,1.6865,28.359,29.155309,5.1071,89.919,15.002,239.6852,1046.1,1.425926497331096,0,996.6972,0
2020-09-02T22:49:16Z,0.149,26.3931,2.2653,1.656,28.344,29.139872,5.1201,89.333,15.002,240.6075,1574.7,1.4250974605763809,6.1102e-8,996.6969,0
2020-09-02T22:49:16Z,0.148,26.3942,2.2835,1.6406,28.33,29.126041,5.113,88.639,15.001,241.4316,1803.2,1.424321555952874,6.7212e-7,996.6967,0
2020-09-02T22:49:16Z,0.148,26.3952,2.2984,1.6726,28.318,29.114961,5.0953,87.996,15.001,241.1324,1342.7,1.4236548191861726,0,996.6964,0
2020-09-02T22:49:16Z,0.149,26.3963,2.2932,1.6651,28.333,29.132776,5.071,87.636,15.001,240.1734,932.76,1.4244177444259905,0,996.6961,0
2020-09-02T22:49:16Z,0.15,26.3979,2.2584,1.6188,28.35,29.151135,5.0374,87.659,15.001,239.9026,947.41,1.4252717831639274,0.001,996.6956,0
2020-09-02T22:49:16Z,0.15,26.3999,2.221,1.6275,28.346,29.146625,4.9951,87.962,15.002,240.3535,975.03,1.4249995226045833,0.002,996.695,0
2020-09-02T22:49:16Z,0.15,26.4026,2.2125,1.6665,28.341,29.141691,4.9524,88.345,15.002,240.6351,826.23,1.424653245968408,0.002,996.6943,0
2020-09-02T22:49:16Z,0.15,26.4049,2.2228,1.713,28.353,29.154917,4.9297,88.633,15.001,240.4679,793.42,1.4252208926541037,0.001,996.6937,0
2020-09-02T22:49:16Z,0.151,26.4059,2.222,1.7786,28.377,29.179667,4.9339,88.763,15.001,240.397,917.77,1.4264642004332364,0.001,996.6935,0
2020-09-02T22:49:16Z,0.151,26.4063,2.2117,1.8076,28.384,29.187202,4.9549,88.74,15.001,240.4662,1002.7,1.4268235718738627,0.001,996.6933,0
2020-09-02T22:49:16Z,0.151,26.4071,2.2132,1.8221,28.379,29.182578,4.9809,88.58,15.001,240.4433,1084.4,1.4265342586332268,0.001,996.6932,0
2020-09-02T22:49:16Z,0.151,26.4083,2.2401,1.8172,28.383,29.187202,4.9974,88.314,15.002,240.7224,1036.3,1.4267104650457825,0,996.6929,0
2020-09-02T22:49:16Z,0.151,26.4089,2.2698,1.7144,28.376,29.179674,5.0045,87.959,15.002,241.3469,801.87,1.4263210655079201,4.2832e-7,996.6927,0
2020-09-02T22:49:16Z,0.152,26.4091,2.2768,1.6084,28.351,29.154992,5.0034,87.585,15.002,241.9705,788.48,1.424988743220519,0,996.6926,0
2020-09-02T22:49:16Z,0.152,26.4095,2.2865,1.5999,28.339,29.142512,4.9928,87.282,15.001,242.3264,1007.1,1.424340159207455,0,996.6925,0
2020-09-02T22:49:16Z,0.151,26.4101,2.3015,1.6109,28.35,29.155661,4.9784,87.058,15.001,242.2081,987.38,1.4249057083569847,0.001,996.6924,0
2020-09-02T22:49:16Z,0.151,26.4103,2.3055,1.6389,28.38,29.187098,4.9567,86.883,15.001,242.0032,782.27,1.4264912204228561,0.001,996.6923,0
2020-09-02T22:49:16Z,0.151,26.4105,2.3061,1.7329,28.397,29.205446,4.933,86.75,15.001,241.6561,757.38,1.427387119516006,0.001,996.6923,0
2020-09-02T22:49:16Z,0.152,26.4124,2.2988,1.7865,28.379,29.187201,4.9161,86.646,15,241.0223,883.84,1.4263750916894609,0.001,996.6917,0
2020-09-02T22:49:16Z,0.152,26.4144,2.2938,1.806,28.349,29.156798,4.9044,86.529,15,240.7924,976.06,1.4247236676258848,0.002,996.6912,0
2020-09-02T22:49:16Z,0.153,26.4159,2.3126,1.8655,28.347,29.155031,4.8941,86.369,15,241.2858,1039.2,1.4245725823544138,0.004,996.6908,0
2020-09-02T22:49:16Z,0.153,26.4171,2.3355,1.8879,28.356,29.165827,4.8865,86.149,15.001,242.4268,1240.2,1.4250139650763478,0.009,996.6905,0
2020-09-02T22:49:16Z,0.153,26.4186,2.3412,1.8366,28.346,29.160464,4.8818,85.833,15.001,243.1458,1336.5,1.4244385920023246,0.014,996.6901,0
2020-09-02T22:49:16Z,0.156,26.4195,2.3435,1.7942,28.332,29.153636,4.8757,85.368,15,242.5795,1078.5,1.4236690801869882,0.018,996.6898,0
2020-09-02T22:49:16Z,0.165,26.4197,2.3736,1.8219,28.322,29.146713,4.8665,84.66,14.999,242.0334,844.05,1.4231326139557363,0.023,996.6899,0
2020-09-02T22:49:16Z,0.175,26.4191,2.4196,1.8627,28.313,29.140197,4.8554,83.704,14.999,242.7374,763.56,1.4226730998730903,0.031,996.6901,0
2020-09-02T22:49:16Z,0.182,26.428,2.4317,1.8749,28.308,29.138294,4.8373,82.722,15,243.9504,864.68,1.4221413740801754,0.039,996.6876,0
2020-09-02T22:49:16Z,0.186,26.4483,2.4239,1.9011,28.293,29.123714,4.8115,81.941,15,244.2243,1090.5,1.420739011819633,0.044,996.6822,0
2020-09-02T22:49:16Z,0.196,26.452,2.4208,1.9388,28.264,29.090787,4.7736,81.425,15,243.4677,1086.1,1.4190915799320318,0.042,996.6812,0
2020-09-02T22:49:16Z,0.217,26.4498,2.4229,1.9537,28.237,29.057339,4.7133,81.356,15,242.8892,881.47,1.4177261160177017,0.036,996.682,0
2020-09-02T22:49:16Z,0.237,26.4609,2.4297,1.9447,28.223,29.036465,4.6512,82.259,15,243.0812,721.19,1.416653087422477,0.027,996.679,0
2020-09-02T22:49:16Z,0.243,26.4664,2.4277,1.8987,28.228,29.0287,4.6081,84.75,15,243.5518,749.55,1.4167540031385173,0.017,996.6776,0
2020-09-02T22:49:16Z,0.238,26.4561,2.4079,1.8776,28.24,29.026865,4.5776,88.891,15.001,243.8471,828.4,1.417696875772861,0.006,996.6803,0
2020-09-02T22:49:16Z,0.23,26.4469,2.3809,1.9291,28.239,29.014263,4.5632,93.909,15.002,243.8986,769.38,1.4179184548272952,-0.004,996.6827,0
2020-09-02T22:49:16Z,0.225,26.4388,2.3683,1.9385,28.236,29.003184,4.5989,98.796,15.003,243.916,898.14,1.4180012067056615,-0.008,996.685,0
2020-09-02T22:49:16Z,0.224,26.4133,2.3604,1.8879,28.258,29.019761,4.7374,102.94,15.003,243.799,1168,1.419929165442248,-0.004,996.6918,0
2020-09-02T22:49:16Z,0.224,26.3844,2.3621,1.867,28.267,29.024384,4.9928,106.058,15.002,243.6035,1606.3,1.4212710489348912,0.003,996.6996,0
2020-09-02T22:49:16Z,0.226,26.3639,2.4081,1.8911,28.243,28.995636,5.3017,108.047,15.002,243.8753,1883.5,1.4206107592210062,0.013,996.7051,0
2020-09-02T22:49:16Z,0.23,26.3511,2.468,1.9055,28.239,28.98934,5.5883,108.95,15.002,244.0734,1401.1,1.420781432051531,0.021,996.7085,0
2020-09-02T22:49:16Z,0.236,26.3423,2.4856,1.8685,28.26,29.011697,5.8279,108.852,15.002,243.6763,1039.2,1.4221601973188938,0.027,996.7109,0
2020-09-02T22:49:16Z,0.244,26.3336,2.4773,1.8215,28.258,29.012206,6.0077,108.042,15.002,243.3756,1104.3,1.4223146335565833,0.029,996.7133,0
2020-09-02T22:49:16Z,0.257,26.3267,2.4441,1.8179,28.238,28.995499,6.1174,107.013,15.002,243.6207,1049.8,1.4214587059740071,0.028,996.7152,0
2020-09-02T22:49:16Z,0.267,26.322,2.3896,1.8585,28.238,29.000005,6.1697,106.117,15.002,244.0592,771.52,1.4215993721032103,0.026,996.7166,0
2020-09-02T22:49:16Z,0.272,26.3218,2.3721,1.9019,28.238,29.003265,6.1585,105.395,15.002,244.3757,757.57,1.4216053238131727,0.023,996.7166,0
2020-09-02T22:49:16Z,0.274,26.3266,2.3754,1.8967,28.205,28.971476,6.1003,104.812,15.003,244.7796,1089.8,1.4197083242757578,0.019,996.7153,0
2020-09-02T22:49:16Z,0.277,26.334,2.4001,1.8635,28.168,28.93283,6.0334,104.414,15.003,245.329,1056.8,1.4175216919364446,0.015,996.7134,0
2020-09-02T22:49:16Z,0.281,26.3424,2.461,1.8777,28.156,28.916607,5.9827,104.155,15.003,245.5985,700.77,1.4166335377932664,0.011,996.7111,0
2020-09-02T22:49:16Z,0.285,26.3502,2.4917,1.8975,28.147,28.902182,5.9442,103.983,15.002,245.1983,500.42,1.4159228582985213,0.009,996.709,0
2020-09-02T22:49:16Z,0.288,26.3545,2.4951,1.8968,28.135,28.885282,5.9061,103.855,15.002,244.6198,518.73,1.4151575377632153,0.007,996.708,0
2020-09-02T22:49:16Z,0.29,26.3525,2.531,1.9031,28.155,28.90257,5.8876,103.749,15.003,244.6275,545.57,1.4162788727413154,0.006,996.7085,0
2020-09-02T22:49:16Z,0.29,26.3442,2.5911,1.9057,28.173,28.9209,5.8738,103.695,15.003,244.9473,513.81,1.4174823545278732,0.006,996.7107,0
2020-09-02T22:49:16Z,0.29,26.3347,2.6312,1.8935,28.167,28.916596,5.8659,103.659,15.003,245.1306,555.65,1.417447517774638,0.006,996.7131,0
2020-09-02T22:49:16Z,0.29,26.3261,2.6341,1.8582,28.164,28.913978,5.8616,103.619,15.003,244.9502,577.35,1.4175451217523145,0.005,996.7154,0
2020-09-02T22:49:16Z,0.294,26.3195,2.6076,1.7882,28.139,28.889246,5.8529,103.581,15.003,244.5729,508.32,1.4164141459369377,0.004,996.7173,0
2020-09-02T22:49:16Z,0.297,26.3199,2.5772,1.6649,28.121,28.871303,5.8527,103.533,15.003,244.6988,469.76,1.4154459633810599,0.004,996.7172,0
2020-09-02T22:49:16Z,0.297,26.3242,2.5622,1.6038,28.137,28.887335,5.8499,103.437,15.003,245.3545,487.57,1.4161675363754391,0.003,996.7161,0
2020-09-02T22:49:16Z,0.296,26.3261,2.56,1.6331,28.143,28.892788,5.8472,103.292,15.002,246.0477,497.5,1.4164295443476662,0.002,996.7156,0
2020-09-02T22:49:16Z,0.295,26.3277,2.5608,1.6418,28.125,28.873801,5.8449,103.145,15.002,246.3693,418.11,1.415425770364711,0,996.7151,0
2020-09-02T22:49:16Z,0.296,26.329,2.5426,1.674,28.1,28.848068,5.8433,103.015,15.003,246.0597,362.85,1.4140592426362546,0,996.7147,0
2020-09-02T22:49:16Z,0.296,26.328,2.5118,1.7824,28.089,28.83538,5.8385,102.92,15.003,245.6597,414.67,1.4135048506091596,0.001,996.715,0
2020-09-02T22:49:16Z,0.296,26.3258,2.5026,1.8869,28.103,28.847264,5.8284,102.912,15.003,245.7491,475.63,1.414313951381755,0.002,996.7157,0
2020-09-02T22:49:16Z,0.296,26.3252,2.5081,1.9085,28.121,28.864879,5.8204,103.014,15.003,245.9361,535.18,1.4152878708444792,0.003,996.7158,0
2020-09-02T22:49:16Z,0.297,26.3253,2.5026,1.872,28.116,28.858063,5.8132,103.187,15.003,245.8551,593.01,1.415019319205438,0.003,996.7157,0
2020-09-02T22:49:16Z,0.298,26.3227,2.493,1.8228,28.088,28.828284,5.8065,103.377,15.003,245.7162,531.36,1.4136096365445787,0.003,996.7164,0
2020-09-02T22:49:16Z,0.3,26.3176,2.4961,1.8287,28.084,28.821998,5.8057,103.503,15.003,245.7189,435.98,1.4135491127163649,0.003,996.7178,0
2020-09-02T22:49:16Z,0.301,26.3134,2.5024,1.8753,28.109,28.845491,5.8137,103.518,15.003,245.8017,492.03,1.4150023637228215,0.003,996.719,0
2020-09-02T22:49:16Z,0.301,26.3139,2.5124,1.8021,28.123,28.858592,5.8234,103.452,15.004,246.0291,706.34,1.415731216478988,0.002,996.7189,0
2020-09-02T22:49:16Z,0.301,26.3136,2.5299,1.6646,28.118,28.853533,5.8366,103.369,15.004,246.3175,837.64,1.41547453416796,0.002,996.7189,0
2020-09-02T22:49:16Z,0.301,26.3077,2.5431,1.6202,28.11,28.84775,5.8456,103.358,15.003,246.5361,690.74,1.4152255461732208,0.002,996.7204,0
2020-09-02T22:49:16Z,0.301,26.3026,2.5577,1.6432,28.112,28.852111,5.8456,103.408,15.003,246.6936,568.89,1.4154839945546185,0.002,996.7218,0
2020-09-02T22:49:16Z,0.302,26.2995,2.5824,1.6333,28.102,28.842833,5.8417,103.438,15.003,246.5863,616.95,1.4150451064412775,0.002,996.7227,0
2020-09-02T22:49:16Z,0.303,26.3004,2.6134,1.5699,28.059,28.799006,5.8338,103.461,15.003,246.4431,650.3,1.4127333561184403,0.002,996.7225,0
2020-09-02T22:49:16Z,0.304,26.3066,2.6262,1.5626,28.029,28.766239,5.8327,103.491,15.002,246.2526,678.83,1.41095493122906,0.002,996.7209,0
2020-09-02T22:49:16Z,0.305,26.3114,2.6233,1.6138,28.029,28.763815,5.8388,103.489,15.002,245.7462,744.35,1.4108121301606973,0.002,996.7195,0
2020-09-02T22:49:16Z,0.305,26.3122,2.6158,1.6399,28.037,28.769692,5.8384,103.459,15.003,245.3972,725.69,1.4112132878871602,0.003,996.7193,0
2020-09-02T22:49:16Z,0.304,26.3119,2.5931,1.6381,28.043,28.773862,5.8391,103.403,15.003,245.6465,628.87,1.4115409372294248,0.005,996.7194,0
2020-09-02T22:49:16Z,0.304,26.3096,2.5687,1.6268,28.022,28.750794,5.8434,103.296,15.003,246.4374,691.72,1.4104938475584377,0.008,996.72,0
2020-09-02T22:49:16Z,0.305,26.3043,2.5583,1.6403,28.017,28.744522,5.8426,103.184,15.003,246.8721,772.98,1.4103858553514703,0.01,996.7214,0
2020-09-02T22:49:16Z,0.31,26.2998,2.5537,1.63,28.035,28.761458,5.8413,103.154,15.003,246.3425,685.21,1.4114759669477264,0.012,996.72260000000006,0
2020-09-02T22:49:16Z,0.317,26.2971,2.5323,1.6396,28.039,28.765267,5.8397,103.211,15.003,245.7121,664.16,1.4117687406227568,0.012,996.7234,0
2020-09-02T22:49:16Z,0.323,26.2949,2.4998,1.7558,28.064,28.79057,5.833,103.296,15.004,245.5313,705.28,1.413162602842076,0.011,996.724,0
2020-09-02T22:49:16Z,0.324,26.2921,2.4849,1.8332,28.087,28.813662,5.8241,103.388,15.004,245.5323,652.09,1.4144683784920438,0.01,996.7248,0
2020-09-02T22:49:16Z,0.323,26.2888,2.4955,1.8544,28.064,28.790737,5.8228,103.475,15.004,245.7247,546.39,1.4133444257660497,0.01,996.7256,0
2020-09-02T22:49:16Z,0.323,26.2873,2.5227,1.9094,28.043,28.767122,5.8286,103.542,15.003,246.137,482.24,1.4122730404957586,0.011,996.726,0
2020-09-02T22:49:16Z,0.324,26.2877,2.5472,1.9141,28.058,28.781872,5.8329,103.591,15.003,246.3016,458.26,1.413058321217329,0.012,996.7259,0
2020-09-02T22:49:16Z,0.329,26.2878,2.553,1.8434,28.055,28.778771,5.8385,103.606,15.003,245.9941,464.39,1.4128958284145872,0.014,996.726,0
2020-09-02T22:49:16Z,0.336,26.288,2.5544,1.8095,28.005,28.729621,5.8439,103.576,15.004,245.7745,501.36,1.4102325528146382,0.016,996.7259,0
2020-09-02T22:49:16Z,0.342,26.2858,2.5446,1.8472,27.97,28.69508,5.8475,103.549,15.004,245.8836,550.03,1.4084379538934337,0.016,996.7265,0
2020-09-02T22:49:16Z,0.347,26.2817,2.5215,1.888,27.955,28.678311,5.8511,103.546,15.004,246.0223,646.3,1.407762554745369,0.016,996.7277,0
2020-09-02T22:49:16Z,0.348,26.2832,2.5033,1.8903,27.935,28.653741,5.8527,103.499,15.004,246.3338,673.39,1.4066552434229425,0.016,996.7273,0
2020-09-02T22:49:16Z,0.349,26.288,2.4871,1.8758,27.937,28.651731,5.8489,103.385,15.004,246.3803,713.44,1.4066191235127679,0.02,996.726,0
2020-09-02T22:49:16Z,0.351,26.2908,2.5168,1.884,27.944,28.654002,5.8456,103.225,15.004,245.8954,797.94,1.4069079471568793,0.028,996.7251,0
2020-09-02T22:49:16Z,0.357,26.2879,2.5854,1.886,27.974,28.681196,5.849,103.062,15.004,245.8058,633.66,1.4085879751675932,0.041,996.726,0
2020-09-02T22:49:16Z,0.369,26.2809,2.6207,1.8659,28.082,28.790218,5.8467,102.966,15.004,246.1572,416.83,1.4145361716333749,0.057,996.7279,0
2020-09-02T22:49:16Z,0.387,26.2735,2.628,1.8467,28.182,28.893798,5.8404,102.947,15.004,246.4445,369.83,1.420074152368174,0.072,996.73,0
2020-09-02T22:49:16Z,0.409,26.2645,2.6546,1.86,28.202,28.918613,5.8324,102.965,15.004,246.353,340.69,1.4214073250906405,0.086,996.7325,0
2020-09-02T22:49:16Z,0.434,26.2564,2.7143,1.8895,28.178,28.899955,5.8212,103.01,15.004,245.912,264.38,1.4203730895208073,0.095,996.7347,0
2020-09-02T22:49:16Z,0.464,26.2517,2.7676,1.8595,28.133,28.858523,5.8166,103.092,15.004,245.4141,221.48,1.4181194703269084,0.098,996.7363,0
2020-09-02T22:49:16Z,0.494,26.2525,2.7741,1.8404,28.074,28.798282,5.8167,103.166,15.004,244.8933,251.24,1.4149566374297404,0.094,996.7362,0
2020-09-02T22:49:16Z,0.521,26.2626,2.7554,1.8653,28.024,28.742492,5.8171,103.208,15.004,244.6908,274.42,1.4119959776698066,0.086,996.7336,0
2020-09-02T22:49:16Z,0.541,26.2761,2.8181,1.8848,27.98,28.691432,5.8168,103.26,15.004,244.9445,264.97,1.409254917010691,0.076,996.73,0
2020-09-02T22:49:16Z,0.556,26.2857,2.9606,1.9048,27.923,28.624948,5.8221,103.313,15.005,245.2088,259.63,1.4059406763782258,0.067,996.7275,0
2020-09-02T22:49:16Z,0.568,26.2867,3.0371,1.9017,27.884,28.572972,5.8275,103.321,15.005,245.2189,276.92,1.4038388484857263,0.059,996.7273,0
2020-09-02T22:49:16Z,0.578,26.2763,3.0381,1.8813,27.894,28.57045,5.8284,103.256,15.006,245.0666,293.65,1.4046780488521209,0.054,996.7301,0
2020-09-02T22:49:16Z,0.592,26.2646,3.0482,1.8299,27.926,28.594439,5.8336,103.119,15.006,244.9161,276.61,1.4067255295165908,0.051,996.7334,0
2020-09-02T22:49:16Z,0.609,26.2535,3.0841,1.761,27.945,28.609268,5.8389,102.991,15.006,244.8617,242.35,1.4080649397671272,0.051,996.7364,0
2020-09-02T22:49:16Z,0.624,26.2302,3.109,1.7355,27.959,28.622878,5.8421,103.018,15.006,244.8391,207.42,1.4095020368752658,0.052,996.7426,0
2020-09-02T22:49:16Z,0.635,26.2033,3.1113,1.6921,27.968,28.632113,5.8417,103.196,15.006,244.9001,180.64,1.4107816585229769,0.054,996.7499,0
2020-09-02T22:49:16Z,0.645,26.1879,3.1023,1.6831,27.931,28.594063,5.8342,103.352,15.006,245.0835,169.23,1.4092702781406228,0.056,996.7541,0
2020-09-02T22:49:16Z,0.658,26.1814,3.0945,1.7982,27.883,28.543433,5.8232,103.414,15.007,245.1645,158.58,1.4069076578127888,0.059,996.7559,0
2020-09-02T22:49:16Z,0.675,26.1796,3.1028,1.9165,27.869,28.527411,5.8243,103.408,15.007,245.1907,150.48,1.406215451013952,0.064,996.7563,0
2020-09-02T22:49:16Z,0.694,26.1806,3.1073,1.9465,27.873,28.527202,5.8407,103.368,15.007,245.3143,146.72,1.4063984655515795,0.068,996.7562,0
2020-09-02T22:49:16Z,0.713,26.1808,3.1108,1.921,27.89,28.540899,5.8499,103.333,15.007,245.1968,141.14,1.4072974521673276,0.07,996.7563,0
2020-09-02T22:49:16Z,0.733,26.1788,3.1359,1.8827,27.917,28.566146,5.8525,103.3,15.007,244.8876,135.19,1.4087943999062729,0.069,996.7568,0
2020-09-02T22:49:16Z,0.752,26.1743,3.1626,1.861,27.931,28.578728,5.8526,103.264,15.007,244.9318,134.6,1.4096736768329634,0.065,996.7582,0
2020-09-02T22:49:16Z,0.769,26.1678,3.1763,1.8637,27.92,28.566156,5.8494,103.243,15.007,244.9566,134.99,1.4092810905507969,0.057,996.7599,0
2020-09-02T22:49:16Z,0.782,26.1609,3.1587,1.8126,27.896,28.541002,5.8489,103.262,15.007,244.5852,132.54,1.4082078418145905,0.046,996.7618,0
2020-09-02T22:49:16Z,0.795,26.1557,3.1119,1.7239,27.883,28.528325,5.8474,103.316,15.007,244.2271,130.7,1.4076698387912798,0.032,996.7633,0
2020-09-02T22:49:16Z,0.805,26.1528,3.0872,1.6847,27.892,28.539755,5.8456,103.387,15.007,244.1543,126.28,1.408235409168725,0.021,996.7642,0
2020-09-02T22:49:16Z,0.807,26.1499,3.0978,1.6817,27.901,28.552327,5.8436,103.439,15.007,244.3074,118.96,1.4088012108863834,0.016,996.7649,0
2020-09-02T22:49:16Z,0.8,26.1488,3.1075,1.6529,27.901,28.553469,5.8455,103.424,15.006,244.4425,115.04,1.4088341106555005,0.018,996.7651,0
2020-09-02T22:49:16Z,0.794,26.1509,3.1085,1.6454,27.901,28.553572,5.8485,103.343,15.006,244.2399,113.07,1.4087717459654008,0.023,996.7645,0
2020-09-02T22:49:16Z,0.799,26.1548,3.1298,1.7632,27.903,28.553572,5.8522,103.193,15.006,243.7505,110.59,1.4087621561994954,0.029,996.7636,0
2020-09-02T22:49:16Z,0.818,26.1614,3.164,1.8757,27.904,28.553459,5.8569,103.012,15.006,243.4295,108.74,1.4086186704921,0.038,996.7619,0
2020-09-02T22:49:16Z,0.838,26.166,3.1886,1.907,27.904,28.55221,5.854,102.868,15.006,243.3696,107.66,1.4084814358436233,0.047,996.7608,0
2020-09-02T22:49:16Z,0.851,26.1631,3.1882,1.9007,27.891,28.538475,5.8508,102.799,15.006,243.4568,105.19,1.4078750846826436,0.054,996.7616,0
2020-09-02T22:49:16Z,0.859,26.1587,3.1692,1.834,27.869,28.514247,5.8419,102.821,15.007,243.5377,99.642,1.4068339637134877,0.056,996.7628,0
2020-09-02T22:49:16Z,0.869,26.1561,3.1592,1.787,27.871,28.513009,5.8299,102.897,15.007,243.4871,94.53,1.4070176972531863,0.055,996.7635,0
