DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2023-06-27T13:39:26Z,-0.104,24.9537,6.21,2.5167,0.3834,13.959,21.3703,46.647335,46.71,10.3231,118.87,370.08,2.4948843812839994,0.049,0
2023-06-27T13:39:26Z,-0.091,24.9515,6.21,2.5281,0.3834,13.959,21.4304,46.555833,46.635,10.1785,118.174,363.62,2.4907421531568534,0.051,0
2023-06-27T13:39:26Z,-0.078,24.9468,6.21,2.5167,0.3834,13.959,21.4455,46.470127,46.57,10.041,117.885,353.8,2.4873025098747914,0.053,0
2023-06-27T13:39:26Z,-0.064,24.939,6.3,3.0012,0.426,14.9742,21.5657,46.420863,46.543,9.9229,118.021,332.92,2.486187805175646,0.054,0
2023-06-27T13:39:26Z,-0.05,24.9269,6.3,3.024,0.426,14.9742,21.6709,46.383013,46.527,9.8342,118.583,286.94,2.485928922675131,0.055,0
2023-06-27T13:39:26Z,-0.036,24.9092,6.3,3.0126,0.426,14.9742,21.6559,46.322704,46.489,9.7798,119.48,286.19,2.4847204618055647,0.056,0
2023-06-27T13:39:26Z,-0.022,24.8869,6.3,3.005,0.426,14.9742,21.6258,46.261503,46.454,9.7599,120.543,280.71,2.4839289489059437,0.057,0
2023-06-27T13:39:26Z,-0.008,24.8629,6.3,4.1113,0.426,16.2432,22.3623,46.220737,46.444,9.7756,121.565,267.72,2.4846502936211383,0.058,0
2023-06-27T13:39:26Z,0.007,24.8395,6.3,4.1341,0.426,16.2432,22.3473,46.147923,46.408,9.8264,122.396,256.39,2.4838599363218714,0.06,0
2023-06-27T13:39:26Z,0.023,24.8152,6.3,4.138,0.426,16.2432,22.3924,46.007789,46.311,9.9053,122.969,266.44,2.4796434113005206,0.061,0
2023-06-27T13:39:26Z,0.039,24.7871,6.3,4.0998,0.426,16.2432,22.3322,45.867984,46.217,9.9987,123.225,227.76,2.4757978928692372,0.062,0
2023-06-27T13:39:26Z,0.055,24.7539,6.3,5.7783,0.426,16.2432,19.9575,45.800207,46.194,10.0896,123.113,211.67,2.4762688033295976,0.061,0
2023-06-27T13:39:26Z,0.072,24.714,6.57,5.8126,0.426,18.2736,19.8823,45.812141,46.251,10.166,122.649,170.81,2.481664750988025,0.059,0
2023-06-27T13:39:26Z,0.088,24.6671,6.57,5.8012,0.426,18.2736,19.9124,45.877245,46.363,10.2224,121.931,164.87,2.4905899405999126,0.057,0
2023-06-27T13:39:26Z,0.102,24.617,6.57,5.7936,0.426,18.2736,19.8823,45.953434,46.492,10.2531,121.098,155.47,2.50068020350228,0.053,0
2023-06-27T13:39:26Z,0.115,24.5681,6.57,5.29,0.426,18.2736,20.213,45.997617,46.6,10.2529,120.271,148.25,2.509524917770888,0.049,0
2023-06-27T13:39:26Z,0.126,24.5204,6.75,5.3015,0.426,19.2888,20.213,45.96609,46.65,10.2232,119.509,137,2.51499703283826,0.046,0
2023-06-27T13:39:26Z,0.136,24.471,6.75,5.3015,0.426,19.2888,20.1378,45.854405,46.633,10.1726,118.826,133.01,2.5167270709531477,0.043,0
2023-06-27T13:39:26Z,0.146,24.4158,6.75,5.3167,0.426,19.2888,20.2431,45.737794,46.611,10.1134,118.222,131.69,2.518490949330944,0.041,0
2023-06-27T13:39:26Z,0.157,24.3478,6.75,5.4998,0.426,19.2888,19.6869,45.694136,46.656,10.0569,117.698,127.41,2.524818234126292,0.04,0
2023-06-27T13:39:26Z,0.168,24.261,6.75,5.4884,0.426,19.5426,19.7621,45.71773,46.762,10.0093,117.235,119.09,2.5357209969090877,0.038,0
2023-06-27T13:39:26Z,0.178,24.16,6.75,5.5075,0.426,19.5426,19.6869,45.745514,46.869,9.9709,116.785,118.65,2.5475127658976637,0.035,0
2023-06-27T13:39:26Z,0.187,24.0581,6.75,5.5265,0.426,19.5426,19.702,45.729411,46.93,9.9391,116.297,118.75,2.556738663384093,0.032,0
2023-06-27T13:39:26Z,0.194,23.9639,6.75,5.4884,0.426,19.5426,19.6268,45.655219,46.934,9.9125,115.744,120,2.562258222456097,0.03,0
2023-06-27T13:39:26Z,0.201,23.8778,6.66,5.3739,0.426,17.4276,18.0336,45.544758,46.895,9.8895,115.098,123.38,2.564838189919573,0.027,0
2023-06-27T13:39:26Z,0.207,23.7964,6.66,5.3739,0.426,17.4276,18.0186,45.453773,46.865,9.8665,114.333,123.46,2.567684284607046,0.025,0
