DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2018-08-08T14:10:00Z,-0.131,27.606,-0.1779,-0.2109,91.22,97.451642,8.5717,108.697,6.752,230.2359,1947.1,0.0483,0.126,0
2018-08-08T14:10:00Z,-0.053,27.58,-0.1738,-0.1974,90.392,94.391444,8.5577,108.515,7.183,211.3829,1977.2,0.0479,0.173,0
2018-08-08T14:10:00Z,0.039,27.557,0.2831,2.1927,89.864,95.042646,8.5057,107.841,7.383,197.7165,1613.7,0.0477,0.222,0
2018-08-08T14:10:00Z,0.123,27.5396,0.2588,2.139,89.56,93.904761,8.4124,106.639,7.513,195.7858,317.79,0.0475,0.264,0
2018-08-08T14:10:00Z,0.196,27.5271,0.3154,2.139,89.387,94.141895,8.2557,104.647,7.588,190.675,36.727,0.0475,0.292,0
2018-08-08T14:10:00Z,0.273,27.5193,0.2952,2.1524,89.416,93.885006,8.0234,101.705,7.636,187.6086,160.72,0.0475,0.304,0
2018-08-08T14:10:00Z,0.336,27.5149,0.647,0.1517,89.491,94.046021,7.7721,98.526,7.668,187.3814,67.869,0.0475,0.305,0
2018-08-08T14:10:00Z,0.379,27.5158,0.5864,0.2054,89.558,94.119994,7.5605,95.847,7.691,188.555,117.29,0.0475,0.296,0
2018-08-08T14:10:00Z,0.399,27.534,0.5904,0.1785,90.365,94.863739,7.4453,94.387,7.692,185.375,89.959,0.0479,0.272,0
2018-08-08T14:10:00Z,0.378,27.5577,0.6025,0.1517,90.338,94.934829,7.3735,93.476,7.712,183.5579,123.5,0.0479,0.226,0
2018-08-08T14:10:00Z,0.352,27.5675,0.6672,0.3128,90.332,94.894091,7.3125,92.703,7.731,183.0657,106.82,0.0479,0.165,0
2018-08-08T14:10:00Z,0.352,27.5657,0.7238,0.2591,90.158,94.795438,7.2631,92.077,7.754,185.905,110.25,0.0478,0.108,0
2018-08-08T14:10:00Z,0.348,27.5577,0.7198,0.2457,90.115,94.760132,7.2162,91.484,7.766,183.8607,111.21,0.0478,0.057,0
2018-08-08T14:10:00Z,0.329,27.5479,0.6915,0.1785,89.932,94.521594,7.1443,90.57,7.778,182.2329,105.65,0.0477,0.01,0
2018-08-08T14:10:00Z,0.325,27.5444,0.6834,0.2054,89.278,93.902542,7.0549,89.431,7.791,182.8007,94.671,0.0474,-0.021,0
2018-08-08T14:10:00Z,0.331,27.5463,0.6713,0.1785,89.216,93.745924,6.9532,88.123,7.798,184.3529,92.293,0.0474,-0.034,0
2018-08-08T14:10:00Z,0.324,27.5497,0.6632,0.2591,89.275,93.853954,6.8378,86.634,7.803,182.0057,86.592,0.0474,-0.034,0
2018-08-08T14:10:00Z,0.322,27.5521,0.6794,0.286,89.405,93.946565,6.7656,85.695,7.819,181.3243,89.076,0.0475,-0.025,0
2018-08-08T14:10:00Z,0.343,27.552,0.6834,0.1651,89.399,93.987586,6.7661,85.682,7.828,182.2707,90.341,0.0475,-0.011,0
2018-08-08T14:10:00Z,0.368,27.5516,0.6753,0.2591,89.555,94.130077,6.8744,87.039,7.837,180.075,86.083,0.0475,0.002,0
2018-08-08T14:10:00Z,0.412,27.5517,0.6996,0.2322,89.555,94.126156,7.0308,89.009,7.852,179.81,85.174,0.0475,0.026,0
2018-08-08T14:10:00Z,0.465,27.5524,0.6753,0.192,89.502,94.111438,7.1913,91.034,7.864,182.1571,81.95,0.0475,0.059,0
2018-08-08T14:10:00Z,0.517,27.5526,0.6794,0.1785,89.689,94.237625,7.3044,92.461,7.875,183.2171,77.469,0.0476,0.091,0
2018-08-08T14:10:00Z,0.558,27.5518,0.6511,0.2725,89.448,94.058352,7.365,93.224,7.883,184.2014,75.885,0.0475,0.121,0
2018-08-08T14:10:00Z,0.593,27.5481,0.6794,0.2725,89.394,93.947878,7.3722,93.312,7.895,186.2079,74.828,0.0475,0.146,0
2018-08-08T14:10:00Z,0.624,27.5359,0.6632,0.2054,89.289,93.869472,7.3415,92.922,7.902,185.905,75.55,0.0474,0.16,0
2018-08-08T14:10:00Z,0.655,27.5187,0.7077,0.2054,89.161,93.709784,7.2392,91.627,7.913,186.2457,75.01,0.0474,0.162,0
2018-08-08T14:10:00Z,0.669,27.5031,0.6955,0.2322,89.076,93.611243,7.1202,90.12,7.916,186.3593,75.647,0.0473,0.152,0
2018-08-08T14:10:00Z,0.686,27.4906,0.6915,0.2322,89.025,93.516234,7.0441,89.159,7.924,186.0564,75.527,0.0473,0.134,0
2018-08-08T14:10:00Z,0.715,27.481,0.6794,0.2054,88.971,93.441385,7.0015,88.624,7.926,186.7757,74.693,0.0473,0.117,0
2018-08-08T14:10:00Z,0.738,27.4744,0.7077,0.1517,89.126,93.585442,6.9959,88.56,7.931,187.3436,75.323,0.0473,0.104,0
2018-08-08T14:10:00Z,0.745,27.4704,0.6955,0.1517,89.329,93.753374,7.0146,88.802,7.939,186.4729,75.7,0.0474,0.091,0
2018-08-08T14:10:00Z,0.743,27.4674,0.6996,0.2322,89.233,93.678551,7.0333,89.041,7.943,186.5864,76.21,0.0474,0.077,0
2018-08-08T14:10:00Z,0.74,27.4652,0.6753,0.2188,89.107,93.50011,7.0552,89.321,7.951,187.3436,77.056,0.0473,0.061,0
2018-08-08T14:10:00Z,0.734,27.4633,0.7077,0.2322,88.898,93.32111,7.0973,89.857,7.959,187.6464,77.641,0.0472,0.044,0
2018-08-08T14:10:00Z,0.731,27.4622,0.7117,0.1785,88.902,93.276726,7.1276,90.242,7.963,187.76,76.534,0.0472,0.029,0
2018-08-08T14:10:00Z,0.732,27.462,0.7602,0.286,88.878,93.287665,7.1097,90.017,7.969,188.9715,76.108,0.0472,0.014,0
2018-08-08T14:10:00Z,0.726,27.4614,0.7319,0.1517,88.907,93.277756,7.0559,89.339,7.971,187.9872,76.924,0.0472,-0.001,0
2018-08-08T14:10:00Z,0.723,27.4628,0.7441,0.2054,88.853,93.259317,6.9528,88.035,7.979,188.6307,77.775,0.0472,-0.01,0
2018-08-08T14:10:00Z,0.722,27.4658,0.7036,0.2591,88.882,93.251128,6.8696,86.982,7.983,188.2522,78.636,0.0472,-0.012,0
2018-08-08T14:10:00Z,0.726,27.4694,0.6713,0.192,88.799,93.19872,6.8018,86.125,7.986,188.4793,79.74,0.0472,-0.01,0
2018-08-08T14:10:00Z,0.735,27.4729,0.6955,0.2322,88.821,93.205569,6.7653,85.662,7.987,189.35,79.354,0.0472,-0.005,0
2018-08-08T14:10:00Z,0.732,27.4749,0.6996,0.2591,88.841,93.242602,6.7439,85.39,7.99,188.9336,79.164,0.0472,-0.001,0
