DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2019-10-07T13:37:22Z,-0.125,21.7015,3.0849,1.6782,26.543189,28.399,5.9339,98.453,8.776,259.6871,885.09,1.5819989869542865,0.126,0
2019-10-07T13:37:22Z,-0.094,21.6853,3.1053,1.628,26.540054,28.393,5.9698,98.773,8.787,258.2957,851.89,1.582225156198214,0.098,0
2019-10-07T13:37:22Z,-0.077,21.6984,3.114,1.5775,26.548334,28.402,6.0044,98.95,8.792,257.2316,839.87,1.5822857487484112,0.066,0
2019-10-07T13:37:22Z,-0.071,21.7232,3.1116,1.5918,26.57986,28.439,6.0316,98.949,8.793,260.6734,836.96,1.583575015587359,0.036,0
2019-10-07T13:37:22Z,-0.071,21.7292,3.1111,1.6366,26.60403,28.473,6.056,98.833,8.788,270.227,835.64,1.5853602765176373,0.013,0
2019-10-07T13:37:22Z,-0.073,21.73,3.1167,1.6606,26.650227,28.531,6.0769,98.642,8.779,277.6697,836.14,1.5887439356332054,-0.001,0
2019-10-07T13:37:22Z,-0.077,21.7341,3.1101,1.653,26.757771,28.652,6.0889,98.219,8.765,279.1643,838.85,1.5957163719721013,-0.005,0
2019-10-07T13:37:22Z,-0.082,21.7286,3.0826,1.6427,26.889255,28.796,6.0878,97.343,8.752,278.4895,839.32,1.604391787712005,-0.002,0
2019-10-07T13:37:22Z,-0.084,21.7125,3.0535,1.6347,27.034587,28.954,6.0791,95.702,8.741,277.684,832.82,1.6142840796402051,0.004,0
2019-10-07T13:37:22Z,-0.082,21.6964,3.044,1.6219,27.182676,29.116,6.0752,92.917,8.729,276.9101,814.87,1.624422956123783,0.011,0
2019-10-07T13:37:22Z,-0.076,21.6875,3.0554,1.6194,27.284036,29.227,6.0543,88.962,8.721,275.5857,783.96,1.6312976325680617,0.017,0
2019-10-07T13:37:22Z,-0.067,21.6831,3.0954,1.5711,27.308481,29.254,6.0058,84.249,8.717,273.9746,749.8,1.6330529660196669,0.019,0
2019-10-07T13:37:22Z,-0.059,21.6804,3.1464,1.4641,27.287903,29.234,5.918,79.368,8.715,272.7447,722.57,1.6319724716594892,0.019,0
2019-10-07T13:37:22Z,-0.054,21.676,3.1691,1.4396,27.289001,29.237,5.7473,74.856,8.711,271.7291,705.96,1.6323119729980249,0.014,0
2019-10-07T13:37:22Z,-0.051,21.671,3.1703,1.4726,27.32175,29.273,5.4937,71.131,8.702,270.8154,702.09,1.6346214809368227,0.008,0
2019-10-07T13:37:22Z,-0.051,21.6687,3.1696,1.4369,27.366652,29.323,5.19,68.477,8.692,269.9566,705.91,1.637658150521198,0.001,0
2019-10-07T13:37:22Z,-0.053,21.6667,3.1691,1.4338,27.387794,29.345,4.8782,66.939,8.683,269.0026,710.85,1.6390311744213284,-0.005,0
2019-10-07T13:37:22Z,-0.056,21.664,3.1735,1.5325,27.387052,29.345,4.5919,66.281,8.677,268.0568,717.08,1.6391314324722497,-0.008,0
2019-10-07T13:37:22Z,-0.06,21.6606,3.1792,1.6147,27.421118,29.382,4.3563,66.193,8.669,267.2111,724.58,1.6414426061190412,-0.008,0
2019-10-07T13:37:22Z,-0.064,21.658,3.1854,1.641,27.482463,29.449,4.1909,66.4,8.659,266.435,728.16,1.6454964921310657,-0.007,0
2019-10-07T13:37:22Z,-0.066,21.6582,3.1889,1.6543,27.494338,29.464,4.1035,66.67,8.651,265.8149,724.59,1.646375071212145,-0.004,0
2019-10-07T13:37:22Z,-0.065,21.6594,3.1859,1.6444,27.437806,29.404,4.0697,66.84,8.646,265.133,715.85,1.642786569412783,0,0
2019-10-07T13:37:22Z,-0.063,21.6579,3.1849,1.619,27.36993,29.333,4.0697,66.812,8.644,264.2131,705.03,1.638649406757281,0.002,0
