DateTime,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin_ugL,Phycocyanin_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,PAR,Salinity,DescRate_ms ,Flag
2025-06-11T12:15:31Z,-0.126,28.3984,7.65,0.0244,0.1278,2.7918,-0.3549,110.989013,106.886,7.205,96.213,1721.4,5.6245534675511735,0.159,0
2025-06-11T12:15:31Z,-0.083,27.9186,7.65,0.0206,0.1278,2.7918,-0.4606,111.45663,107.676,7.2976,98.003,1862.3,5.726069220233311,0.168,0
2025-06-11T12:15:31Z,-0.036,27.5372,11.25,0.0626,0.0852,-0.0423,-0.1585,111.867834,108.332,7.399,99.891,1925.3,5.8097455625030285,0.172,0
2025-06-11T12:15:31Z,0.013,27.2318,11.25,0.0626,0.0852,-0.0423,-0.2642,112.278281,108.909,7.5212,101.587,2038,5.880662813641982,0.17,0
2025-06-11T12:15:31Z,0.06,26.987,11.25,0.0664,0.0852,-0.0423,-0.2038,112.641452,109.372,7.6701,102.847,2160.7,5.938158534643947,0.161,0
2025-06-11T12:15:31Z,0.102,26.796,11.25,0.0511,0.0852,-0.0423,-0.1887,112.896223,109.675,7.839,103.538,1034.6,5.97998583221058,0.147,0
2025-06-11T12:15:31Z,0.139,26.655,11.16,0.074,-0.0426,0.1692,-0.521,113.02255100000001,109.811,8.0094,103.644,659.53,6.0058983868316025,0.129,0
2025-06-11T12:15:31Z,0.169,26.5587,11.16,0.0931,-0.0426,0.1692,-0.3397,113.010132,109.788,8.1588,103.249,1255.6,6.0168331948991955,0.11,0
2025-06-11T12:15:31Z,0.193,26.4996,11.16,0.0816,-0.0426,0.1692,-0.4606,112.881655,109.65,8.2681,102.51,2042.5,6.016238178172498,0.091,0
2025-06-11T12:15:31Z,0.212,26.4695,11.16,0.0588,-0.0426,0.1692,-0.4002,112.690846,109.468,8.3276,101.616,1831.8,6.009325689902378,0.075,0
2025-06-11T12:15:31Z,0.227,26.4603,11.97,0.0588,0.0852,0.1269,-0.5512,112.46081,109.267,8.3372,100.713,1648.9,5.998612132219716,0.061,0
2025-06-11T12:15:31Z,0.24,26.4636,11.97,0.0664,0.0852,0.1269,-0.4304,112.212183,109.06,8.3047,99.849,972.68,5.985948988310585,0.05,0
2025-06-11T12:15:31Z,0.251,26.4686,11.97,0.0931,0.0852,0.1269,-0.4757,111.984638,108.878,8.2444,98.95,1282.9,5.974551778255656,0.041,0
2025-06-11T12:15:31Z,0.26,26.4667,11.97,0.1045,0.0852,0.1269,-0.4757,111.807472,108.742,8.1726,97.828,603.18,5.966753284972844,0.034,0
2025-06-11T12:15:31Z,0.267,26.4558,11.97,0.074,0.0852,0.1269,-0.3549,111.691424,108.663,8.1015,96.179,785.09,5.9634663508522054,0.029,0
2025-06-11T12:15:31Z,0.273,26.4391,12.42,0.074,0,0.0846,-0.4455,111.621543,108.627,8.0344,93.754,496.14,5.963456979847719,0.026,0
2025-06-11T12:15:31Z,0.278,26.4206,12.42,0.0816,0,0.0846,-0.4908,111.567196,108.606,7.9646,90.876,1110.8,5.964563465020726,0.023,0
2025-06-11T12:15:31Z,0.284,26.4031,12.42,0.0855,0,0.0846,-0.4304,111.50589,108.579,7.8767,88.367,888.03,5.965188398697173,0.02,0
2025-06-11T12:15:31Z,0.289,26.3874,12.42,0.013,0,0.0846,-0.4002,111.435273,108.545,7.7461,86.639,1451.5,5.965170348863222,0.018,0
2025-06-11T12:15:31Z,0.294,26.3723,12.33,-0.0023,0.0852,0,-0.4304,111.364505,108.514,7.5528,85.595,1380.4,5.965253641627572,0.016,0
2025-06-11T12:15:31Z,0.298,26.3571,12.33,0.0359,0.0852,0,-0.3246,111.308702,108.5,7.323,85.184,1681.1,5.966356578124996,0.014,0
2025-06-11T12:15:31Z,0.301,26.3416,12.33,0.0206,0.0852,0,-0.4908,111.296971,108.53,7.1228,85.455,1475.3,5.970105588360757,0.012,0
2025-06-11T12:15:31Z,0.303,26.3251,12.33,0.0664,0.0852,0,-0.4908,111.350172,108.619,6.9857,86.424,944.15,5.977482034048701,0.01,0
2025-06-11T12:15:31Z,0.305,26.3073,12.24,0.0893,0.0426,0.0846,-0.4304,111.440501,108.738,6.9038,87.981,2344.2,5.986809172616236,0.008,0
2025-06-11T12:15:31Z,0.307,26.288,12.24,0.074,0.0426,0.0846,-0.4606,111.478077,108.799,6.8732,89.63,1237.7,5.992893936414591,0.006,0
2025-06-11T12:15:31Z,0.309,26.2685,12.24,0.0626,0.0426,0.0846,-0.4757,111.414932,108.758,6.8976,90.752,1876.1,5.992953890633851,0.004,0
2025-06-11T12:15:31Z,0.31,26.2509,12.24,0.0778,0.0426,0.0846,-0.4304,111.324205,108.69,6.978,91.142,1364.3,5.991167308678541,0.002,0
2025-06-11T12:15:31Z,0.31,26.2365,12.6,0.0893,0.0426,0.1269,-0.4455,111.273677,108.658,7.1057,90.912,1518.2,5.991108536731693,0,0
2025-06-11T12:15:31Z,0.309,26.2251,12.6,0.0626,0.0426,0.1269,-0.5059,111.253871,108.652,7.2403,90.177,1543.5,5.992210595290438,-0.002,0
2025-06-11T12:15:31Z,0.308,26.2153,12.6,0.0664,0.0426,0.1269,-0.4606,111.231513,108.641,7.3322,88.999,1160.4,5.9928111594414375,-0.004,0
2025-06-11T12:15:31Z,0.306,26.2058,12.6,0.0588,0.0426,0.1269,-0.3549,111.188644,108.608,7.3649,87.481,924.66,5.99206595429659,-0.004,0
2025-06-11T12:15:31Z,0.305,26.1974,12.6,0.0702,0.0426,0.1269,-0.4304,111.137826,108.567,7.3474,85.832,1312,5.990704019880007,-0.004,0
2025-06-11T12:15:31Z,0.304,26.191,12.51,0.074,0.0426,0.0846,-0.4002,111.101495,108.539,7.2888,84.315,1434.5,5.9898585629399586,-0.004,0
2025-06-11T12:15:31Z,0.303,26.186,12.51,0.0855,0.0426,0.0846,-0.4002,111.085959,108.529,7.1942,83.107,1475,5.989903950541878,-0.003,0
2025-06-11T12:15:31Z,0.303,26.1815,12.51,0.0969,0.0426,0.0846,-0.4153,111.07508,108.526,7.0721,82.209,1076.8,5.990301514879887,-0.002,0
2025-06-11T12:15:31Z,0.302,26.1774,12.51,0.0931,0.0426,0.0846,-0.3549,111.053958,108.515,6.9392,81.544,1766.9,5.990172253056881,-0.001,0
2025-06-11T12:15:31Z,0.302,26.1741,12.51,0.0969,0.0852,0.2538,-0.4153,111.02096,108.496,6.817,81.094,1719.9,5.989464733126543,-0.001,0
2025-06-11T12:15:31Z,0.302,26.1714,12.51,0.0664,0.0852,0.2538,-0.4002,110.979282,108.467,6.7197,80.972,1019.2,5.988085606167866,-0,0
2025-06-11T12:15:31Z,0.302,26.1682,12.51,0.0359,0.0852,0.2538,-0.4606,110.937802,108.436,6.6475,81.31,1533.8,5.9866513776120485,0,0
2025-06-11T12:15:31Z,0.302,26.1634,12.51,0.0931,0.0852,0.2538,-0.4304,110.903455,108.409,6.5943,82.093,1174.6,5.985659583804841,0.001,0
2025-06-11T12:15:31Z,0.302,26.1575,12.6,0.0855,0.0426,0.0846,-0.4304,110.879077,108.39,6.5586,83.195,1631.5,5.985284202509048,0.001,0
2025-06-11T12:15:31Z,0.302,26.1519,12.6,0.0816,0.0426,0.0846,-0.4153,110.864166,108.379,6.5494,84.484,1945,5.98534627422998,0.001,0
2025-06-11T12:15:31Z,0.303,26.1475,12.6,0.0588,0.0426,0.0846,-0.37,110.854744,108.374,6.5773,85.837,1646.1,5.985611725070846,0.002,0
2025-06-11T12:15:31Z,0.303,26.1443,12.6,0.0855,0.0426,0.0846,-0.4606,110.846301,108.37,6.6411,87.142,841.08,5.985783207141936,0.002,0
2025-06-11T12:15:31Z,0.304,26.1421,12.42,0.0664,0.0426,0.1692,-0.4606,110.828587,108.357,6.7305,88.287,1247.5,5.985291130224287,0.001,0
2025-06-11T12:15:31Z,0.304,26.1403,12.42,0.0702,0.0426,0.1692,-0.4002,110.804874,108.336,6.835,89.118,1616.3,5.984271842203292,0.001,0
2025-06-11T12:15:31Z,0.305,26.1385,12.42,0.0778,0.0426,0.1692,-0.5361,110.792833,108.325,6.9447,89.458,1456.2,5.983847506366909,0.001,0
2025-06-11T12:15:31Z,0.305,26.1365,12.42,0.0855,0.0426,0.1692,-0.4153,110.787253,108.316,7.0506,89.183,1031.7,5.983567804318278,0,0
2025-06-11T12:15:31Z,0.305,26.1345,12.42,0.0588,0.0426,0.1692,-0.4908,110.774648,108.298,7.1434,88.277,1688.4,5.982752478074309,-0.001,0
2025-06-11T12:15:31Z,0.304,26.1331,12.69,0.0778,0.0426,0.0846,-0.4606,110.763656,108.279,7.2108,86.83,1066.3,5.981800897655646,-0.001,0
2025-06-11T12:15:31Z,0.304,26.133,12.69,0.1389,0.0426,0.0846,-0.4606,110.759343,108.265,7.2383,85.012,1304.6,5.9809805263800175,0,0
2025-06-11T12:15:31Z,0.303,26.1345,12.69,0.1427,0.0426,0.0846,-0.521,110.752561,108.248,7.2159,83.04,1179.7,5.979777052638586,0,0
2025-06-11T12:15:31Z,0.303,26.1372,12.69,0.1427,0.0426,0.0846,-0.4455,110.741503,108.229,7.1423,81.153,1310.8,5.978301328876828,0.002,0
2025-06-11T12:15:31Z,0.304,26.1409,12.51,0.1351,0.0426,0.1269,-0.4002,110.739216,108.221,7.0247,79.594,1387.6,5.977352374563988,0.003,0
2025-06-11T12:15:31Z,0.305,26.1456,12.51,0.1236,0.0426,0.1269,-0.3851,110.757086,108.235,6.8771,78.553,1356.9,5.9775846437675195,0.005,0
2025-06-11T12:15:31Z,0.306,26.1504,12.51,0.0855,0.0426,0.1269,-0.4304,110.779885,108.254,6.717,78.122,1260.5,5.97810151903719,0.007,0
2025-06-11T12:15:31Z,0.308,26.1543,12.51,0.0778,0.0426,0.1269,-0.4304,110.789701,108.263,6.5639,78.267,2202.4,5.978138402965461,0.009,0
2025-06-11T12:15:31Z,0.311,26.157,12.6,0.0702,0.0426,0.2538,-0.4908,110.79315,108.27,6.4374,78.861,1073.8,5.978209589178022,0.01,0
2025-06-11T12:15:31Z,0.314,26.159,12.6,0.0588,0.0426,0.2538,-0.4908,110.803148,108.286,6.353,79.726,1425.2,5.978905517566306,0.011,0
2025-06-11T12:15:31Z,0.317,26.1605,12.6,0.1465,0.0426,0.2538,-0.2189,110.822359,108.308,6.318,80.671,2178.6,5.980022108089979,0.011,0
2025-06-11T12:15:31Z,0.321,26.1606,12.6,0.1351,0.0426,0.2538,-0.1585,110.837911,108.325,6.3297,81.51,1909.8,5.981020286155316,0.01,0
2025-06-11T12:15:31Z,0.324,26.1589,12.6,0.1541,0.0426,0.2538,-0.2642,110.82996,108.32,6.3779,82.111,1773.8,5.980940033009541,0.009,0
2025-06-11T12:15:31Z,0.326,26.1563,12.69,0.1351,0.0852,0.0423,-0.2642,110.800385,108.299,6.4482,82.424,1045.7,5.98002315121712,0.007,0
2025-06-11T12:15:31Z,0.328,26.1544,12.69,0.0855,0.0852,0.0423,-0.1887,110.773289,108.284,6.5248,82.46,1275.7,5.979373627401491,0.005,0
2025-06-11T12:15:31Z,0.328,26.1536,12.69,0.074,0.0852,0.0423,-0.3095,110.763439,108.285,6.5928,82.232,1483.7,5.979535363771283,0.004,0
2025-06-11T12:15:31Z,0.329,26.1521,12.69,0.0588,0.0852,0.0423,-0.1434,110.772204,108.301,6.6415,81.75,1183.3,5.980678845643562,0.003,0
2025-06-11T12:15:31Z,0.329,26.1484,12.69,0.0664,0.0426,0.0423,-0.1283,110.805922,108.334,6.6673,81.037,1424,5.983115206064415,0.003,0
2025-06-11T12:15:31Z,0.329,26.143,12.69,0.0549,0.0426,0.0423,-0.1283,110.863585,108.384,6.6709,80.135,1284.9,5.986781109984742,0.003,0
2025-06-11T12:15:31Z,0.33,26.1379,12.69,0.0626,0.0426,0.0423,-0.2944,110.924583,108.429,6.6531,79.103,1576.1,5.990111918961904,0.004,0
2025-06-11T12:15:31Z,0.331,26.1348,12.69,0.0816,0.0426,0.0423,-0.1887,110.979191,108.465,6.6145,78.012,1039.6,5.992651566002426,0.005,0
2025-06-11T12:15:31Z,0.333,26.1345,12.6,0.0855,0.0426,0.0846,-0.2189,111.025976,108.497,6.5569,76.939,1227.8,5.9945945408073085,0.005,0
2025-06-11T12:15:31Z,0.335,26.1378,12.6,0.0511,0.0426,0.0846,-0.5512,111.057421,108.518,6.4835,75.952,1612.4,5.995421335187494,0.005,0
2025-06-11T12:15:31Z,0.336,26.1446,12.6,0.0778,0.0426,0.0846,-0.3549,111.081913,108.535,6.3992000000000004,75.104,1336.7,5.995561373015713,0.005,0
2025-06-11T12:15:31Z,0.338,26.1526,12.6,0.0778,0.0426,0.0846,-0.4908,111.113981,108.562,6.31,74.419,1451.5,5.996142555772912,0.004,0
2025-06-11T12:15:31Z,0.338,26.1592,12.78,0.0664,0.0426,0,-0.4606,111.158175,108.6,6.2225,73.881,1592.9,5.997557406001354,0.003,0
2025-06-11T12:15:31Z,0.339,26.1639,12.78,0.0931,0.0426,0,-0.4908,111.214285,108.645,6.1421,73.431,1542.2,5.999631995594879,0.003,0
2025-06-11T12:15:31Z,0.339,26.1669,12.78,0.1122,0.0426,0,-0.5059,111.273281,108.69,6.0732,72.988,1161.6,6.001924249196278,0.002,0
2025-06-11T12:15:31Z,0.34,26.169,12.78,0.0549,0.0426,0,-0.4757,111.322904,108.724,6.0176,72.482,1706.5,6.003677470078971,0.002,0
2025-06-11T12:15:31Z,0.341,26.1716,12.78,0.0664,0.0426,0,-0.4908,111.356392,108.741,5.9737,71.871,834.34,6.004355086930349,0.002,0
2025-06-11T12:15:31Z,0.341,26.1759,12.78,0.0931,0,0.0846,-0.5059,111.382677,108.753,5.9369,71.147,1743.2,6.0045171399320365,0.001,0
2025-06-11T12:15:31Z,0.341,26.1819,12.78,0.0588,0,0.0846,-0.4908,111.420766,108.78,5.9005,70.33,982.88,6.005353098667786,0.001,0
2025-06-11T12:15:31Z,0.341,26.189,12.78,0.0588,0,0.0846,-0.4606,111.46682,108.816,5.8588,69.451,2249.4,6.006582958025593,0.001,0
2025-06-11T12:15:31Z,0.341,26.1963,12.78,0.0816,0,0.0846,-0.4606,111.505127,108.843,5.8086,68.548,1477.5,6.00725165406567,0,0
2025-06-11T12:15:31Z,0.341,26.2025,12.6,0.0816,0.0852,0.0846,-0.4908,111.527908,108.854,5.7495,67.663,1467.6,6.007110053977048,0,0
2025-06-11T12:15:31Z,0.341,26.2073,12.6,0.0664,0.0852,0.0846,-0.521,111.533242,108.85,5.683,66.831,1117.8,6.0062563956128345,0.001,0
