Date,Depth_m,PAR,Chla_ugL
2020-08-02T22:16:39Z,-0.628,486.41,-0.9273
2020-08-02T22:16:39Z,-0.628,483.34,-0.9294
2020-08-02T22:16:39Z,-0.628,481.8,-0.9219
2020-08-02T22:16:39Z,-0.627,490.17,-0.9133
2020-08-02T22:16:39Z,-0.627,502.26,-0.9211
2020-08-02T22:16:39Z,-0.627,505.85,-0.9291
2020-08-02T22:16:39Z,-0.627,498.59,-0.9343
2020-08-02T22:16:39Z,-0.627,487.76,-0.9455
2020-08-02T22:16:39Z,-0.627,476.24,-0.9413
2020-08-02T22:16:39Z,-0.627,454.71,-0.9208
2020-08-02T22:16:39Z,-0.627,420.14,-0.907
2020-08-02T22:16:39Z,-0.627,376.77,-0.909
2020-08-02T22:16:39Z,-0.627,327.23,-0.926
2020-08-02T22:16:39Z,-0.627,286.65,-0.9308
2020-08-02T22:16:39Z,-0.627,271.29,-0.9201
2020-08-02T22:16:39Z,-0.627,274.47,-0.921
2020-08-02T22:16:39Z,-0.627,281.92,-0.9314
2020-08-02T22:16:39Z,-0.627,287.2,-0.9319
2020-08-02T22:16:39Z,-0.627,290.25,-0.9363
2020-08-02T22:16:39Z,-0.627,295.77,-0.9464
2020-08-02T22:16:39Z,-0.627,307.76,-0.9391
2020-08-02T22:16:39Z,-0.623,326.66,-0.9237
2020-08-02T22:16:39Z,-0.602,348.13,-0.9137
2020-08-02T22:16:39Z,-0.557,367.24,-0.8856
2020-08-02T22:16:39Z,-0.505,382.39,-0.832
2020-08-02T22:16:39Z,-0.461,393.55,-0.7895
2020-08-02T22:16:39Z,-0.429,401.59,-0.6961
2020-08-02T22:16:39Z,-0.404,408.29,0.2119
2020-08-02T22:16:39Z,-0.379,415.48,1.8538
2020-08-02T22:16:39Z,-0.346,424.04,2.733
2020-08-02T22:16:39Z,-0.307,433.01,2.8133
2020-08-02T22:16:39Z,-0.272,439.96,2.8433
2020-08-02T22:16:39Z,-0.247,444.49,2.9715
2020-08-02T22:16:39Z,-0.229,448.1,3.1997
2020-08-02T22:16:39Z,-0.213,451.55,3.3227
2020-08-02T22:16:39Z,-0.201,455.18,3.3343
2020-08-02T22:16:39Z,-0.193,459.53,3.2821
2020-08-02T22:16:39Z,-0.186,464.98,3.1587
2020-08-02T22:16:39Z,-0.177,470.13,3.0831
2020-08-02T22:16:39Z,-0.17,473.23,3.0736
2020-08-02T22:16:39Z,-0.166,475.26,3.1191
2020-08-02T22:16:39Z,-0.164,477.93,3.2238
2020-08-02T22:16:39Z,-0.164,480.56,3.2899
2020-08-02T22:16:39Z,-0.165,481.53,3.2893
2020-08-02T22:16:39Z,-0.165,481.02,3.2738
2020-08-02T22:16:39Z,-0.164,479.97,3.2742
2020-08-02T22:16:39Z,-0.164,478.59,3.2843
2020-08-02T22:16:39Z,-0.163,476.96,3.2814
2020-08-02T22:16:39Z,-0.162,475.26,3.2675
2020-08-02T22:16:39Z,-0.161,473.86,3.2605
2020-08-02T22:16:39Z,-0.161,472.96,3.2726
2020-08-02T22:16:39Z,-0.161,472.48,3.2905
2020-08-02T22:16:39Z,-0.161,472.94,3.2858
2020-08-02T22:16:39Z,-0.16,474.54,3.2529
2020-08-02T22:16:39Z,-0.158,476.54,3.2171
2020-08-02T22:16:39Z,-0.158,478.53,3.2153
2020-08-02T22:16:39Z,-0.158,479.83,3.2317
2020-08-02T22:16:39Z,-0.158,479.38,3.2441
2020-08-02T22:16:39Z,-0.158,477.9,3.2598
2020-08-02T22:16:39Z,-0.158,476.74,3.2695
2020-08-02T22:16:39Z,-0.158,476.06,3.285
2020-08-02T22:16:39Z,-0.157,476.2,3.3611
2020-08-02T22:16:39Z,-0.153,476.96,3.474
2020-08-02T22:16:39Z,-0.149,477.4,3.5248
2020-08-02T22:16:39Z,-0.147,478.16,3.5371
2020-08-02T22:16:39Z,-0.146,480.14,3.5558
2020-08-02T22:16:39Z,-0.146,482.79,3.5604
2020-08-02T22:16:39Z,-0.146,485.19,3.5545
2020-08-02T22:16:39Z,-0.146,486.51,3.5596
2020-08-02T22:16:39Z,-0.145,486.14,3.6801
2020-08-02T22:16:39Z,-0.145,484.27,3.9047
2020-08-02T22:16:39Z,-0.145,481.93,4.0245
2020-08-02T22:16:39Z,-0.145,479.6,4.0233
2020-08-02T22:16:39Z,-0.145,476.95,4.0141
2020-08-02T22:16:39Z,-0.145,474.05,4.0371
2020-08-02T22:16:39Z,-0.145,471.75,4.0822
2020-08-02T22:16:39Z,-0.143,470.63,4.1006
2020-08-02T22:16:39Z,-0.139,470.2,4.0886
2020-08-02T22:16:39Z,-0.134,469.75,4.0324
2020-08-02T22:16:39Z,-0.13,468.89,3.9444
2020-08-02T22:16:39Z,-0.125,467.86,3.9024
2020-08-02T22:16:39Z,-0.121,467.12,3.9068
2020-08-02T22:16:39Z,-0.119,466.59,3.9688
2020-08-02T22:16:39Z,-0.118,466.24,4.0804
2020-08-02T22:16:39Z,-0.117,466.5,4.1395
2020-08-02T22:16:39Z,-0.116,467.51,4.1504
2020-08-02T22:16:39Z,-0.116,469.07,4.1734
2020-08-02T22:16:39Z,-0.115,470.95,4.1984
2020-08-02T22:16:39Z,-0.115,472.76,4.2048
2020-08-02T22:16:39Z,-0.115,474.08,4.2025
2020-08-02T22:16:39Z,-0.115,474.65,4.1903
2020-08-02T22:16:39Z,-0.114,474.82,4.171
2020-08-02T22:16:39Z,-0.113,475.19,4.1595
2020-08-02T22:16:39Z,-0.109,475.64,4.1575
2020-08-02T22:16:39Z,-0.105,475.69,4.1463
2020-08-02T22:16:39Z,-0.102,475.51,4.1191
2020-08-02T22:16:39Z,-0.101,475.35,4.1046
2020-08-02T22:16:39Z,-0.101,475.14,4.0952
2020-08-02T22:16:39Z,-0.1,475.11,4.0914
2020-08-02T22:16:39Z,-0.1,475.39,4.1167
2020-08-02T22:16:39Z,-0.099,475.77,4.1524
2020-08-02T22:16:39Z,-0.097,476.12,4.1699
2020-08-02T22:16:39Z,-0.097,476.39,4.1669
2020-08-02T22:16:39Z,-0.096,476.53,4.1824
2020-08-02T22:16:39Z,-0.096,476.64,4.2337
2020-08-02T22:16:39Z,-0.095,476.76,4.2725
2020-08-02T22:16:39Z,-0.093,477.03,4.2788
2020-08-02T22:16:39Z,-0.093,477.34,4.2723
2020-08-02T22:16:39Z,-0.092,477.73,4.2703
2020-08-02T22:16:39Z,-0.091,478.51,4.2742000000000004
2020-08-02T22:16:39Z,-0.088,479.31,4.2615
2020-08-02T22:16:39Z,-0.086,480.09,4.1925
2020-08-02T22:16:39Z,-0.084,481.08,4.0804
2020-08-02T22:16:39Z,-0.084,481.65,4.0216
2020-08-02T22:16:39Z,-0.083,481.55,4.0249
2020-08-02T22:16:39Z,-0.083,481.34,4.0251
2020-08-02T22:16:39Z,-0.083,481.18,4.0149
2020-08-02T22:16:39Z,-0.083,481.03,4.0059
2020-08-02T22:16:39Z,-0.083,481.02,4.0116
2020-08-02T22:16:39Z,-0.083,481.19,4.0264
2020-08-02T22:16:39Z,-0.083,481.47,3.9946
2020-08-02T22:16:39Z,-0.083,481.67,3.9216
2020-08-02T22:16:39Z,-0.083,481.68,3.8788
2020-08-02T22:16:39Z,-0.083,481.59,3.8776
2020-08-02T22:16:39Z,-0.083,481.44,3.9062
2020-08-02T22:16:39Z,-0.083,481.33,3.9393
