Date,Depth_m,PAR,Chla_ugL
2020-08-16T20:25:40Z,-0.033,179.17,2.7385
2020-08-16T20:25:40Z,-0.033,186.22,2.7436
2020-08-16T20:25:40Z,-0.033,190.01,2.7514
2020-08-16T20:25:40Z,-0.033,189.75,2.7556
2020-08-16T20:25:40Z,-0.033,187.96,2.776
2020-08-16T20:25:40Z,-0.033,185.35,2.7983
2020-08-16T20:25:40Z,-0.033,184.41,2.8151
2020-08-16T20:25:40Z,-0.033,187.52,2.8645
2020-08-16T20:25:40Z,-0.032,191.96,2.9287
2020-08-16T20:25:40Z,-0.032,192.21,2.9516
2020-08-16T20:25:40Z,-0.033,184.03,2.9603
2020-08-16T20:25:40Z,-0.033,179.22,2.9578
2020-08-16T20:25:40Z,-0.033,181.36,2.9206
2020-08-16T20:25:40Z,-0.033,184.93,2.8831
2020-08-16T20:25:40Z,-0.033,194.29,2.8668
2020-08-16T20:25:40Z,-0.032,193.67,2.8566
2020-08-16T20:25:40Z,-0.032,184.57,2.8276
2020-08-16T20:25:40Z,-0.032,181.96,2.7823
2020-08-16T20:25:40Z,-0.032,179.74,2.7479
2020-08-16T20:25:40Z,-0.032,179.32,2.7358
2020-08-16T20:25:40Z,-0.032,180.97,2.7599
2020-08-16T20:25:40Z,-0.032,179.01,2.8009
2020-08-16T20:25:40Z,-0.032,178.42,2.8119
2020-08-16T20:25:40Z,-0.032,183.94,2.8071
2020-08-16T20:25:40Z,-0.032,185.32,2.8291
2020-08-16T20:25:40Z,-0.032,183.39,2.868
2020-08-16T20:25:40Z,-0.032,198.01,2.8869
2020-08-16T20:25:40Z,-0.032,221.97,2.8849
2020-08-16T20:25:40Z,-0.032,226.81,2.8733
2020-08-16T20:25:40Z,-0.032,223.17,2.8697
2020-08-16T20:25:40Z,-0.032,227.35,2.8706
2020-08-16T20:25:40Z,-0.032,226.29,2.8653
2020-08-16T20:25:40Z,-0.032,218.09,2.8719
2020-08-16T20:25:40Z,-0.032,206.62,2.8741
2020-08-16T20:25:40Z,-0.032,190.14,2.8725
2020-08-16T20:25:40Z,-0.032,181.03,2.8817
2020-08-16T20:25:40Z,-0.032,186.85,2.8802
2020-08-16T20:25:40Z,-0.032,197.17,2.8835
2020-08-16T20:25:40Z,-0.032,195.8,2.9111
2020-08-16T20:25:40Z,-0.032,213.83,2.9377
2020-08-16T20:25:40Z,-0.032,255.22,2.9477
2020-08-16T20:25:40Z,-0.032,247.57,2.9471
2020-08-16T20:25:40Z,-0.032,241.97,2.9489
2020-08-16T20:25:40Z,-0.032,260.38,2.9599
2020-08-16T20:25:40Z,-0.032,231.98,2.9654
2020-08-16T20:25:40Z,-0.032,204.44,2.9388
2020-08-16T20:25:40Z,-0.032,196.75,2.8955
2020-08-16T20:25:40Z,-0.032,183.24,2.8814
2020-08-16T20:25:40Z,-0.032,176.2,2.8827
2020-08-16T20:25:40Z,-0.032,191.56,2.8443
2020-08-16T20:25:40Z,-0.032,213.75,2.7793
2020-08-16T20:25:40Z,-0.032,207.3,2.7454
2020-08-16T20:25:40Z,-0.032,191.4,2.7391
2020-08-16T20:25:40Z,-0.032,188.32,2.7415
2020-08-16T20:25:40Z,-0.032,196.26,2.7463
2020-08-16T20:25:40Z,-0.032,203.89,2.749
2020-08-16T20:25:40Z,-0.032,198.91,2.7553
2020-08-16T20:25:40Z,-0.032,189.87,2.7556
2020-08-16T20:25:40Z,-0.032,180.34,2.7625
2020-08-16T20:25:40Z,-0.032,174.94,2.7905
2020-08-16T20:25:40Z,-0.032,174.32,2.808
2020-08-16T20:25:40Z,-0.032,169.05,2.8039
2020-08-16T20:25:40Z,-0.032,165.8,2.8169
2020-08-16T20:25:40Z,-0.032,168.05,2.86
2020-08-16T20:25:40Z,-0.032,169.4,2.8858
2020-08-16T20:25:40Z,-0.032,175.04,2.8815
2020-08-16T20:25:40Z,-0.032,188.04,2.8838
2020-08-16T20:25:40Z,-0.032,194.63,2.8948
2020-08-16T20:25:40Z,-0.032,191.07,2.891
2020-08-16T20:25:40Z,-0.032,188.55,2.8752
2020-08-16T20:25:40Z,-0.032,187.6,2.8565
2020-08-16T20:25:40Z,-0.032,189.19,2.8363
2020-08-16T20:25:40Z,-0.032,195.77,2.8227
2020-08-16T20:25:40Z,-0.032,194.65,2.8162
2020-08-16T20:25:40Z,-0.032,184.27,2.7952
2020-08-16T20:25:40Z,-0.032,179.08,2.7589
2020-08-16T20:25:40Z,-0.032,183.86,2.7496
2020-08-16T20:25:40Z,-0.032,191.28,2.7586
2020-08-16T20:25:40Z,-0.032,195.81,2.7529
2020-08-16T20:25:40Z,-0.032,193.05,2.7484
2020-08-16T20:25:40Z,-0.031,191.8,2.7514
2020-08-16T20:25:40Z,-0.03,204.12,2.7508
2020-08-16T20:25:40Z,-0.026,269.81,2.7409
2020-08-16T20:25:40Z,-0.014,397.27,2.6612
2020-08-16T20:25:40Z,0.006,439.07,2.5305
2020-08-16T20:25:40Z,0.022,362.45,2.4767
2020-08-16T20:25:40Z,0.028,328.37,2.488
2020-08-16T20:25:40Z,0.025,408.53,2.4767
2020-08-16T20:25:40Z,0.005,549.75,2.4347
2020-08-16T20:25:40Z,-0.031,682.75,2.4106
2020-08-16T20:25:40Z,-0.07,756.68,2.4138
2020-08-16T20:25:40Z,-0.1,770.68,2.3199
2020-08-16T20:25:40Z,-0.135,786.69,2.1246
2020-08-16T20:25:40Z,-0.182,806.3,2.0176
2020-08-16T20:25:40Z,-0.233,811.11,2.0082
2020-08-16T20:25:40Z,-0.281,817.51,1.973
2020-08-16T20:25:40Z,-0.321,811.68,1.9063
2020-08-16T20:25:40Z,-0.352,778.79,1.8784
2020-08-16T20:25:40Z,-0.368,709.6,1.8835
2020-08-16T20:25:40Z,-0.363,597.38,1.8821
2020-08-16T20:25:40Z,-0.33,460.73,1.8903
2020-08-16T20:25:40Z,-0.283,337.49,1.9159
2020-08-16T20:25:40Z,-0.243,254.88,1.9435
2020-08-16T20:25:40Z,-0.214,215.57,1.9571
2020-08-16T20:25:40Z,-0.192,209.17,1.9566
2020-08-16T20:25:40Z,-0.181,223.49,1.9467
2020-08-16T20:25:40Z,-0.178,241.98,1.9337
2020-08-16T20:25:40Z,-0.177,251.86,1.9421
2020-08-16T20:25:40Z,-0.177,255.28,2.0098
2020-08-16T20:25:40Z,-0.176,248.87,2.1043
2020-08-16T20:25:40Z,-0.176,232.8,2.1408
2020-08-16T20:25:40Z,-0.176,215.99,2.136
2020-08-16T20:25:40Z,-0.175,203.07,2.142
2020-08-16T20:25:40Z,-0.175,205.3,2.1559
2020-08-16T20:25:40Z,-0.174,231.12,2.16
2020-08-16T20:25:40Z,-0.174,280.64,2.144
2020-08-16T20:25:40Z,-0.174,355.83,2.0677
2020-08-16T20:25:40Z,-0.174,453.3,1.9432
2020-08-16T20:25:40Z,-0.17,563.35,1.8779
2020-08-16T20:25:40Z,-0.162,674.28,1.8698
2020-08-16T20:25:40Z,-0.154,773.28,1.8553
2020-08-16T20:25:40Z,-0.15,850.76,1.8167
2020-08-16T20:25:40Z,-0.149,898.87,1.7747
2020-08-16T20:25:40Z,-0.146,921.9,1.7676
2020-08-16T20:25:40Z,-0.144,930.57,1.7687
2020-08-16T20:25:40Z,-0.14,932.19,1.7599
2020-08-16T20:25:40Z,-0.133,933.33,1.7554
2020-08-16T20:25:40Z,-0.128,936.54,1.7531
2020-08-16T20:25:40Z,-0.125,940.35,1.7507
2020-08-16T20:25:40Z,-0.121,942.78,1.7647
2020-08-16T20:25:40Z,-0.115,944.65,1.7985
2020-08-16T20:25:40Z,-0.11,944.55,1.8161
2020-08-16T20:25:40Z,-0.107,940.13,1.8064
2020-08-16T20:25:40Z,-0.103,938.11,1.7765
2020-08-16T20:25:40Z,-0.098,939.91,1.7412
2020-08-16T20:25:40Z,-0.093,936.52,1.7316
2020-08-16T20:25:40Z,-0.089,932.93,1.7369
2020-08-16T20:25:40Z,-0.084,933.97,1.738
2020-08-16T20:25:40Z,-0.081,932.73,1.7454
2020-08-16T20:25:40Z,-0.079,930.79,1.7589
2020-08-16T20:25:40Z,-0.075,931.58,1.7594
2020-08-16T20:25:40Z,-0.07,933.66,1.7417
2020-08-16T20:25:40Z,-0.065,934.87,1.7448
2020-08-16T20:25:40Z,-0.063,920.09,1.7878
2020-08-16T20:25:40Z,-0.059,899.89,1.8235
2020-08-16T20:25:40Z,-0.055,905.23,1.8226
2020-08-16T20:25:40Z,-0.052,935.28,1.8249
2020-08-16T20:25:40Z,-0.051,925.21,1.8519
2020-08-16T20:25:40Z,-0.047,839.74,1.8719
2020-08-16T20:25:40Z,-0.042,781.84,1.8754
2020-08-16T20:25:40Z,-0.037,795.07,1.8564
2020-08-16T20:25:40Z,-0.033,789.96,1.8142
2020-08-16T20:25:40Z,-0.03,627.86,1.7942
2020-08-16T20:25:40Z,-0.026,411.15,1.8053
2020-08-16T20:25:40Z,-0.024,367,1.8157
2020-08-16T20:25:40Z,-0.024,348.69,1.8042
2020-08-16T20:25:40Z,-0.021,275.93,1.781
2020-08-16T20:25:40Z,-0.013,310.82,1.7831
2020-08-16T20:25:40Z,-0.004,438.46,1.802
2020-08-16T20:25:40Z,0.001,464.19,1.8089
2020-08-16T20:25:40Z,0.004,351.96,1.8099
2020-08-16T20:25:40Z,0.008,282.86,1.8044
2020-08-16T20:25:40Z,0.01,323.74,1.7992
2020-08-16T20:25:40Z,0.011,414.78,1.8237
2020-08-16T20:25:40Z,0.014,479.77,1.8612
2020-08-16T20:25:40Z,0.018,534.77,1.8709
2020-08-16T20:25:40Z,0.021,712.95,1.8653
2020-08-16T20:25:40Z,0.025,873.4,1.8689
2020-08-16T20:25:40Z,0.03,716.15,1.8763
2020-08-16T20:25:40Z,0.032,471.7,1.8784
2020-08-16T20:25:40Z,0.033,424.92,1.8759
2020-08-16T20:25:40Z,0.036,429.71,1.893
2020-08-16T20:25:40Z,0.038,508.46,1.933
2020-08-16T20:25:40Z,0.042,622.49,1.9493
2020-08-16T20:25:40Z,0.048,578.36,1.9378
2020-08-16T20:25:40Z,0.056,528.7,1.9374
2020-08-16T20:25:40Z,0.06,525.99,1.9444
2020-08-16T20:25:40Z,0.061,454.38,1.9458
2020-08-16T20:25:40Z,0.062,404.21,1.9451
2020-08-16T20:25:40Z,0.063,415.2,1.9544
2020-08-16T20:25:40Z,0.065,409.65,1.9924
2020-08-16T20:25:40Z,0.068,415.22,2.0233
2020-08-16T20:25:40Z,0.071,485.43,2.0219
2020-08-16T20:25:40Z,0.074,535.71,2.0141
2020-08-16T20:25:40Z,0.079,496.13,2.0238
2020-08-16T20:25:40Z,0.083,430.97,2.0535
2020-08-16T20:25:40Z,0.086,421.04,2.0685
2020-08-16T20:25:40Z,0.089,514.05,2.0611
2020-08-16T20:25:40Z,0.092,631.98,2.0597
2020-08-16T20:25:40Z,0.094,603.62,2.0707
2020-08-16T20:25:40Z,0.098,476.27,2.0798
2020-08-16T20:25:40Z,0.102,399.83,2.0741
2020-08-16T20:25:40Z,0.105,393.36,2.0592
2020-08-16T20:25:40Z,0.108,409.83,2.0524
2020-08-16T20:25:40Z,0.112,398.89,2.0675
2020-08-16T20:25:40Z,0.116,426.07,2.0902
2020-08-16T20:25:40Z,0.118,496.76,2.0885
2020-08-16T20:25:40Z,0.12,516.28,2.0746000000000002
2020-08-16T20:25:40Z,0.123,479.18,2.0851
2020-08-16T20:25:40Z,0.126,426.02,2.1012
2020-08-16T20:25:40Z,0.129,443.08,2.0881
2020-08-16T20:25:40Z,0.134,496.73,2.0692
2020-08-16T20:25:40Z,0.139,488.02,2.0637
2020-08-16T20:25:40Z,0.143,501.71,2.0687
2020-08-16T20:25:40Z,0.146,542.83,2.0819
2020-08-16T20:25:40Z,0.149,519.1,2.1003
2020-08-16T20:25:40Z,0.151,473.15,2.1292
2020-08-16T20:25:40Z,0.154,528.86,2.1539
2020-08-16T20:25:40Z,0.159,650.52,2.1707
2020-08-16T20:25:40Z,0.165,655.29,2.1992
2020-08-16T20:25:40Z,0.17,581.47,2.2398
2020-08-16T20:25:40Z,0.175,548.5,2.271
2020-08-16T20:25:40Z,0.178,505.61,2.2803
2020-08-16T20:25:40Z,0.18,416.09,2.2761
2020-08-16T20:25:40Z,0.183,366.1,2.2686
2020-08-16T20:25:40Z,0.187,423.5,2.2651
2020-08-16T20:25:40Z,0.189,498.36,2.273
2020-08-16T20:25:40Z,0.192,479.85,2.2678
2020-08-16T20:25:40Z,0.196,429.98,2.2306
2020-08-16T20:25:40Z,0.199,419.43,2.2051
2020-08-16T20:25:40Z,0.201,412.68,2.2073
2020-08-16T20:25:40Z,0.203,428.52,2.2287
2020-08-16T20:25:40Z,0.206,474.15,2.264
2020-08-16T20:25:40Z,0.209,462,2.2711
2020-08-16T20:25:40Z,0.211,431.53,2.2579
2020-08-16T20:25:40Z,0.213,417.88,2.2668
2020-08-16T20:25:40Z,0.216,374.88,2.3014
2020-08-16T20:25:40Z,0.22,376.68,2.3336
2020-08-16T20:25:40Z,0.224,435.12,2.3407
2020-08-16T20:25:40Z,0.229,468.03,2.3494
2020-08-16T20:25:40Z,0.235,477.41,2.382
2020-08-16T20:25:40Z,0.238,462.91,2.4107
2020-08-16T20:25:40Z,0.239,403.91,2.4097
2020-08-16T20:25:40Z,0.241,357.17,2.3994
2020-08-16T20:25:40Z,0.243,363.27,2.4195
2020-08-16T20:25:40Z,0.245,407.93,2.4616
2020-08-16T20:25:40Z,0.248,459.45,2.4792
2020-08-16T20:25:40Z,0.251,505.26,2.4799
2020-08-16T20:25:40Z,0.255,497.71,2.5084
2020-08-16T20:25:40Z,0.26,423.1,2.5657
2020-08-16T20:25:40Z,0.266,382.63,2.6098
2020-08-16T20:25:40Z,0.271,364.75,2.6226
2020-08-16T20:25:40Z,0.274,352.4,2.6344
2020-08-16T20:25:40Z,0.277,407.18,2.6665
2020-08-16T20:25:40Z,0.282,460.33,2.6871
2020-08-16T20:25:40Z,0.289,434.33,2.6836
2020-08-16T20:25:40Z,0.294,411.73,2.681
2020-08-16T20:25:40Z,0.296,406.73,2.6836
2020-08-16T20:25:40Z,0.299,369.59,2.6872
2020-08-16T20:25:40Z,0.303,363.71,2.6865
2020-08-16T20:25:40Z,0.305,374.29,2.6936
2020-08-16T20:25:40Z,0.306,352.16,2.6972
2020-08-16T20:25:40Z,0.309,382.56,2.6821
2020-08-16T20:25:40Z,0.314,428.21,2.6818
2020-08-16T20:25:40Z,0.318,384.74,2.6948
2020-08-16T20:25:40Z,0.321,336.19,2.705
2020-08-16T20:25:40Z,0.324,317.44,2.7195
2020-08-16T20:25:40Z,0.327,315.56,2.7274
2020-08-16T20:25:40Z,0.33,326.86,2.7334
2020-08-16T20:25:40Z,0.332,353.54,2.7538
2020-08-16T20:25:40Z,0.334,390.85,2.7734
2020-08-16T20:25:40Z,0.335,368.8,2.7894
2020-08-16T20:25:40Z,0.338,331.21,2.8148
2020-08-16T20:25:40Z,0.341,312.42,2.8518
2020-08-16T20:25:40Z,0.343,310.94,2.8838
2020-08-16T20:25:40Z,0.346,331.93,2.8858
2020-08-16T20:25:40Z,0.35,338.68,2.8858
2020-08-16T20:25:40Z,0.355,336.53,2.8933
2020-08-16T20:25:40Z,0.36,315.58,2.8715
2020-08-16T20:25:40Z,0.365,283.94,2.8318
2020-08-16T20:25:40Z,0.367,280.24,2.8047
2020-08-16T20:25:40Z,0.368,291.61,2.8021
2020-08-16T20:25:40Z,0.372,289.52,2.8188
2020-08-16T20:25:40Z,0.378,288.13,2.8257
2020-08-16T20:25:40Z,0.384,286.59,2.8185
2020-08-16T20:25:40Z,0.387,291.62,2.8086
2020-08-16T20:25:40Z,0.388,309.26,2.7915
2020-08-16T20:25:40Z,0.391,304.97,2.7739
2020-08-16T20:25:40Z,0.394,294.88,2.7579
2020-08-16T20:25:40Z,0.396,292.51,2.7408
2020-08-16T20:25:40Z,0.399,288.22,2.701
2020-08-16T20:25:40Z,0.405,308.84,2.6388
2020-08-16T20:25:40Z,0.414,322.05,2.6092
2020-08-16T20:25:40Z,0.419,289.45,2.61
2020-08-16T20:25:40Z,0.423,278.74,2.6098
2020-08-16T20:25:40Z,0.427,314.56,2.6167
2020-08-16T20:25:40Z,0.429,322.51,2.6258
2020-08-16T20:25:40Z,0.432,289.22,2.6253
2020-08-16T20:25:40Z,0.435,298.68,2.6197
2020-08-16T20:25:40Z,0.439,327.7,2.6059
2020-08-16T20:25:40Z,0.444,305.83,2.5825
2020-08-16T20:25:40Z,0.449,300.68,2.566
2020-08-16T20:25:40Z,0.453,316.03,2.5586
2020-08-16T20:25:40Z,0.455,291.97,2.5791
2020-08-16T20:25:40Z,0.457,278.63,2.6321
2020-08-16T20:25:40Z,0.458,284.25,2.666
2020-08-16T20:25:40Z,0.461,276.13,2.674
2020-08-16T20:25:40Z,0.469,268.38,2.6713
2020-08-16T20:25:40Z,0.476,266.85,2.6722
2020-08-16T20:25:40Z,0.478,266.65,2.6841
2020-08-16T20:25:40Z,0.479,259,2.6915
2020-08-16T20:25:40Z,0.48,251.89,2.7245
2020-08-16T20:25:40Z,0.483,260.77,2.777
2020-08-16T20:25:40Z,0.485,271.5,2.8021
2020-08-16T20:25:40Z,0.488,259.92,2.818
2020-08-16T20:25:40Z,0.494,248.07,2.8639
2020-08-16T20:25:40Z,0.504,255.33,2.9181
2020-08-16T20:25:40Z,0.51,256.35,2.9397
2020-08-16T20:25:40Z,0.512,240.31,2.9433
2020-08-16T20:25:40Z,0.513,241.79,2.9432
2020-08-16T20:25:40Z,0.515,253.89,2.9201
2020-08-16T20:25:40Z,0.519,248.24,2.8822
2020-08-16T20:25:40Z,0.524,244.79,2.8668
2020-08-16T20:25:40Z,0.529,240.26,2.877
2020-08-16T20:25:40Z,0.532,232.35,2.8725
2020-08-16T20:25:40Z,0.535,229.65,2.8406
2020-08-16T20:25:40Z,0.538,231.95,2.8153
2020-08-16T20:25:40Z,0.541,236.1,2.8062
2020-08-16T20:25:40Z,0.543,233.85,2.8063
2020-08-16T20:25:40Z,0.544,229.21,2.8158
2020-08-16T20:25:40Z,0.547,234.78,2.8165
2020-08-16T20:25:40Z,0.55,246.37,2.8055
2020-08-16T20:25:40Z,0.554,246.26,2.8068
2020-08-16T20:25:40Z,0.557,240.08,2.8232
2020-08-16T20:25:40Z,0.559,234.96,2.831
2020-08-16T20:25:40Z,0.563,226.35,2.8245
2020-08-16T20:25:40Z,0.568,230.42,2.8212
2020-08-16T20:25:40Z,0.573,242.82,2.8294
2020-08-16T20:25:40Z,0.578,239.56,2.8285
2020-08-16T20:25:40Z,0.583,229.36,2.8108
2020-08-16T20:25:40Z,0.588,226.44,2.8063
2020-08-16T20:25:40Z,0.591,226.83,2.8496
2020-08-16T20:25:40Z,0.594,216.75,2.9245
2020-08-16T20:25:40Z,0.597,205.16,2.9579
2020-08-16T20:25:40Z,0.599,200.51,2.9489
2020-08-16T20:25:40Z,0.603,200.75,2.9493
2020-08-16T20:25:40Z,0.607,204.16,2.9623
2020-08-16T20:25:40Z,0.61,204.62,2.9721
2020-08-16T20:25:40Z,0.612,202.12,2.9636
2020-08-16T20:25:40Z,0.614,196.65,2.9638
2020-08-16T20:25:40Z,0.62,193.02,2.9941
2020-08-16T20:25:40Z,0.626,192.54,3.0157
2020-08-16T20:25:40Z,0.628,194.5,3.0156
2020-08-16T20:25:40Z,0.629,197.24,2.9836
2020-08-16T20:25:40Z,0.632,193.04,2.924
2020-08-16T20:25:40Z,0.635,187.07,2.8952
2020-08-16T20:25:40Z,0.638,185.53,2.9022
2020-08-16T20:25:40Z,0.64,183.51,2.9042
2020-08-16T20:25:40Z,0.643,179.9,2.8906
2020-08-16T20:25:40Z,0.65,177.81,2.8797
2020-08-16T20:25:40Z,0.655,177.51,2.8875
2020-08-16T20:25:40Z,0.658,177.09,2.8892
2020-08-16T20:25:40Z,0.663,176.42,2.8817
