Date,Depth_m,PAR,Chla_ugL
2020-08-25T21:30:52Z,0.638,36.619,2.3739
2020-08-25T21:30:52Z,0.64,36.472,2.3998
2020-08-25T21:30:52Z,0.642,36.371,2.411
2020-08-25T21:30:52Z,0.645,36.355,2.4148
2020-08-25T21:30:52Z,0.647,36.326,2.4263
2020-08-25T21:30:52Z,0.649,36.212,2.4255
2020-08-25T21:30:52Z,0.652,36.134,2.4146
2020-08-25T21:30:52Z,0.656,36.025,2.4096
2020-08-25T21:30:52Z,0.658,35.943,2.4127
2020-08-25T21:30:52Z,0.66,35.917,2.4233
2020-08-25T21:30:52Z,0.663,35.813,2.4228
2020-08-25T21:30:52Z,0.666,35.689,2.4077
2020-08-25T21:30:52Z,0.669,35.568,2.3931
2020-08-25T21:30:52Z,0.674,35.452,2.3705
2020-08-25T21:30:52Z,0.679,35.306,2.3346
2020-08-25T21:30:52Z,0.683,35.172,2.3022
2020-08-25T21:30:52Z,0.686,35.138,2.2838
2020-08-25T21:30:52Z,0.688,35.161,2.2747
2020-08-25T21:30:52Z,0.69,35.161,2.2487
2020-08-25T21:30:52Z,0.691,35.117,2.2178
2020-08-25T21:30:52Z,0.694,34.983,2.2157
2020-08-25T21:30:52Z,0.699,34.792,2.2907
2020-08-25T21:30:52Z,0.706,34.519,2.4272
2020-08-25T21:30:52Z,0.714,34.109,2.4937
2020-08-25T21:30:52Z,0.721,33.794,2.4747
2020-08-25T21:30:52Z,0.727,33.647,2.4167
2020-08-25T21:30:52Z,0.73,33.548,2.3456
2020-08-25T21:30:52Z,0.732,33.484,2.3112
2020-08-25T21:30:52Z,0.734,33.397,2.296
2020-08-25T21:30:52Z,0.739,33.254,2.315
2020-08-25T21:30:52Z,0.745,33.165,2.3883
2020-08-25T21:30:52Z,0.751,33.083,2.4388
2020-08-25T21:30:52Z,0.758,32.873,2.439
2020-08-25T21:30:52Z,0.765,32.609,2.4284
2020-08-25T21:30:52Z,0.771,32.384,2.4345
2020-08-25T21:30:52Z,0.776,32.308,2.4652
2020-08-25T21:30:52Z,0.781,32.249,2.4948
2020-08-25T21:30:52Z,0.785,32.097,2.4965
2020-08-25T21:30:52Z,0.789,31.964,2.5049
2020-08-25T21:30:52Z,0.793,31.874,2.5394
2020-08-25T21:30:52Z,0.798,31.776,2.56
2020-08-25T21:30:52Z,0.802,31.617,2.5634
2020-08-25T21:30:52Z,0.806,31.525,2.5715
2020-08-25T21:30:52Z,0.81,31.557,2.5914
2020-08-25T21:30:52Z,0.814,31.567,2.6131
2020-08-25T21:30:52Z,0.817,31.5,2.6238
2020-08-25T21:30:52Z,0.82,31.385,2.6258
2020-08-25T21:30:52Z,0.824,31.22,2.6277
2020-08-25T21:30:52Z,0.829,31.076,2.6282
2020-08-25T21:30:52Z,0.835,30.921,2.6221
2020-08-25T21:30:52Z,0.84,30.762,2.5816
2020-08-25T21:30:52Z,0.846,30.66,2.5107
2020-08-25T21:30:52Z,0.852,30.576,2.4807
2020-08-25T21:30:52Z,0.859,30.475,2.495
2020-08-25T21:30:52Z,0.865,30.376,2.5029
2020-08-25T21:30:52Z,0.872,30.266,2.4902
2020-08-25T21:30:52Z,0.88,30.082,2.4745
2020-08-25T21:30:52Z,0.89,29.925,2.4758
2020-08-25T21:30:52Z,0.9,29.797,2.496
2020-08-25T21:30:52Z,0.908,29.629,2.5282
2020-08-25T21:30:52Z,0.915,29.477,2.55
2020-08-25T21:30:52Z,0.921,29.362,2.55
2020-08-25T21:30:52Z,0.926,29.242,2.5563
2020-08-25T21:30:52Z,0.931,29.096,2.5691
2020-08-25T21:30:52Z,0.937,28.963,2.5618
2020-08-25T21:30:52Z,0.943,28.834,2.5445
2020-08-25T21:30:52Z,0.948,28.694,2.532
2020-08-25T21:30:52Z,0.953,28.569,2.5052
2020-08-25T21:30:52Z,0.958,28.419,2.4597
2020-08-25T21:30:52Z,0.963,28.313,2.4297
2020-08-25T21:30:52Z,0.968,28.294,2.4284
2020-08-25T21:30:52Z,0.972,28.248,2.4824
2020-08-25T21:30:52Z,0.976,28.175,2.5773
2020-08-25T21:30:52Z,0.98,28.127,2.6221
2020-08-25T21:30:52Z,0.984,28.062,2.6144
2020-08-25T21:30:52Z,0.988,27.983,2.5982
2020-08-25T21:30:52Z,0.992,27.923,2.5699
2020-08-25T21:30:52Z,0.997,27.806,2.5294
2020-08-25T21:30:52Z,1.002,27.666,2.4997
2020-08-25T21:30:52Z,1.006,27.593,2.4873
2020-08-25T21:30:52Z,1.01,27.528,2.5038
2020-08-25T21:30:52Z,1.014,27.44,2.5463
2020-08-25T21:30:52Z,1.018,27.414,2.5619
2020-08-25T21:30:52Z,1.021,27.426,2.5584
2020-08-25T21:30:52Z,1.023,27.436,2.5809
2020-08-25T21:30:52Z,1.026,27.43,2.6148
2020-08-25T21:30:52Z,1.029,27.425,2.6333
2020-08-25T21:30:52Z,1.032,27.418,2.6334
2020-08-25T21:30:52Z,1.036,27.414,2.6249
2020-08-25T21:30:52Z,1.039,27.433,2.6264
2020-08-25T21:30:52Z,1.041,27.349,2.6333
2020-08-25T21:30:52Z,1.044,27.191,2.6409
2020-08-25T21:30:52Z,1.047,27.087,2.6612
2020-08-25T21:30:52Z,1.05,27.025,2.6793
2020-08-25T21:30:52Z,1.053,26.929,2.6882
2020-08-25T21:30:52Z,1.056,26.824,2.6912
2020-08-25T21:30:52Z,1.059,26.749,2.6786
2020-08-25T21:30:52Z,1.062,26.709,2.6689
2020-08-25T21:30:52Z,1.065,26.705,2.6792
2020-08-25T21:30:52Z,1.069,26.693,2.6974
2020-08-25T21:30:52Z,1.072,26.706,2.7081
2020-08-25T21:30:52Z,1.074,26.744,2.7135
2020-08-25T21:30:52Z,1.076,26.754,2.7341
2020-08-25T21:30:52Z,1.078,26.734,2.7564
2020-08-25T21:30:52Z,1.082,26.692,2.7545
2020-08-25T21:30:52Z,1.087,26.6,2.768
2020-08-25T21:30:52Z,1.094,26.469,2.824
2020-08-25T21:30:52Z,1.101,26.379,2.8691
2020-08-25T21:30:52Z,1.106,26.297,2.8838
2020-08-25T21:30:52Z,1.111,26.168,2.8691
2020-08-25T21:30:52Z,1.117,26.053,2.8253
2020-08-25T21:30:52Z,1.124,25.948,2.7924
2020-08-25T21:30:52Z,1.131,25.806,2.7954
2020-08-25T21:30:52Z,1.14,25.681,2.8035
2020-08-25T21:30:52Z,1.145,25.643,2.7764
2020-08-25T21:30:52Z,1.148,25.657,2.7447
2020-08-25T21:30:52Z,1.15,25.629,2.7444
2020-08-25T21:30:52Z,1.155,25.553,2.7536
2020-08-25T21:30:52Z,1.162,25.464,2.7413
2020-08-25T21:30:52Z,1.172,25.367,2.7103
2020-08-25T21:30:52Z,1.183,25.264,2.6841
2020-08-25T21:30:52Z,1.193,25.166,2.6734
2020-08-25T21:30:52Z,1.2,25.044,2.6564
2020-08-25T21:30:52Z,1.21,24.887,2.6319
2020-08-25T21:30:52Z,1.22,24.764,2.6241
2020-08-25T21:30:52Z,1.231,24.594,2.6199
2020-08-25T21:30:52Z,1.244,24.35,2.6188
2020-08-25T21:30:52Z,1.256,24.172,2.62
2020-08-25T21:30:52Z,1.266,24.06,2.6155
2020-08-25T21:30:52Z,1.272,23.977,2.6312
2020-08-25T21:30:52Z,1.277,23.913,2.6958
2020-08-25T21:30:52Z,1.28,23.855,2.786
2020-08-25T21:30:52Z,1.281,23.801,2.8254
2020-08-25T21:30:52Z,1.285,23.726,2.8103
2020-08-25T21:30:52Z,1.29,23.66,2.7747
2020-08-25T21:30:52Z,1.294,23.591,2.7287
2020-08-25T21:30:52Z,1.298,23.502,2.7026
2020-08-25T21:30:52Z,1.303,23.417,2.6973
2020-08-25T21:30:52Z,1.308,23.351,2.6929
2020-08-25T21:30:52Z,1.313,23.3,2.688
2020-08-25T21:30:52Z,1.317,23.215,2.6861
2020-08-25T21:30:52Z,1.321,23.09,2.6801
2020-08-25T21:30:52Z,1.326,22.962,2.6721
2020-08-25T21:30:52Z,1.331,22.863,2.6645
2020-08-25T21:30:52Z,1.335,22.768,2.6464
2020-08-25T21:30:52Z,1.337,22.625,2.6336
2020-08-25T21:30:52Z,1.338,22.452,2.634
2020-08-25T21:30:52Z,1.34,22.331,2.6515
2020-08-25T21:30:52Z,1.342,22.282,2.6922
2020-08-25T21:30:52Z,1.343,22.239,2.7065
2020-08-25T21:30:52Z,1.346,22.171,2.681
2020-08-25T21:30:52Z,1.35,22.08,2.6425
2020-08-25T21:30:52Z,1.354,21.967,2.5939
2020-08-25T21:30:52Z,1.359,21.853,2.5606
2020-08-25T21:30:52Z,1.365,21.714,2.554
2020-08-25T21:30:52Z,1.371,21.548,2.5523
2020-08-25T21:30:52Z,1.377,21.384,2.5684
2020-08-25T21:30:52Z,1.38,21.216,2.6158
2020-08-25T21:30:52Z,1.381,21.048,2.6473
2020-08-25T21:30:52Z,1.383,20.887,2.6349
2020-08-25T21:30:52Z,1.385,20.743,2.6094
2020-08-25T21:30:52Z,1.389,20.609,2.6054
2020-08-25T21:30:52Z,1.394,20.461,2.6156
2020-08-25T21:30:52Z,1.395,20.349,2.6181
2020-08-25T21:30:52Z,1.397,20.295,2.6176
2020-08-25T21:30:52Z,1.401,20.241,2.6185
2020-08-25T21:30:52Z,1.409,20.148,2.6196
2020-08-25T21:30:52Z,1.419,20.045,2.6216
2020-08-25T21:30:52Z,1.429,19.975,2.5942
2020-08-25T21:30:52Z,1.435,19.917,2.5362
2020-08-25T21:30:52Z,1.438,19.842,2.5024
2020-08-25T21:30:52Z,1.441,19.761,2.5003
2020-08-25T21:30:52Z,1.444,19.693,2.5011
2020-08-25T21:30:52Z,1.448,19.642,2.4936
2020-08-25T21:30:52Z,1.451,19.569,2.4863
2020-08-25T21:30:52Z,1.456,19.463,2.4889
2020-08-25T21:30:52Z,1.461,19.368,2.4863
2020-08-25T21:30:52Z,1.464,19.289,2.4929
2020-08-25T21:30:52Z,1.466,19.212,2.5314
2020-08-25T21:30:52Z,1.468,19.149,2.5612
2020-08-25T21:30:52Z,1.471,19.103,2.5663
2020-08-25T21:30:52Z,1.476,19.064,2.5644
2020-08-25T21:30:52Z,1.48,19.005,2.5576
2020-08-25T21:30:52Z,1.484,18.932,2.5509
2020-08-25T21:30:52Z,1.487,18.89,2.5502
2020-08-25T21:30:52Z,1.49,18.864,2.5482
2020-08-25T21:30:52Z,1.492,18.836,2.5271
2020-08-25T21:30:52Z,1.495,18.831,2.505
2020-08-25T21:30:52Z,1.497,18.834,2.5094
2020-08-25T21:30:52Z,1.499,18.833,2.5328
2020-08-25T21:30:52Z,1.501,18.844,2.5593
2020-08-25T21:30:52Z,1.504,18.853,2.5629
2020-08-25T21:30:52Z,1.506,18.832,2.5478
2020-08-25T21:30:52Z,1.507,18.768,2.5666
2020-08-25T21:30:52Z,1.51,18.693,2.6089
2020-08-25T21:30:52Z,1.513,18.655,2.621
2020-08-25T21:30:52Z,1.516,18.627,2.6273
2020-08-25T21:30:52Z,1.519,18.594,2.6755
2020-08-25T21:30:52Z,1.523,18.571,2.7369
2020-08-25T21:30:52Z,1.525,18.556,2.7591
2020-08-25T21:30:52Z,1.526,18.555,2.7527
2020-08-25T21:30:52Z,1.527,18.57,2.7451
2020-08-25T21:30:52Z,1.529,18.59,2.7148
2020-08-25T21:30:52Z,1.531,18.591,2.6633
2020-08-25T21:30:52Z,1.533,18.584,2.6382
2020-08-25T21:30:52Z,1.537,18.584,2.6396
2020-08-25T21:30:52Z,1.542,18.571,2.6423
2020-08-25T21:30:52Z,1.546,18.556,2.6417
2020-08-25T21:30:52Z,1.548,18.566,2.6317
2020-08-25T21:30:52Z,1.55,18.569,2.6173
2020-08-25T21:30:52Z,1.553,18.556,2.6111
2020-08-25T21:30:52Z,1.557,18.541,2.6138
2020-08-25T21:30:52Z,1.561,18.524,2.6221
2020-08-25T21:30:52Z,1.567,18.512,2.6253
2020-08-25T21:30:52Z,1.573,18.507,2.633
2020-08-25T21:30:52Z,1.578,18.505,2.6678
2020-08-25T21:30:52Z,1.581,18.504,2.7026
2020-08-25T21:30:52Z,1.584,18.51,2.7104
2020-08-25T21:30:52Z,1.587,18.54,2.7045
2020-08-25T21:30:52Z,1.591,18.553,2.6703
2020-08-25T21:30:52Z,1.596,18.539,2.6014
2020-08-25T21:30:52Z,1.601,18.54,2.5587
2020-08-25T21:30:52Z,1.607,18.57,2.5546
2020-08-25T21:30:52Z,1.613,18.606,2.5703
2020-08-25T21:30:52Z,1.62,18.608,2.6063
2020-08-25T21:30:52Z,1.626,18.576,2.6268
2020-08-25T21:30:52Z,1.63,18.553,2.6268
2020-08-25T21:30:52Z,1.634,18.533,2.6348
2020-08-25T21:30:52Z,1.637,18.499,2.6574
2020-08-25T21:30:52Z,1.639,18.489,2.6806
2020-08-25T21:30:52Z,1.643,18.498,2.6866
2020-08-25T21:30:52Z,1.65,18.511,2.6637
2020-08-25T21:30:52Z,1.659,18.517,2.6231
2020-08-25T21:30:52Z,1.669,18.511,2.6056
2020-08-25T21:30:52Z,1.679,18.501,2.6229
2020-08-25T21:30:52Z,1.688,18.489,2.6326
2020-08-25T21:30:52Z,1.695,18.476,2.6176
2020-08-25T21:30:52Z,1.7,18.463,2.6046
2020-08-25T21:30:52Z,1.705,18.461,2.6077
2020-08-25T21:30:52Z,1.709,18.468,2.6181
2020-08-25T21:30:52Z,1.713,18.463,2.6158
2020-08-25T21:30:52Z,1.717,18.452,2.6085
2020-08-25T21:30:52Z,1.722,18.451,2.6154
2020-08-25T21:30:52Z,1.726,18.456,2.6319
2020-08-25T21:30:52Z,1.729,18.45,2.6655
2020-08-25T21:30:52Z,1.733,18.435,2.7167
2020-08-25T21:30:52Z,1.738,18.428,2.7456
2020-08-25T21:30:52Z,1.743,18.43,2.747
2020-08-25T21:30:52Z,1.748,18.417,2.7438
2020-08-25T21:30:52Z,1.752,18.395,2.7451
2020-08-25T21:30:52Z,1.756,18.39,2.7528
2020-08-25T21:30:52Z,1.759,18.394,2.7503
2020-08-25T21:30:52Z,1.764,18.406,2.7247
2020-08-25T21:30:52Z,1.769,18.421,2.6723
2020-08-25T21:30:52Z,1.773,18.435,2.6238
2020-08-25T21:30:52Z,1.777,18.451,2.6141
2020-08-25T21:30:52Z,1.781,18.471,2.6408
2020-08-25T21:30:52Z,1.784,18.503,2.6797
2020-08-25T21:30:52Z,1.786,18.548,2.6931
2020-08-25T21:30:52Z,1.787,18.596,2.6891
2020-08-25T21:30:52Z,1.791,18.653,2.6885
2020-08-25T21:30:52Z,1.797,18.706,2.6852
2020-08-25T21:30:52Z,1.803,18.748,2.6881
2020-08-25T21:30:52Z,1.807,18.789,2.6946
2020-08-25T21:30:52Z,1.811,18.843,2.6876
2020-08-25T21:30:52Z,1.814,18.903,2.6507
2020-08-25T21:30:52Z,1.817,18.942,2.6015
2020-08-25T21:30:52Z,1.821,18.994,2.5703
2020-08-25T21:30:52Z,1.827,19.06,2.5493
2020-08-25T21:30:52Z,1.832,19.113,2.5287
2020-08-25T21:30:52Z,1.836,19.165,2.5114
2020-08-25T21:30:52Z,1.839,19.22,2.5024
2020-08-25T21:30:52Z,1.843,19.255,2.4973
2020-08-25T21:30:52Z,1.846,19.284,2.5068
2020-08-25T21:30:52Z,1.85,19.334,2.5305
2020-08-25T21:30:52Z,1.855,19.387,2.5356
2020-08-25T21:30:52Z,1.859,19.44,2.531
2020-08-25T21:30:52Z,1.864,19.479,2.5227
2020-08-25T21:30:52Z,1.869,19.504,2.5019
2020-08-25T21:30:52Z,1.874,19.529,2.499
2020-08-25T21:30:52Z,1.879,19.535,2.5066
2020-08-25T21:30:52Z,1.882,19.515,2.4987
2020-08-25T21:30:52Z,1.884,19.506,2.5362
2020-08-25T21:30:52Z,1.885,19.524,2.6365
2020-08-25T21:30:52Z,1.885,19.539,2.7002
2020-08-25T21:30:52Z,1.885,19.556,2.6952
2020-08-25T21:30:52Z,1.887,19.59,2.6724
2020-08-25T21:30:52Z,1.893,19.615,2.6721
2020-08-25T21:30:52Z,1.902,19.619,2.6918
2020-08-25T21:30:52Z,1.91,19.625,2.7108
2020-08-25T21:30:52Z,1.919,19.637,2.7679
2020-08-25T21:30:52Z,1.929,19.646,2.8676
2020-08-25T21:30:52Z,1.94,19.646,2.9338
2020-08-25T21:30:52Z,1.95,19.646,2.9573
2020-08-25T21:30:52Z,1.957,19.639,2.9617
2020-08-25T21:30:52Z,1.961,19.624,2.9482
2020-08-25T21:30:52Z,1.965,19.619,2.9367
2020-08-25T21:30:52Z,1.97,19.613,2.9373
2020-08-25T21:30:52Z,1.976,19.605,2.9278
2020-08-25T21:30:52Z,1.983,19.594,2.898
2020-08-25T21:30:52Z,1.992,19.564,2.8816
2020-08-25T21:30:52Z,2.001,19.531,2.8917
2020-08-25T21:30:52Z,2.009,19.534,2.8963
2020-08-25T21:30:52Z,2.018,19.544,2.8803
2020-08-25T21:30:52Z,2.025,19.536,2.8703
2020-08-25T21:30:52Z,2.032,19.548,2.8796
2020-08-25T21:30:52Z,2.04,19.564,2.8973
2020-08-25T21:30:52Z,2.05,19.563,2.9128
2020-08-25T21:30:52Z,2.063,19.552,2.9237
2020-08-25T21:30:52Z,2.075,19.548,2.9341
2020-08-25T21:30:52Z,2.083,19.538,2.9536
2020-08-25T21:30:52Z,2.089,19.497,2.9869
2020-08-25T21:30:52Z,2.095,19.474,3.0125
2020-08-25T21:30:52Z,2.1,19.475,3.0152
2020-08-25T21:30:52Z,2.104,19.465,3.0196
2020-08-25T21:30:52Z,2.107,19.444,3.0931
2020-08-25T21:30:52Z,2.11,19.437,3.218
2020-08-25T21:30:52Z,2.114,19.447,3.2808
2020-08-25T21:30:52Z,2.116,19.439,3.2801
2020-08-25T21:30:52Z,2.118,19.404,3.2668
2020-08-25T21:30:52Z,2.121,19.388,3.244
2020-08-25T21:30:52Z,2.125,19.399,3.2241
2020-08-25T21:30:52Z,2.13,19.386,3.2173
2020-08-25T21:30:52Z,2.136,19.354,3.2185
2020-08-25T21:30:52Z,2.143,19.333,3.2101
2020-08-25T21:30:52Z,2.151,19.324,3.1826
2020-08-25T21:30:52Z,2.16,19.312,3.1624
2020-08-25T21:30:52Z,2.167,19.298,3.1655
2020-08-25T21:30:52Z,2.174,19.311,3.2011
2020-08-25T21:30:52Z,2.18,19.337,3.2594
2020-08-25T21:30:52Z,2.185,19.344,3.2881
2020-08-25T21:30:52Z,2.191,19.355,3.2915
2020-08-25T21:30:52Z,2.196,19.368,3.3285
2020-08-25T21:30:52Z,2.2,19.359,3.3922
2020-08-25T21:30:52Z,2.204,19.34,3.4227
2020-08-25T21:30:52Z,2.207,19.34,3.4202
2020-08-25T21:30:52Z,2.21,19.358,3.4292
2020-08-25T21:30:52Z,2.213,19.382,3.4652
2020-08-25T21:30:52Z,2.216,19.417,3.5023
2020-08-25T21:30:52Z,2.219,19.438,3.5063
2020-08-25T21:30:52Z,2.223,19.45,3.4747
2020-08-25T21:30:52Z,2.228,19.459,3.4444
2020-08-25T21:30:52Z,2.234,19.455,3.4359
2020-08-25T21:30:52Z,2.24,19.457,3.4384
2020-08-25T21:30:52Z,2.245,19.462,3.4369
2020-08-25T21:30:52Z,2.248,19.452,3.4561
2020-08-25T21:30:52Z,2.253,19.434,3.5177
2020-08-25T21:30:52Z,2.264,19.435,3.5615
2020-08-25T21:30:52Z,2.277,19.433,3.5755
2020-08-25T21:30:52Z,2.29,19.409,3.6874
2020-08-25T21:30:52Z,2.298,19.386,3.8943
