"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:12:40","19:16:39","CO2",0.075,0.94,27.17,0.438,"FCR",50,2026-07-13,"11:56"
2,"2001-12-31","19:18:00","19:21:59","CO2",0.067,0.95,28.06,0.39,"FCR",50,2026-07-13,"11:56"
1,"2001-12-31","19:12:40","19:16:39","CH4",0.004,0.94,27.17,0.023,"FCR",50,2026-07-13,"11:56"
2,"2001-12-31","19:18:00","19:21:59","CH4",0.004,0.95,28.06,0.023,"FCR",50,2026-07-13,"11:56"
