"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:05:41","19:09:40","CO2",-0.043,0.99,25.77,-0.252,"FCR",50,2026-04-13,"11:00"
2,"2001-12-31","19:12:19","19:16:18","CO2",-0.034,0.97,26.88,-0.199,"FCR",50,2026-04-13,"11:00"
1,"2001-12-31","19:05:41","19:09:40","CH4",0.002,0.99,25.77,0.012,"FCR",50,2026-04-13,"11:00"
2,"2001-12-31","19:12:19","19:16:18","CH4",0.001,0.99,26.88,0.006,"FCR",50,2026-04-13,"11:00"
