"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:05:57","19:09:56","CO2",-0.027,0.97,18,-0.163,"FCR",50,2026-03-30,"12:21"
2,"2001-12-31","19:11:39","19:15:38","CO2",-0.03,0.98,18.45,-0.18,"FCR",50,2026-03-30,"12:21"
1,"2001-12-31","19:05:57","19:09:56","CH4",0,0.98,18,0,"FCR",50,2026-03-30,"12:21"
2,"2001-12-31","19:11:39","19:15:38","CH4",0,0.99,18.45,0,"FCR",50,2026-03-30,"12:21"
