"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:06:00","19:09:59","CO2",-0.051,0.99,23.85,-0.301,"FCR",50,2026-05-25,"9:42"
2,"2001-12-31","19:16:24","19:20:23","CO2",-0.05,0.99,24.88,-0.294,"FCR",50,2026-05-25,"9:42"
1,"2001-12-31","19:06:00","19:09:59","CH4",0.002,0.98,23.85,0.012,"FCR",50,2026-05-25,"9:42"
2,"2001-12-31","19:16:24","19:20:23","CH4",0.002,0.99,24.88,0.012,"FCR",50,2026-05-25,"9:42"
