"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:04:20","19:08:19","CO2",-0.005,0.19,23.05,-0.03,"FCR",50,2026-03-23,"11:22"
2,"2001-12-31","19:11:17","19:15:16","CO2",0,0,24.46,0,"FCR",50,2026-03-23,"11:22"
1,"2001-12-31","19:04:20","19:08:19","CH4",0.001,0.95,23.05,0.006,"FCR",50,2026-03-23,"11:22"
2,"2001-12-31","19:11:17","19:15:16","CH4",0,0.97,24.46,0,"FCR",50,2026-03-23,"11:22"
