"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:13:08","19:17:07","CO2",-0.047,0.99,27.1,-0.274,"FCR",50,2026-06-29,"10:00"
2,"2001-12-31","19:23:04","19:27:03","CO2",-0.042,0.92,28.24,-0.244,"FCR",50,2026-06-29,"10:00"
1,"2001-12-31","19:13:08","19:17:07","CH4",0.001,1,27.1,0.006,"FCR",50,2026-06-29,"10:00"
2,"2001-12-31","19:23:04","19:27:03","CH4",0.001,0.99,28.24,0.006,"FCR",50,2026-06-29,"10:00"
