
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(psi),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.6"
Session Name,FCR_INF_20241203,,Exported,"Aqua4Plus 1.9.6"
# Records,  1240 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,0.13,14.195,
,Maximum,7.06,15.010,
,Mean,3.21,14.578,
,Variance,4.295,0.0545,
,Std Deviation,2.073,0.2335,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
26,3-Dec-24 21:15:04,0.63,14.537
27,3-Dec-24 21:30:04,0.50,14.536
28,3-Dec-24 21:45:04,0.50,14.535
29,3-Dec-24 22:00:04,0.50,14.539
30,3-Dec-24 22:15:04,0.44,14.538
31,3-Dec-24 22:30:04,0.50,14.535
32,3-Dec-24 22:45:04,0.44,14.533
33,3-Dec-24 23:00:04,0.44,14.533
34,3-Dec-24 23:15:04,0.38,14.532
35,3-Dec-24 23:30:04,0.38,14.530
36,3-Dec-24 23:45:04,0.31,14.530
37,4-Dec-24 00:00:04,0.38,14.528
38,4-Dec-24 00:15:04,0.31,14.528
39,4-Dec-24 00:30:04,0.31,14.525
40,4-Dec-24 00:45:04,0.31,14.524
41,4-Dec-24 01:00:04,0.31,14.524
42,4-Dec-24 01:15:04,0.25,14.522
43,4-Dec-24 01:30:04,0.25,14.516
44,4-Dec-24 01:45:04,0.25,14.510
45,4-Dec-24 02:00:04,0.25,14.515
46,4-Dec-24 02:15:04,0.25,14.517
47,4-Dec-24 02:30:04,0.19,14.516
48,4-Dec-24 02:45:04,0.19,14.516
49,4-Dec-24 03:00:04,0.25,14.514
50,4-Dec-24 03:15:04,0.19,14.515
51,4-Dec-24 03:30:04,0.19,14.510
52,4-Dec-24 03:45:04,0.19,14.507
53,4-Dec-24 04:00:04,0.19,14.505
54,4-Dec-24 04:15:04,0.19,14.501
55,4-Dec-24 04:30:04,0.19,14.496
56,4-Dec-24 04:45:04,0.19,14.493
57,4-Dec-24 05:00:04,0.19,14.493
58,4-Dec-24 05:15:04,0.19,14.495
59,4-Dec-24 05:30:04,0.19,14.493
60,4-Dec-24 05:45:04,0.19,14.491
61,4-Dec-24 06:00:04,0.19,14.490
62,4-Dec-24 06:15:04,0.19,14.491
63,4-Dec-24 06:30:04,0.19,14.488
64,4-Dec-24 06:45:04,0.19,14.490
65,4-Dec-24 07:00:04,0.19,14.488
66,4-Dec-24 07:15:04,0.19,14.487
67,4-Dec-24 07:30:04,0.19,14.488
68,4-Dec-24 07:45:04,0.19,14.485
69,4-Dec-24 08:00:04,0.19,14.482
70,4-Dec-24 08:15:04,0.19,14.479
71,4-Dec-24 08:30:04,0.19,14.479
72,4-Dec-24 08:45:04,0.19,14.480
73,4-Dec-24 09:00:04,0.25,14.479
74,4-Dec-24 09:15:04,0.19,14.476
75,4-Dec-24 09:30:04,0.25,14.475
76,4-Dec-24 09:45:04,0.25,14.470
77,4-Dec-24 10:00:04,0.25,14.463
78,4-Dec-24 10:15:04,0.25,14.456
79,4-Dec-24 10:30:04,0.31,14.459
80,4-Dec-24 10:45:04,0.38,14.458
81,4-Dec-24 11:00:04,0.38,14.451
82,4-Dec-24 11:15:04,0.38,14.451
83,4-Dec-24 11:30:04,0.44,14.446
84,4-Dec-24 11:45:04,0.44,14.437
85,4-Dec-24 12:00:04,0.50,14.431
86,4-Dec-24 12:15:04,0.50,14.427
87,4-Dec-24 12:30:04,0.50,14.420
88,4-Dec-24 12:45:04,0.50,14.415
89,4-Dec-24 13:00:04,0.56,14.413
90,4-Dec-24 13:15:04,0.56,14.409
91,4-Dec-24 13:30:04,0.63,14.403
92,4-Dec-24 13:45:04,0.69,14.401
93,4-Dec-24 14:00:04,0.81,14.397
94,4-Dec-24 14:15:04,0.81,14.392
95,4-Dec-24 14:30:04,0.88,14.389
96,4-Dec-24 14:45:04,0.94,14.390
97,4-Dec-24 15:00:04,1.00,14.385
98,4-Dec-24 15:15:04,1.06,14.382
99,4-Dec-24 15:30:04,1.13,14.379
100,4-Dec-24 15:45:04,1.19,14.372
101,4-Dec-24 16:00:04,1.25,14.366
102,4-Dec-24 16:15:04,1.31,14.363
103,4-Dec-24 16:30:04,1.31,14.362
104,4-Dec-24 16:45:04,1.38,14.359
105,4-Dec-24 17:00:04,1.38,14.357
106,4-Dec-24 17:15:04,1.38,14.354
107,4-Dec-24 17:30:04,1.38,14.353
108,4-Dec-24 17:45:04,1.38,14.353
109,4-Dec-24 18:00:04,1.38,14.355
110,4-Dec-24 18:15:04,1.31,14.351
111,4-Dec-24 18:30:04,1.38,14.352
112,4-Dec-24 18:45:04,1.38,14.348
113,4-Dec-24 19:00:04,1.44,14.343
114,4-Dec-24 19:15:04,1.44,14.335
115,4-Dec-24 19:30:04,1.50,14.328
116,4-Dec-24 19:45:04,1.44,14.322
117,4-Dec-24 20:00:04,1.44,14.316
118,4-Dec-24 20:15:04,1.38,14.314
119,4-Dec-24 20:30:04,1.44,14.308
120,4-Dec-24 20:45:04,1.38,14.308
121,4-Dec-24 21:00:04,1.38,14.307
122,4-Dec-24 21:15:04,1.44,14.303
123,4-Dec-24 21:30:04,1.44,14.300
124,4-Dec-24 21:45:04,1.50,14.303
125,4-Dec-24 22:00:04,1.50,14.296
126,4-Dec-24 22:15:04,1.56,14.293
127,4-Dec-24 22:30:04,1.56,14.290
128,4-Dec-24 22:45:04,1.56,14.282
129,4-Dec-24 23:00:04,1.63,14.279
130,4-Dec-24 23:15:04,1.63,14.276
131,4-Dec-24 23:30:04,1.69,14.272
132,4-Dec-24 23:45:04,1.69,14.268
133,5-Dec-24 00:00:04,1.69,14.265
134,5-Dec-24 00:15:04,1.63,14.261
135,5-Dec-24 00:30:04,1.63,14.258
136,5-Dec-24 00:45:04,1.63,14.251
137,5-Dec-24 01:00:04,1.56,14.248
138,5-Dec-24 01:15:04,1.56,14.243
139,5-Dec-24 01:30:04,1.50,14.238
140,5-Dec-24 01:45:04,1.50,14.233
141,5-Dec-24 02:00:04,1.50,14.232
142,5-Dec-24 02:15:04,1.44,14.228
143,5-Dec-24 02:30:04,1.44,14.227
144,5-Dec-24 02:45:04,1.44,14.221
145,5-Dec-24 03:00:04,1.44,14.220
146,5-Dec-24 03:15:04,1.38,14.219
147,5-Dec-24 03:30:04,1.38,14.213
148,5-Dec-24 03:45:04,1.38,14.212
149,5-Dec-24 04:00:04,1.44,14.209
150,5-Dec-24 04:15:04,1.50,14.204
151,5-Dec-24 04:30:04,1.50,14.202
152,5-Dec-24 04:45:04,1.63,14.201
153,5-Dec-24 05:00:04,1.69,14.202
154,5-Dec-24 05:15:04,1.81,14.198
155,5-Dec-24 05:30:04,1.88,14.195
156,5-Dec-24 05:45:04,2.00,14.197
157,5-Dec-24 06:00:04,2.13,14.195
158,5-Dec-24 06:15:04,2.19,14.196
159,5-Dec-24 06:30:04,2.25,14.198
160,5-Dec-24 06:45:04,2.31,14.204
161,5-Dec-24 07:00:04,2.38,14.201
162,5-Dec-24 07:15:04,2.38,14.213
163,5-Dec-24 07:30:04,2.44,14.225
164,5-Dec-24 07:45:04,2.38,14.235
165,5-Dec-24 08:00:04,2.38,14.247
166,5-Dec-24 08:15:04,2.38,14.251
167,5-Dec-24 08:30:04,2.38,14.257
168,5-Dec-24 08:45:04,2.38,14.257
169,5-Dec-24 09:00:04,2.38,14.264
170,5-Dec-24 09:15:04,2.38,14.267
171,5-Dec-24 09:30:04,2.31,14.277
172,5-Dec-24 09:45:04,2.25,14.283
173,5-Dec-24 10:00:04,2.19,14.286
174,5-Dec-24 10:15:04,2.06,14.290
175,5-Dec-24 10:30:04,1.94,14.298
176,5-Dec-24 10:45:04,1.88,14.306
177,5-Dec-24 11:00:04,1.88,14.327
178,5-Dec-24 11:15:04,1.88,14.315
179,5-Dec-24 11:30:04,1.88,14.315
180,5-Dec-24 11:45:04,1.88,14.317
181,5-Dec-24 12:00:04,1.88,14.316
182,5-Dec-24 12:15:04,1.88,14.320
183,5-Dec-24 12:30:04,1.94,14.319
184,5-Dec-24 12:45:04,1.94,14.323
185,5-Dec-24 13:00:04,2.00,14.323
186,5-Dec-24 13:15:04,2.13,14.321
187,5-Dec-24 13:30:04,2.19,14.327
188,5-Dec-24 13:45:04,2.19,14.332
189,5-Dec-24 14:00:04,2.25,14.328
190,5-Dec-24 14:15:04,2.19,14.344
191,5-Dec-24 14:30:04,2.19,14.339
192,5-Dec-24 14:45:04,2.13,14.343
193,5-Dec-24 15:00:04,2.06,14.345
194,5-Dec-24 15:15:04,2.00,14.349
195,5-Dec-24 15:30:04,1.94,14.357
196,5-Dec-24 15:45:04,1.88,14.364
197,5-Dec-24 16:00:04,1.81,14.366
198,5-Dec-24 16:15:04,1.69,14.371
199,5-Dec-24 16:30:04,1.63,14.375
200,5-Dec-24 16:45:04,1.50,14.379
201,5-Dec-24 17:00:04,1.44,14.385
202,5-Dec-24 17:15:04,1.31,14.390
203,5-Dec-24 17:30:04,1.25,14.398
204,5-Dec-24 17:45:04,1.13,14.397
205,5-Dec-24 18:00:04,1.00,14.402
206,5-Dec-24 18:15:04,0.94,14.405
207,5-Dec-24 18:30:04,0.88,14.411
208,5-Dec-24 18:45:04,0.81,14.416
209,5-Dec-24 19:00:04,0.75,14.422
210,5-Dec-24 19:15:04,0.75,14.429
211,5-Dec-24 19:30:04,0.75,14.431
212,5-Dec-24 19:45:04,0.69,14.430
213,5-Dec-24 20:00:04,0.63,14.424
214,5-Dec-24 20:15:04,0.63,14.426
215,5-Dec-24 20:30:04,0.56,14.426
216,5-Dec-24 20:45:04,0.50,14.427
217,5-Dec-24 21:00:04,0.44,14.427
218,5-Dec-24 21:15:04,0.44,14.428
219,5-Dec-24 21:30:04,0.38,14.429
220,5-Dec-24 21:45:04,0.31,14.434
221,5-Dec-24 22:00:04,0.31,14.434
222,5-Dec-24 22:15:04,0.25,14.433
223,5-Dec-24 22:30:04,0.25,14.435
224,5-Dec-24 22:45:04,0.25,14.437
225,5-Dec-24 23:00:04,0.25,14.437
226,5-Dec-24 23:15:04,0.25,14.437
227,5-Dec-24 23:30:04,0.31,14.434
228,5-Dec-24 23:45:04,0.25,14.434
229,6-Dec-24 00:00:04,0.25,14.434
230,6-Dec-24 00:15:04,0.25,14.435
231,6-Dec-24 00:30:04,0.25,14.433
232,6-Dec-24 00:45:04,0.25,14.434
233,6-Dec-24 01:00:04,0.25,14.436
234,6-Dec-24 01:15:04,0.25,14.437
235,6-Dec-24 01:30:04,0.25,14.439
236,6-Dec-24 01:45:04,0.25,14.437
237,6-Dec-24 02:00:04,0.25,14.439
238,6-Dec-24 02:15:04,0.25,14.441
239,6-Dec-24 02:30:04,0.25,14.442
240,6-Dec-24 02:45:04,0.25,14.444
241,6-Dec-24 03:00:04,0.25,14.445
242,6-Dec-24 03:15:04,0.19,14.444
243,6-Dec-24 03:30:04,0.19,14.443
244,6-Dec-24 03:45:04,0.19,14.446
245,6-Dec-24 04:00:04,0.19,14.445
246,6-Dec-24 04:15:04,0.19,14.447
247,6-Dec-24 04:30:04,0.19,14.447
248,6-Dec-24 04:45:04,0.19,14.446
249,6-Dec-24 05:00:04,0.19,14.447
250,6-Dec-24 05:15:04,0.19,14.447
251,6-Dec-24 05:30:04,0.19,14.448
252,6-Dec-24 05:45:04,0.19,14.449
253,6-Dec-24 06:00:04,0.19,14.449
254,6-Dec-24 06:15:04,0.19,14.448
255,6-Dec-24 06:30:04,0.19,14.450
256,6-Dec-24 06:45:04,0.19,14.457
257,6-Dec-24 07:00:04,0.19,14.461
258,6-Dec-24 07:15:04,0.19,14.464
259,6-Dec-24 07:30:04,0.19,14.467
260,6-Dec-24 07:45:04,0.19,14.467
261,6-Dec-24 08:00:04,0.19,14.469
262,6-Dec-24 08:15:04,0.19,14.470
263,6-Dec-24 08:30:04,0.19,14.466
264,6-Dec-24 08:45:04,0.19,14.468
265,6-Dec-24 09:00:04,0.19,14.463
266,6-Dec-24 09:15:04,0.19,14.466
267,6-Dec-24 09:30:04,0.19,14.474
268,6-Dec-24 09:45:04,0.19,14.482
269,6-Dec-24 10:00:04,0.19,14.489
270,6-Dec-24 10:15:04,0.19,14.484
271,6-Dec-24 10:30:04,0.25,14.484
272,6-Dec-24 10:45:04,0.25,14.484
273,6-Dec-24 11:00:04,0.25,14.480
274,6-Dec-24 11:15:04,0.25,14.478
275,6-Dec-24 11:30:04,0.25,14.478
276,6-Dec-24 11:45:04,0.31,14.475
277,6-Dec-24 12:00:04,0.31,14.474
278,6-Dec-24 12:15:04,0.31,14.471
279,6-Dec-24 12:30:04,0.31,14.469
280,6-Dec-24 12:45:04,0.31,14.470
281,6-Dec-24 13:00:04,0.38,14.465
282,6-Dec-24 13:15:04,0.38,14.462
283,6-Dec-24 13:30:04,0.38,14.464
284,6-Dec-24 13:45:04,0.38,14.457
285,6-Dec-24 14:00:04,0.38,14.458
286,6-Dec-24 14:15:04,0.38,14.460
287,6-Dec-24 14:30:04,0.38,14.462
288,6-Dec-24 14:45:04,0.38,14.459
289,6-Dec-24 15:00:04,0.38,14.456
290,6-Dec-24 15:15:04,0.31,14.456
291,6-Dec-24 15:30:04,0.31,14.454
292,6-Dec-24 15:45:04,0.31,14.455
293,6-Dec-24 16:00:04,0.31,14.455
294,6-Dec-24 16:15:04,0.31,14.460
295,6-Dec-24 16:30:04,0.25,14.461
296,6-Dec-24 16:45:04,0.25,14.463
297,6-Dec-24 17:00:04,0.25,14.459
298,6-Dec-24 17:15:04,0.25,14.462
299,6-Dec-24 17:30:04,0.25,14.463
300,6-Dec-24 17:45:04,0.25,14.465
301,6-Dec-24 18:00:04,0.25,14.464
302,6-Dec-24 18:15:04,0.19,14.461
303,6-Dec-24 18:30:04,0.19,14.461
304,6-Dec-24 18:45:04,0.19,14.460
305,6-Dec-24 19:00:04,0.19,14.459
306,6-Dec-24 19:15:04,0.19,14.461
307,6-Dec-24 19:30:04,0.19,14.467
308,6-Dec-24 19:45:04,0.19,14.470
309,6-Dec-24 20:00:04,0.19,14.468
310,6-Dec-24 20:15:04,0.19,14.467
311,6-Dec-24 20:30:04,0.19,14.470
312,6-Dec-24 20:45:04,0.19,14.468
313,6-Dec-24 21:00:04,0.19,14.468
314,6-Dec-24 21:15:04,0.19,14.467
315,6-Dec-24 21:30:04,0.19,14.468
316,6-Dec-24 21:45:04,0.19,14.468
317,6-Dec-24 22:00:04,0.19,14.468
318,6-Dec-24 22:15:04,0.19,14.469
319,6-Dec-24 22:30:04,0.19,14.470
320,6-Dec-24 22:45:04,0.19,14.470
321,6-Dec-24 23:00:04,0.19,14.468
322,6-Dec-24 23:15:04,0.19,14.471
323,6-Dec-24 23:30:04,0.13,14.473
324,6-Dec-24 23:45:04,0.13,14.473
325,7-Dec-24 00:00:04,0.13,14.475
326,7-Dec-24 00:15:04,0.19,14.472
327,7-Dec-24 00:30:04,0.13,14.472
328,7-Dec-24 00:45:04,0.13,14.474
329,7-Dec-24 01:00:04,0.19,14.475
330,7-Dec-24 01:15:04,0.13,14.475
331,7-Dec-24 01:30:04,0.13,14.476
332,7-Dec-24 01:45:04,0.13,14.473
333,7-Dec-24 02:00:04,0.13,14.473
334,7-Dec-24 02:15:04,0.13,14.474
335,7-Dec-24 02:30:04,0.19,14.474
336,7-Dec-24 02:45:04,0.13,14.476
337,7-Dec-24 03:00:04,0.13,14.476
338,7-Dec-24 03:15:04,0.19,14.473
339,7-Dec-24 03:30:04,0.19,14.473
340,7-Dec-24 03:45:04,0.19,14.472
341,7-Dec-24 04:00:04,0.19,14.468
342,7-Dec-24 04:15:04,0.19,14.466
343,7-Dec-24 04:30:04,0.19,14.466
344,7-Dec-24 04:45:04,0.13,14.464
345,7-Dec-24 05:00:04,0.19,14.464
346,7-Dec-24 05:15:04,0.19,14.467
347,7-Dec-24 05:30:04,0.13,14.468
348,7-Dec-24 05:45:04,0.19,14.468
349,7-Dec-24 06:00:04,0.19,14.470
350,7-Dec-24 06:15:04,0.19,14.473
351,7-Dec-24 06:30:04,0.13,14.475
352,7-Dec-24 06:45:04,0.13,14.476
353,7-Dec-24 07:00:04,0.19,14.479
354,7-Dec-24 07:15:04,0.13,14.481
355,7-Dec-24 07:30:04,0.13,14.482
356,7-Dec-24 07:45:04,0.13,14.484
357,7-Dec-24 08:00:04,0.19,14.484
358,7-Dec-24 08:15:04,0.13,14.485
359,7-Dec-24 08:30:04,0.13,14.486
360,7-Dec-24 08:45:04,0.19,14.486
361,7-Dec-24 09:00:04,0.19,14.485
362,7-Dec-24 09:15:04,0.19,14.486
363,7-Dec-24 09:30:04,0.19,14.486
364,7-Dec-24 09:45:04,0.19,14.486
365,7-Dec-24 10:00:04,0.19,14.488
366,7-Dec-24 10:15:04,0.19,14.488
367,7-Dec-24 10:30:04,0.19,14.486
368,7-Dec-24 10:45:04,0.19,14.486
369,7-Dec-24 11:00:04,0.25,14.484
370,7-Dec-24 11:15:04,0.25,14.480
371,7-Dec-24 11:30:04,0.25,14.474
372,7-Dec-24 11:45:04,0.25,14.469
373,7-Dec-24 12:00:04,0.31,14.466
374,7-Dec-24 12:15:04,0.25,14.460
375,7-Dec-24 12:30:04,0.31,14.455
376,7-Dec-24 12:45:04,0.31,14.452
377,7-Dec-24 13:00:04,0.31,14.453
378,7-Dec-24 13:15:04,0.38,14.449
379,7-Dec-24 13:30:04,0.38,14.445
380,7-Dec-24 13:45:04,0.38,14.438
381,7-Dec-24 14:00:04,0.38,14.437
382,7-Dec-24 14:15:04,0.44,14.433
383,7-Dec-24 14:30:04,0.44,14.431
384,7-Dec-24 14:45:04,0.44,14.425
385,7-Dec-24 15:00:04,0.44,14.428
386,7-Dec-24 15:15:04,0.44,14.424
387,7-Dec-24 15:30:04,0.44,14.423
388,7-Dec-24 15:45:04,0.44,14.422
389,7-Dec-24 16:00:04,0.44,14.422
390,7-Dec-24 16:15:04,0.44,14.423
391,7-Dec-24 16:30:04,0.44,14.425
392,7-Dec-24 16:45:04,0.44,14.421
393,7-Dec-24 17:00:04,0.44,14.423
394,7-Dec-24 17:15:04,0.44,14.419
395,7-Dec-24 17:30:04,0.44,14.419
396,7-Dec-24 17:45:04,0.44,14.419
397,7-Dec-24 18:00:04,0.44,14.419
398,7-Dec-24 18:15:04,0.44,14.418
399,7-Dec-24 18:30:04,0.44,14.419
400,7-Dec-24 18:45:04,0.44,14.418
401,7-Dec-24 19:00:04,0.44,14.416
402,7-Dec-24 19:15:04,0.44,14.415
403,7-Dec-24 19:30:04,0.44,14.410
404,7-Dec-24 19:45:04,0.44,14.406
405,7-Dec-24 20:00:04,0.44,14.403
406,7-Dec-24 20:15:04,0.44,14.403
407,7-Dec-24 20:30:04,0.44,14.402
408,7-Dec-24 20:45:04,0.50,14.401
409,7-Dec-24 21:00:04,0.50,14.401
410,7-Dec-24 21:15:04,0.56,14.398
411,7-Dec-24 21:30:04,0.56,14.397
412,7-Dec-24 21:45:04,0.56,14.396
413,7-Dec-24 22:00:04,0.63,14.396
414,7-Dec-24 22:15:04,0.56,14.396
415,7-Dec-24 22:30:04,0.63,14.393
416,7-Dec-24 22:45:04,0.63,14.392
417,7-Dec-24 23:00:04,0.69,14.393
418,7-Dec-24 23:15:04,0.69,14.389
419,7-Dec-24 23:30:04,0.69,14.388
420,7-Dec-24 23:45:04,0.69,14.389
421,8-Dec-24 00:00:04,0.75,14.388
422,8-Dec-24 00:15:04,0.69,14.385
423,8-Dec-24 00:30:04,0.75,14.382
424,8-Dec-24 00:45:04,0.75,14.379
425,8-Dec-24 01:00:04,0.75,14.375
426,8-Dec-24 01:15:04,0.81,14.370
427,8-Dec-24 01:30:04,0.81,14.371
428,8-Dec-24 01:45:04,0.81,14.368
429,8-Dec-24 02:00:04,0.81,14.367
430,8-Dec-24 02:15:04,0.81,14.365
431,8-Dec-24 02:30:04,0.81,14.365
432,8-Dec-24 02:45:04,0.81,14.366
433,8-Dec-24 03:00:04,0.88,14.367
434,8-Dec-24 03:15:04,0.88,14.366
435,8-Dec-24 03:30:04,0.94,14.364
436,8-Dec-24 03:45:04,0.94,14.360
437,8-Dec-24 04:00:04,0.94,14.361
438,8-Dec-24 04:15:04,1.00,14.360
439,8-Dec-24 04:30:04,1.00,14.359
440,8-Dec-24 04:45:04,1.00,14.360
441,8-Dec-24 05:00:04,1.06,14.360
442,8-Dec-24 05:15:04,1.06,14.361
443,8-Dec-24 05:30:04,1.13,14.361
444,8-Dec-24 05:45:04,1.13,14.359
445,8-Dec-24 06:00:04,1.13,14.358
446,8-Dec-24 06:15:04,1.13,14.362
447,8-Dec-24 06:30:04,1.19,14.360
448,8-Dec-24 06:45:04,1.19,14.361
449,8-Dec-24 07:00:04,1.25,14.360
450,8-Dec-24 07:15:04,1.25,14.361
451,8-Dec-24 07:30:04,1.31,14.359
452,8-Dec-24 07:45:04,1.31,14.357
453,8-Dec-24 08:00:04,1.38,14.356
454,8-Dec-24 08:15:04,1.38,14.359
455,8-Dec-24 08:30:04,1.38,14.360
456,8-Dec-24 08:45:04,1.44,14.362
457,8-Dec-24 09:00:04,1.50,14.364
458,8-Dec-24 09:15:04,1.50,14.362
459,8-Dec-24 09:30:04,1.56,14.361
460,8-Dec-24 09:45:04,1.56,14.362
461,8-Dec-24 10:00:04,1.63,14.361
462,8-Dec-24 10:15:04,1.69,14.359
463,8-Dec-24 10:30:04,1.81,14.358
464,8-Dec-24 10:45:04,1.94,14.358
465,8-Dec-24 11:00:04,2.06,14.355
466,8-Dec-24 11:15:04,2.19,14.355
467,8-Dec-24 11:30:04,2.31,14.355
468,8-Dec-24 11:45:04,2.44,14.354
469,8-Dec-24 12:00:04,2.63,14.352
470,8-Dec-24 12:15:04,2.69,14.348
471,8-Dec-24 12:30:04,2.88,14.351
472,8-Dec-24 12:45:04,2.94,14.348
473,8-Dec-24 13:00:04,3.19,14.348
474,8-Dec-24 13:15:04,3.38,14.348
475,8-Dec-24 13:30:04,3.44,14.346
476,8-Dec-24 13:45:04,3.56,14.345
477,8-Dec-24 14:00:04,3.63,14.344
478,8-Dec-24 14:15:04,3.81,14.344
479,8-Dec-24 14:30:04,3.88,14.342
480,8-Dec-24 14:45:04,3.94,14.341
481,8-Dec-24 15:00:04,4.06,14.341
482,8-Dec-24 15:15:04,4.13,14.341
483,8-Dec-24 15:30:04,4.25,14.345
484,8-Dec-24 15:45:04,4.38,14.346
485,8-Dec-24 16:00:04,4.50,14.349
486,8-Dec-24 16:15:04,4.50,14.351
487,8-Dec-24 16:30:04,4.50,14.354
488,8-Dec-24 16:45:04,4.50,14.355
489,8-Dec-24 17:00:04,4.50,14.356
490,8-Dec-24 17:15:04,4.44,14.356
491,8-Dec-24 17:30:04,4.44,14.357
492,8-Dec-24 17:45:04,4.38,14.360
493,8-Dec-24 18:00:04,4.31,14.361
494,8-Dec-24 18:15:04,4.31,14.362
495,8-Dec-24 18:30:04,4.25,14.363
496,8-Dec-24 18:45:04,4.25,14.363
497,8-Dec-24 19:00:04,4.25,14.365
498,8-Dec-24 19:15:04,4.25,14.363
499,8-Dec-24 19:30:04,4.25,14.370
500,8-Dec-24 19:45:04,4.25,14.371
501,8-Dec-24 20:00:04,4.25,14.370
502,8-Dec-24 20:15:04,4.25,14.369
503,8-Dec-24 20:30:04,4.25,14.368
504,8-Dec-24 20:45:04,4.25,14.368
505,8-Dec-24 21:00:04,4.25,14.364
506,8-Dec-24 21:15:04,4.31,14.363
507,8-Dec-24 21:30:04,4.25,14.363
508,8-Dec-24 21:45:04,4.25,14.362
509,8-Dec-24 22:00:04,4.25,14.362
510,8-Dec-24 22:15:04,4.19,14.363
511,8-Dec-24 22:30:04,4.13,14.359
512,8-Dec-24 22:45:04,4.13,14.363
513,8-Dec-24 23:00:04,4.19,14.358
514,8-Dec-24 23:15:04,4.19,14.362
515,8-Dec-24 23:30:04,4.25,14.360
516,8-Dec-24 23:45:04,4.25,14.357
517,9-Dec-24 00:00:04,4.25,14.349
518,9-Dec-24 00:15:04,4.19,14.348
519,9-Dec-24 00:30:04,4.19,14.347
520,9-Dec-24 00:45:04,4.19,14.349
521,9-Dec-24 01:00:04,4.19,14.347
522,9-Dec-24 01:15:04,4.13,14.340
523,9-Dec-24 01:30:04,4.13,14.340
524,9-Dec-24 01:45:04,4.13,14.339
525,9-Dec-24 02:00:04,4.13,14.335
526,9-Dec-24 02:15:04,4.13,14.334
527,9-Dec-24 02:30:04,4.19,14.335
528,9-Dec-24 02:45:04,4.25,14.334
529,9-Dec-24 03:00:04,4.31,14.332
530,9-Dec-24 03:15:04,4.31,14.329
531,9-Dec-24 03:30:04,4.31,14.332
532,9-Dec-24 03:45:04,4.38,14.339
533,9-Dec-24 04:00:04,4.38,14.340
534,9-Dec-24 04:15:04,4.38,14.337
