
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.0000000000,-0.0000630000,1.0006790161,0.0000090000,0.0004550000,0.1534399986,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_INF_20201102,,Exported,"Aqua4Plus 1.9.10"
# Records,  6323 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,1.44,13.936,
,Maximum,17.31,14.528,
,Mean,7.83,14.217,
,Variance,11.068,0.0105,
,Std Deviation,3.327,0.1023,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
29,2-Nov-20 20:51:04,7.19,14.139
30,2-Nov-20 21:06:04,7.13,14.138
31,2-Nov-20 21:21:04,7.00,14.137
32,2-Nov-20 21:36:04,6.88,14.137
33,2-Nov-20 21:51:04,6.81,14.138
34,2-Nov-20 22:06:04,6.75,14.138
35,2-Nov-20 22:21:04,6.69,14.139
36,2-Nov-20 22:36:04,6.69,14.141
37,2-Nov-20 22:51:04,6.50,14.142
38,2-Nov-20 23:06:04,6.50,14.144
39,2-Nov-20 23:21:04,6.50,14.142
40,2-Nov-20 23:36:04,6.44,14.146
41,2-Nov-20 23:51:04,6.38,14.143
42,3-Nov-20 00:06:04,6.38,14.143
43,3-Nov-20 00:21:04,6.50,14.145
44,3-Nov-20 00:36:04,6.56,14.145
45,3-Nov-20 00:51:04,6.56,14.148
46,3-Nov-20 01:06:04,6.56,14.148
47,3-Nov-20 01:21:04,6.63,14.148
48,3-Nov-20 01:36:04,6.56,14.147
49,3-Nov-20 01:51:04,6.63,14.148
50,3-Nov-20 02:06:04,6.56,14.151
51,3-Nov-20 02:21:04,6.56,14.152
52,3-Nov-20 02:36:04,6.50,14.150
53,3-Nov-20 02:51:04,6.50,14.147
54,3-Nov-20 03:06:04,6.44,14.144
55,3-Nov-20 03:21:04,6.44,14.143
56,3-Nov-20 03:36:04,6.50,14.146
57,3-Nov-20 03:51:04,6.44,14.144
58,3-Nov-20 04:06:04,6.38,14.145
59,3-Nov-20 04:21:04,6.38,14.143
60,3-Nov-20 04:36:04,6.31,14.150
61,3-Nov-20 04:51:04,6.25,14.150
62,3-Nov-20 05:06:04,6.25,14.148
63,3-Nov-20 05:21:04,6.25,14.152
64,3-Nov-20 05:36:04,6.25,14.156
65,3-Nov-20 05:51:04,6.25,14.154
66,3-Nov-20 06:06:04,6.25,14.148
67,3-Nov-20 06:21:04,6.25,14.141
68,3-Nov-20 06:36:04,6.31,14.138
69,3-Nov-20 06:51:04,6.25,14.136
70,3-Nov-20 07:06:04,6.25,14.137
71,3-Nov-20 07:21:04,6.25,14.136
72,3-Nov-20 07:36:04,6.25,14.134
73,3-Nov-20 07:51:04,6.31,14.139
74,3-Nov-20 08:06:04,6.38,14.147
75,3-Nov-20 08:21:04,6.38,14.149
76,3-Nov-20 08:36:04,6.56,14.148
77,3-Nov-20 08:51:04,6.69,14.151
78,3-Nov-20 09:06:04,6.81,14.149
79,3-Nov-20 09:21:04,7.00,14.149
80,3-Nov-20 09:36:04,7.13,14.153
81,3-Nov-20 09:51:04,7.25,14.155
82,3-Nov-20 10:06:04,7.69,14.153
83,3-Nov-20 10:21:04,8.75,14.155
84,3-Nov-20 10:36:04,8.19,14.155
85,3-Nov-20 10:51:04,8.44,14.155
86,3-Nov-20 11:06:04,9.06,14.156
87,3-Nov-20 11:21:04,9.00,14.156
88,3-Nov-20 11:36:04,9.00,14.157
89,3-Nov-20 11:51:04,9.19,14.157
90,3-Nov-20 12:06:04,9.50,14.153
91,3-Nov-20 12:21:04,9.69,14.152
92,3-Nov-20 12:36:04,9.94,14.146
93,3-Nov-20 12:51:04,10.19,14.144
94,3-Nov-20 13:06:04,10.44,14.141
95,3-Nov-20 13:21:04,10.38,14.142
96,3-Nov-20 13:36:04,10.31,14.139
97,3-Nov-20 13:51:04,10.31,14.140
98,3-Nov-20 14:06:04,10.44,14.139
99,3-Nov-20 14:21:04,10.50,14.139
100,3-Nov-20 14:36:04,10.56,14.137
101,3-Nov-20 14:51:04,10.56,14.140
102,3-Nov-20 15:06:04,10.56,14.140
103,3-Nov-20 15:21:04,10.63,14.142
104,3-Nov-20 15:36:04,10.56,14.145
105,3-Nov-20 15:51:04,10.56,14.140
106,3-Nov-20 16:06:04,10.50,14.143
107,3-Nov-20 16:21:04,10.44,14.141
108,3-Nov-20 16:36:04,10.31,14.147
109,3-Nov-20 16:51:04,10.25,14.148
110,3-Nov-20 17:06:04,10.06,14.151
111,3-Nov-20 17:21:04,9.88,14.154
112,3-Nov-20 17:36:04,9.75,14.155
113,3-Nov-20 17:51:04,9.50,14.157
114,3-Nov-20 18:06:04,9.44,14.161
115,3-Nov-20 18:21:04,9.38,14.165
116,3-Nov-20 18:36:04,9.25,14.166
117,3-Nov-20 18:51:04,9.13,14.170
118,3-Nov-20 19:06:04,9.13,14.171
119,3-Nov-20 19:21:04,9.00,14.176
120,3-Nov-20 19:36:04,8.94,14.177
121,3-Nov-20 19:51:04,8.94,14.175
122,3-Nov-20 20:06:04,8.88,14.175
123,3-Nov-20 20:21:04,8.88,14.176
124,3-Nov-20 20:36:04,8.75,14.178
125,3-Nov-20 20:51:04,8.75,14.177
126,3-Nov-20 21:06:04,8.69,14.182
127,3-Nov-20 21:21:04,8.63,14.185
128,3-Nov-20 21:36:04,8.56,14.185
129,3-Nov-20 21:51:04,8.50,14.186
130,3-Nov-20 22:06:04,8.44,14.186
131,3-Nov-20 22:21:04,8.44,14.188
132,3-Nov-20 22:36:04,8.44,14.190
133,3-Nov-20 22:51:04,8.38,14.191
134,3-Nov-20 23:06:04,8.44,14.192
135,3-Nov-20 23:21:04,8.38,14.191
136,3-Nov-20 23:36:04,8.38,14.195
137,3-Nov-20 23:51:04,8.31,14.197
138,4-Nov-20 00:06:04,8.31,14.198
139,4-Nov-20 00:21:04,8.31,14.201
140,4-Nov-20 00:36:04,8.25,14.201
141,4-Nov-20 00:51:04,8.19,14.202
142,4-Nov-20 01:06:04,8.19,14.201
143,4-Nov-20 01:21:04,8.13,14.204
144,4-Nov-20 01:36:04,8.06,14.206
145,4-Nov-20 01:51:04,8.06,14.206
146,4-Nov-20 02:06:04,8.06,14.208
147,4-Nov-20 02:21:04,8.06,14.209
148,4-Nov-20 02:36:04,8.00,14.208
149,4-Nov-20 02:51:04,7.94,14.209
150,4-Nov-20 03:06:04,7.94,14.211
151,4-Nov-20 03:21:04,7.94,14.212
152,4-Nov-20 03:36:04,7.88,14.213
153,4-Nov-20 03:51:04,7.88,14.214
154,4-Nov-20 04:06:04,7.88,14.213
155,4-Nov-20 04:21:04,7.81,14.213
156,4-Nov-20 04:36:04,7.81,14.215
157,4-Nov-20 04:51:04,7.75,14.220
158,4-Nov-20 05:06:04,7.81,14.224
159,4-Nov-20 05:21:04,7.75,14.227
160,4-Nov-20 05:36:04,7.69,14.226
161,4-Nov-20 05:51:04,7.81,14.229
162,4-Nov-20 06:06:04,7.75,14.230
163,4-Nov-20 06:21:04,7.69,14.233
164,4-Nov-20 06:36:04,7.63,14.234
165,4-Nov-20 06:51:04,7.56,14.235
166,4-Nov-20 07:06:04,7.63,14.236
167,4-Nov-20 07:21:04,7.63,14.240
168,4-Nov-20 07:36:04,7.63,14.242
169,4-Nov-20 07:51:04,7.63,14.245
170,4-Nov-20 08:06:04,7.63,14.247
171,4-Nov-20 08:21:04,7.75,14.248
172,4-Nov-20 08:36:04,7.81,14.250
173,4-Nov-20 08:51:04,8.00,14.250
174,4-Nov-20 09:06:04,8.19,14.252
175,4-Nov-20 09:21:04,8.44,14.253
176,4-Nov-20 09:36:04,8.56,14.253
177,4-Nov-20 09:51:04,8.81,14.252
178,4-Nov-20 10:06:04,9.38,14.253
179,4-Nov-20 10:21:04,10.69,14.253
180,4-Nov-20 10:36:04,10.06,14.252
181,4-Nov-20 10:51:04,10.56,14.253
182,4-Nov-20 11:06:04,11.19,14.255
183,4-Nov-20 11:21:04,11.00,14.254
184,4-Nov-20 11:36:04,10.88,14.250
185,4-Nov-20 11:51:04,11.06,14.249
186,4-Nov-20 12:06:04,11.31,14.249
187,4-Nov-20 12:21:04,11.56,14.245
188,4-Nov-20 12:36:04,11.69,14.242
189,4-Nov-20 12:51:04,12.00,14.241
190,4-Nov-20 13:06:04,12.00,14.240
191,4-Nov-20 13:21:04,12.00,14.237
192,4-Nov-20 13:36:04,12.00,14.237
193,4-Nov-20 13:51:04,12.00,14.236
194,4-Nov-20 14:06:04,12.06,14.235
195,4-Nov-20 14:21:04,12.19,14.235
196,4-Nov-20 14:36:04,12.19,14.235
197,4-Nov-20 14:51:04,12.13,14.235
198,4-Nov-20 15:06:04,12.13,14.234
199,4-Nov-20 15:21:04,12.06,14.236
200,4-Nov-20 15:36:04,12.00,14.236
201,4-Nov-20 15:51:04,12.00,14.237
202,4-Nov-20 16:06:04,11.88,14.238
203,4-Nov-20 16:21:04,11.81,14.239
204,4-Nov-20 16:36:04,11.69,14.239
205,4-Nov-20 16:51:04,11.44,14.237
206,4-Nov-20 17:06:04,11.25,14.238
207,4-Nov-20 17:21:04,11.06,14.238
208,4-Nov-20 17:36:04,10.88,14.239
209,4-Nov-20 17:51:04,10.69,14.242
210,4-Nov-20 18:06:04,10.56,14.241
211,4-Nov-20 18:21:04,10.44,14.243
212,4-Nov-20 18:36:04,10.31,14.245
213,4-Nov-20 18:51:04,10.25,14.248
214,4-Nov-20 19:06:04,10.25,14.250
215,4-Nov-20 19:21:04,10.13,14.249
216,4-Nov-20 19:36:04,10.06,14.250
217,4-Nov-20 19:51:04,10.00,14.249
218,4-Nov-20 20:06:04,9.94,14.250
219,4-Nov-20 20:21:04,9.88,14.249
220,4-Nov-20 20:36:04,9.81,14.250
221,4-Nov-20 20:51:04,9.75,14.251
222,4-Nov-20 21:06:04,9.69,14.250
223,4-Nov-20 21:21:04,9.56,14.251
224,4-Nov-20 21:36:04,9.50,14.250
225,4-Nov-20 21:51:04,9.44,14.251
226,4-Nov-20 22:06:04,9.38,14.251
227,4-Nov-20 22:21:04,9.31,14.252
228,4-Nov-20 22:36:04,9.25,14.253
229,4-Nov-20 22:51:04,9.25,14.252
230,4-Nov-20 23:06:04,9.19,14.252
231,4-Nov-20 23:21:04,9.13,14.251
232,4-Nov-20 23:36:04,9.06,14.251
233,4-Nov-20 23:51:04,9.06,14.248
234,5-Nov-20 00:06:04,9.00,14.247
235,5-Nov-20 00:21:04,9.00,14.247
236,5-Nov-20 00:36:04,8.88,14.245
237,5-Nov-20 00:51:04,8.88,14.243
238,5-Nov-20 01:06:04,8.75,14.243
239,5-Nov-20 01:21:04,8.75,14.242
240,5-Nov-20 01:36:04,8.75,14.242
241,5-Nov-20 01:51:04,8.69,14.241
242,5-Nov-20 02:06:04,8.56,14.241
243,5-Nov-20 02:21:04,8.56,14.241
244,5-Nov-20 02:36:04,8.50,14.240
245,5-Nov-20 02:51:04,8.50,14.240
246,5-Nov-20 03:06:04,8.44,14.238
247,5-Nov-20 03:21:04,8.38,14.238
248,5-Nov-20 03:36:04,8.38,14.239
249,5-Nov-20 03:51:04,8.31,14.237
250,5-Nov-20 04:06:04,8.31,14.238
251,5-Nov-20 04:21:04,8.25,14.239
252,5-Nov-20 04:36:04,8.25,14.240
253,5-Nov-20 04:51:04,8.25,14.241
254,5-Nov-20 05:06:04,8.25,14.243
255,5-Nov-20 05:21:04,8.19,14.243
256,5-Nov-20 05:36:04,8.19,14.243
257,5-Nov-20 05:51:04,8.13,14.244
258,5-Nov-20 06:06:04,8.13,14.245
259,5-Nov-20 06:21:04,8.06,14.245
260,5-Nov-20 06:36:04,8.00,14.245
261,5-Nov-20 06:51:04,8.00,14.247
262,5-Nov-20 07:06:04,8.00,14.248
263,5-Nov-20 07:21:04,8.00,14.249
264,5-Nov-20 07:36:04,8.13,14.249
265,5-Nov-20 07:51:04,8.13,14.250
266,5-Nov-20 08:06:04,8.31,14.253
267,5-Nov-20 08:21:04,8.50,14.251
268,5-Nov-20 08:36:04,8.63,14.252
269,5-Nov-20 08:51:04,8.75,14.252
270,5-Nov-20 09:06:04,8.94,14.251
271,5-Nov-20 09:21:04,9.13,14.251
272,5-Nov-20 09:36:04,9.31,14.250
273,5-Nov-20 09:51:04,9.50,14.247
274,5-Nov-20 10:06:04,10.31,14.248
275,5-Nov-20 10:21:04,11.13,14.248
276,5-Nov-20 10:36:04,10.75,14.246
277,5-Nov-20 10:51:04,11.25,14.245
278,5-Nov-20 11:06:04,11.81,14.244
279,5-Nov-20 11:21:04,11.69,14.240
280,5-Nov-20 11:36:04,11.63,14.236
281,5-Nov-20 11:51:04,11.75,14.232
282,5-Nov-20 12:06:04,12.13,14.227
283,5-Nov-20 12:21:04,12.38,14.224
284,5-Nov-20 12:36:04,12.56,14.220
285,5-Nov-20 12:51:04,12.88,14.215
286,5-Nov-20 13:06:04,12.94,14.213
287,5-Nov-20 13:21:04,12.81,14.212
288,5-Nov-20 13:36:04,12.69,14.210
289,5-Nov-20 13:51:04,12.75,14.206
290,5-Nov-20 14:06:04,12.81,14.204
291,5-Nov-20 14:21:04,12.81,14.203
292,5-Nov-20 14:36:04,12.81,14.202
293,5-Nov-20 14:51:04,12.69,14.201
294,5-Nov-20 15:06:04,12.63,14.203
295,5-Nov-20 15:21:04,12.63,14.202
296,5-Nov-20 15:36:04,12.63,14.201
297,5-Nov-20 15:51:04,12.56,14.201
298,5-Nov-20 16:06:04,12.38,14.201
299,5-Nov-20 16:21:04,12.19,14.200
300,5-Nov-20 16:36:04,11.94,14.199
301,5-Nov-20 16:51:04,11.81,14.202
302,5-Nov-20 17:06:04,11.50,14.200
303,5-Nov-20 17:21:04,11.38,14.199
304,5-Nov-20 17:36:04,11.19,14.200
305,5-Nov-20 17:51:04,11.00,14.201
306,5-Nov-20 18:06:04,10.88,14.204
307,5-Nov-20 18:21:04,10.81,14.204
308,5-Nov-20 18:36:04,10.69,14.204
309,5-Nov-20 18:51:04,10.63,14.206
310,5-Nov-20 19:06:04,10.56,14.206
311,5-Nov-20 19:21:04,10.50,14.207
312,5-Nov-20 19:36:04,10.44,14.206
313,5-Nov-20 19:51:04,10.31,14.206
314,5-Nov-20 20:06:04,10.31,14.205
315,5-Nov-20 20:21:04,10.19,14.204
316,5-Nov-20 20:36:04,10.13,14.205
317,5-Nov-20 20:51:04,10.06,14.205
318,5-Nov-20 21:06:04,9.94,14.207
319,5-Nov-20 21:21:04,9.94,14.207
320,5-Nov-20 21:36:04,9.88,14.206
321,5-Nov-20 21:51:04,9.81,14.205
322,5-Nov-20 22:06:04,9.81,14.205
323,5-Nov-20 22:21:04,9.75,14.204
324,5-Nov-20 22:36:04,9.69,14.204
325,5-Nov-20 22:51:04,9.63,14.202
326,5-Nov-20 23:06:04,9.56,14.201
327,5-Nov-20 23:21:04,9.56,14.199
328,5-Nov-20 23:36:04,9.56,14.199
329,5-Nov-20 23:51:04,9.50,14.196
330,6-Nov-20 00:06:04,9.56,14.196
331,6-Nov-20 00:21:04,9.50,14.196
332,6-Nov-20 00:36:04,9.50,14.197
333,6-Nov-20 00:51:04,9.50,14.196
334,6-Nov-20 01:06:04,9.44,14.195
335,6-Nov-20 01:21:04,9.38,14.192
336,6-Nov-20 01:36:04,9.44,14.193
337,6-Nov-20 01:51:04,9.38,14.191
338,6-Nov-20 02:06:04,9.44,14.189
339,6-Nov-20 02:21:04,9.44,14.191
340,6-Nov-20 02:36:04,9.38,14.191
341,6-Nov-20 02:51:04,9.38,14.192
342,6-Nov-20 03:06:04,9.31,14.189
343,6-Nov-20 03:21:04,9.25,14.188
344,6-Nov-20 03:36:04,9.19,14.185
345,6-Nov-20 03:51:04,9.13,14.184
346,6-Nov-20 04:06:04,9.13,14.186
347,6-Nov-20 04:21:04,9.13,14.186
348,6-Nov-20 04:36:04,9.06,14.184
349,6-Nov-20 04:51:04,9.00,14.184
350,6-Nov-20 05:06:04,8.94,14.183
351,6-Nov-20 05:21:04,8.88,14.185
352,6-Nov-20 05:36:04,8.94,14.186
353,6-Nov-20 05:51:04,8.94,14.185
354,6-Nov-20 06:06:04,8.94,14.184
355,6-Nov-20 06:21:04,8.94,14.183
356,6-Nov-20 06:36:04,9.00,14.186
357,6-Nov-20 06:51:04,9.06,14.188
358,6-Nov-20 07:06:04,9.13,14.188
359,6-Nov-20 07:21:04,9.19,14.191
360,6-Nov-20 07:36:04,9.19,14.191
361,6-Nov-20 07:51:04,9.31,14.193
362,6-Nov-20 08:06:04,9.38,14.195
363,6-Nov-20 08:21:04,9.44,14.198
364,6-Nov-20 08:36:04,9.50,14.200
365,6-Nov-20 08:51:04,9.69,14.200
366,6-Nov-20 09:06:04,9.88,14.198
367,6-Nov-20 09:21:04,10.06,14.198
368,6-Nov-20 09:36:04,10.19,14.197
369,6-Nov-20 09:51:04,10.38,14.197
370,6-Nov-20 10:06:04,11.50,14.197
371,6-Nov-20 10:21:04,12.00,14.197
372,6-Nov-20 10:36:04,11.63,14.197
373,6-Nov-20 10:51:04,12.38,14.196
374,6-Nov-20 11:06:04,12.75,14.194
375,6-Nov-20 11:21:04,12.75,14.192
376,6-Nov-20 11:36:04,12.56,14.191
377,6-Nov-20 11:51:04,12.88,14.187
378,6-Nov-20 12:06:04,13.31,14.186
379,6-Nov-20 12:21:04,13.56,14.183
380,6-Nov-20 12:36:04,13.69,14.180
381,6-Nov-20 12:51:04,14.13,14.180
382,6-Nov-20 13:06:04,14.19,14.177
383,6-Nov-20 13:21:04,14.00,14.176
384,6-Nov-20 13:36:04,13.94,14.176
385,6-Nov-20 13:51:04,13.88,14.174
386,6-Nov-20 14:06:04,13.94,14.173
387,6-Nov-20 14:21:04,14.00,14.171
388,6-Nov-20 14:36:04,14.00,14.170
389,6-Nov-20 14:51:04,13.94,14.168
390,6-Nov-20 15:06:04,13.88,14.169
391,6-Nov-20 15:21:04,13.75,14.167
392,6-Nov-20 15:36:04,13.75,14.168
393,6-Nov-20 15:51:04,13.63,14.168
394,6-Nov-20 16:06:04,13.50,14.169
395,6-Nov-20 16:21:04,13.31,14.169
396,6-Nov-20 16:36:04,13.06,14.168
397,6-Nov-20 16:51:04,12.75,14.167
398,6-Nov-20 17:06:04,12.44,14.168
399,6-Nov-20 17:21:04,12.13,14.170
400,6-Nov-20 17:36:04,11.94,14.171
401,6-Nov-20 17:51:04,11.75,14.171
402,6-Nov-20 18:06:04,11.56,14.174
403,6-Nov-20 18:21:04,11.44,14.176
404,6-Nov-20 18:36:04,11.31,14.176
405,6-Nov-20 18:51:04,11.19,14.176
406,6-Nov-20 19:06:04,11.13,14.176
407,6-Nov-20 19:21:04,10.94,14.178
408,6-Nov-20 19:36:04,10.88,14.178
409,6-Nov-20 19:51:04,10.75,14.176
410,6-Nov-20 20:06:04,10.69,14.176
411,6-Nov-20 20:21:04,10.56,14.176
412,6-Nov-20 20:36:04,10.50,14.177
413,6-Nov-20 20:51:04,10.38,14.179
414,6-Nov-20 21:06:04,10.31,14.180
415,6-Nov-20 21:21:04,10.25,14.180
416,6-Nov-20 21:36:04,10.25,14.182
417,6-Nov-20 21:51:04,10.19,14.181
418,6-Nov-20 22:06:04,10.06,14.181
419,6-Nov-20 22:21:04,10.06,14.181
420,6-Nov-20 22:36:04,10.00,14.182
421,6-Nov-20 22:51:04,10.00,14.179
422,6-Nov-20 23:06:04,10.00,14.179
423,6-Nov-20 23:21:04,9.94,14.177
424,6-Nov-20 23:36:04,9.88,14.177
425,6-Nov-20 23:51:04,9.88,14.176
426,7-Nov-20 00:06:04,9.88,14.177
427,7-Nov-20 00:21:04,9.88,14.176
428,7-Nov-20 00:36:04,9.88,14.176
429,7-Nov-20 00:51:04,9.81,14.175
430,7-Nov-20 01:06:04,9.75,14.176
431,7-Nov-20 01:21:04,9.75,14.176
432,7-Nov-20 01:36:04,9.75,14.176
433,7-Nov-20 01:51:04,9.75,14.175
434,7-Nov-20 02:06:04,9.75,14.175
435,7-Nov-20 02:21:04,9.69,14.174
436,7-Nov-20 02:36:04,9.69,14.175
437,7-Nov-20 02:51:04,9.63,14.171
438,7-Nov-20 03:06:04,9.63,14.169
439,7-Nov-20 03:21:04,9.56,14.170
440,7-Nov-20 03:36:04,9.63,14.170
441,7-Nov-20 03:51:04,9.56,14.170
442,7-Nov-20 04:06:04,9.56,14.174
443,7-Nov-20 04:21:04,9.44,14.177
444,7-Nov-20 04:36:04,9.50,14.178
445,7-Nov-20 04:51:04,9.38,14.179
446,7-Nov-20 05:06:04,9.38,14.180
447,7-Nov-20 05:21:04,9.44,14.181
448,7-Nov-20 05:36:04,9.38,14.182
449,7-Nov-20 05:51:04,9.31,14.180
450,7-Nov-20 06:06:04,9.38,14.181
451,7-Nov-20 06:21:04,9.38,14.185
452,7-Nov-20 06:36:04,9.38,14.186
453,7-Nov-20 06:51:04,9.38,14.190
454,7-Nov-20 07:06:04,9.38,14.193
455,7-Nov-20 07:21:04,9.44,14.194
456,7-Nov-20 07:36:04,9.38,14.195
457,7-Nov-20 07:51:04,9.50,14.199
458,7-Nov-20 08:06:04,9.50,14.200
459,7-Nov-20 08:21:04,9.75,14.201
460,7-Nov-20 08:36:04,9.94,14.200
461,7-Nov-20 08:51:04,10.13,14.198
462,7-Nov-20 09:06:04,10.44,14.199
463,7-Nov-20 09:21:04,10.63,14.200
464,7-Nov-20 09:36:04,10.88,14.200
465,7-Nov-20 09:51:04,11.19,14.200
466,7-Nov-20 10:06:04,12.63,14.203
467,7-Nov-20 10:21:04,12.75,14.202
468,7-Nov-20 10:36:04,12.69,14.203
469,7-Nov-20 10:51:04,13.44,14.203
470,7-Nov-20 11:06:04,13.88,14.200
471,7-Nov-20 11:21:04,14.06,14.197
472,7-Nov-20 11:36:04,13.69,14.195
473,7-Nov-20 11:51:04,13.94,14.192
474,7-Nov-20 12:06:04,14.44,14.190
475,7-Nov-20 12:21:04,14.63,14.185
476,7-Nov-20 12:36:04,14.81,14.181
477,7-Nov-20 12:51:04,15.19,14.178
478,7-Nov-20 13:06:04,15.38,14.176
479,7-Nov-20 13:21:04,15.13,14.175
480,7-Nov-20 13:36:04,14.94,14.172
481,7-Nov-20 13:51:04,14.94,14.170
482,7-Nov-20 14:06:04,15.00,14.168
483,7-Nov-20 14:21:04,15.00,14.167
484,7-Nov-20 14:36:04,15.00,14.166
485,7-Nov-20 14:51:04,14.94,14.164
486,7-Nov-20 15:06:04,14.88,14.166
487,7-Nov-20 15:21:04,14.75,14.165
488,7-Nov-20 15:36:04,14.69,14.165
489,7-Nov-20 15:51:04,14.63,14.169
490,7-Nov-20 16:06:04,14.56,14.170
491,7-Nov-20 16:21:04,14.50,14.171
492,7-Nov-20 16:36:04,14.13,14.171
493,7-Nov-20 16:51:04,13.88,14.173
494,7-Nov-20 17:06:04,13.56,14.172
495,7-Nov-20 17:21:04,13.31,14.174
496,7-Nov-20 17:36:04,13.13,14.173
497,7-Nov-20 17:51:04,13.00,14.174
498,7-Nov-20 18:06:04,12.88,14.175
499,7-Nov-20 18:21:04,12.75,14.176
500,7-Nov-20 18:36:04,12.69,14.177
501,7-Nov-20 18:51:04,12.63,14.178
502,7-Nov-20 19:06:04,12.56,14.177
503,7-Nov-20 19:21:04,12.44,14.178
504,7-Nov-20 19:36:04,12.38,14.176
505,7-Nov-20 19:51:04,12.31,14.176
506,7-Nov-20 20:06:04,12.19,14.179
507,7-Nov-20 20:21:04,12.13,14.178
508,7-Nov-20 20:36:04,12.13,14.179
509,7-Nov-20 20:51:04,12.00,14.179
510,7-Nov-20 21:06:04,11.94,14.181
511,7-Nov-20 21:21:04,11.88,14.182
512,7-Nov-20 21:36:04,11.81,14.182
513,7-Nov-20 21:51:04,11.69,14.184
514,7-Nov-20 22:06:04,11.63,14.184
515,7-Nov-20 22:21:04,11.56,14.184
516,7-Nov-20 22:36:04,11.50,14.185
517,7-Nov-20 22:51:04,11.50,14.184
518,7-Nov-20 23:06:04,11.38,14.186
519,7-Nov-20 23:21:04,11.38,14.186
520,7-Nov-20 23:36:04,11.31,14.184
521,7-Nov-20 23:51:04,11.25,14.187
522,8-Nov-20 00:06:04,11.25,14.187
523,8-Nov-20 00:21:04,11.19,14.187
524,8-Nov-20 00:36:04,11.19,14.184
525,8-Nov-20 00:51:04,11.13,14.185
526,8-Nov-20 01:06:04,11.13,14.182
527,8-Nov-20 01:21:04,11.13,14.182
528,8-Nov-20 01:36:04,11.06,14.182
529,8-Nov-20 01:51:04,11.00,14.183
530,8-Nov-20 02:06:04,10.94,14.185
531,8-Nov-20 02:21:04,10.94,14.185
532,8-Nov-20 02:36:04,10.94,14.187
